	ts	te
T0	35.0	28.72
T1	33.98	26.61
T2	33.74	31.88
T3	33.2	26.68
T4	32.73	27.78
T5	32.67	30.09
T6	32.63	25.25
T9	31.05	27.17
T10	30.54	24.36
T11	30.18	26.39
T15	28.95	25.84
T16	27.96	22.83
T17	27.83	23.4
T18	27.82	27.48
T19	27.82	25.84
T20	27.74	0.0
T21	27.69	23.62
T22	27.6	25.75
T23	27.35	24.8
T25	27.24	24.98
T26	27.09	23.63
T28	26.62	26.31
T29	26.51	25.89
T30	26.5	25.66
T31	26.37	16.07
T32	26.16	19.12
T33	26.06	23.81
T34	25.97	0.0
T35	25.69	18.73
T36	25.66	22.98
T37	25.52	22.62
T38	25.46	23.64
T40	25.36	20.74
T42	25.22	24.99
T43	25.13	24.26
T45	24.97	24.24
T47	24.94	23.46
T48	24.73	0.0
T49	24.6	20.31
T50	24.44	21.77
T51	24.39	24.1
T53	24.1	23.35
T54	24.09	21.76
T55	23.36	23.24
T56	23.05	22.2
T59	22.41	0.0
T60	22.38	20.43
T62	21.73	19.26
T63	21.49	19.19
T64	21.41	19.94
T66	21.21	19.38
T67	21.2	20.52
T68	21.19	18.89
T70	21.02	20.04
T71	20.79	0.0
T72	20.58	20.4
T74	19.93	13.18
T76	19.4	16.92
T77	19.26	5.46
T78	19.1	0.4
T79	18.58	0.0
T81	17.25	0.0
T82	17.1	0.0
T83	17.07	0.0
T85	16.57	0.0
T86	16.46	0.0
T87	16.35	0.0
T88	16.24	15.48
T90	16.2	0.0
T91	16.16	5.82
T92	15.95	7.38
T93	15.93	14.01
T94	15.85	11.71
T96	15.56	0.0
T99	15.11	4.85
T100	14.89	14.36
T101	14.87	0.0
T102	14.79	8.76
T103	14.68	9.56
T104	14.6	11.98
T105	14.3	0.0
T106	14.19	8.11
T107	13.72	7.21
T108	13.47	2.44
T109	13.15	11.37
T110	13.15	7.42
T111	13.06	12.09
T112	12.93	11.16
T113	12.89	0.0
T114	12.8	0.0
T115	12.72	5.18
T118	12.23	0.0
T119	12.1	10.74
T120	12.09	8.32
T121	12.01	10.72
T122	12.01	10.16
T125	11.21	4.39
T128	10.72	5.42
T129	10.57	7.59
T130	10.46	0.0
T131	10.39	0.0
T132	10.37	1.53
T134	9.73	1.2
T135	9.68	0.0
T136	9.57	0.0
T137	9.49	8.62
T139	8.98	5.93
T140	8.94	5.06
T141	8.9	5.3
T142	8.86	3.98
T143	8.69	0.0
T144	8.69	2.11
T145	8.26	6.8
T147	8.1	8.0
T148	8.02	5.71
T150	7.94	6.36
T151	7.86	2.61
T152	7.86	4.88
T153	7.84	0.0
T155	7.5	5.97
T156	7.4	4.94
T157	7.19	3.26
T158	7.18	0.0
T159	7.17	0.0
T160	6.77	5.68
T161	6.65	0.81
T163	6.07	0.0
T164	6.06	0.62
T166	5.44	2.34
T167	5.26	0.0
T168	5.26	2.1
T169	5.25	3.73
T171	5.19	0.0
T172	5.19	0.0
T174	5.06	0.0
T175	4.79	1.95
T176	4.67	0.0
T177	4.65	0.0
T178	4.62	0.0
T179	4.47	0.26
T180	4.32	1.31
T181	4.1	0.0
T182	4.07	0.0
T183	4.04	2.43
T184	4.0	2.82
T185	3.92	0.0
T188	3.48	1.16
T190	3.33	0.0
T191	3.21	0.54
T193	3.02	0.69
T194	3.01	0.0
T197	2.42	0.0
T198	2.36	0.0
T199	1.92	0.0
T200	1.47	1.01
T203	1.18	0.0
T208	0.58	0.0
T209	0.54	0.0
