	ts	te
T0	35.0	33.47
T1	34.46	31.42
T2	32.8	30.61
T7	29.1	27.25
T9	26.11	22.04
T10	24.71	20.21
T11	23.35	21.68
T12	22.97	22.74
T13	22.9	19.11
T16	21.58	18.84
T18	21.13	7.15
T19	21.08	17.06
T23	19.58	19.21
T27	18.38	0.0
T28	18.25	17.87
T29	18.18	14.58
T30	17.67	10.62
T31	17.34	10.28
T32	16.23	0.0
T33	16.09	0.0
T34	15.89	15.19
T35	15.23	0.0
T36	14.85	14.68
T38	14.46	12.38
T39	13.44	10.5
T40	12.88	9.88
T41	12.17	0.0
T42	12.13	8.21
T43	12.13	5.7
T44	11.71	10.06
T45	11.61	0.0
T47	11.59	1.8
T48	11.53	9.14
T49	11.44	8.41
T51	11.2	6.4
T52	11.15	1.39
T53	11.07	5.87
T55	10.99	4.51
T56	10.9	9.06
T58	10.77	6.55
T60	10.59	6.72
T61	10.52	8.18
T64	10.08	4.6
T66	10.02	3.2
T69	9.38	5.59
T70	9.24	6.67
T73	9.09	4.02
T74	9.08	8.25
T75	9.02	6.55
T76	8.88	6.74
T78	8.77	2.6
T79	8.75	0.0
T81	8.63	1.75
T84	8.19	3.57
T86	8.03	7.52
T87	7.99	2.74
T88	7.84	6.27
T89	7.72	2.19
T90	7.71	6.03
T91	7.71	2.62
T92	7.6	4.01
T93	7.57	6.69
T94	7.17	2.23
T95	7.03	1.75
T96	7.02	1.84
T97	6.99	3.2
T99	6.8	5.22
T100	6.77	5.65
T101	6.69	3.09
T102	6.66	0.0
T103	6.52	0.0
T104	6.48	2.7
T106	6.23	3.89
T107	6.15	5.19
T109	6.09	4.71
T110	6.07	3.68
T111	6.06	4.35
T112	6.04	1.14
T113	6.02	3.91
T115	5.94	0.0
T116	5.89	2.67
T118	5.8	4.67
T119	5.8	5.17
T120	5.7	4.67
T121	5.52	4.69
T122	5.35	0.0
T123	5.04	3.65
T125	4.96	3.03
T126	4.89	1.81
T129	4.72	0.0
T130	4.66	3.3
T131	4.59	0.0
T133	4.46	3.24
T134	4.43	3.34
T135	4.43	1.89
T136	4.41	2.84
T137	4.38	3.71
T138	4.38	0.0
T139	4.34	0.0
T140	4.33	1.3
T141	4.31	2.41
T142	4.19	0.0
T143	4.13	0.0
T144	4.09	3.98
T145	4.01	1.01
T147	3.77	0.0
T148	3.74	1.74
T150	3.58	1.43
T152	3.45	2.62
T153	3.31	1.83
T156	3.05	0.84
T157	3.0	0.0
T159	2.97	0.0
T163	2.77	0.0
T164	2.76	2.75
T165	2.72	1.86
T166	2.7	0.0
T167	2.7	1.18
T168	2.53	1.35
T170	2.47	1.54
T171	2.45	1.97
T172	2.43	0.0
T173	2.43	0.0
T174	2.38	0.03
T176	2.16	2.02
T177	2.13	1.8
T178	2.12	0.17
T180	1.87	0.0
T181	1.84	1.41
T182	1.83	1.11
T184	1.75	0.0
T186	1.62	0.39
T187	1.51	0.0
T189	1.36	0.58
T190	1.33	0.0
T191	1.17	0.0
T194	0.82	0.0
T196	0.65	0.0
T203	0.41	0.0
T209	0.16	0.0
