it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	q_13	alpha	hypQ	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	T0_TS	T4_TS	T6_TS	T8_TS	T9_TS	T10_TS	T11_TS	T12_TS	T13_TS	T14_TS	T15_TS	T16_TS	T17_TS	T18_TS	T19_TS	T20_TS	T21_TS	T22_TS	T24_TS	T26_TS	T27_TS	T28_TS	T29_TS	T30_TS	T31_TS	T32_TS	T33_TS	T34_TS	T35_TS	T36_TS	T39_TS	T40_TS	T41_TS	T42_TS	T43_TS	T44_TS	T45_TS	T46_TS	T47_TS	T49_TS	T50_TS	T51_TS	T52_TS	T53_TS	T54_TS	T55_TS	T56_TS	T57_TS	T59_TS	T60_TS	T63_TS	T65_TS	T67_TS	T68_TS	T69_TS	T70_TS	T71_TS	T72_TS	T73_TS	T74_TS	T75_TS	T76_TS	T79_TS	T81_TS	T84_TS	T85_TS	T86_TS	T87_TS	T89_TS	T90_TS	T91_TS	T93_TS	T96_TS	T97_TS	T99_TS	T100_TS	T103_TS	T104_TS	T106_TS	T108_TS	T109_TS	T110_TS	T113_TS	T114_TS	T116_TS	T117_TS	T118_TS	T119_TS	T121_TS	T123_TS	T124_TS	T125_TS	T126_TS	T128_TS	T129_TS	T130_TS	T131_TS	T132_TS	T133_TS	T134_TS	T136_TS	T137_TS	T139_TS	T140_TS	T141_TS	T142_TS	T143_TS	T144_TS	T145_TS	T146_TS	T147_TS	T148_TS	T149_TS	T150_TS	T151_TS	T152_TS	T153_TS	T154_TS	T155_TS	T156_TS	T160_TS	T161_TS	T162_TS	T163_TS	T165_TS	T166_TS	T170_TS	T172_TS	T173_TS	T174_TS	T175_TS	T176_TS	T178_TS	T179_TS	T180_TS	T182_TS	T183_TS	T184_TS	T186_TS	T192_TS	T198_TS	T199_TS	T0_TE	T4_TE	T6_TE	T8_TE	T9_TE	T10_TE	T11_TE	T12_TE	T13_TE	T14_TE	T15_TE	T16_TE	T17_TE	T18_TE	T19_TE	T20_TE	T21_TE	T22_TE	T24_TE	T26_TE	T27_TE	T28_TE	T29_TE	T30_TE	T31_TE	T32_TE	T33_TE	T34_TE	T35_TE	T36_TE	T39_TE	T40_TE	T41_TE	T42_TE	T43_TE	T44_TE	T45_TE	T46_TE	T47_TE	T49_TE	T50_TE	T51_TE	T52_TE	T53_TE	T54_TE	T55_TE	T56_TE	T57_TE	T59_TE	T60_TE	T63_TE	T65_TE	T67_TE	T68_TE	T69_TE	T70_TE	T71_TE	T72_TE	T73_TE	T74_TE	T75_TE	T76_TE	T79_TE	T81_TE	T84_TE	T85_TE	T86_TE	T87_TE	T89_TE	T90_TE	T91_TE	T93_TE	T96_TE	T97_TE	T99_TE	T100_TE	T103_TE	T104_TE	T106_TE	T108_TE	T109_TE	T110_TE	T113_TE	T114_TE	T116_TE	T117_TE	T118_TE	T119_TE	T121_TE	T123_TE	T124_TE	T125_TE	T126_TE	T128_TE	T129_TE	T130_TE	T131_TE	T132_TE	T133_TE	T134_TE	T136_TE	T137_TE	T139_TE	T140_TE	T141_TE	T142_TE	T143_TE	T144_TE	T145_TE	T146_TE	T147_TE	T148_TE	T149_TE	T150_TE	T151_TE	T152_TE	T153_TE	T154_TE	T155_TE	T156_TE	T160_TE	T161_TE	T162_TE	T163_TE	T165_TE	T166_TE	T170_TE	T172_TE	T173_TE	T174_TE	T175_TE	T176_TE	T178_TE	T179_TE	T180_TE	T182_TE	T183_TE	T184_TE	T186_TE	T192_TE	T198_TE	T199_TE
2500000	-3214.51904281991	-34.8279681504534	-2585.17714271828	-594.51393195117	0.800294416655055	0.862684144865858	1.57819617647075	3.57676851020489	1.90186190015896	1.81519720737039	1.98997549471113	0.623437000064531	0.839237760241676	1.23957255573928	3.27679322053374	4.32806453726218	1.17002518422668	6.25386946128263	1.19541272010672	0.625946668938011	1	1	2.8359195274619	35.0611357536602	0	696.183127876226	35.0611357536602	27.8794047187412	24.5467334033486	25.6614209401794	24.0069667397921	21.7355913632624	22.3788021829212	21.0242457926088	22.7831646575164	23.0436168116119	22.2320476428182	19.5405845380945	20.8838562005534	20.4693787133723	19.2610840995115	18.1552806302848	17.802161990916	19.1159928000895	17.2948414779266	17.3977561570694	15.7764813135247	17.1898509272757	16.5439019828177	16.120502722737	15.6320662915496	17.7076011634169	15.6113646635416	14.9988222048211	15.6000344082024	15.4939006227976	14.2925979352273	8.74923653433345	13.5481141509482	13.5417905657298	10.5053005132155	14.5605268489236	4.09747663297313	11.2495016753487	11.4810638471665	11.8856363913456	9.10827301457036	12.2350019974476	7.40900308200753	10.9682824223524	11.2333661204079	10.8889491629058	8.13915224989629	10.8500876396256	7.83723878625132	9.65791325918904	8.4690739289202	9.56338288515473	8.93803844028251	9.682586552209	6.99121310116224	6.30613481675933	8.85349748447324	8.71372847222611	8.75716916886839	1.44825114787254	9.620059935814	5.17883207651263	8.3746822340677	1.81222882743616	8.53189978935183	7.7968151144216	8.34525324144909	1.71776589844051	5.21242885391778	7.43347162041268	7.33187603601884	5.80477835990076	7.05879491248954	6.50964372237025	4.52608992217857	6.25703491837808	6.46405193631623	5.58019660720361	7.35102509670808	0.200505758077863	5.8983025475196	6.33691639451693	4.39043322867143	4.9356597632865	3.45152016773063	5.01155798854436	5.22188957295912	3.45726398531596	4.29568639145292	4.26275244087525	2.75250402219464	2.77783333695938	5.32461793245831	3.79435761544106	4.28993640226576	3.94526364097025	3.44874180080621	4.50670747984816	1.31558839323792	2.26090402799059	3.06609930094631	3.37691423606709	3.47884006849299	1.73673619369399	0.971854667747383	2.95447871458257	1.703469736133	2.90224173732232	5.85325350981748	4.57132533481856	2.13964431664227	2.94815690473061	2.6007878297939	3.07394040750803	1.41863536951475	1.34813518809604	3.13525728061652	2.40453682856159	2.40318558848065	1.645539250822	2.10914931972516	1.35359864627425	1.70164661192819	2.65852279849699	2.13586915267188	2.38326887791471	1.40889566362186	1.29265415810914	2.23925468194371	1.52909583485102	2.87638111783295	1.51227288910342	1.48900425797717	0.937196221195043	1.28692906283279	4.70228705653553	0.866290005813808	1.21057385839253	0.734558909063194	0.704276411415879	1.29906952826324	0.510781251289509	23.6013477453595	8.98016727128643	15.1014139805552	16.8255110277167	15.1862792306663	15.9875177687693	0	8.60844902122994	20.7596504393952	15.3368555586012	17.8231158206219	9.70503476069691	19.3512325679728	18.8584060533204	0	17.1434936329705	0	2.8624967809206	13.9304549623661	9.5194525260124	10.2885385304592	11.2412674330311	0	15.7394968229922	7.17193814812947	6.63158359382245	4.00641141528032	14.7705991500515	6.57746260720706	0	3.76554935398329	1.63376513290653	0	9.00032452480308	0.0213477016441491	0	0	4.18814231250303	1.05214480861373	8.44109109519001	7.69402455792399	1.86086564861352	0	7.86514244433115	6.84575867347409	0	5.38097014874336	7.17693847387737	6.71456625800388	4.90355901201172	0	0	0	0	0	6.28500685926372	8.74555446213651	4.18425917325832	1.0867215358876	1.31977276862348	0	4.0011292641154	0	0	4.92403152448279	4.61280784148586	0	0	4.67284503798271	7.40698236323653	6.09505539030286	1.38020558564234	0	5.62726088020687	3.20838049620659	2.81631292095076	0	5.39183117640937	0	0	0	0	0	0	0	0	4.00925920911802	0	0.670419479751738	0	0	0	0	0	0	0	0	0	1.25037578842552	1.87523298026087	0	0	0.920524982830746	0	0.736472994483159	0	0	0	0.191125844447437	0	0	0	0	0	0	0	0	0	0.96265398107246	0	0.986142880128126	1.30618581524794	0	0	0	0	0	0	0	0	0.968616408666688	0	0	0	0	0	0	0	0	0	0	0
2580000	-3222.56751477392	-33.6252796433373	-2594.57010243876	-594.372132691831	1.80045712657671	0.596252210095058	1.23796420279916	3.93154854087257	2.6002483946591	1.64738040375397	1.76867315793619	0.56758874848455	0.813266478179421	0.813065971434984	2.78307101935703	3.83116067350409	1.06846670499005	7.03592400851368	1.18066538022113	0.628917519290693	1	1	0.930926140957715	34.2338383310244	0	704.342134734716	34.2338383310244	27.9369519884393	24.8400000614531	25.6580494133728	24.6438334897077	21.5449181427172	20.823215128945	20.4469809992383	25.1464722555876	22.4183374380269	21.4098537140108	20.8129598087496	21.5225295073279	26.0789723031386	19.2660454983489	18.0504092944668	18.2323143646532	18.5292230786095	17.2853420825691	17.4693674137501	15.847872552155	16.9274666987471	16.5053134789176	16.1585277029071	15.6973912667895	15.8808876302389	15.517629319681	15.6478800823935	15.115538311143	16.5880836692709	14.3835905687132	5.661057627267	13.2480535720918	12.9987506458608	11.8324464832572	13.9511332829076	5.64014513121255	11.4435846775684	11.7645345092981	12.7531223328875	7.92756577382767	11.5281942089029	7.89731572795751	10.9905702911055	11.1037011589274	11.1423387865122	6.94563718265126	10.7935571938219	7.77547891628437	9.38496308745481	11.4864224956128	9.68904353055357	10.1119395519132	9.2312698630874	8.16457622808227	7.56026659151052	9.15010493994129	9.35104406419646	9.31491509175062	1.59504643338087	7.06747492726293	4.70558194614184	8.20850102925809	1.97886069275195	9.197585226578	8.01458247500307	7.7391080556196	4.9500109595585	5.23737442848382	7.70732715305081	7.24354462478318	5.82743291524414	7.17292358818955	6.53651205346567	4.40739432207702	6.17417572642423	4.71408062907305	6.46099426796259	4.08725443088882	0.22172286064766	5.14012407379204	4.44969193086858	4.39996788264875	5.4030733833052	3.55741120618322	5.22668915474801	6.12845078673328	7.73870049276617	4.47983756074778	4.74499566261983	2.99660375524063	2.98259600671251	4.13467117085179	3.71371199797141	5.22371463294019	5.38775162168733	3.56088639454296	3.90421869198675	1.2873326103409	2.25203688822779	2.41491264012355	2.85286758243376	3.38550670453231	2.03993509767498	1.46610468788438	3.15975277866558	1.67179322670117	2.5920242989336	3.46049765120693	2.71764330854527	1.874919903125	3.98085845925501	2.52664161995809	3.19668351980567	1.08743960449465	1.42892003434429	2.13450668318788	1.09750603197661	3.70889899983686	2.11539956766232	2.60782241615983	2.13109522702117	1.90288898626767	2.11918241572371	1.94077147094432	1.9192425109896	1.56048879994449	2.66226930705298	1.55250383059363	1.50226470931843	1.73129150934024	2.51356029218673	1.72404401787825	1.42827551633272	1.11163410557185	2.43900476275885	1.61375733685552	2.8260661437842	0.692553724864875	0.335256387950819	0.0956025750910506	0.112058511403735	23.2817730370394	8.34079662094453	15.4578401437309	17.1188410780823	15.5129666734065	15.9920548747223	0	10.5260369860551	19.8692865844006	15.3542828318301	17.8880852895791	9.40547566082634	19.9055317098598	18.8597394120271	0	17.1114850257155	0	2.31722227632737	13.8617269368441	10.2025186739125	10.7998919337404	11.0304801581882	0	15.6850352051515	7.50558441510109	5.17695744706423	4.46397406582637	13.7573318802508	6.21335909094945	0	3.64631151197936	1.98934716137528	0	8.62282024115101	2.25061100733757	0	0	3.63268872243302	0.663186910569914	8.37672880406033	7.81810640364078	1.58783482066983	0	6.503943115451	8.19299663961036	0	5.01634956858915	7.14089403505574	7.6459663614754	3.8144733077021	0	0	0	0	0	5.67787522123251	6.90354830200137	3.58076276054383	1.279125270671	1.25548803047183	0	4.49317841642686	0	0	5.09046566190101	3.96740993483051	0	0	5.00975542514191	3.92269006748009	6.04702288050908	1.30319065636815	0	6.02535366090421	3.33668005024866	4.85765145666916	0	5.34970523380776	0	0	0	0	0	0	0	0	4.92103660966154	0	0.520655140969833	0	0	0	0	0	0	0	0	0	1.17594100608047	1.72691371218649	0	0	0.61292218416217	0	0.872914098333713	0	0	0	1.16311549036355	0	0	0	0	0	0	0	0	0	1.16954871295967	0	1.28838229552943	1.33040110359593	0	0	0	0	0	0	0	0	1.09152541023862	0	0	0	0	0	0	0	0	0	0	0
2650000	-3260.85706442799	-33.5244848989197	-2630.26604411136	-597.066535417719	0.950316640791284	0.780749767138878	1.06049313469743	3.43437030861792	1.852666434014	1.75655148325546	1.51257409006522	0.489296071064077	0.591728375882555	0.966004613210692	2.63079964012581	3.72044499659136	0.879000595224823	6.51663926148417	1.15856430536351	0.854881950866071	1	1	2.73884249854216	34.1128681196519	0	712.050724893912	34.1128681196519	27.5437023892437	25.0406028114452	24.3329768340686	23.3348631219913	22.3150293251855	21.3756772693273	19.9440191045091	22.5256700716109	23.4135780526017	21.7306550275086	20.0320742380693	20.5938523888405	21.1718970617891	19.7209941243539	18.1016081887092	18.0004933753654	17.4480404049892	18.0401261055943	17.2052618609862	16.8424428894997	17.3836173078846	16.9162763841474	16.0484572295987	15.7546713173167	15.8178323234433	15.4456082585603	15.9345381231789	15.7787057754962	15.5083442043955	14.3339302177481	4.21077055819099	13.3001681991821	13.9570887111128	10.579162262912	12.7349288172732	7.17444936775224	13.8614742856994	11.6085453775858	11.9083437680251	8.87097096227762	11.7054006958312	8.02598109793719	11.5567674113103	14.5063590670826	11.1009117420567	6.02098760306186	10.7990787756208	7.82504028613222	9.49207580443422	11.8305117088958	9.60993454271094	9.36680236642376	9.42930348664597	5.80923063966535	6.87599793098149	9.80490253591798	9.14892029286813	10.2259264554039	1.5856075863543	4.34376526304153	5.01938848735255	8.25322910853274	2.0834689899883	7.90917804414358	8.09071060190838	7.84121718263802	4.82307524622302	5.92182000216121	7.50530018835038	7.32389716534695	5.70973247816759	6.72499612869283	6.99864487364161	4.28117858130388	5.4597126695598	5.95029684930571	5.78983386635848	3.86225668157821	1.68224054439996	5.28015716504271	6.79432836857171	4.42459550612885	4.54382654069894	4.27115134105984	4.86305574240964	5.04374346252204	5.41487936152942	6.50228591731277	5.64850617586484	3.49176479510644	2.89379059822946	5.04488371540881	5.39288284450895	4.20185937901982	3.22469064834759	4.08293787991674	5.16322818720551	1.27245043531526	2.48139330968155	3.39388965278922	3.10891010524085	3.07913505070139	4.31342215916846	1.11102160507839	3.22736003930664	1.72550327274841	2.26245192016618	2.4169048974305	2.97124374044701	2.13873631153884	2.47979286944139	3.13176736321116	2.8331150958207	1.1134688182994	1.26868029898878	1.83537260374836	1.47499829916849	2.01049550027257	5.64510024785768	2.72292001369244	2.52422541160259	3.71360959454961	2.06728103943109	2.29976797514566	2.12500628904327	1.7956284427056	2.88497545123588	1.47748953222048	1.39057903664551	1.54477325929998	2.04157792571375	1.91457438234282	0.942928199773451	1.49315062453416	1.39378826505046	0.862492163402574	1.03418291821	0.749705657283858	0.669929372994621	3.15819018055424	0.289505621308473	23.4939659300188	7.93165394579991	15.696689663552	17.0014196531679	15.4132508637953	15.7491323777523	0	10.6403728812484	20.1816867409765	15.3891450884464	17.6379923552999	5.15538578361649	19.7703737640844	18.9238340869649	0	16.7577673236405	0	3.52736841523735	13.0517496886369	9.44408166836321	11.0708577415815	10.8045401849042	0	15.9613325236215	7.7709427140746	5.65822071724474	4.7358056851929	14.0671464104142	6.02440179461299	0	3.00180222691155	1.8330415215919	0	8.20488415130466	2.05187115055959	0	0	5.24137318254157	0.464089168231496	7.61201626622075	7.36456371368123	0.231290227654651	0	7.10322732139341	9.22769305639191	0	5.88712853607374	5.57766588549124	6.56848250822017	4.60955023306516	0	0	0	0	0	5.40180861401489	8.29346369584285	4.04812234168166	0.893759949707296	1.29900087633539	0	4.14146985355131	0	0	4.61443300454007	3.64407355658217	0	0	4.11973075509498	5.08682734954943	5.60238484010119	1.25518914976698	0	6.02261204536343	4.04463951050889	4.96477998247173	0	4.53023660291392	0	0	0	0	0	0	0	0	4.6715640052663	0	0.679622042477026	0	0	0	0	0	0	0	0	0	1.24034686719097	2.20432737213534	0	0	0.426530037888743	0	0.802238693079517	0	0	0	1.04559015767378	0	0	0	0	0	0	0	0	0	1.32110404181949	0	1.12604748217317	0.273153183788273	0	0	0	0	0	0	0	0	0.280483724185213	0	0	0	0	0	0	0	0	0	0	0
2730000	-3244.39688343337	-35.374518080079	-2609.31952943655	-599.702835916744	2.14924329198421	0.591575459878502	1.18117973034121	3.94007884707892	2.32439640952325	1.92915784361343	1.9154949811614	0.467172386964471	0.938922462637748	0.788398661319739	3.18638540302032	4.28152713350077	1.27031457615367	8.30307140729049	1.1858571275796	0.558931938590007	1	1	0.527981229155791	34.1726471468098	0	722.22094307012	34.1726471468098	27.3030892466352	26.9442468002372	25.0488312390516	24.8656019912204	21.5630678653652	23.7269766844383	19.5206486015014	22.9692288513245	22.8445228381146	22.1891903800853	22.2428563571302	21.0783883051933	21.2111809736252	19.3660057122776	18.0380123687947	18.6037982274127	17.766962376983	17.5311561342187	17.5624265596671	16.0868325183579	16.8001913463826	16.7404162115683	16.1094473606206	15.5236477710158	15.8057742483026	15.8864410570766	15.0021253320134	15.3135919428192	15.6952198152731	14.3107730416616	7.21971214933079	13.4485404854908	13.2146435831302	11.4333894812617	13.4810695162367	4.54736085861237	13.466678526007	11.5494300681383	11.884281407757	8.05898004727988	13.4107234368612	10.3323179096123	10.8222491155048	11.3607987908002	11.1228582202496	6.30699191660794	10.736310098847	7.82417954227043	9.59236729135767	10.4733656079266	9.78434073810548	9.5195469352601	9.21152582178013	6.44474816791577	6.54190828737869	8.99467563571231	8.22702291492778	8.73181251077916	2.44756909711293	4.05553770609667	4.7055314846664	8.39399146572965	1.90058149710465	8.1050175075778	8.18699498296246	9.22336544686295	2.57272591985375	5.1927528383054	7.69705485185319	8.12530768578618	6.00293974263704	6.68924203702245	6.62696042514063	4.36590216926798	6.42924702287283	7.97937020322439	6.81922303023463	4.07927103788671	0.184186423084069	5.41682685657822	4.36701800830912	4.56191130594405	5.66832850040332	4.58048950324675	7.39651774233642	5.00041850984169	3.33386032049875	4.05937025668683	9.83261456076083	3.48185922539066	3.8687769253668	4.02113629760457	3.99690360374593	4.17032883408005	3.25503465994996	3.29307290596572	3.63675479478731	1.46368661568426	2.26130556695599	3.92722311479492	3.15816045573173	4.45607169771115	3.08192888873714	0.977439636704502	3.5107590362633	1.72506782771339	2.30148564748144	3.48898538168603	2.46365020013946	1.74808943884884	3.07481583632513	2.63470804531017	3.7304222816202	1.2688331720202	1.31615010172222	6.66684474197083	1.03671743465774	2.60754207444568	1.7862429961211	2.42115106852919	1.41972592916567	2.33901434918458	2.02059066919698	2.13330260221553	1.90943573620096	1.40392970028931	2.67979805476936	1.76381076824965	2.52882929464502	3.22509842174142	2.2232887467367	1.33782472546083	0.833729454358572	1.28344778582892	1.1296646955382	1.01959375005766	4.10514879605829	0.838716505520627	0.773747441237423	1.19071023912205	0.204240605731375	23.3323105146925	8.43738401674232	14.6140654598939	17.5383600470799	15.5035203528378	15.9169910421326	0	10.6953506408644	19.8626228480312	15.1879728581632	17.9947828897775	7.14262487848579	19.7582102015692	18.8943605113224	0	17.0843389106955	0	2.80722415441861	13.3700883676301	10.2285166603433	10.9285784734976	11.3391186000855	0	15.9251312852194	7.72790907671994	6.15658225315951	3.27239219132464	14.7594563920551	3.91183889421138	0	3.43912061250775	2.36165008987291	0	8.9450034496643	0.451048539465371	0	0	4.74219693040207	0.357773092392452	4.51994930140222	7.30598402337608	1.89989160997192	0	6.14552327456055	8.92394847486352	0	5.74677851402616	6.39257955424064	7.17374237113078	4.90657223195937	0	0	0	0	0	6.18607094568832	8.48940939849972	2.54961636690508	1.17308224581779	1.15014906414031	0	4.46995245554669	0	0	4.94205585352646	4.58664832134569	0	0	5.13849253572273	5.6992038463955	4.1120843423069	1.30401992978089	0	5.713728699247	3.31896532847684	4.1837140988248	0	3.242800982789	0	0	0	0	0	0	0	0	4.46736208451857	0	0.181383261946444	0	0	0	0	0	0	0	0	0	0.223181676019002	2.09705960106893	0	0	0.00997375373696385	0	0.681173756328979	0	0	0	0.938641199559664	0	0	0	0	0	0	0	0	0	1.31950278445205	0	1.1938281614689	0.945383518793607	0	0	0	0	0	0	0	0	0.52013241576732	0	0	0	0	0	0	0	0	0	0	0
2800000	-3242.78920644748	-42.2629002144471	-2604.83578517691	-595.690521056129	1.33816526435815	0.680922064385163	1.61838993611186	3.94145786887071	2.91977137374263	1.8269837832949	1.9348757776508	0.521458529544616	0.714581304591068	1.10711761738454	3.31858398395292	3.93299709485325	1.17261950589609	6.38274289323394	1.1084545107633	0.741749290415893	2	2	2.40203201187479	35.8417661111449	0	709.521384082227	35.8417661111449	27.1519908803431	24.6233939025467	27.52261326905	23.1160370421056	22.1359074385962	21.3480314517701	19.7919598013111	22.5781354777316	23.294685932449	21.5437667772732	21.0360174478538	20.6785039609084	21.2054093423682	20.8295987779416	17.9868343298736	17.9731909150193	17.374863933103	17.6054835066379	17.2176203065971	15.8823913966107	17.9078368133079	16.5143842708985	16.0893119370974	15.7137061127279	15.9168677127322	15.6130585277634	15.0063806405703	15.913607184479	16.3279232783858	14.6197545052692	3.93769652848172	13.7154118198125	13.7120028091418	10.8944932189414	13.4391368250479	7.73267945799602	11.5765105513793	11.7287501646035	12.2520511264736	7.93469710072656	11.3850839024561	7.34241075504081	11.1905548658461	11.8287177379195	10.8079120836692	7.08280885908214	10.9937726558344	7.72354096482083	11.9271456214428	8.21194123893361	9.43897634962773	9.89529673292858	9.27983202331158	5.86122584628092	6.50094396979403	8.9098432714989	9.43867007828239	9.22323545395332	1.34083366924798	7.97421231304614	4.53464529539434	8.85473656473731	2.1619907137308	8.38038771627203	7.81607135865527	7.62000591770928	2.05115399660233	7.27729456235498	7.84002585698603	7.26939250590543	6.02958843484456	7.41417379942059	6.80912829051313	6.22415109321109	6.05280635385712	4.07241507670209	6.20769041972904	3.89674441556631	0.895017287957525	5.55612521703432	4.95118198410311	4.48639202873483	4.33781825704478	3.32698259468784	4.8976350323156	5.47993818086685	3.51430520359693	4.1467304536286	4.93270702573414	2.49009936311947	3.22672009075534	4.21624461048562	4.09468658362518	4.25660665204097	3.95490151757491	3.39162943897881	3.77499505287553	1.46852139222773	2.45288633548461	2.81521313618127	3.12969260786136	3.20254568105727	7.4899862034071	1.29287583285958	2.90899432156099	1.67521004593566	2.57360685985881	2.24908044457551	3.31191900253752	2.03018225041307	3.2207425797422	2.90993898063351	4.84316127413853	1.19224113121488	1.6279144120832	5.27428465058228	2.17699108384879	2.83682939905785	5.23873952234572	2.10208105690961	1.68932817186458	1.70383982143369	2.06369580677053	2.32093294099246	1.91370406603662	1.75836861268764	2.38152328449089	1.47347292746089	7.49103248187372	1.87600937563495	2.39551206980634	1.31065412103425	0.856646303028108	2.18620286791122	1.05066755643231	0.896046830157907	1.06721877521904	1.39273781694798	0.480681935784588	1.08992401642828	0.0798200310856806	23.5978846116275	8.7714259809837	14.9270488617528	17.5059393921742	14.5943714590321	15.9348952488299	0	9.22177161141798	20.5567093604581	15.1980003932199	17.3162533614744	9.02066094883106	19.2944959644407	18.3866277769611	0	17.1551607734558	0	2.38793924079245	14.1639740479459	9.8281427147971	10.5176379138144	10.6808117644584	0	15.6637197509127	7.43685243224114	7.25917762981923	4.98110489398191	14.7014202145437	6.29314299279996	0	3.32756286080199	1.3948122593636	0	8.98626249013111	2.15181102093098	0	0	3.79753313394141	0.902653778255445	7.37091911676975	7.55554495073383	1.33876757785172	0	7.06007397202714	6.74470873487294	0	5.67546619570359	6.28060596993195	7.5303644532554	2.15930171506151	0	0	0	0	0	6.04372784464288	8.8168892850414	3.15367914427562	0.26043516106354	1.29508889722976	0	4.49185277384224	0	0	4.82816048544462	2.97979289353603	0	0	4.77458534465368	6.28324895113485	4.98596721310456	1.25087586663565	0	5.20782737958825	4.04122639220488	5.04127889035841	0	5.21979892254547	0	0	0	0	0	0	0	0	4.68399059553011	0	0.71156758070987	0	0	0	0	0	0	0	0	0	1.21769369762808	2.23945290094941	0	0	0.931402245378599	0	0.920093517391066	0	0	0	0.503584138800763	0	0	0	0	0	0	0	0	0	1.15148869901952	0	1.00702844509794	1.33207308286204	0	0	0	0	0	0	0	0	1.02044594374385	0	0	0	0	0	0	0	0	0	0	0
2880000	-3251.67952211927	-34.9787488654175	-2618.23665332757	-598.464119926276	0.589997700412009	0.402378921567881	1.43105375684545	4.13046977595651	2.66769072503546	2.61418038785818	1.76589334087426	0.455924676635863	0.779272159053058	1.03044555152059	2.99409108572379	4.13449956092368	1.4739678005096	7.86048462401545	1.46738003534326	0.610433376466048	1	1	1.08631694287744	35.3197096234034	0	718.579936461653	35.3197096234034	27.0361544897502	25.8899165337611	25.4127519786304	22.9439073195738	21.3081015355557	21.0361094061495	19.6768615156812	22.5243560460516	22.3793248253231	21.52405612446	21.5510580847057	20.538724991479	20.6669845098949	19.9017684645295	18.1659236189813	18.2507108855787	17.2737992830279	18.2236590595354	17.5312226227909	16.1893556628455	16.7935849330526	17.0075587895933	15.9906646080097	15.4320077430075	17.1342578145138	16.204239063318	14.9356114133554	15.4918393347503	15.5820604313291	14.3109929601602	4.33410703643652	13.2456854728515	12.7974405676085	11.6371173505394	15.0884505231111	7.10087270377039	11.6311965936484	11.967572133764	12.0085332603672	8.02848332760162	11.5159182135859	7.62883686341082	10.8755488740857	11.3164443946187	10.8082231569617	6.65302717325162	10.7730770041784	8.76095729888262	9.48287997535463	8.17847863785672	9.92455368484555	9.20018988983283	9.60938229684151	6.97440510855002	7.5439009156594	8.87892953606622	8.3474004696458	9.36412533364033	1.34689942376389	3.61630589741257	4.94804739011234	8.31408496747938	1.82489139350801	7.80068430966574	8.79188534000629	8.70803020873714	1.71902225882453	5.59576095784747	9.21852212131741	7.62428447344661	5.87763782218704	6.78964409617179	7.21672205876453	5.0469842947041	7.06235126345235	4.7577042975084	5.55437293874294	7.79154918356653	0.977948290796876	5.01447346416227	5.98494752172528	3.92731676861463	5.43638894217931	3.18919417722501	4.90257596359906	6.38958158776484	3.9896460159818	4.1845356338532	8.24252779253224	3.78520574112752	3.17759714188946	4.14087356635735	3.72009263424602	4.72993297087859	7.38098564083563	6.47387002181216	3.58261123850198	1.42709159341515	2.69210246391616	2.50772740238014	3.38031039601727	3.08102060149446	7.25887864501243	0.999986663654233	3.07019226615284	2.43253902639117	2.63043818762679	2.14495050996298	3.17757589142082	1.85498003085791	2.91230652388337	4.53781947861608	2.44182598805149	1.17907303350651	1.54762297822237	3.00999750587728	4.2973968626883	2.08730189660701	1.62400237330727	3.07135884052025	1.35222152680396	2.92619914069065	2.25197537241898	1.98306122479138	2.23290690708772	2.44765078018827	1.51491632511675	1.97990403478345	1.36571221909385	1.85291624147519	3.29934221043708	1.37465298724901	2.89622768105359	1.28120436419983	1.12191539323022	0.982476456566696	1.13324584358594	1.00330890627149	0.587253760879041	0.790297602868951	0.248443374464829	23.2343108745957	8.73184104748493	15.4471356340091	17.4644548842967	14.302420382347	16.2637898107678	0	10.7784093059965	20.9007778142288	15.3760027059488	17.7341988834703	9.12665727789932	19.6552731961541	18.708249160805	0	17.1121585968113	0	2.50707557143877	13.5845968342656	10.1322534645772	10.6677689401248	11.1011389629488	0	15.9797198702872	5.52735245801131	0.775167726976228	4.92040093699239	14.8751134646057	5.47756091228483	0	3.38856414830269	2.28193331200327	0	8.99684006883626	2.2662641738298	0	0	4.59065986326983	0.143981725856768	8.42082049556251	5.06670908057902	0.468108852972144	0	5.72140294379731	8.59362877039524	0	4.78288057161114	6.82669143863882	7.38713286917993	4.76940862445347	0	0	0	0	0	4.88346115834057	8.5946197135682	2.26110486465489	1.37143557268985	1.31141397540223	0	4.44316042602963	0	0	4.170093596427	4.27943734332786	0	0	3.00713944040153	5.11500581775787	5.87004058671882	0.0596058738532262	0	5.4114901818051	3.10655401844494	4.92321882224042	0	5.47820551366413	0	0	0	0	0	0	0	0	4.81593932326228	0	0.699523500823052	0	0	0	0	0	0	0	0	0	1.03640094294194	2.20684852089576	0	0	1.16884870620088	0	0.490454781481895	0	0	0	0.499068905383218	0	0	0	0	0	0	0	0	0	1.13052108869583	0	1.11902855162279	1.28082056662469	0	0	0	0	0	0	0	0	1.32879888237899	0	0	0	0	0	0	0	0	0	0	0
