	ts	te
T0	35.0	10.16
T1	29.11	25.22
T2	28.81	28.02
T3	28.8	24.59
T4	28.49	8.28
T5	27.78	0.0
T6	27.13	26.72
T7	26.69	15.9
T8	26.51	26.04
T9	26.11	25.45
T10	25.49	10.53
T12	23.81	18.41
T13	22.97	16.75
T14	22.9	21.07
T15	22.77	21.65
T16	22.76	10.66
T17	22.34	9.22
T18	22.3	21.62
T19	21.96	17.89
T20	21.81	15.84
T21	21.62	17.4
T23	21.42	1.23
T24	21.39	11.34
T25	21.23	19.0
T28	20.23	13.42
T29	19.86	17.81
T30	19.84	15.84
T31	19.74	11.24
T32	19.68	17.09
T33	19.43	19.06
T34	19.1	15.11
T35	18.91	16.82
T36	18.9	18.41
T37	18.9	18.52
T38	18.76	6.7
T39	18.76	12.96
T40	18.23	14.46
T41	18.18	0.0
T42	18.0	14.26
T43	17.76	15.94
T44	17.52	7.68
T45	17.51	14.09
T46	17.47	5.67
T47	17.45	14.23
T48	17.03	16.49
T49	16.8	2.64
T50	16.79	14.02
T51	16.51	8.97
T52	16.41	13.21
T53	16.19	14.24
T54	16.14	9.4
T55	16.08	14.13
T57	15.9	6.93
T58	15.84	15.2
T59	15.56	12.44
T60	15.32	0.0
T61	15.21	14.78
T63	14.99	5.84
T64	14.88	10.89
T65	14.85	0.0
T66	14.63	11.64
T67	14.62	0.0
T68	14.62	9.93
T69	14.4	7.52
T70	14.28	0.0
T71	14.23	13.47
T73	13.28	7.17
T75	13.11	0.0
T77	13.04	0.0
T78	12.89	11.82
T80	12.76	8.66
T81	12.68	4.13
T82	12.65	10.15
T83	12.59	0.0
T84	12.5	0.29
T85	12.38	4.18
T86	12.36	0.0
T88	11.99	10.0
T89	11.94	9.92
T90	11.89	10.55
T93	11.75	11.61
T94	11.73	5.94
T95	11.68	3.73
T97	11.61	5.13
T98	11.6	3.36
T101	11.3	10.34
T102	11.29	10.84
T104	11.1	4.31
T105	11.05	6.34
T106	11.01	9.98
T107	10.91	1.96
T108	10.85	9.16
T109	10.81	2.75
T110	10.73	8.7
T111	10.71	7.52
T112	10.67	6.65
T114	10.38	0.0
T115	10.37	2.32
T116	10.13	5.72
T117	10.12	8.73
T118	10.07	5.5
T121	9.73	3.53
T123	9.68	0.0
T126	9.3	1.49
T127	9.27	0.0
T128	9.2	7.23
T129	9.2	3.14
T130	9.19	3.74
T132	9.19	8.3
T134	9.07	8.06
T135	9.03	0.0
T137	8.97	0.0
T139	8.94	0.0
T140	8.91	7.8
T141	8.87	4.62
T142	8.66	0.0
T144	8.65	5.68
T145	8.65	6.52
T146	8.53	1.18
T147	8.46	0.0
T148	8.4	2.46
T150	8.33	1.59
T151	8.25	1.86
T153	7.97	5.63
T154	7.95	0.0
T155	7.89	4.87
T156	7.84	0.0
T157	7.81	5.75
T158	7.71	0.0
T159	7.68	5.29
T160	7.45	6.62
T161	7.29	4.46
T162	7.28	6.94
T163	7.28	0.0
T164	7.24	0.0
T165	7.23	0.0
T166	7.15	6.74
T167	7.13	1.12
T168	7.11	4.3
T169	7.11	0.0
T170	7.02	2.69
T171	7.02	3.08
T172	6.76	3.73
T173	6.72	5.13
T174	6.49	4.26
T175	6.39	1.15
T176	6.36	6.03
T177	6.27	0.0
T178	6.23	4.74
T179	6.22	5.24
T180	6.2	4.81
T181	6.2	3.27
T182	6.2	4.79
T183	6.11	4.4
T184	5.9	4.63
T185	5.89	4.46
T186	5.73	0.0
T187	5.5	4.5
T188	5.31	3.51
T189	5.31	0.0
T190	5.27	2.51
T191	5.15	4.54
T192	5.15	4.47
T193	5.06	2.09
T194	4.99	0.0
T195	4.96	1.0
T196	4.94	0.0
T197	4.94	2.27
T198	4.89	0.0
T200	4.78	1.31
T201	4.67	3.07
T202	4.44	0.0
T203	4.42	3.11
T204	4.41	2.36
T205	4.4	3.49
T207	4.35	0.29
T208	4.3	3.71
T209	4.29	3.26
T210	4.25	0.0
T211	4.23	0.0
T212	4.22	3.37
T214	4.12	0.0
T215	4.06	0.0
T216	3.98	3.38
T218	3.82	0.68
T219	3.76	0.0
T220	3.76	2.27
T222	3.55	0.0
T224	3.44	0.0
T225	3.42	2.66
T226	3.39	0.0
T227	3.24	1.49
T229	3.1	0.0
T230	2.79	0.87
T231	2.66	1.43
T233	2.25	0.0
T236	1.95	1.02
T239	1.5	0.0
T240	1.48	0.0
T242	1.45	0.0
T243	1.44	0.0
T247	1.04	0.0
T251	0.76	0.0
T252	0.7	0.0
T254	0.53	0.0
T256	0.36	0.0
