	ts	te
T0	35.0	3.94
T1	33.05	0.24
T2	26.25	24.03
T3	25.73	20.82
T4	25.68	17.57
T5	25.07	23.02
T6	24.93	0.0
T7	24.84	5.69
T8	24.19	13.67
T10	23.31	16.28
T11	22.79	2.67
T13	22.03	19.76
T14	21.92	8.89
T15	21.57	17.24
T16	21.37	19.69
T17	21.18	18.09
T19	20.36	17.4
T20	19.81	18.25
T21	19.45	8.86
T22	19.08	3.74
T23	18.06	0.0
T24	17.78	11.71
T25	17.53	0.0
T26	17.26	0.0
T27	17.25	0.0
T28	17.07	14.35
T29	17.05	9.48
T30	16.9	13.2
T32	16.51	15.65
T33	16.29	13.02
T34	16.22	9.94
T35	16.21	0.0
T37	15.68	0.0
T38	15.67	6.73
T39	15.37	10.79
T40	15.36	8.19
T42	15.28	0.07
T43	15.21	6.02
T44	14.99	7.89
T45	14.9	3.42
T46	14.57	5.83
T47	14.49	0.0
T48	13.87	12.53
T49	13.57	5.62
T50	13.4	4.43
T51	13.22	0.0
T52	13.1	0.0
T53	13.05	0.0
T54	12.84	10.26
T55	12.82	9.17
T56	12.8	7.5
T57	12.72	7.32
T58	12.68	11.85
T59	12.6	0.0
T60	12.21	0.0
T61	12.15	0.0
T62	11.96	0.0
T63	11.76	7.19
T64	11.72	0.0
T65	11.59	0.0
T66	11.58	9.73
T67	11.42	1.78
T68	11.28	5.87
T69	11.25	0.0
T70	11.23	0.0
T71	11.2	4.88
T72	11.17	0.0
T73	11.11	0.0
T74	10.98	8.17
T75	10.86	4.01
T76	10.85	3.42
T77	10.82	0.0
T78	10.81	0.0
T79	10.78	1.41
T80	10.67	0.0
T81	10.5	4.3
T82	10.47	5.35
T83	10.46	6.16
T84	10.34	8.55
T85	10.23	0.0
T86	10.15	0.0
T87	9.93	0.0
T88	9.86	0.0
T89	9.84	5.78
T90	9.83	9.09
T91	9.56	0.0
T93	9.4	8.95
T94	9.26	5.56
T95	9.1	0.0
T96	9.08	0.0
T98	8.89	6.76
T100	8.66	0.0
T101	8.35	0.0
T102	8.33	0.0
T103	8.32	1.48
T104	8.26	0.0
T105	8.03	0.0
T106	7.98	6.3
T107	7.94	0.0
T108	7.92	0.0
T109	7.9	1.61
T111	7.79	4.04
T112	7.77	5.91
T113	7.56	0.0
T114	7.52	0.0
T115	7.45	6.27
T116	7.37	0.0
T117	7.34	3.86
T118	7.34	0.0
T120	7.31	0.0
T121	7.13	0.0
T122	7.09	3.78
T123	7.04	0.0
T124	7.03	0.0
T125	7.02	0.0
T127	6.95	1.75
T128	6.88	2.59
T131	6.53	3.35
T132	6.49	0.0
T133	6.37	5.52
T134	6.35	0.0
T135	6.34	0.0
T138	5.82	1.01
T139	5.75	0.0
T140	5.63	1.2
T141	5.62	0.0
T142	5.57	0.0
T143	5.53	2.34
T144	5.46	0.0
T145	5.4	0.0
T146	5.38	0.0
T147	5.31	0.0
T148	5.18	0.0
T150	5.14	0.0
T151	5.11	0.82
T152	5.08	0.0
T153	5.06	0.0
T154	4.96	0.0
T155	4.96	0.0
T156	4.88	2.85
T157	4.73	0.0
T158	4.71	2.44
T159	4.6	3.11
T160	4.6	0.0
T161	4.57	0.0
T162	4.51	0.0
T163	4.5	0.0
T164	4.47	0.0
T165	4.46	0.0
T166	4.43	0.0
T167	4.39	0.57
T168	4.34	2.94
T169	4.31	3.39
T170	4.2	0.0
T171	4.17	0.0
T172	4.03	0.0
T173	3.94	0.0
T174	3.92	0.0
T175	3.92	0.0
T176	3.89	1.91
T177	3.86	0.91
T178	3.84	0.0
T179	3.83	0.0
T180	3.79	0.0
T181	3.77	0.81
T182	3.72	0.0
T183	3.61	0.0
T184	3.53	0.0
T185	3.43	1.97
T186	3.38	0.0
T187	3.33	0.0
T189	3.24	0.92
T190	3.24	0.0
T191	3.23	0.0
T192	3.19	0.0
T194	3.08	0.0
T195	3.03	2.47
T196	2.89	2.74
T197	2.84	0.0
T198	2.73	0.0
T199	2.68	0.0
T200	2.49	0.0
T201	2.48	0.0
T202	2.46	0.0
T203	2.34	0.41
T204	2.27	1.32
T205	2.26	0.0
T207	2.12	0.0
T208	2.09	0.0
T209	1.94	0.0
T210	1.87	0.0
T212	1.8	0.0
T213	1.68	0.0
T214	1.63	0.0
T215	1.62	0.0
T216	1.57	0.0
T217	1.5	0.0
T218	1.49	0.0
T219	1.42	0.0
T220	1.29	0.0
T221	1.27	0.0
T222	1.26	0.44
T223	1.25	0.0
T224	1.24	0.51
T226	1.23	0.0
T227	1.22	0.22
T228	1.21	0.0
T229	1.11	0.0
T230	1.1	0.0
T231	0.98	0.0
T232	0.81	0.0
T233	0.78	0.0
T234	0.71	0.0
T235	0.68	0.0
T236	0.68	0.0
T237	0.65	0.0
T238	0.59	0.0
T239	0.59	0.06
T240	0.53	0.0
T241	0.52	0.0
T242	0.51	0.0
T244	0.38	0.0
T245	0.36	0.0
T246	0.33	0.0
