	ts	te
T0	35.0	14.47
T1	33.94	0.0
T3	31.6	0.0
T4	31.0	23.33
T5	30.12	29.83
T6	29.94	13.96
T7	28.18	0.43
T8	27.95	19.25
T9	27.85	14.39
T11	27.59	11.36
T12	27.42	0.0
T13	27.27	11.77
T14	27.19	12.95
T15	27.12	25.88
T16	26.98	11.14
T17	26.83	10.48
T18	26.74	16.07
T19	26.73	16.18
T20	26.67	13.5
T21	26.4	10.3
T22	26.37	13.97
T23	26.35	14.53
T24	26.26	10.12
T25	26.17	23.82
T26	26.13	0.0
T27	26.11	14.25
T28	26.08	14.0
T29	26.05	14.65
T31	25.51	10.68
T32	25.49	0.0
T34	25.39	0.0
T35	25.38	14.8
T36	25.36	14.87
T37	25.15	19.21
T38	25.03	0.0
T39	24.96	18.28
T40	24.93	0.0
T41	24.89	14.7
T42	24.79	15.74
T43	24.75	17.48
T44	24.74	13.35
T45	24.54	0.0
T46	24.51	12.12
T47	24.48	10.5
T48	24.44	14.53
T49	24.33	14.16
T50	24.32	0.0
T52	23.82	0.0
T54	23.68	13.49
T56	23.61	14.88
T57	23.36	13.08
T58	23.17	14.37
T59	23.12	15.19
T60	23.11	13.71
T61	23.11	12.92
T62	23.05	12.17
T63	22.97	12.95
T64	22.96	17.55
T65	22.85	12.79
T66	22.84	15.1
T67	22.83	13.56
T68	22.83	13.9
T69	22.71	20.34
T70	22.67	15.59
T71	22.66	14.67
T72	22.59	14.33
T73	22.56	14.13
T74	22.52	11.79
T76	22.49	21.64
T77	22.48	14.89
T78	22.44	13.06
T80	22.39	18.35
T81	22.29	14.15
T82	22.21	19.84
T83	22.14	0.0
T84	22.13	0.0
T87	21.86	14.35
T88	21.83	11.47
T89	21.82	14.32
T90	21.81	13.84
T91	21.81	13.91
T93	21.76	15.28
T96	21.67	10.02
T97	21.64	12.23
T98	21.63	10.41
T99	21.63	0.0
T100	21.62	8.56
T101	21.6	12.61
T102	21.58	17.15
T103	21.57	13.37
T104	21.5	14.77
T105	21.47	12.29
T106	21.44	0.0
T109	21.36	12.44
T110	21.31	19.28
