	ts	te
T0	35.0	26.43
T1	33.87	11.87
T2	29.86	10.27
T3	29.25	17.13
T4	28.29	8.23
T5	27.92	18.89
T6	26.82	21.8
T7	26.74	5.41
T8	26.74	20.86
T9	26.32	3.86
T10	24.54	13.06
T11	23.96	15.64
T14	22.21	12.66
T15	21.94	16.53
T16	21.65	20.15
T18	20.9	19.7
T19	20.37	0.0
T20	20.16	13.48
T22	19.4	11.56
T24	19.24	2.88
T25	19.18	16.89
T26	19.14	18.49
T28	18.49	17.45
T29	18.45	6.64
T30	18.39	0.0
T31	18.18	10.03
T32	17.88	12.53
T34	17.84	15.65
T35	17.71	14.28
T36	17.69	16.42
T37	17.67	16.86
T38	17.54	13.2
T39	17.33	0.0
T40	17.33	0.0
T41	17.09	13.05
T42	16.74	0.53
T43	16.7	15.6
T44	16.64	0.0
T45	16.52	0.0
T48	16.21	0.0
T50	15.9	3.62
T51	15.9	12.38
T52	15.74	2.62
T53	15.66	12.64
T54	15.52	11.31
T56	15.43	13.83
T57	15.22	0.0
T58	15.11	12.43
T59	15.01	11.57
T60	14.92	1.85
T61	14.9	9.89
T62	14.44	13.08
T63	14.16	3.34
T64	14.13	12.73
T66	13.95	0.0
T67	13.77	0.0
T68	13.23	7.01
T69	13.1	9.03
T70	13.01	0.0
T71	12.79	4.89
T73	12.66	0.0
T74	12.61	4.13
T75	11.6	0.0
T76	11.47	5.17
T77	11.29	3.95
T79	11.01	0.0
T80	10.89	0.0
T83	10.74	0.0
T85	9.85	2.13
T86	9.59	0.82
T87	9.47	0.0
T88	9.44	8.34
T89	9.2	0.0
T90	9.09	0.0
T91	8.93	5.53
T93	8.79	0.0
T94	8.69	3.09
T95	8.53	0.0
T96	8.48	0.0
T97	8.47	0.0
T99	8.4	0.0
T100	8.27	4.46
T101	8.25	0.0
T102	8.03	0.0
T103	7.84	2.37
T104	7.83	0.0
T105	7.81	0.0
T107	7.69	0.05
T108	7.67	0.0
T109	7.66	1.07
T110	7.38	0.0
T111	7.31	1.84
T112	7.25	2.18
T113	7.03	4.67
T114	6.96	5.49
T115	6.92	0.04
T116	6.7	4.94
T117	6.66	0.0
T118	6.57	2.82
T119	6.47	0.0
T120	6.46	5.79
T121	6.28	0.0
T123	6.17	0.0
T124	6.16	0.0
T125	6.13	0.0
T126	6.09	0.0
T127	5.95	0.0
T129	5.92	1.31
T130	5.87	0.0
T131	5.78	0.0
T132	5.67	0.0
T133	5.66	0.74
T134	5.52	0.27
T135	5.44	0.0
T136	5.43	0.44
T137	5.36	0.0
T138	5.35	3.88
T139	5.29	0.0
T140	5.26	0.0
T142	5.09	0.0
T143	5.01	0.0
T146	4.91	3.33
T147	4.87	0.0
T148	4.63	0.0
T149	4.38	0.0
T150	4.32	0.0
T151	4.18	0.0
T152	4.05	0.0
T153	3.99	0.0
T154	3.98	0.0
T155	3.97	0.0
T156	3.93	1.13
T157	3.86	0.0
T158	3.82	0.0
T159	3.78	0.0
T160	3.7	0.0
T161	3.7	0.0
T162	3.63	0.0
T163	3.6	0.0
T164	3.55	0.0
T168	3.4	0.81
T171	3.19	0.0
T172	3.17	0.0
T173	3.08	0.0
T174	3.08	0.0
T175	3.07	0.0
T176	2.99	0.0
T177	2.95	0.0
T178	2.91	0.0
T179	2.9	0.0
T180	2.88	1.03
T181	2.81	1.92
T182	2.71	0.0
T183	2.71	0.0
T184	2.66	0.0
T185	2.53	0.0
T187	2.39	0.0
T188	2.38	0.0
T189	2.35	0.0
T190	2.33	1.48
T191	2.3	0.0
T192	2.29	0.0
T193	2.24	0.0
T194	2.21	0.0
T195	2.21	0.0
T196	2.08	0.0
T197	2.07	0.1
T198	2.06	0.0
T199	2.05	0.0
T200	2.04	0.0
T201	1.94	0.0
T202	1.9	1.69
T203	1.88	0.0
T204	1.83	0.71
T205	1.77	0.0
T206	1.54	0.0
T207	1.45	0.0
T208	1.43	0.0
T209	1.42	0.0
T210	1.25	0.0
T211	1.2	0.0
T212	1.18	0.0
T214	1.04	0.0
T216	0.98	0.0
T217	0.95	0.19
T218	0.93	0.0
T219	0.9	0.0
T223	0.8	0.0
T224	0.78	0.0
T225	0.76	0.0
T229	0.56	0.0
T231	0.48	0.0
T232	0.48	0.0
T234	0.43	0.0
T235	0.41	0.0
T236	0.41	0.0
T238	0.36	0.0
T239	0.35	0.0
T241	0.29	0.0
T242	0.28	0.0
T243	0.24	0.0
