	ts	te
T0	35.0	32.75
T1	34.98	22.68
T2	33.3	32.58
T3	33.22	25.37
T5	29.87	27.0
T6	29.81	21.83
T7	29.0	22.04
T8	28.1	22.64
T9	27.59	23.73
T10	27.25	22.93
T11	27.02	9.38
T12	26.98	22.64
T13	26.95	23.64
T14	26.82	20.44
T16	26.66	24.06
T17	26.16	20.48
T18	26.11	22.65
T20	25.81	24.79
T24	25.47	13.64
T25	25.3	22.54
T27	24.96	23.72
T28	24.91	9.93
T29	24.67	0.0
T30	24.65	24.43
T31	24.5	13.98
T32	24.43	15.11
T33	24.22	0.38
T34	24.2	23.39
T35	24.1	21.67
T36	24.04	6.37
T37	24.03	13.77
T38	23.9	21.69
T39	23.83	7.36
T40	23.82	21.48
T41	23.77	15.09
T43	23.43	19.49
T44	23.31	22.79
T45	23.05	0.0
T46	22.75	19.28
T47	22.74	19.55
T48	22.74	15.54
T49	22.69	9.28
T50	22.47	4.59
T51	22.25	15.12
T52	22.19	14.14
T53	22.13	21.2
T54	21.92	15.24
T56	21.7	18.32
T57	21.68	12.08
T58	21.15	20.39
T59	20.77	18.51
T60	20.47	20.38
T61	19.48	15.84
T65	18.99	7.34
T66	18.64	16.23
T68	18.55	7.89
T69	18.47	8.86
T70	18.34	15.28
T73	17.99	15.82
T76	17.21	12.34
T77	17.03	12.18
T78	16.96	11.91
T79	16.77	13.33
T81	16.55	0.0
T82	16.09	12.65
T83	16.03	13.23
T84	15.66	9.52
T85	15.49	9.35
T86	15.34	0.0
T88	14.81	12.83
T89	14.45	5.57
T90	14.1	12.44
T91	13.97	12.16
T93	13.01	4.01
T95	12.84	9.8
T96	12.8	0.0
T97	12.29	10.57
T98	11.93	10.68
T100	11.48	11.12
T101	11.48	0.0
T102	11.02	9.95
T104	10.45	8.42
T105	10.39	6.15
T106	10.14	8.97
T107	9.99	7.15
T108	9.54	4.93
T109	9.39	3.4
T110	9.29	0.0
T111	9.26	7.65
T113	8.91	0.0
T114	8.86	7.8
T115	8.78	6.74
T117	8.44	0.82
T118	8.0	0.0
T119	7.89	4.64
T120	7.89	0.49
T121	7.81	0.0
T122	7.31	2.54
T123	7.28	0.0
T124	7.06	4.51
T125	6.95	0.59
T126	6.92	0.0
T127	6.7	3.7
T128	6.67	0.0
T130	6.4	0.0
T131	6.39	2.97
T132	6.34	0.0
T137	5.75	0.64
T139	5.44	0.0
T141	5.03	0.78
T143	4.93	0.0
T144	4.67	1.98
T145	4.54	0.0
T146	4.51	3.04
T147	4.44	0.95
T148	4.22	0.0
T149	4.18	3.18
T151	3.96	0.2
T152	3.71	2.22
T153	3.66	0.0
T155	3.22	1.1
T156	3.15	0.62
T158	2.84	0.0
T159	2.8	0.07
T160	2.77	0.0
T161	2.63	0.0
T162	2.58	0.0
T163	2.55	0.0
T164	2.55	0.0
T165	2.47	0.56
T167	2.38	0.0
T168	2.37	0.0
T169	2.29	1.52
T170	2.27	0.0
T171	2.25	0.14
T172	2.22	0.0
T173	2.2	0.0
T175	2.15	0.0
T176	2.01	0.0
T177	1.97	0.0
T178	1.49	0.0
T180	1.2	0.0
T181	1.2	0.0
T182	1.04	0.0
T183	0.96	0.0
T184	0.95	0.0
T185	0.89	0.22
T186	0.88	0.0
T187	0.86	0.0
T190	0.61	0.0
T195	0.41	0.0
T196	0.32	0.0
T199	0.07	0.0
