	ts	te
T0	35.0	31.84
T1	33.51	31.28
T3	32.64	20.93
T4	31.3	19.12
T6	30.88	29.69
T7	30.36	0.0
T9	29.46	23.01
T13	28.43	25.43
T14	28.36	26.53
T16	26.38	23.42
T17	26.33	17.38
T18	25.1	23.71
T20	24.75	24.6
T21	24.56	20.28
T24	23.73	16.41
T25	23.51	20.92
T27	23.11	22.07
T28	23.02	22.9
T30	22.38	19.91
T31	22.12	18.87
T32	21.85	13.93
T33	21.03	19.15
T34	20.83	17.36
T35	20.81	17.4
T36	20.58	10.65
T37	20.04	12.09
T38	19.97	19.23
T39	19.64	17.84
T40	19.35	17.54
T41	19.06	13.03
T42	18.93	18.28
T43	18.87	16.03
T44	18.4	0.0
T46	18.04	0.0
T47	17.99	17.45
T48	17.44	14.64
T49	15.01	12.64
T50	14.89	13.74
T52	14.77	12.47
T53	14.76	12.09
T56	14.64	10.56
T58	14.21	4.4
T59	13.87	8.69
T61	13.79	9.37
T63	13.56	12.2
T66	13.25	1.1
T67	13.12	8.03
T69	12.77	10.56
T70	12.76	12.11
T71	12.5	2.39
T72	12.4	9.5
T73	12.38	10.72
T74	12.37	10.8
T75	12.02	11.18
T76	11.89	7.54
T77	11.83	0.0
T78	11.58	8.03
T81	11.44	10.05
T82	11.27	9.9
T83	10.98	10.48
T86	10.83	5.54
T87	10.78	7.34
T88	10.71	7.78
T91	10.5	9.6
T92	10.45	6.66
T95	10.12	5.75
T96	10.02	4.21
T97	9.98	4.14
T98	9.93	8.4
T100	9.86	8.72
T102	9.66	2.85
T105	9.41	5.01
T109	8.9	1.38
T110	8.78	6.57
T111	8.64	3.95
T112	8.48	4.33
T115	8.44	0.0
T116	8.41	6.84
T117	8.37	5.66
T118	8.18	7.1
T120	7.96	3.09
T122	7.91	6.36
T125	7.67	6.84
T127	7.49	4.92
T128	7.44	0.0
T129	7.43	1.42
T130	7.39	3.73
T131	7.22	0.0
T134	6.88	4.89
T135	6.87	0.0
T136	6.86	6.75
T139	6.46	0.0
T140	6.41	5.45
T142	6.37	2.22
T145	5.58	2.61
T146	5.5	4.79
T148	5.13	0.95
T149	4.86	3.36
T150	4.76	3.98
T155	4.55	0.0
T156	4.39	0.0
T157	4.25	1.08
T158	4.24	0.53
T159	4.05	2.93
T161	3.83	2.57
T162	3.7	0.0
T163	3.66	2.68
T164	3.5	0.0
T166	3.16	0.0
T167	3.02	0.73
T168	2.76	0.0
T169	2.67	0.0
T172	2.41	2.05
T173	2.33	0.86
T174	2.28	0.64
T175	2.26	0.0
T176	2.24	1.75
T177	2.2	0.0
T178	2.05	0.0
T179	1.97	1.58
T180	1.94	0.0
T181	1.7	0.09
T182	1.42	0.0
T183	1.38	0.0
T185	1.29	1.06
T187	1.24	0.0
T189	0.99	0.0
T190	0.98	0.0
T191	0.92	0.0
T192	0.63	0.0
