	ts	te
T0	35.0	12.66
T1	34.47	11.95
T2	30.08	20.42
T3	29.79	0.0
T4	29.34	11.73
T5	29.17	11.93
T6	27.81	15.25
T7	27.74	7.83
T8	27.66	10.49
T9	27.38	6.67
T10	26.93	15.18
T12	26.62	20.05
T13	26.19	23.95
T14	26.12	20.51
T15	25.94	0.0
T16	25.91	16.6
T17	25.88	17.44
T18	25.81	21.04
T19	25.69	10.28
T20	25.51	17.32
T21	25.32	24.93
T22	25.27	0.0
T23	25.19	15.15
T25	24.82	20.97
T26	24.8	13.2
T27	24.7	0.0
T28	24.69	0.0
T29	24.68	12.13
T30	24.6	12.36
T31	24.48	14.37
T32	24.48	12.95
T33	24.47	11.41
T34	24.37	22.69
T35	24.25	0.89
T36	24.17	12.9
T37	24.17	14.59
T38	24.16	12.68
T39	24.11	22.97
T40	24.03	18.94
T41	24.0	17.89
T42	23.86	21.08
T43	23.74	11.86
T44	23.66	14.24
T45	23.55	6.57
T46	23.51	19.16
T47	23.28	14.45
T48	23.26	10.81
T49	23.13	14.75
T50	23.12	14.06
T51	23.05	16.92
T52	22.97	21.55
T53	22.97	20.97
T54	22.96	0.0
T55	22.77	12.33
T56	22.72	19.96
T57	22.64	10.2
T58	22.59	13.88
T59	22.56	14.28
T60	22.52	0.0
T61	22.45	20.0
T62	22.29	19.7
T63	22.23	21.0
T64	22.18	20.18
T65	22.11	13.3
T66	22.08	14.01
T67	22.07	14.26
T68	22.05	20.81
T69	21.98	20.39
T70	21.94	14.66
T71	21.87	11.85
T72	21.82	12.19
T73	21.81	14.14
T74	21.77	0.0
T75	21.75	0.0
T76	21.72	10.2
T77	21.67	14.93
T78	21.59	10.42
T79	21.54	13.61
T80	21.48	11.98
T81	21.41	14.06
T82	21.37	12.87
T83	21.37	14.46
T84	21.36	20.59
T85	21.34	17.35
T86	21.32	14.37
T87	21.31	13.03
T88	21.3	11.59
T89	21.26	11.66
T90	21.26	14.83
T91	21.18	12.16
T92	21.05	17.79
T94	20.9	0.0
T95	20.86	14.21
T96	20.83	17.57
T97	20.73	20.07
T98	20.65	14.57
T99	20.63	12.84
T100	20.59	0.0
T101	20.57	19.18
T102	20.56	0.0
T103	20.44	13.94
T104	20.39	14.14
T105	20.39	18.89
T106	20.39	12.77
T107	20.37	14.18
T108	20.35	14.54
T109	20.28	10.95
T110	20.27	19.3
T111	20.27	0.0
T112	20.26	13.93
T113	20.22	0.0
T114	20.12	13.14
T115	20.06	12.14
T116	20.02	0.0
T117	20.02	10.1
T118	20.02	13.52
T119	19.93	10.06
T120	19.87	10.78
T121	19.85	13.72
T122	19.85	12.78
T123	19.82	12.25
T124	19.8	12.65
T125	19.67	16.78
T126	19.62	12.4
T127	19.62	16.31
T128	19.52	12.66
T129	19.31	13.37
T130	19.05	11.48
T131	19.05	16.57
T132	18.87	11.22
T133	18.83	14.58
T134	18.77	13.56
T135	18.74	12.07
T136	18.63	12.77
T137	18.59	14.98
T138	18.2	0.0
T139	18.16	14.84
T140	18.11	14.35
T141	18.05	13.55
T142	17.99	13.83
T143	17.92	12.03
T144	17.79	11.53
T145	17.7	0.0
T146	17.61	0.0
T147	17.6	12.88
T148	17.55	14.82
T149	17.53	11.26
T150	17.49	0.0
T151	17.41	13.99
T152	17.4	10.45
T153	17.32	14.98
T154	17.25	11.35
T155	17.21	0.0
T156	17.2	16.62
T157	17.18	10.05
T158	17.18	0.0
T159	17.04	12.42
T160	16.93	13.45
T161	16.8	12.8
T162	16.64	14.08
T163	16.63	12.22
T164	16.56	0.0
T165	16.46	13.68
T166	16.43	12.0
T167	16.38	13.57
T168	16.33	13.39
T169	16.16	13.05
T170	16.15	0.0
T171	16.11	11.23
T174	16.02	11.03
T175	15.99	11.38
T177	15.66	0.0
T179	15.54	12.53
T180	15.51	12.29
T181	15.51	12.44
T182	15.36	10.87
T183	15.31	13.83
T184	15.23	0.0
T187	15.03	11.99
T188	14.97	12.83
T190	14.93	12.17
T191	14.9	0.0
T194	14.48	5.13
T195	14.43	12.95
T197	14.31	0.0
T198	14.19	11.32
T200	13.95	0.0
T201	13.93	12.38
T203	13.22	0.0
T204	13.2	12.12
T205	12.81	0.0
T206	12.77	12.35
T207	12.2	11.27
T208	12.17	0.0
T211	11.39	0.0
T212	11.02	10.31
T213	10.65	10.26
T214	10.59	0.0
T215	10.36	0.0
T216	10.26	0.0
T217	10.18	0.0
T218	8.85	0.0
