scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	1.43	0.1	0.0963722126929674	0.0	0.006432789726927395	NA	0.20019467507912508	0.0	NA
T1	28.63	20.56	0.1	0.047152658662092624	0.1	-0.005240640604371972	0.6171813062118232	1.2639188792824643	0.0	0.0
T2	26.14	0.0	0.1	0.0	0.1	0.8422149331182338	0.5448281620089279	-0.09988089264489333	0.0	0.0
T3	24.89	19.62	0.1	0.04957118353344769	0.1	0.4441092454422595	-0.006490218295913175	0.09175621484165629	0.0	0.0
T4	24.55	21.15	0.1	0.045634648370497424	0.1	0.03050242429849499	-0.2857376384874027	-0.6821292850741134	0.0	0.0
T5	24.51	13.56	0.5	0.32581475128644943	0.1	0.007418985314837089	-0.744489955659669	-1.0158887243923211	1.0	0.0
T6	24.01	19.24	0.5	0.25274442538593483	0.5	-0.8678437029772895	-0.8347390019448218	-1.0056049648679062	1.0	1.0
T7	23.85	15.11	0.5	0.3058747855917668	0.5	-0.8216899001615452	-0.9435254695650165	-0.929278449825175	1.0	1.0
T8	22.89	15.45	0.5	0.3015008576329331	0.5	-0.8582353724181813	-0.7516444039101056	-0.910946895774408	1.0	1.0
T9	22.66	0.0	0.1	0.0	0.5	-0.9008138952888717	-1.2373532985496305	-1.1603815748062152	0.0	1.0
T10	22.61	0.0	0.1	0.0	0.1	1.0571267596377054	0.5390733239404089	0.41908332231424106	0.0	0.0
T11	22.52	10.8	0.1	0.07226415094339624	0.1	-0.32355288431746443	-0.3300790567816703	-0.5549810594132002	0.0	0.0
T12	22.39	21.04	0.1	0.04591766723842195	0.1	-1.2615566963584404	-1.6436677213933488	-1.6502456522673863	0.0	0.0
T13	22.31	8.36	0.5	0.3927101200686106	0.5	-0.9319945603166834	-0.5954841659512522	-1.134107333717338	1.0	1.0
T14	21.83	19.61	0.5	0.2479845626072041	0.5	-0.586356072108372	-0.6755950516243998	-0.5164747100559937	1.0	1.0
T15	21.66	16.07	0.5	0.29352487135506	0.5	-0.7865731736914349	-0.9620515207757202	-0.801550761112605	1.0	1.0
T16	20.98	19.29	0.1	0.050420240137221274	0.5	-0.35872813768780437	0.026556674537283775	0.05472144732256115	0.0	1.0
T19	19.77	0.0	0.1	0.0	0.5	-0.8828682617682599	-0.5902334711951318	-0.15257547733247706	0.0	1.0
T21	19.56	14.44	0.5	0.3144939965694683	0.5	-0.4594061212751586	-0.01837446808021148	0.4391902195810881	1.0	1.0
T22	19.54	16.51	0.5	0.2878644939965695	0.5	-0.01610311585073569	-0.43775864595881003	-0.4832845080783016	1.0	1.0
T23	19.4	11.56	0.5	0.3515437392795883	0.5	-1.2030058111136914	-1.4953582206733516	-1.4175494829848843	1.0	1.0
T24	19.35	10.73	0.1	0.0724442538593482	0.1	0.6899532860006228	0.7713833607799826	-0.0830189826895256	0.0	0.0
T25	19.16	4.3	0.1	0.08898799313893653	0.1	0.3971283795457859	0.11459808321616782	0.5362811545841211	0.0	0.0
T26	19.15	0.0	0.1	0.0	0.1	0.7922730835173574	0.7695207377181713	0.652930782768442	0.0	0.0
T27	18.82	18.02	0.5	0.2684391080617496	0.5	0.10466380336309146	0.4207165454059678	0.2039740231290115	1.0	1.0
T28	18.54	6.89	0.1	0.08232418524871356	0.5	-1.5020320708658728	-1.3359814666000278	-1.2568475189010755	0.0	1.0
T29	18.36	17.93	0.5	0.2695969125214408	0.5	-1.0364578994971378	-0.465047472592479	-0.48092873532883684	1.0	1.0
T31	18.07	15.21	0.5	0.30458833619210984	0.5	-0.7242067348315863	-0.443058956167038	-0.8813679607349142	1.0	1.0
