	ts	te
T0	35.0	1.43
T1	28.63	20.56
T2	26.14	0.0
T3	24.89	19.62
T4	24.55	21.15
T5	24.51	13.56
T6	24.01	19.24
T7	23.85	15.11
T8	22.89	15.45
T9	22.66	0.0
T10	22.61	0.0
T11	22.52	10.8
T12	22.39	21.04
T13	22.31	8.36
T14	21.83	19.61
T15	21.66	16.07
T16	20.98	19.29
T19	19.77	0.0
T21	19.56	14.44
T22	19.54	16.51
T23	19.4	11.56
T24	19.35	10.73
T25	19.16	4.3
T26	19.15	0.0
T27	18.82	18.02
T28	18.54	6.89
T29	18.36	17.93
T31	18.07	15.21
T32	17.92	9.31
T33	17.51	2.85
T34	17.48	13.25
T35	17.47	0.92
T36	17.32	1.66
T37	16.88	16.71
T38	16.68	12.11
T39	16.41	10.09
T40	16.36	0.0
T41	16.29	14.49
T42	15.78	0.69
T43	15.47	0.0
T44	15.21	12.12
T45	15.16	13.13
T49	14.57	10.72
T50	14.43	4.92
T51	14.35	11.64
T52	14.15	10.65
T53	14.14	12.8
T55	14.06	13.16
T56	13.89	0.0
T61	13.49	6.62
T63	13.17	10.9
T64	13.11	0.0
T65	12.97	10.04
T66	12.94	4.12
T68	12.56	1.71
T70	12.42	1.1
T71	12.27	0.0
T72	12.2	0.0
T73	12.07	5.82
T76	11.92	10.26
T78	11.89	0.0
T79	11.88	8.57
T80	11.81	10.86
T83	11.72	9.64
T84	11.65	6.97
T85	11.6	9.57
T89	11.28	6.8
T92	11.09	8.38
T94	10.9	9.57
T95	10.82	9.38
T96	10.73	4.88
T97	10.7	8.46
T98	10.6	9.43
T99	10.53	8.35
T100	10.36	0.0
T102	10.06	8.39
T104	9.8	5.17
T106	9.76	6.32
T107	9.52	0.0
T108	9.46	7.25
T109	9.4	0.0
T110	9.2	6.45
T112	9.06	7.94
T113	8.93	3.79
T114	8.81	7.95
T115	8.69	0.0
T116	8.62	7.37
T117	8.59	6.49
T118	8.52	3.49
T120	8.35	1.48
T121	8.27	0.0
T122	8.23	0.0
T123	8.17	4.88
T124	8.02	6.27
T125	7.98	0.0
T127	7.69	0.0
T128	7.67	0.0
T129	7.53	3.57
T131	7.26	2.04
T132	7.18	0.0
T135	7.04	0.0
T137	6.92	0.0
T139	6.87	2.12
T141	6.84	4.14
T142	6.81	5.1
T143	6.7	1.81
T145	6.53	4.94
T146	6.53	4.61
T147	6.52	4.19
T148	6.45	0.71
T149	6.39	5.07
T151	6.17	0.0
T154	5.75	2.15
T156	5.72	5.08
T157	5.71	0.0
T160	5.43	0.0
T162	5.32	0.86
T163	5.3	1.04
T164	5.11	0.0
T165	5.07	0.0
T167	5.01	0.0
T169	4.83	2.8
T170	4.8	0.0
T171	4.76	3.64
T174	4.43	3.51
T176	4.32	2.23
T178	4.23	2.86
T179	4.15	3.46
T180	4.06	0.0
T181	4.04	0.0
T185	3.89	0.0
T186	3.71	0.0
T188	3.66	0.88
T189	3.61	0.0
T190	3.61	0.78
T191	3.53	0.0
T193	3.33	2.75
T195	3.14	2.37
T196	2.89	0.0
T197	2.87	1.52
T199	2.71	1.29
T204	2.22	0.3
T208	1.92	0.65
T210	1.79	0.0
T211	1.7	0.0
T212	1.53	0.84
T214	1.36	0.0
T216	1.07	0.0
T220	0.91	0.0
T221	0.89	0.0
T223	0.77	0.0
T224	0.73	0.0
T226	0.48	0.0
