	ts	te
T0	35.0	32.56
T3	34.05	22.2
T6	33.68	25.48
T8	32.2	23.97
T9	31.93	30.83
T10	31.47	30.86
T12	30.2	25.66
T13	29.55	25.89
T14	28.4	26.52
T15	28.25	24.25
T18	27.32	26.07
T20	26.78	23.83
T21	26.49	25.37
T24	25.99	21.03
T25	25.99	25.82
T26	25.88	13.55
T27	25.77	15.75
T29	25.69	23.06
T30	25.41	23.53
T31	25.37	24.67
T36	24.57	23.68
T37	24.56	16.74
T39	24.18	20.01
T41	23.88	22.18
T42	23.68	20.96
T43	23.42	21.37
T45	22.98	18.32
T47	22.09	20.82
T48	21.93	19.26
T49	21.92	20.61
T52	21.43	16.88
T54	20.35	19.01
T58	20.09	13.43
T59	19.87	16.96
T60	19.75	19.15
T61	19.74	18.78
T62	19.5	10.26
T63	19.49	18.31
T66	19.09	16.24
T67	19.01	13.65
T68	18.9	11.51
T71	18.49	14.19
T72	18.34	16.04
T73	18.28	12.4
T74	18.27	2.66
T75	18.2	12.78
T76	17.56	13.98
T77	17.52	14.44
T80	16.83	15.01
T81	16.4	7.47
T82	16.36	10.57
T83	15.82	12.98
T84	15.72	10.32
T86	15.65	14.83
T87	15.53	8.88
T88	15.39	1.64
T89	15.09	11.35
T90	14.85	11.61
T92	14.77	14.26
T93	14.74	10.37
T94	14.6	14.25
T96	14.53	7.28
T97	14.39	11.36
T98	14.39	11.58
T99	14.36	13.97
T100	14.34	2.73
T101	14.16	3.23
T104	13.62	7.31
T105	13.48	10.9
T106	13.06	10.34
T107	12.87	12.43
T108	12.8	10.86
T109	12.61	2.7
T110	12.6	10.65
T111	12.4	10.84
T112	12.29	10.87
T113	12.24	8.4
T114	11.99	7.12
T115	11.76	8.47
T116	11.67	9.61
T118	11.64	6.86
T119	11.59	8.49
T120	11.55	10.62
T121	11.52	0.0
T122	11.43	9.75
T123	11.42	5.1
T124	11.25	2.88
T125	11.18	9.45
T126	11.11	1.44
T128	11.05	8.51
T129	10.96	8.98
T130	10.96	8.89
T131	10.9	7.15
T132	10.87	8.91
T133	10.86	8.19
T134	10.75	3.77
T135	10.63	7.04
T136	10.32	7.11
T137	10.32	0.0
T138	10.23	8.03
T139	10.2	7.21
T141	10.11	9.43
T142	10.02	5.53
T143	9.91	9.11
T144	9.9	7.39
T145	9.88	3.87
T146	9.69	8.92
T148	9.51	5.08
T150	9.36	8.63
T151	9.19	7.57
T152	9.14	6.73
T153	9.02	6.36
T155	8.82	7.46
T156	8.81	6.17
T157	8.75	7.48
T159	8.61	5.62
T160	8.53	0.0
T161	8.51	7.76
T162	8.5	4.41
T163	8.4	7.35
T164	8.4	0.0
T165	8.39	7.77
T166	8.19	3.33
T167	8.15	4.37
T171	7.82	7.65
T172	7.77	0.0
T173	7.76	5.04
T174	7.66	5.1
T176	7.47	5.58
T177	7.12	0.0
T178	7.08	6.65
T179	7.01	6.65
T180	6.94	2.8
T181	6.74	3.43
T182	6.74	1.23
T183	6.73	2.34
T184	6.66	5.56
T185	6.48	0.0
T186	6.46	4.91
T187	6.36	2.99
T188	6.34	2.92
T189	6.33	0.0
T190	6.16	3.33
T191	6.13	5.22
T192	6.13	1.09
T193	6.09	5.04
T194	5.94	0.0
T195	5.8	1.32
T197	5.43	0.83
T198	5.42	0.0
T199	5.11	1.75
T200	5.08	2.95
T201	5.08	1.79
T202	4.95	0.69
T203	4.94	4.93
T204	4.69	1.82
T205	4.67	1.88
T206	4.66	2.36
T207	4.49	2.11
T208	4.37	1.05
T209	4.26	3.89
T210	4.26	2.76
T211	4.2	3.48
T212	4.1	2.28
T213	3.97	0.58
T214	3.85	1.64
T215	3.85	0.83
T216	3.79	3.1
T217	3.6	0.19
T218	3.52	0.0
T219	3.41	1.08
T220	3.41	0.3
T221	3.4	2.0
T222	3.35	1.95
T224	3.29	0.0
T225	3.28	1.88
T226	3.28	1.8
T227	3.22	0.0
T228	3.07	2.07
T229	3.01	2.4
T230	2.86	1.96
T231	2.72	2.04
T232	2.7	0.0
T233	2.66	0.0
T234	2.65	0.0
T235	2.64	0.0
T236	2.61	2.38
T237	2.6	1.13
T238	2.6	2.0
T240	2.44	0.92
T241	2.43	0.0
T242	2.4	0.0
T243	2.29	0.0
T246	1.99	0.0
T247	1.99	0.0
T248	1.95	0.0
T249	1.95	0.0
T250	1.88	1.27
T252	1.84	0.0
T255	1.78	0.43
T256	1.68	0.0
T257	1.64	0.0
T258	1.58	0.0
T259	1.51	0.0
T261	1.37	0.0
T262	1.35	0.0
T263	1.33	0.0
T264	1.32	0.0
T265	1.28	0.42
T268	1.23	0.23
T269	1.21	0.22
T270	1.15	0.0
T273	1.03	0.0
T274	1.0	0.0
T276	0.81	0.55
T278	0.75	0.0
