	ts	te
T0	35.0	21.33
T2	25.52	0.0
T4	24.24	7.81
T5	24.24	22.3
T6	23.86	12.62
T7	23.79	15.63
T8	23.07	20.68
T11	22.63	19.94
T12	22.3	0.0
T13	21.97	9.54
T14	21.53	20.01
T15	21.5	18.63
T16	21.45	0.0
T17	21.28	13.08
T20	21.04	9.21
T21	20.5	1.76
T23	19.63	0.63
T24	19.45	11.37
T25	19.41	0.0
T26	19.19	17.99
T28	18.83	12.33
T29	18.77	11.92
T30	18.54	6.87
T31	18.52	4.51
T32	18.52	9.18
T36	17.12	13.1
T37	17.12	13.49
T39	16.92	0.0
T40	16.9	0.0
T41	16.68	0.0
T42	16.48	6.31
T43	16.44	0.0
T44	15.77	12.24
T46	15.23	9.93
T47	15.23	14.49
T49	15.15	0.0
T50	15.14	11.02
T51	14.81	4.15
T52	14.67	0.0
T54	14.61	13.53
T55	14.54	0.0
T56	14.33	3.67
T57	13.98	0.0
T58	13.76	5.01
T61	13.47	9.66
T62	13.19	9.94
T65	12.87	2.04
T66	12.8	9.4
T69	12.51	8.47
T70	12.3	10.91
T71	12.27	0.35
T72	11.97	5.83
T73	11.92	0.0
T74	11.88	5.71
T75	11.69	3.54
T76	11.6	9.15
T77	10.88	7.22
T79	10.74	0.0
T80	10.49	7.75
T81	10.35	6.35
T84	9.91	9.77
T86	9.78	0.0
T87	9.64	0.0
T88	9.46	7.26
T89	9.4	5.85
T90	9.39	2.83
T92	9.15	0.0
T94	8.97	0.15
T95	8.89	5.62
T97	8.46	0.0
T98	8.36	0.29
T99	8.35	4.3
T100	8.34	3.81
T101	8.27	2.7
T102	8.18	6.12
T103	8.15	0.46
T105	7.86	5.71
T106	7.72	4.39
T107	7.63	3.36
T109	7.53	2.41
T110	7.49	1.98
T111	7.43	0.0
T112	7.39	0.0
T113	7.1	4.47
T114	7.08	5.78
T115	7.02	0.0
T116	6.99	0.0
T117	6.73	0.0
T118	6.66	2.87
T119	6.64	0.0
T121	6.39	0.0
T124	6.17	0.0
T125	6.14	0.0
T126	6.06	3.95
T127	6.02	4.51
T128	5.69	0.0
T129	5.55	0.0
T131	5.49	0.0
T132	5.35	0.0
T133	5.33	0.0
T134	5.3	0.0
T135	5.21	0.11
T136	5.19	2.33
T137	5.1	1.5
T138	5.06	4.1
T139	4.87	0.0
T140	4.77	0.0
T141	4.61	0.0
T143	4.53	0.0
T144	4.35	0.0
T145	4.31	0.0
T146	4.29	0.0
T147	4.13	2.76
T148	3.99	0.0
T149	3.97	0.0
T150	3.93	0.0
T151	3.88	0.0
T152	3.84	0.0
T153	3.79	0.0
T154	3.72	0.0
T155	3.72	2.93
T157	3.62	3.44
T158	3.58	0.0
T159	3.53	0.0
T160	3.43	0.0
T161	3.35	1.54
T162	3.32	0.0
T164	3.08	1.2
T165	2.96	1.94
T167	2.73	0.0
T168	2.71	0.0
T169	2.57	0.0
T170	2.51	0.0
T172	2.35	0.0
T174	2.14	0.78
T175	2.08	0.15
T176	2.04	0.0
T177	1.86	0.35
T178	1.58	0.0
T179	1.52	0.49
T181	1.43	0.0
T182	1.35	0.59
T184	1.33	0.0
T185	1.2	0.87
T186	1.18	0.0
T187	1.16	0.0
T188	1.11	0.0
T190	1.02	0.0
T194	0.84	0.45
T195	0.83	0.0
T196	0.83	0.0
T197	0.8	0.0
T198	0.69	0.0
T201	0.58	0.0
T202	0.54	0.0
T203	0.43	0.0
T205	0.28	0.0
