	ts	te
T0	35.0	18.93
T1	31.27	27.28
T3	28.72	19.79
T4	28.67	26.12
T5	28.39	22.39
T6	28.07	0.0
T7	26.32	4.73
T8	25.81	13.32
T9	25.24	11.23
T10	25.19	23.27
T12	24.43	11.81
T13	24.17	18.53
T14	23.68	16.77
T15	23.27	21.23
T16	23.02	0.0
T17	22.57	8.49
T18	22.3	0.0
T19	22.23	4.4
T20	22.08	4.39
T21	21.8	0.0
T22	21.5	16.69
T23	21.34	15.71
T24	20.95	9.82
T27	20.18	1.4
T28	19.11	5.26
T29	18.17	11.21
T30	17.88	10.44
T31	17.83	13.3
T33	16.66	9.91
T34	16.02	12.87
T35	15.74	0.0
T36	15.72	0.55
T37	15.54	0.0
T38	15.46	8.07
T39	15.39	11.76
T40	15.35	4.91
T41	15.17	0.0
T42	14.98	3.35
T43	14.76	0.0
T44	14.74	5.65
T45	14.66	6.57
T46	14.62	12.58
T47	14.62	0.0
T48	14.47	6.68
T49	14.34	8.27
T50	14.33	8.68
T51	14.05	10.32
T52	14.0	0.0
T53	13.86	0.0
T54	13.81	0.0
T56	13.64	11.98
T57	13.61	1.9
T58	13.49	12.7
T59	13.49	7.78
T60	13.14	0.77
T61	12.9	0.0
T62	12.89	3.64
T63	12.43	8.2
T64	12.23	0.04
T67	12.11	0.0
T68	11.94	8.96
T69	11.76	5.1
T70	11.54	10.92
T71	11.27	0.0
T73	11.05	6.32
T75	10.79	0.0
T76	10.73	8.35
T77	10.68	5.83
T78	10.65	8.78
T79	10.63	5.21
T80	10.54	3.65
T81	10.18	0.0
T82	10.07	2.45
T83	10.04	9.93
T85	9.68	4.89
T86	9.67	4.39
T87	9.65	0.0
T88	9.44	1.68
T89	9.4	1.13
T91	9.36	6.93
T92	9.33	0.0
T93	9.22	7.42
T94	9.1	0.0
T95	9.09	5.56
T96	9.01	3.9
T97	9.01	0.0
T98	9.0	5.28
T99	8.99	4.13
T100	8.97	0.0
T101	8.86	0.43
T102	8.83	1.11
T103	8.71	5.5
T104	8.7	8.01
T105	8.69	0.0
T106	8.66	5.1
T107	8.61	0.0
T110	8.56	3.67
T111	8.53	6.74
T112	8.33	0.0
T113	8.31	3.76
T114	8.2	0.0
T116	7.9	6.85
T117	7.78	0.0
T118	7.76	5.51
T119	7.61	0.0
T120	7.49	2.08
T121	7.41	2.18
T122	7.39	6.85
T123	7.33	5.47
T124	7.23	5.04
T125	7.22	0.0
T126	7.18	0.0
T127	7.06	0.0
T128	6.72	0.0
T129	6.4	3.12
T130	6.34	3.39
T131	6.32	0.48
T132	6.27	0.0
T133	6.21	1.05
T134	6.21	2.5
T135	6.07	0.0
T136	6.02	1.58
T137	6.01	0.0
T139	5.93	0.62
T140	5.89	0.0
T141	5.88	0.06
T142	5.88	3.9
T143	5.85	0.0
T144	5.81	0.0
T145	5.77	0.0
T146	5.74	0.0
T147	5.72	0.55
T148	5.66	0.0
T149	5.54	0.0
T150	5.43	1.98
T151	5.33	0.0
T152	5.3	0.0
T153	5.23	0.0
T154	5.08	0.0
T155	5.02	3.93
T156	4.91	0.0
T157	4.85	0.0
T158	4.7	0.0
T159	4.68	1.46
T160	4.62	0.0
T161	4.43	0.0
T162	4.34	0.0
T163	4.33	0.0
T164	4.28	3.3
T165	4.27	0.0
T166	4.25	0.0
T167	4.13	0.0
T168	4.11	0.0
T169	4.07	0.0
T170	4.05	0.0
T171	3.9	0.0
T172	3.84	0.0
T173	3.78	1.74
T174	3.75	0.63
T175	3.74	0.0
T176	3.66	2.65
T177	3.52	0.0
T178	3.5	2.07
T179	3.48	0.34
T180	3.33	1.67
T181	3.31	3.06
T182	3.24	0.0
T183	3.23	0.0
T184	3.17	0.0
T185	3.11	0.0
T186	3.11	0.0
T187	2.91	1.42
T188	2.86	0.85
T189	2.8	2.13
T190	2.75	0.0
T191	2.73	1.57
T192	2.72	0.0
T193	2.65	0.0
T194	2.62	0.0
T195	2.58	0.0
T196	2.54	0.0
T197	2.45	0.0
T198	2.43	0.16
T199	2.31	0.0
T200	2.27	0.0
T201	2.27	1.5
T202	2.25	0.0
T203	2.22	0.0
T204	2.17	1.27
T205	2.13	0.0
T207	2.02	0.0
T208	1.96	0.0
T210	1.93	1.13
T211	1.91	0.0
T212	1.86	0.0
T213	1.81	0.0
T214	1.78	0.0
T216	1.72	1.14
T217	1.68	0.0
T218	1.58	0.0
T219	1.52	0.0
T220	1.48	0.0
T221	1.47	0.0
T224	1.3	0.0
T225	1.28	0.0
T226	1.23	0.0
T227	1.19	0.0
T228	1.08	0.0
T229	0.96	0.0
T230	0.92	0.0
T231	0.89	0.0
T233	0.83	0.0
T236	0.68	0.0
T237	0.64	0.0
T244	0.44	0.0
