	ts	te
T0	35.0	5.47
T1	34.89	9.41
T2	34.37	19.59
T3	32.8	12.13
T4	27.26	15.29
T5	25.55	5.75
T7	23.69	19.23
T8	23.63	1.74
T10	21.88	0.0
T11	21.57	13.67
T13	21.31	0.0
T14	20.72	14.69
T15	20.25	13.15
T16	19.96	4.23
T17	19.29	0.0
T18	18.15	0.0
T19	17.74	14.98
T20	17.53	9.74
T21	17.45	6.5
T22	16.92	16.01
T25	15.49	4.45
T26	15.06	12.4
T27	14.99	8.2
T29	14.77	0.0
T30	14.46	6.8
T31	14.37	3.46
T32	14.21	11.05
T33	14.19	0.0
T34	14.18	8.78
T36	13.84	11.67
T38	13.54	0.0
T39	13.43	10.37
T40	13.17	12.69
T41	13.0	0.0
T42	12.94	12.16
T43	12.89	5.93
T44	12.86	2.48
T45	12.73	0.0
T46	11.8	3.26
T47	11.73	1.93
T48	11.56	0.0
T50	11.4	0.96
T51	11.35	2.33
T52	11.23	5.08
T53	11.21	0.0
T55	10.58	6.3
T56	10.45	7.65
T57	10.44	7.5
T58	10.33	4.74
T59	10.23	0.0
T60	10.12	4.3
T61	10.06	0.0
T62	10.01	0.0
T63	9.97	9.54
T64	9.91	9.46
T65	9.87	1.99
T66	9.78	0.0
T67	9.5	7.99
T68	9.46	0.0
T69	9.25	5.63
T70	9.17	0.0
T72	9.04	2.29
T74	8.77	0.02
T76	8.17	0.0
T77	8.13	6.13
T79	8.1	3.35
T80	7.92	0.0
T81	7.89	0.0
T82	7.83	6.88
T83	7.73	1.21
T84	7.72	4.99
T85	7.65	3.22
T86	7.55	0.0
T87	7.48	0.0
T89	7.36	0.0
T90	7.33	0.0
T91	7.08	6.58
T92	7.08	5.8
T93	7.03	6.7
T95	6.82	6.31
T96	6.8	5.84
T97	6.61	5.27
T98	6.4	0.0
T99	6.36	5.24
T104	5.9	2.24
T105	5.82	1.8
T106	5.82	0.0
T107	5.81	0.0
T108	5.49	3.93
T109	5.44	2.88
T110	5.34	0.49
T111	5.34	2.93
T112	5.21	0.0
T113	5.05	0.0
T114	5.01	3.4
T115	4.93	2.5
T116	4.85	3.86
T118	4.74	0.0
T120	4.62	0.0
T121	4.57	0.0
T122	4.56	3.27
T123	4.53	2.17
T124	4.44	0.0
T126	4.33	1.89
T127	4.19	0.0
T128	4.16	0.0
T129	4.13	0.0
T130	4.1	1.39
T131	4.08	0.0
T132	4.04	2.84
T133	4.0	0.81
T135	3.97	2.0
T137	3.79	0.0
T138	3.73	1.67
T139	3.73	2.55
T140	3.46	0.0
T141	3.43	1.22
T143	3.31	0.0
T144	3.3	0.11
T145	3.29	0.56
T146	3.22	1.44
T147	3.15	0.0
T148	3.06	0.0
T150	3.03	0.0
T151	2.98	0.0
T152	2.93	0.0
T153	2.85	1.38
T154	2.83	0.73
T155	2.8	0.0
T159	2.53	0.56
T160	2.5	0.0
T161	2.46	1.92
T162	2.36	0.0
T167	1.98	0.0
T168	1.9	0.0
T170	1.49	0.0
T173	1.37	0.0
T174	1.37	0.0
T176	1.19	0.0
T180	1.0	0.0
T181	0.98	0.0
T183	0.96	0.0
T184	0.86	0.0
T185	0.86	0.0
T186	0.75	0.0
T187	0.68	0.0
T191	0.56	0.0
T194	0.43	0.0
