	ts	te
T0	35.0	25.47
T1	31.91	17.25
T2	30.91	13.36
T3	29.89	18.1
T4	29.08	17.18
T5	28.45	16.48
T6	27.76	24.27
T7	27.34	12.65
T8	27.07	22.95
T9	26.85	14.84
T10	26.13	9.5
T11	25.96	7.14
T12	25.78	24.15
T13	25.77	13.76
T14	25.49	11.87
T15	25.34	18.13
T16	25.16	10.69
T17	24.91	11.16
T18	24.88	16.06
T19	24.87	18.33
T20	24.81	13.51
T21	24.79	18.16
T22	24.32	17.12
T23	24.18	20.36
T24	23.92	16.86
T25	23.86	20.32
T27	23.57	18.68
T28	23.47	18.01
T29	23.37	11.93
T30	23.36	9.88
T32	23.12	13.06
T33	23.03	7.52
T34	23.02	19.05
T35	22.87	13.96
T36	22.81	8.27
T37	22.77	20.93
T38	22.7	20.57
T39	22.67	9.0
T40	22.67	19.88
T42	22.32	13.26
T43	22.27	19.52
T44	22.21	13.63
T45	22.21	19.69
T46	22.09	10.33
T47	22.08	13.78
T48	22.0	10.15
T49	21.97	17.7
T50	21.95	16.68
T51	21.8	16.58
T52	21.69	20.39
T53	21.69	11.53
T55	21.58	16.31
T56	21.57	8.73
T57	21.49	14.46
T58	21.43	14.57
T59	21.34	11.31
T60	21.22	12.94
T61	21.19	8.66
T62	21.12	18.15
T63	21.11	16.38
T64	21.08	11.71
T65	21.06	3.78
T66	21.05	18.37
T67	21.01	15.87
T68	20.96	18.11
T69	20.94	17.69
T70	20.93	12.24
T71	20.86	13.04
T72	20.84	7.45
T73	20.82	15.46
T74	20.77	11.0
T75	20.75	15.54
T76	20.62	18.25
T77	20.57	12.35
T79	20.42	16.86
T80	20.4	9.39
T81	20.29	8.72
T82	20.13	12.25
T83	20.05	12.8
T84	20.04	19.75
T85	19.88	16.17
T87	19.83	18.73
T88	19.76	17.96
T89	19.61	16.53
T90	19.59	17.39
T91	19.56	15.38
T92	19.54	12.37
T93	19.48	13.84
T96	19.35	9.69
T97	19.2	14.26
T98	19.17	13.81
T99	19.06	6.25
T100	18.97	8.78
T101	18.93	11.82
T102	18.84	13.66
T103	18.83	6.97
T104	18.83	15.81
T105	18.76	11.71
T106	18.71	14.73
T107	18.62	15.98
T108	18.61	15.61
T109	18.59	13.89
T111	18.5	14.14
T112	18.46	18.3
T113	18.26	11.89
T115	18.18	8.73
T116	18.08	15.48
T117	17.93	0.0
T118	17.79	11.32
T119	17.69	7.38
T120	17.68	16.34
T121	17.68	13.46
T122	17.64	10.33
T123	17.63	11.75
T124	17.57	5.85
T125	17.57	14.01
T126	17.46	17.2
T127	17.41	11.66
T128	17.21	9.65
T129	17.14	14.31
T130	17.07	12.64
T131	17.06	13.16
T132	17.04	12.99
T133	16.93	14.31
T134	16.91	9.44
T135	16.91	15.49
T136	16.91	13.53
T137	16.85	10.8
T138	16.68	12.85
T140	16.52	14.51
T141	16.45	14.89
T143	16.26	14.85
T144	16.21	6.32
T148	15.78	14.81
T149	15.55	12.79
T150	15.47	14.15
T151	15.42	11.15
T152	15.23	11.22
T153	15.21	11.25
T154	15.16	12.08
T155	15.15	2.87
T156	15.06	13.48
T157	14.96	12.26
T158	14.93	9.16
T159	14.88	12.0
T160	14.87	9.75
T161	14.85	7.66
T162	14.83	12.13
T164	14.67	10.89
T165	14.65	12.36
T166	14.57	9.69
T167	14.54	13.2
T169	14.12	9.12
T170	14.08	11.74
T173	13.9	12.03
T174	13.81	13.47
T175	13.81	6.86
T177	13.61	11.42
T178	13.57	11.65
T181	13.31	13.08
T182	12.84	8.57
T183	12.69	10.42
T184	12.65	9.11
T185	12.55	10.65
T186	12.51	11.4
T187	12.49	8.61
T188	12.41	4.14
T189	12.29	10.65
T190	12.26	5.22
T191	11.63	7.96
T192	11.63	9.65
T194	11.07	8.26
T195	10.95	6.03
T196	10.62	4.91
T197	10.41	5.08
T198	10.28	9.34
T199	10.25	9.37
T201	9.75	8.42
T202	9.44	4.1
T203	8.73	0.75
T204	8.51	7.22
T205	8.06	1.86
T206	6.54	3.33
T207	6.49	5.07
T208	4.92	0.0
T209	2.16	0.0
T210	0.12	0.0
