	ts	te
T0	35.0	30.8
T1	34.95	30.77
T2	34.76	22.15
T3	33.82	29.91
T4	33.65	31.49
T8	31.36	30.52
T9	31.31	9.79
T10	30.84	26.06
T12	28.76	23.96
T15	28.05	27.76
T17	27.58	27.09
T19	26.15	20.78
T20	25.96	22.41
T23	25.5	24.17
T24	25.17	0.0
T26	24.99	24.23
T27	24.9	24.51
T28	24.88	15.0
T30	23.18	9.65
T32	22.87	15.43
T34	22.03	0.0
T36	21.54	16.49
T38	21.18	19.99
T40	20.69	0.0
T41	20.68	13.81
T43	20.39	18.22
T44	20.32	19.94
T45	20.03	15.48
T46	19.94	18.42
T48	19.7	17.43
T50	19.46	13.67
T52	19.38	9.57
T53	19.33	0.0
T54	19.31	17.05
T55	18.88	17.89
T56	18.76	17.85
T57	18.72	12.25
T58	18.61	12.13
T59	18.54	15.85
T61	18.37	9.75
T63	18.31	14.35
T66	17.61	16.0
T67	17.54	13.71
T68	17.51	16.55
T69	17.49	9.3
T70	17.46	16.31
T71	17.44	15.56
T75	17.26	10.77
T76	17.23	9.24
T83	16.49	14.91
T85	16.31	13.97
T86	16.16	10.82
T87	16.12	0.0
T88	15.95	12.46
T90	15.81	0.0
T91	15.73	14.44
T92	15.7	14.58
T94	15.48	9.45
T96	15.38	13.89
T97	15.37	13.29
T98	15.14	11.96
T100	14.99	7.97
T101	14.84	0.0
T102	14.61	8.68
T103	14.59	11.7
T105	14.09	11.73
T106	14.07	5.59
T107	14.02	11.28
T108	13.85	4.22
T109	13.81	6.78
T110	13.74	10.21
T111	13.64	11.73
T112	13.14	12.17
T114	12.98	5.41
T115	12.9	7.59
T116	12.87	4.62
T117	12.84	12.08
T119	12.71	0.45
T120	12.66	0.67
T121	12.62	0.0
T122	12.47	10.75
T124	12.17	1.88
T125	12.17	0.0
T127	11.81	10.0
T128	11.68	0.0
T130	11.43	10.62
T131	11.22	6.64
T132	11.2	10.01
T133	11.06	9.34
T135	10.99	9.84
T136	10.97	4.47
T137	10.93	0.0
T138	10.91	0.0
T139	10.87	9.94
T140	10.87	7.98
T141	10.76	2.74
T142	10.62	10.32
T143	10.33	6.63
T144	10.31	9.41
T145	10.26	9.93
T146	10.21	0.4
T147	10.17	0.0
T148	10.15	4.86
T149	10.04	6.61
T151	9.96	7.06
T152	9.94	5.37
T153	9.84	9.32
T154	9.66	4.36
T155	9.63	0.0
T156	9.61	3.42
T157	9.56	5.59
T158	9.37	8.07
T160	8.46	7.78
T162	8.34	5.55
T168	8.19	2.18
T169	8.18	6.73
T170	8.17	0.0
T171	8.15	7.79
T174	7.9	6.25
T176	7.83	6.56
T178	7.71	0.35
T181	7.24	6.08
T182	7.0	0.0
T184	6.84	0.0
T185	6.76	0.0
T186	6.56	0.0
T189	6.01	0.0
T190	5.96	0.0
T191	5.93	1.5
T192	5.69	1.36
T201	4.87	0.97
T202	4.8	0.56
T203	4.64	2.14
T206	4.45	0.0
T208	4.34	0.51
T210	4.25	0.0
T211	4.23	1.89
T212	4.11	1.78
T214	3.82	0.0
T215	3.24	0.0
T216	3.24	0.0
T217	2.8	0.0
T220	2.37	0.0
T222	2.34	0.0
T223	2.3	0.0
T224	2.29	0.0
T225	2.24	1.79
T230	2.12	0.0
T232	2.0	0.0
T233	1.92	0.0
T234	1.8	0.0
T236	1.36	0.0
T237	1.17	0.0
T241	0.74	0.0
T243	0.55	0.0
T244	0.14	0.0
