	ts	te
T0	35.0	15.01
T1	33.46	26.35
T2	32.08	31.43
T3	32.03	29.02
T4	31.9	0.0
T5	29.98	25.71
T6	29.95	28.66
T7	29.92	19.04
T8	29.75	29.63
T9	29.65	25.42
T10	27.29	20.42
T11	27.17	12.05
T12	26.86	19.16
T13	26.69	21.04
T14	26.62	20.95
T15	26.35	2.07
T16	25.47	14.5
T17	25.39	22.57
T18	25.0	19.21
T20	24.6	17.77
T21	24.36	16.39
T22	24.05	15.57
T23	23.96	22.14
T24	23.67	5.59
T25	23.25	18.03
T26	23.2	0.0
T27	23.05	11.65
T28	22.92	15.75
T29	22.76	19.47
T30	21.94	8.03
T31	21.47	17.72
T32	21.36	16.8
T33	20.7	5.71
T34	20.42	9.87
T35	19.99	10.03
T36	18.84	14.68
T37	18.1	17.95
T38	18.05	17.52
T39	18.05	13.14
T40	17.8	16.46
T41	17.75	13.81
T42	17.07	0.0
T43	16.73	0.0
T44	16.73	10.35
T45	16.42	10.48
T46	16.24	11.48
T47	16.15	8.03
T49	15.31	10.35
T50	15.0	0.0
T51	14.68	13.44
T52	14.49	9.99
T53	14.47	10.81
T54	14.46	0.0
T55	14.3	0.0
T56	14.09	12.65
T57	13.93	12.21
T59	13.9	0.0
T60	13.86	0.0
T61	13.43	0.0
T62	13.4	11.62
T63	13.37	8.58
T64	12.66	10.22
T65	12.65	8.75
T66	12.6	11.33
T67	12.12	0.0
T68	12.11	9.04
T70	12.08	5.67
T71	12.06	9.25
T72	11.96	3.53
T73	11.8	7.32
T74	11.76	4.71
T75	11.67	8.31
T76	11.58	1.55
T77	11.56	5.9
T78	11.49	7.5
T79	11.22	0.57
T80	11.19	0.0
T81	11.15	10.52
T82	10.9	8.13
T83	10.82	0.0
T84	10.77	3.52
T85	10.69	0.0
T86	10.61	0.0
T87	10.48	2.23
T88	10.47	4.71
T89	10.35	7.4
T91	10.27	9.24
T92	10.26	7.16
T93	10.23	0.0
T94	10.23	0.0
T96	10.04	2.98
T97	9.98	3.67
T98	9.91	0.0
T99	9.85	0.0
T100	9.67	2.93
T101	9.41	0.0
T102	9.21	8.33
T103	9.16	5.9
T104	9.12	6.94
T105	8.92	0.0
T106	8.89	4.88
T107	8.81	7.52
T108	8.8	4.59
T109	8.78	0.0
T110	8.7	7.07
T111	8.65	5.87
T112	8.58	6.59
T113	8.53	4.3
T114	8.48	2.15
T116	8.33	0.0
T117	8.28	0.0
T118	8.06	7.84
T119	7.93	0.0
T120	7.89	0.0
T121	7.84	3.71
T122	7.79	0.0
T123	7.55	0.0
T124	7.5	0.0
T125	7.47	0.0
T126	7.45	2.59
T127	7.35	1.53
T128	7.31	4.0
T129	7.25	0.0
T130	7.23	3.5
T131	7.23	5.79
T132	7.22	3.46
T133	7.13	0.0
T134	7.01	6.34
T135	6.85	6.34
T136	6.81	0.0
T138	6.52	0.81
T139	6.52	0.0
T140	6.3	3.3
T141	6.09	0.7
T142	6.07	2.83
T143	6.01	0.0
T144	5.97	0.06
T145	5.94	0.0
T146	5.88	4.48
T147	5.88	0.0
T148	5.75	5.17
T149	5.69	0.0
T150	5.6	0.0
T151	5.48	3.02
T152	5.48	1.44
T153	5.3	0.0
T155	5.25	0.0
T156	5.23	0.0
T157	5.16	0.03
T158	5.04	3.17
T159	4.93	0.0
T160	4.74	4.18
T161	4.66	0.0
T162	4.54	0.0
T163	4.48	0.0
T164	4.39	0.0
T165	4.35	0.0
T166	4.31	1.12
T167	4.26	0.0
T168	4.2	0.0
T169	3.98	0.0
T170	3.94	0.0
T171	3.91	0.14
T172	3.8	0.0
T173	3.74	0.0
T174	3.68	0.0
T175	3.65	0.0
T177	3.39	0.0
T178	3.24	0.0
T179	3.13	0.0
T180	3.1	0.0
T181	3.06	0.0
T182	3.06	0.0
T183	3.06	1.06
T184	2.97	0.0
T185	2.95	0.85
T186	2.9	0.0
T187	2.87	0.0
T188	2.76	1.39
T189	2.76	0.0
T190	2.76	0.0
T192	2.71	0.0
T193	2.7	0.0
T194	2.7	0.0
T195	2.68	0.0
T196	2.6	2.47
T197	2.35	0.0
T198	2.34	0.0
T199	2.31	0.0
T200	2.3	0.0
T201	2.29	0.0
T202	2.2	0.0
T203	2.18	1.26
T204	2.11	0.0
T205	2.09	0.0
T206	2.09	0.0
T207	2.08	0.0
T208	1.99	0.0
T209	1.96	0.0
T210	1.89	0.0
T211	1.83	0.0
T212	1.76	0.0
T214	1.7	0.0
T215	1.66	0.0
T216	1.57	0.0
T217	1.54	0.0
T218	1.5	0.0
T219	1.39	0.0
T220	1.36	0.66
T221	1.29	0.0
T222	1.27	0.0
T223	1.22	0.0
T224	1.05	0.0
T225	1.04	0.0
T226	0.94	0.0
T227	0.93	0.0
T229	0.75	0.0
T234	0.5	0.0
T241	0.14	0.0
