NMDS1	NMDS2	Africa	America	Eurasia	Island	Grassland	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	0	1.12236718237346	0	-0.813061790049932	0.475379153954395
-0.0184602625500703	-0.567317586836067	1	0	0	0	0	0.635398486082645	0	-0.78534191185114	0.16802708639327
0.142035802312936	-1.56118648538441	0	1	0	0	1	0.033406493943281	0	-0.854976749171403	0.207889689714125
0.194266825002114	-1.63273240063768	0	1	0	0	1	-0.209193001935999	0	-0.855434921167548	0.208153149296493
0.263965938334339	-0.170495841571779	0	0	1	0	1	-0.241666330228074	0	0.716436822671421	0.0193718315712314
0.263965938334339	-0.170495841571779	0	0	1	0	1	-0.32180919967076	0	0.719249336668993	0.0195512755912491
0.242329146842273	-0.175542130996932	1	0	0	0	0	1.16818453276362	0	0.736181544544536	0.0206923958078445
0.134814355994058	-0.243390226809055	0	0	1	0	1	-0.199017200875533	0	0.710893882025934	0.0190045307744991
0.19495139849217	-0.223090670725096	1	0	0	0	0	0.991139092057948	0	0.719665500358206	0.0195794797043957
0.100421214012633	-0.386225089427438	0	0	0	1	1	0.3281372860439	0	0.71798451704626	0.01946506072832
0.13077149655276	-0.207110947575169	1	0	0	0	0	0.866134962597402	0	0.73531498787817	0.0206345532762975
0.217094065020907	-0.238321888268395	0	0	1	0	1	-0.0895504773083432	0	0.718985404739135	0.0195350456272753
0.29186712293248	-0.180649591666838	0	0	1	0	1	0.3281372860439	0	0.738063911003084	0.0208183464077179
0.28098057105069	-0.175243889773299	1	0	0	0	0	1.01560000809276	0	0.737771387765944	0.0207978606931899
-0.666339184502935	-0.978623531843796	0	0	1	0	1	-0.0662368697202906	0	-0.791314370203117	0.170888524339847
-0.530823275802624	-1.09025744803064	1	0	1	0	1	0.556912839951942	0	-0.767742546915388	0.158587639083005
-2.45263487793742	1.08959153900003	1	0	0	0	0	0.866134962597402	0	-1.08384855492543	1.40609400256574
-1.73451104900531	1.13340697049122	1	0	0	0	0	1.24347196286463	0	-1.04235562035776	1.28059504385422
-0.346161952688902	-0.497534449635795	0	0	1	0	1	-0.190318653174619	0	-0.84637971767392	0.523896037216263
-0.0984097137815234	-0.870448273676343	0	0	1	0	1	-0.307674059656776	0	-0.836769177808004	0.509833108320037
-0.974507467842991	-0.283534196697913	0	0	1	0	1	-0.20035947677076	0	-0.838852351128101	0.512927047028755
-0.369716114281058	-0.53141789121383	0	0	1	0	1	-0.0662368697202906	0	-0.838075614944563	0.511720640955685
-0.0282152712225646	-0.68239770389694	1	0	0	0	0	1.3067613961368	0	-0.840592487409999	0.515433451825297
-0.414583843029675	-0.53445284639467	0	0	1	0	1	-0.189823735805429	0	-0.845681275741527	0.522862963089047
0.43787219068675	-0.560068068712387	0	1	0	0	1	0.736613962268196	0	-1.14980196766136	-2.69887769044765
-1.71873449869772	1.66982240067779	1	0	0	0	0	1.11824287096354	0	-1.14062840937734	1.60857681068914
-1.6866405917305	1.90822505694254	0	0	1	0	1	-0.195429049948906	0	-1.14448345685248	1.62165040350796
-1.68664059173146	1.90822505694352	0	0	1	0	1	0.3281372860439	0	-1.14343628225193	1.61812784401263
-1.67311018539467	1.73061536594545	0	0	1	0	1	-0.190318653174619	0	-1.14324742570373	1.6175086972558
-1.68664059173608	1.90822505694826	0	0	1	0	1	-0.194536698934761	0	-1.15154683182993	1.64540202202554
1.37285055676594	0.648309788828526	1	0	0	0	0	1.05727804957697	0	1.39272377899293	-0.109545301099803
1.06234113213693	0.616778334033209	1	0	0	0	0	1.1728337565348	0	1.35928607301353	-0.103218131680268
1.37285055676594	0.648309788828526	0	0	1	0	0	0.35606262366304	0	1.40118678094779	-0.111130489991101
1.37285055676594	0.648309788828527	0	0	1	0	1	1.51402679135512	0	1.40420822426657	-0.111697842840068
1.30741179705183	0.635066864936334	0	0	1	0	1	0.237514916246017	0	1.40617708911603	-0.112067428214111
1.06000256094101	0.733434697159816	1	0	1	0	1	0.445667663313144	0	1.37093823460585	-0.105409052620312
-0.815959002114192	1.10228837072399	1	0	0	0	0	0.988589517731818	0	-0.833728650644272	0.534439314528083
-0.70665578525507	-0.734049517803922	1	0	0	0	0	1.18610654052671	0	-0.771116568911488	0.43844624604844
-0.0396905546967406	-1.27754260390367	0	1	0	0	1	-0.388833009455905	0	-1.01574414951131	-1.96455924172625
0.356160389552288	-1.10612747792026	0	1	0	0	1	0.196421777107217	0	-1.07417691306752	-2.28213121984878
0.423212791123226	-1.18916153862621	0	1	0	0	1	-0.33486451997015	0	-1.07705747437496	-2.2965998771225
-0.343765582145374	-1.0365355480159	1	0	1	0	1	0.261560901557163	0	0.215940066148593	0.0697346261723432
-0.370101165135938	-0.851733865646352	0	0	1	0	1	-0.32180919967076	0	0.0104035157924511	0.0733322753553423
-0.447344999291067	-0.877743982550461	1	0	0	0	0	1.08847284133197	0	-0.618433089972646	0.0810970767828893
-0.307519002546884	-0.826177802592687	0	0	1	0	0	0.327634869926692	0	0.368690726943578	0.0630226381738556
-0.370101165135938	-0.851733865646352	0	0	1	0	1	-0.0662368697202906	0	0.217114862942654	0.0706340883273446
-0.399408460837228	-0.839437818975207	0	0	1	0	1	0.0663634914825193	0	0.0730369974961192	0.0714710370625249
-0.370101165135938	-0.851733865646352	0	0	1	0	1	-0.14477125771311	0	-0.0575244570481227	0.0741261000447781
-0.57789663886497	-0.763704961138203	0	0	1	0	1	-0.32180919967076	0	0.214858117049944	0.068901985322012
-0.370101165135938	-0.851733865646352	0	0	1	0	1	-0.250023684894167	0	0.215127487802298	0.0691126438060399
-0.100356671834941	-1.33411877387726	0	1	0	0	1	-1.11504176251392	0	0.389250027933573	0.0634402658303724
-0.350217659449109	-1.10061656866568	0	0	1	0	1	-0.154309665192043	0	0.390724239274903	0.0631424223814726
-0.444332803618098	-1.11884892485171	0	0	1	0	1	-0.107607462535757	0	0.241912791680056	0.0681752804526005
-0.399408460837228	-0.839437818975207	0	0	1	0	1	-0.191398472889215	0	0.15226329115046	0.0698868787370517
-0.404282214879937	-1.05941177694698	0	0	1	0	1	-0.0662368697202906	0	0.24335208172575	0.0691412192113631
-0.370101165135938	-0.851733865646352	0	0	1	0	1	-0.0662368697202906	0	0.317167713407685	0.0653994027971535
-0.223422809527815	-0.396749683668074	0	0	1	0	1	-0.20035947677076	0	-0.791714574660871	0.461276286858819
0.151002162174363	-1.42219607157858	0	0	1	0	1	-0.236863382122526	0	-0.857070886100219	0.209103757064182
0.170683466246357	-1.44908740346427	0	1	0	0	1	0.0673233312288272	0	-0.855808379128599	0.208373421676247
0.300060328236166	-1.36857456152947	1	0	0	0	0	0.866134962597402	0	-0.860636714302255	0.211168448578415
0.0980591364424912	-1.19886651941199	0	0	1	0	1	-0.0662368697202906	0	-0.855694661720408	0.208312856202551
-2.20167075377711	0.483958968833103	1	0	0	0	0	1.3067613961368	0	-0.823859827052772	0.517725180975109
1.04878505394002	0.863758290508446	1	0	0	0	0	1.23282374067903	0	1.37603053125221	-0.106438609951674
1.08299254011512	0.669883789413162	1	0	0	0	0	0.997273067936696	0	1.40405034743441	-0.111730009754656
1.27222745085973	0.587721096377361	1	0	0	0	0	0.972204753312425	0	1.39313275847328	-0.109677947842253
0.925248582959033	0.636195851535037	1	0	0	0	0	0.887701361897254	0	1.37911309709472	-0.107040552431042
1.08299254011512	0.669883789413162	1	0	0	0	0	1.20035416176096	0	1.40405034743442	-0.111730009754655
