NMDS1	NMDS2	Africa	America	Eurasia	Island	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	0.386814989284978	2	0.805630539561373	0.421280377582718
-0.0184602625500703	-0.567317586836067	1	0	0	0	-0.444511213489772	2	0.952642294010575	0.749832189958016
0.142035802312936	-1.56118648538441	0	1	0	0	-1.42039828055609	0	1.0097628635085	0.872794429479227
0.194266825002114	-1.63273240063768	0	1	0	0	-2.53355742884045	0	1.01056318042707	0.874515249221207
0.263965938334339	-0.170495841571779	0	0	1	0	-1.86536836388492	2	-0.877050226303112	-0.0148437832298418
0.263965938334339	-0.170495841571779	0	0	1	0	-2.09391220647921	2	-0.879415172723724	-0.0149420184692871
0.242329146842273	-0.175542130996932	1	0	0	0	0.467700234781449	2	-0.887512580788298	-0.0152927945002155
0.134814355994058	-0.243390226809055	0	0	1	0	-1.72166798092843	2	-0.867033437197813	-0.0144123342204929
0.19495139849217	-0.223090670725096	1	0	0	0	0.21208666171688	2	-0.881911882090196	-0.015049942658104
0.100421214012633	-0.386225089427438	0	0	0	1	-1.02133740728063	2	-0.878485285088063	-0.0149009986179231
0.13077149655276	-0.207110947575169	1	0	0	0	0.0993129902737395	2	-0.887784510063111	-0.0153044701397766
0.217094065020907	-0.238321888268395	0	0	1	0	-1.65910592621401	2	-0.879745990560032	-0.0149575759138834
0.29186712293248	-0.180649591666838	0	0	1	0	-1.02133740728063	2	-0.889511708936297	-0.0153794103826625
0.28098057105069	-0.175243889773299	1	0	0	0	0.301475487465797	2	-0.889477211477195	-0.0153774943745704
-0.666339184502935	-0.978623531843796	0	0	1	0	-1.62225707845341	2	0.957993862524345	0.759428511202615
-0.530823275802624	-1.09025744803064	1	0	1	0	-0.390766561632354	2	0.935411184645688	0.714489419445091
-2.45263487793742	1.08959153900003	1	0	0	0	0.0993129902737395	2	1.05652358067356	1.10638505659453
-1.73451104900531	1.13340697049122	1	0	0	0	0.490173982591482	2	0.95851525484107	0.836345009177842
-0.346161952688902	-0.497534449635795	0	0	1	0	-1.74029487100521	2	0.835070803836638	0.461932772839384
-0.0984097137815234	-0.870448273676343	0	0	1	0	-1.04430719727206	2	0.82705654633099	0.450787958986437
-0.974507467842991	-0.283534196697913	0	0	1	0	-1.89700370708599	2	0.830228921561253	0.455258244278801
-0.369716114281058	-0.53141789121383	0	0	1	0	-1.62225707845341	2	0.828510713632628	0.452766950215628
-0.0282152712225646	-0.68239770389694	1	0	0	0	0.717847220540876	2	0.830248081051999	0.455256484651068
-0.414583843029675	-0.53445284639467	0	0	1	0	-1.69837930667753	2	0.835485984284682	0.4624883804463
0.43787219068675	-0.560068068712387	0	1	0	0	-0.0224653652581508	0	1.14206075466165	-2.86698460805897
-1.71873449869772	1.66982240067779	1	0	0	0	0.399772825860132	2	1.04555678613829	1.05270621927555
-1.6866405917305	1.90822505694254	0	0	1	0	-1.7887855250638	2	1.04367247472499	1.04799750787358
-1.68664059173146	1.90822505694352	0	0	1	0	-1.02133740728063	2	1.03993127642625	1.03858157631797
-1.67311018539467	1.73061536594545	0	0	1	0	-1.74029487100521	2	1.04245366114723	1.04492787383178
-1.68664059173608	1.90822505694826	0	0	1	0	-1.72612223725114	2	1.04933336460373	1.06223617580327
1.37285055676594	0.648309788828526	1	0	0	0	0.353711766159388	2	-1.29187659383267	-0.0992017964437324
1.06234113213693	0.616778334033209	1	0	0	0	0.513153895892733	2	-1.26474746228189	-0.0938424729463011
1.37285055676594	0.648309788828526	0	0	1	0	-0.985703356698955	2	-1.30272941023606	-0.101313606028263
1.37285055676594	0.648309788828527	0	0	1	0	1.47405846441903	2	-1.30537571528386	-0.101828112052067
1.30741179705183	0.635066864936334	0	0	1	0	-1.19312997499967	2	-1.30728730788654	-0.102199385612391
1.06000256094101	0.733434697159816	1	0	1	0	-0.588565912290121	2	-1.26960169479554	-0.0947740590648385
-0.815959002114192	1.10228837072399	1	0	0	0	0.297223697339574	2	0.891351418074026	0.605844927903127
-0.70665578525507	-0.734049517803922	1	0	0	0	0.355331495731282	2	0.861024955350176	0.596931131381667
-0.0396905546967406	-1.27754260390367	0	1	0	0	-3.31335598460931	0	0.961282544428278	-1.74899667071122
0.356160389552288	-1.10612747792026	0	1	0	0	-0.861490345154311	0	1.02614532405746	-2.14509276005318
0.423212791123226	-1.18916153862621	0	1	0	0	-2.64359780663101	0	1.0291822756157	-2.16098897585083
-0.343765582145374	-1.0365355480159	1	0	1	0	-1.01398113547494	2	-0.318570250061037	0.0590027059768555
-0.370101165135938	-0.851733865646352	0	0	1	0	-2.09391220647921	2	0.0245918904698174	0.0796895698877089
-0.447344999291067	-0.877743982550461	1	0	0	0	0.325973897240698	2	0.545340271925089	0.107463723113503
-0.307519002546884	-0.826177802592687	0	0	1	0	-1.08632905635289	2	-0.489330683383039	0.0448681581795029
-0.370101165135938	-0.851733865646352	0	0	1	0	-1.62225707845341	2	-0.319029487290469	0.059214635109504
-0.399408460837228	-0.839437818975207	0	0	1	0	-1.40794660947215	2	-0.0232120596636323	0.0763170830179552
-0.370101165135938	-0.851733865646352	0	0	1	0	-1.66429614716095	2	0.190207322881981	0.0893453809726133
-0.57789663886497	-0.763704961138203	0	0	1	0	-2.09391220647921	2	-0.31768153822771	0.0585915290195838
-0.370101165135938	-0.851733865646352	0	0	1	0	-2.04315393101997	2	-0.317542971461908	0.0585295357155159
-0.100356671834941	-1.33411877387726	0	1	0	0	-3.92520883039238	0	-0.507338104645445	0.0440743645805388
-0.350217659449109	-1.10061656866568	0	0	1	0	-2.12795689741846	2	-0.527568022564308	0.0424744852458224
-0.444332803618098	-1.11884892485171	0	0	1	0	-1.85294200107555	2	-0.476118698390909	0.0459375599813793
-0.399408460837228	-0.839437818975207	0	0	1	0	-1.52505305752011	2	-0.286164315888345	0.0592439738819921
-0.404282214879937	-1.05941177694698	0	0	1	0	-1.62225707845341	2	-0.479320162108473	0.0467139079028512
