	ts	te
T0	35.0	20.33
T1	29.26	27.05
T2	27.68	22.99
T4	26.76	1.33
T5	26.71	0.0
T6	25.43	19.75
T8	23.64	15.32
T9	23.43	19.44
T10	23.3	10.97
T11	23.08	19.73
T12	22.47	14.24
T13	22.28	19.21
T14	22.04	15.05
T15	21.98	0.0
T16	21.77	19.31
T17	21.33	20.27
T18	21.25	15.2
T19	21.22	0.0
T20	20.69	17.18
T22	20.03	19.66
T23	19.9	0.0
T24	19.72	12.44
T25	19.67	8.23
T26	19.64	9.74
T27	19.62	11.81
T28	19.26	14.25
T30	18.35	6.73
T31	18.17	7.29
T32	17.96	7.23
T33	17.84	5.22
T34	17.79	11.06
T36	17.5	0.0
T38	16.8	0.0
T39	16.55	0.0
T40	16.47	11.36
T41	16.35	10.79
T42	16.31	15.48
T43	15.87	0.0
T45	14.61	3.2
T46	14.3	12.0
T47	14.22	0.0
T48	14.1	10.89
T49	13.83	5.31
T50	13.42	2.97
T51	13.38	10.57
T52	13.35	11.72
T53	13.29	0.0
T56	12.37	0.0
T58	12.27	0.0
T59	12.22	1.8
T60	12.01	7.04
T61	11.99	0.0
T62	11.91	0.0
T63	11.74	0.0
T64	11.55	5.07
T65	11.46	2.36
T66	11.1	8.06
T67	11.02	4.66
T68	11.02	4.35
T69	10.46	4.59
T70	10.4	7.89
T71	9.93	0.0
T72	9.9	0.0
T73	9.85	0.0
T74	9.73	7.09
T75	9.65	6.57
T76	9.64	5.1
T77	9.53	0.0
T78	9.34	0.0
T79	9.31	6.79
T80	9.28	9.09
T81	9.15	4.84
T82	9.13	0.0
T83	8.99	2.1
T89	8.57	6.06
T90	8.53	7.55
T91	8.47	0.0
T92	8.39	0.0
T93	8.28	5.79
T94	8.28	0.97
T95	8.27	0.0
T96	8.26	0.0
T97	8.2	0.0
T99	8.16	0.0
T101	7.71	0.0
T102	7.47	3.26
T103	7.46	0.0
T104	7.33	0.0
T105	7.28	4.8
T106	7.24	0.0
T107	7.12	4.24
T109	7.06	2.37
T110	7.04	5.01
T112	7.0	0.0
T113	6.95	0.0
T115	6.89	0.0
T116	6.78	0.0
T120	6.39	0.0
T121	6.37	4.2
T122	6.37	0.0
T123	6.36	4.33
T124	6.36	2.15
T125	6.28	1.66
T126	6.18	0.0
T127	6.18	0.0
T128	5.99	0.39
T129	5.98	0.0
T130	5.97	2.37
T131	5.97	5.38
T132	5.82	2.22
T134	5.79	0.0
T135	5.68	0.0
T136	5.52	0.0
T137	5.34	0.0
T139	5.29	0.0
T140	5.23	0.0
T141	5.14	1.01
T142	5.12	0.0
T143	5.11	1.24
T144	5.1	0.0
T145	5.05	0.0
T146	5.0	0.0
T148	4.92	2.09
T149	4.76	0.0
T151	4.64	1.1
T152	4.61	0.0
T153	4.54	0.0
T154	4.5	0.0
T156	4.39	0.0
T157	4.38	0.0
T158	4.37	0.0
T162	4.14	0.0
T163	4.13	2.7
T164	4.02	0.0
T166	3.92	0.0
T167	3.81	0.0
T168	3.71	0.0
T169	3.54	0.41
T170	3.47	0.0
T171	3.39	0.87
T172	3.24	0.11
T173	3.2	0.0
T174	3.19	1.66
T175	3.08	0.0
T176	3.07	0.0
T177	2.82	0.0
T179	2.7	0.0
T181	2.62	0.0
T182	2.52	0.0
T183	2.51	0.62
T184	2.5	0.0
T185	2.47	0.0
T186	2.44	0.0
T188	2.32	0.0
T189	2.26	0.0
T190	2.25	0.0
T191	2.24	0.0
T192	2.22	0.0
T193	2.2	0.88
T194	2.17	0.0
T198	1.87	0.0
T199	1.83	0.0
T200	1.78	0.0
T201	1.78	0.0
T203	1.68	0.0
T204	1.61	0.0
T206	1.52	0.0
T207	1.5	0.0
T208	1.48	0.0
T210	1.34	0.0
T211	1.31	0.0
T214	1.14	0.0
T216	1.1	0.0
T217	1.05	0.0
T221	0.71	0.0
T222	0.68	0.0
T224	0.59	0.0
T226	0.51	0.0
T227	0.48	0.0
T228	0.44	0.0
T232	0.34	0.0
T234	0.18	0.0
T237	0.17	0.0
T239	0.14	0.0
T243	0.05	0.0
