scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	27.51	0.2	0.1	0.0	-0.010244445915935759	NA	0.4999132656408041	1.0	NA
T1	31.55	0.0	0.2	0.1	0.2	0.34567590442212054	-0.24467388372544058	-0.41608347844648974	1.0	1.0
T2	30.77	28.83	0.2	0.1	0.2	-0.35767473240433734	-0.62106055957737	-0.7190793041137712	1.0	1.0
T3	29.21	0.0	0.2	0.1	0.2	0.5711770424039369	1.2841224880268898	1.0980451250511352	1.0	1.0
T4	25.53	22.15	0.2	0.1	0.2	0.022883266572594353	-0.365435875430819	-0.2565302971445094	1.0	1.0
T5	24.72	17.51	0.2	0.1	0.2	-0.41786544123367786	-0.5933304214557829	-0.30060362862608286	1.0	1.0
T6	24.21	21.02	0.2	0.1	0.2	-0.2557117987717195	-0.2658022748191743	-0.5237537364586707	0.0	1.0
T7	23.9	0.0	0.2	0.1	0.2	-0.6353955119409247	-1.3588918143115825	-0.9526015579504599	1.0	1.0
T9	23.17	4.91	0.2	0.1	0.2	-0.3900962497634759	-0.13683947056636891	0.29139242440884683	0.0	0.0
T10	23.15	21.33	0.2	0.1	0.2	-0.02752447855503736	-0.5729528794767546	-0.7202699478438563	1.0	1.0
T11	22.68	0.33	0.2	0.1	0.2	-1.261285966403464	-1.9296476506644487	-2.2238453468198496	1.0	1.0
T12	22.32	19.58	0.2	0.1	0.2	-1.981328868212819	-2.4401203047197058	-2.211338133415184	1.0	1.0
T13	21.57	0.0	0.2	0.1	0.2	-2.2287974669847515	-1.4335887904908162	-2.515964493389834	1.0	1.0
T14	20.68	14.84	0.2	0.1	0.2	0.2505760933462057	0.0637434854668581	-0.14131950989300673	1.0	0.0
T15	18.75	4.74	0.2	0.1	0.2	0.9361351687730756	0.6472952182678178	0.7611642567839201	0.0	1.0
T16	16.92	11.33	0.2	0.1	0.2	-2.252260665737668	-2.4537015193984657	-3.1290311066696908	0.0	1.0
T17	16.81	13.04	0.2	0.1	0.2	0.38655636238568525	0.005781507538331121	0.09616210639427475	0.0	1.0
T18	15.41	3.42	0.2	0.1	0.2	0.4005534270381227	0.6628755901256367	-0.3406718033853358	0.0	0.0
T19	15.4	0.0	0.2	0.1	0.2	0.6513456457599591	0.4001085226252938	0.11101562402101182	1.0	1.0
T20	15.34	0.0	0.2	0.1	0.2	0.5406117156858407	0.48427460534540184	0.9848937259318901	0.0	0.0
T21	14.95	1.83	0.2	0.1	0.2	0.7416852737467491	0.0829743039802614	0.07597348569498624	1.0	1.0
T22	14.79	12.19	0.2	0.1	0.2	-2.670892766139564	-2.173373159419538	-2.055865958524492	1.0	1.0
T23	14.14	12.26	0.2	0.1	0.2	0.6960663572334355	0.9805381039257172	1.1294804410725725	1.0	1.0
T24	14.09	2.11	0.2	0.1	0.2	0.1445715860396312	0.9076249866671448	1.7251183394721221	1.0	1.0
T25	14.02	10.97	0.2	0.1	0.2	-2.65555456686247	-2.8144178311049637	-2.721648423510481	1.0	1.0
T26	14.01	0.0	0.2	0.1	0.2	0.4190844457099609	0.5051099001933737	0.7652334242160775	0.0	0.0
T27	13.83	8.13	0.2	0.1	0.2	-2.7983396751972784	-2.227977412351653	-2.813772635884288	1.0	1.0
T28	13.41	7.81	0.2	0.1	0.2	0.41472575750714274	0.6027811914663191	0.6178962337161988	0.0	0.0
T30	13.14	0.0	0.2	0.1	0.2	0.5972752244342999	1.0554503863494282	1.559565240353794	1.0	1.0
T31	12.98	6.74	0.2	0.1	0.2	1.121516867293819	0.9180632452904495	0.6995942921184937	1.0	1.0
T32	12.97	8.22	0.2	0.1	0.2	1.1412794219481228	0.3718116120535613	0.04780512574615621	1.0	1.0
T33	12.87	0.0	0.2	0.1	0.2	0.5801747082996548	0.6800648456201772	0.22871999607505897	1.0	1.0
T34	12.24	0.0	0.2	0.1	0.2	0.5176368743156856	-0.26524397573005287	-0.929503621637703	0.0	0.0
T35	12.24	5.29	0.2	0.1	0.2	0.1279830506711001	0.03499323331035864	-0.08389893814157856	1.0	1.0
T36	12.06	0.0	0.2	0.1	0.2	0.14024229946857042	0.6410151132231532	0.6769183229320794	1.0	1.0
T37	11.66	4.21	0.2	0.1	0.2	0.6208949465995094	0.7590622424050473	0.4783560490000879	1.0	1.0
T38	11.61	0.0	0.2	0.1	0.2	0.22535927883713594	0.2892648192914726	0.6458101194833314	1.0	1.0
T39	11.55	7.99	0.2	0.1	0.2	-1.1060091495240747	-1.3959614158589115	-1.3691547253295153	0.0	1.0
T40	11.48	9.09	0.2	0.1	0.2	0.5968585455350661	0.08089407649635516	-0.015798300236533197	1.0	1.0
