	ts	te
T0	35.0	0.0
T1	31.48	26.05
T3	29.0	23.81
T4	28.19	11.75
T5	26.97	2.45
T6	26.9	17.99
T7	26.33	24.94
T9	25.54	15.8
T10	24.1	23.22
T11	23.55	11.17
T12	23.12	19.28
T13	22.04	21.37
T15	20.68	7.7
T16	20.55	17.66
T17	20.01	0.0
T18	19.66	11.0
T19	19.27	5.7
T20	18.75	13.33
T21	18.64	8.19
T22	18.49	14.96
T24	17.8	0.0
T25	17.64	0.94
T26	17.5	6.74
T27	17.37	8.13
T28	17.34	11.94
T29	17.21	2.85
T30	16.7	4.19
T31	15.97	15.79
T33	14.9	1.92
T34	14.78	6.31
T35	14.71	8.66
T36	14.57	6.22
T37	14.55	0.09
T40	13.48	3.46
T41	13.2	10.8
T42	13.17	0.0
T43	13.1	0.0
T44	12.79	0.0
T45	12.13	0.0
T46	12.05	3.92
T47	11.99	6.1
T48	11.82	10.15
T49	11.57	1.83
T50	11.4	4.03
T51	11.33	6.39
T52	11.2	0.0
T53	11.09	0.0
T54	11.08	0.0
T55	10.92	7.53
T56	10.88	6.19
T57	10.82	0.0
T58	10.75	0.0
T59	10.49	0.0
T60	10.47	0.0
T61	10.47	7.23
T62	10.38	0.0
T63	10.37	0.0
T64	9.97	1.72
T65	9.96	2.53
T66	9.91	0.0
T67	9.7	0.0
T68	9.6	5.77
T69	9.56	0.0
T70	9.5	7.07
T71	9.33	0.0
T72	9.31	5.75
T73	9.14	0.21
T75	9.01	4.08
T76	8.95	0.0
T77	8.93	2.41
T78	8.83	2.72
T79	8.72	0.0
T80	8.68	0.0
T82	8.66	5.46
T83	8.63	2.04
T84	8.44	0.0
T85	8.37	0.0
T86	8.24	0.0
T87	8.17	0.4
T88	8.0	4.05
T89	7.94	5.9
T90	7.8	0.0
T92	7.45	0.0
T93	7.44	0.0
T94	7.42	6.38
T95	7.37	0.0
T96	7.29	2.18
T97	7.23	3.58
T99	7.16	4.53
T100	7.14	1.9
T102	7.06	1.68
T103	7.05	0.0
T104	6.82	0.0
T105	6.79	0.0
T106	6.73	0.0
T107	6.65	1.01
T110	6.22	2.4
T113	5.96	0.0
T114	5.84	0.0
T115	5.66	0.0
T116	5.63	0.0
T118	5.5	1.29
T119	5.43	0.0
T120	5.38	1.42
T121	5.31	0.0
T122	5.31	0.0
T123	5.19	0.0
T124	5.15	0.0
T125	5.12	1.32
T126	5.12	2.23
T127	5.09	2.94
T128	5.0	0.0
T129	4.91	0.0
T130	4.9	1.83
T131	4.77	0.0
T132	4.57	0.0
T134	4.52	2.62
T135	4.41	1.46
T136	4.41	0.0
T137	4.38	0.0
T138	4.37	0.0
T139	4.34	0.0
T140	4.25	0.59
T141	4.22	0.0
T142	4.2	0.0
T143	4.18	0.0
T144	4.12	0.0
T145	4.02	0.0
T146	3.8	0.0
T147	3.77	3.37
T148	3.54	0.0
T149	3.23	0.0
T150	3.13	0.0
T151	3.12	0.0
T152	3.03	0.0
T153	2.97	0.0
T154	2.92	1.02
T155	2.91	0.0
T156	2.9	0.0
T157	2.9	0.62
T158	2.8	0.0
T160	2.73	0.0
T161	2.71	0.0
T162	2.7	0.0
T163	2.43	0.0
T164	2.4	0.47
T165	2.34	0.0
T166	2.3	0.0
T167	2.28	0.17
T168	2.2	0.0
T169	2.19	0.0
T170	2.18	0.0
T171	2.16	0.0
T172	2.15	0.0
T174	2.11	0.12
T175	2.1	0.0
T176	2.05	0.0
T177	2.02	0.0
T178	2.01	0.0
T179	1.99	0.0
T181	1.89	0.0
T182	1.8	0.0
T183	1.78	0.0
T184	1.76	1.24
T185	1.75	0.0
T186	1.69	0.09
T187	1.69	0.0
T188	1.62	0.0
T189	1.57	0.0
T190	1.56	0.0
T191	1.54	0.0
T192	1.53	0.0
T193	1.5	0.0
T194	1.47	0.0
T195	1.43	0.0
T196	1.43	1.04
T197	1.38	0.0
T198	1.38	0.0
T199	1.35	0.0
T200	1.2	0.0
T201	1.2	0.0
T202	1.18	0.0
T203	1.17	0.0
T204	1.08	0.0
T205	1.06	0.0
T206	1.05	0.0
T207	1.03	0.0
T210	0.82	0.29
T211	0.79	0.0
T213	0.73	0.0
T214	0.71	0.0
T215	0.71	0.0
T216	0.63	0.0
T217	0.6	0.0
T218	0.52	0.0
T219	0.48	0.0
T220	0.47	0.0
T221	0.45	0.0
T222	0.35	0.0
