scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	29.3	0.5	0.12332761578044597	0.0	-0.020394015394989667	NA	-0.2670033745626154	1.0	NA
T1	30.59	24.38	0.5	0.18662092624356774	0.5	-0.43424033562904707	-0.6537702310635113	-0.46303191907861296	1.0	1.0
T2	30.43	23.36	0.5	0.1997427101200686	0.5	-0.6544843446861086	-0.21446304325535542	0.16311099657655312	1.0	1.0
T3	29.68	24.97	0.5	0.17903087478559176	0.5	-0.6794150885486296	-0.5644858518653003	-0.2944897454463518	1.0	1.0
T4	29.55	28.34	0.5	0.13567753001715266	0.5	-0.4515265369444461	0.20380503452851384	0.270261723556631	1.0	1.0
T5	28.12	16.25	0.5	0.2912092624356775	0.5	-0.42326853640358625	-0.3865584201383526	-1.1200704235418553	1.0	1.0
T6	27.26	26.22	0.5	0.16295025728987994	0.5	-0.5577829920508113	-0.9517540115640848	-1.1515276831038275	1.0	1.0
T7	27.25	27.07	0.5	0.1520154373927959	0.5	-0.9388550649873628	-0.6284423267338622	-0.5047558078038988	1.0	1.0
T8	26.96	22.39	0.5	0.21222126929674096	0.5	-0.5549173585287309	0.0013926392765022388	-0.14107617113389787	1.0	1.0
T9	26.89	15.77	0.5	0.29738421955403094	0.5	-0.3324172972046582	-0.2846520718272427	-0.45569451588013277	1.0	1.0
T11	26.38	23.14	0.5	0.20257289879931387	0.5	-0.03274363890498273	-0.28482584177782533	-0.5099358140642132	1.0	1.0
T13	25.8	13.36	0.5	0.3283876500857633	0.5	-0.5469897159886681	-0.6161634009814836	-0.8830262384746559	1.0	1.0
T14	25.75	22.83	0.5	0.20656089193825042	0.5	-0.19315119981504394	-0.5312430740690539	-0.531264250334664	1.0	1.0
T15	25.6	24.44	0.5	0.1858490566037736	0.5	-0.09488983054404868	-0.1888716689975164	-0.13583293607459965	1.0	1.0
T16	25.54	23.36	0.5	0.1997427101200686	0.5	-0.5734491754037723	-0.4892010135100084	-0.29517950341082566	1.0	1.0
T17	25.29	20.71	0.5	0.23383361921097773	0.5	-0.09107688365015293	-0.6005654637663311	-0.7027239118140575	1.0	1.0
T18	24.48	20.15	0.5	0.24103773584905658	0.5	-0.4680173967132749	-0.937961662662683	-0.7672673268291801	1.0	1.0
T19	24.35	21.32	0.5	0.22598627787307032	0.5	-0.7004575117426995	-1.0489219153590343	-1.3198401126217627	1.0	1.0
T21	24.07	23.29	0.5	0.20064322469982845	0.5	-1.007625901209665	-1.2815013040579233	-1.7006279008980143	1.0	1.0
T23	23.99	19.65	0.5	0.24746998284734134	0.5	-0.26757048062665	-0.5679630416179531	-0.32411541633972396	1.0	1.0
T24	23.94	17.34	0.1	0.05543739279588336	0.5	-0.7944340336359313	-0.5673477826874942	-0.19656578051712845	0.0	1.0
T25	23.92	23.54	0.5	0.1974271012006861	0.5	-0.7996579953946312	-0.3793522112410861	-0.290961285017511	1.0	1.0
T27	23.87	0.0	0.1	0.0	0.5	-0.7723317938894565	-1.2001103408601062	-2.0722799328674006	0.0	1.0
T28	23.73	17.85	0.5	0.2706260720411664	0.5	-0.9756207313749908	-0.20947614944728354	-0.01506359636428806	1.0	1.0
T29	23.5	16.94	0.5	0.2823327615780446	0.5	-0.14760986086331587	0.7850396266822856	0.878376989452286	1.0	1.0
T30	23.4	21.86	0.5	0.2190394511149228	0.5	-0.4200628355841245	-1.0640859150445339	-0.9377984627859518	1.0	1.0
T33	22.64	12.19	0.5	0.34343910806174965	0.5	0.633850125639977	0.7372299448026551	1.0198908176240158	1.0	1.0
T34	22.51	21.39	0.5	0.22508576329331045	0.5	-0.02916962364464708	-0.20231780411110972	-0.31348668901660204	1.0	1.0
T36	22.34	14.96	0.5	0.30780445969125214	0.5	-0.8219600344296973	-1.1847548455588255	-1.1779122696138347	1.0	1.0
T37	22.01	16.19	0.5	0.29198113207547177	0.5	-0.8146489648498471	-0.8275841209033521	-1.0681968213898343	1.0	1.0
T38	21.71	0.95	0.1	0.09760720411663809	0.5	-1.2634994129923125	-1.5160388359193515	-3.135101932228656	0.0	1.0
T39	21.68	16.15	0.1	0.058499142367066895	0.5	-0.8326427518386738	-1.4608348116543732	-1.1867127949511422	0.0	1.0
T40	21.56	12.62	0.5	0.33790737564322476	0.5	-0.9585233064071663	-1.0348608553770342	-1.0741137427937175	1.0	1.0
T42	21.08	20.17	0.5	0.2407804459691252	0.5	-1.1019377990549257	-1.322431211295219	-1.221344596255223	1.0	1.0
T44	20.86	19.99	0.5	0.2430960548885077	0.5	-0.49659407830630375	-0.9768585524451625	-0.9007742413741003	1.0	1.0
T45	20.63	18.3	0.1	0.05296740994854203	0.1	-1.2920479981442863	-0.724312031846723	-1.1223245382741072	0.0	0.0
T46	20.44	18.57	0.5	0.26136363636363635	0.5	-0.7627415783060033	-1.0519936917818473	-0.6156689992822052	1.0	1.0
T47	19.46	0.0	0.1	0.0	0.5	-0.5188395708892498	-0.05912356699390753	0.3486518503514549	0.0	1.0
T51	18.87	7.64	0.1	0.08039451114922813	0.5	0.862236276745154	0.534909906519687	0.5603116439358702	0.0	1.0
T52	18.73	16.3	0.5	0.2905660377358491	0.5	-0.9622208208461286	-1.739129114639192	-1.8335999560432155	1.0	1.0
T53	18.66	16.92	0.5	0.282590051457976	0.5	-0.020992669155384888	0.22001277122118998	0.19640083442268647	1.0	1.0
T54	18.54	18.47	0.5	0.2626500857632933	0.5	-1.6853206831729535	-2.057186752491049	-2.084292661206617	1.0	1.0
T55	18.32	17.7	0.5	0.2725557461406518	0.5	-0.9456102025161602	-0.6876480169690777	-0.8153706479158789	1.0	1.0
T56	18.25	13.82	0.1	0.06449399656946828	0.1	-1.1888985674201709	-0.8276045332146194	-0.3759139237036537	0.0	0.0
T57	17.92	12.12	0.5	0.34433962264150947	0.5	-1.6597194062105216	-1.2943196120390845	-0.6457228090648494	1.0	1.0
T58	17.89	10.77	0.1	0.07234133790737564	0.1	-1.3865628984738085	-0.7878055573894527	-0.6144833311444406	0.0	0.0
T59	17.76	16.66	0.5	0.285934819897084	0.5	-0.9835415863018228	-0.7182680806754329	-0.9005642900905979	1.0	1.0
T60	17.68	6.33	0.1	0.08376500857632933	0.5	-1.3244738005174295	-1.106429227651674	-0.5333509347480805	0.0	1.0
T61	17.41	0.0	0.1	0.0	0.1	-0.20983817980823355	0.29643682397640264	0.5869013759159889	0.0	0.0
T62	17.26	16.26	0.5	0.29108061749571185	0.5	-0.338426140849152	-0.27573571470090763	-0.24575913703666555	1.0	1.0
T63	17.14	0.0	0.1	0.0	0.5	-0.9491320768400162	-0.6363511174869017	-0.40435380474819577	0.0	1.0
T64	17.07	3.28	0.1	0.09161234991423671	0.1	0.6462243485328901	0.4976703218912826	0.27200959483705406	0.0	0.0
T65	16.89	14.74	0.1	0.06212692967409949	0.1	-1.376262897992391	-1.0063337530390668	-1.3947156565503027	0.0	0.0
T66	16.61	14.35	0.5	0.3156518010291595	0.5	1.0077664341644978	1.1933896798622226	1.0454697799840909	1.0	1.0
T67	16.4	15.19	0.5	0.3048456260720412	0.5	-0.8145641467032243	-1.5637089846487786	-1.297605092271141	1.0	1.0
T68	16.2	13.45	0.5	0.32722984562607205	0.5	-1.074229689657869	-0.5108520986892793	-0.6047970101163485	1.0	1.0
T69	16.07	6.41	0.5	0.4177958833619211	0.5	1.0152868980089105	0.8135717610418374	0.8452003063130037	1.0	1.0
T70	15.89	12.16	0.5	0.34382504288164667	0.5	-0.47162037677356927	0.1374681956188929	0.06541433356425155	1.0	1.0
T71	15.69	13.77	0.5	0.3231132075471698	0.5	-0.5506691668315465	-0.059041503764524716	-0.0036164684228000296	1.0	1.0
T72	15.68	0.67	0.1	0.09832761578044598	0.5	0.9385770371156743	1.0629085918833197	1.4022358985499366	0.0	1.0
T73	15.63	0.0	0.1	0.0	0.1	1.1829229117617224	1.848865580261818	2.3412956398109297	0.0	0.0
T75	15.5	0.0	0.1	0.0	0.1	-0.6371254405472795	0.06925906501810886	0.03496604269709208	0.0	0.0
T76	15.42	6.41	0.5	0.4177958833619211	0.5	0.8916990786002883	0.6486465987523182	0.11817678296201697	1.0	1.0
T77	15.34	12.91	0.5	0.33417667238421955	0.5	0.8728085880939956	1.7213861576585603	1.8112824131938892	1.0	1.0
T81	15.03	7.95	0.1	0.07959691252144083	0.5	-2.209920830804985	-2.2950648160533973	-2.543727594849445	0.0	1.0
T82	14.86	11.28	0.1	0.07102915951972556	0.1	1.1062475817789366	0.4347368090603074	0.27561218792974645	0.0	0.0
T83	14.83	11.25	0.5	0.35553173241852487	0.5	1.9676339464743304	1.9732062041560041	1.9616098218743443	1.0	1.0
T86	14.52	0.0	0.1	0.0	0.5	-0.33026232825958857	0.02825420438041254	-1.0285375247455129	0.0	1.0
T88	14.29	12.29	0.5	0.34215265866209266	0.5	0.6819682950688454	0.10430212387908011	0.1166645075484131	1.0	1.0
T89	14.07	13.45	0.5	0.32722984562607205	0.5	0.09961579344059021	0.3121212162348351	0.4467915619067971	1.0	1.0
T92	13.65	10.3	0.5	0.3677530017152659	0.5	1.1324669591629573	1.0237582483550045	1.1798306470580369	1.0	1.0
T93	13.34	6.32	0.5	0.41895368782161235	0.5	0.8920968361093655	0.11880528662759327	-0.275410544241072	1.0	1.0
T94	13.34	11.95	0.5	0.3465265866209263	0.5	0.21579054582467638	0.615242088993539	0.6922909922710395	1.0	1.0
T95	13.31	11.92	0.5	0.34691252144082335	0.5	0.6441096886643395	0.3612899021373702	0.30609157497206224	1.0	1.0
T97	13.23	2.09	0.1	0.09467409948542024	0.1	0.46767945628226	0.13339270949216642	0.09282342273889366	0.0	0.0
T98	12.9	10.68	0.5	0.36286449399656945	0.5	-1.0948874905277748	-0.7841921056920218	-1.048554060845458	1.0	1.0
T100	12.79	6.73	0.1	0.08273584905660378	0.1	0.7785900241001272	0.3963972013698982	0.05000187043417449	0.0	0.0
T101	12.74	7.92	0.5	0.39837049742710123	0.5	0.9968984812655821	0.8169868630322055	0.5462503758219107	1.0	1.0
T102	12.54	9.29	0.1	0.07614922813036021	0.1	-2.271048174987021	-1.4738757234811586	-1.5337879147399647	0.0	0.0
T103	12.41	9.66	0.1	0.07519725557461407	0.5	0.8112918998594201	0.7738865960944903	0.9273925818300862	0.0	1.0
T104	12.38	3.42	0.1	0.09125214408233276	0.5	0.7160207582897634	0.4416798506596085	0.7841890190591333	0.0	1.0
T105	12.35	12.32	0.5	0.3417667238421956	0.5	0.04967084835720076	0.06319291781929359	0.11588131410208123	1.0	1.0
T106	12.14	0.92	0.5	0.48842195540308747	0.5	-0.6904025528868353	-0.5503841946492792	0.11016095828910995	1.0	1.0
T107	12.06	11.79	0.5	0.34858490566037736	0.5	-0.6257263018670461	-0.3247517243994653	-0.33006259156925893	1.0	1.0
T108	11.95	10.01	0.1	0.07429674099485421	0.5	1.0202352820888612	1.3103348051519137	1.506874875310439	0.0	1.0
T109	11.94	11.03	0.5	0.3583619210977702	0.5	0.804891063757864	0.6362563495203243	0.7382535742090991	1.0	1.0
T110	11.89	11.29	0.5	0.3550171526586621	0.5	-0.10836276524048302	0.7477392405167116	0.6526673208311281	1.0	1.0
T111	11.87	6.91	0.5	0.4113636363636364	0.5	-0.40557831668886063	-0.7768595607277351	-0.6558205120730654	1.0	1.0
T112	11.81	7.98	0.1	0.07951972555746141	0.1	1.3435045970532193	0.7762247577935628	0.15563115486108506	0.0	0.0
T113	11.71	9.35	0.5	0.37997427101200687	0.1	-1.171548108362241	-1.3801994593112776	-1.975519755710774	1.0	0.0
T114	11.71	4.49	0.1	0.0884991423670669	0.1	-1.146901886102986	-1.1049007899292405	-1.1462447741479063	0.0	0.0
T115	11.52	8.57	0.5	0.39000857632933106	0.5	0.6801228618702839	0.7987235916046315	0.5770395943487231	1.0	1.0
T117	11.27	7.05	0.5	0.40956260720411664	0.5	1.1014121601544677	1.0851860396760706	0.9955923802031231	1.0	1.0
T118	11.21	0.0	0.1	0.0	0.1	-1.1515844640392399	-1.2951965148335158	-0.9220757623478665	0.0	0.0
T119	11.04	10.32	0.5	0.36749571183533447	0.5	1.1361898116947318	0.7405836675280022	0.7419622706835233	1.0	1.0
T120	10.94	5.62	0.1	0.0855917667238422	0.5	0.28837799553018495	-0.25355556955438374	-0.4417903381456337	0.0	1.0
T121	10.86	0.0	0.1	0.0	0.5	0.09122942534083592	-0.7825921989819351	-0.33938120325395277	0.0	1.0
