	ts	te
T0	35.0	18.87
T1	34.99	29.75
T6	30.54	6.79
T7	30.4	0.0
T8	28.49	15.27
T9	27.78	25.05
T10	27.77	1.59
T11	26.85	14.45
T13	23.36	22.24
T14	22.94	0.0
T15	22.86	13.4
T16	21.69	15.35
T17	21.06	20.28
T18	20.4	16.0
T19	20.33	9.46
T21	20.02	5.76
T22	19.96	0.0
T23	19.78	0.0
T24	19.51	15.39
T25	19.48	0.0
T26	19.26	17.68
T27	19.23	10.21
T28	19.2	15.99
T29	19.18	8.18
T30	19.05	0.0
T31	18.2	9.97
T33	18.02	17.48
T34	17.96	13.46
T35	17.9	16.15
T36	17.86	0.0
T37	17.81	15.77
T38	17.65	16.93
T39	17.57	15.36
T40	17.56	16.47
T41	17.22	15.22
T42	17.12	13.72
T43	17.05	12.97
T44	17.03	0.0
T45	17.02	11.11
T46	16.97	5.87
T47	16.91	12.27
T49	16.77	15.76
T50	16.7	15.93
T51	16.57	12.54
T52	16.47	13.55
T53	16.41	13.64
T54	16.3	0.0
T56	16.1	0.0
T57	16.01	12.14
T58	15.95	13.49
T59	15.88	7.26
T60	15.84	5.28
T61	15.77	0.0
T62	15.76	0.0
T63	15.6	13.06
T64	15.48	10.49
T65	15.24	10.71
T66	15.22	13.75
T67	14.99	14.45
T68	14.61	12.89
T70	14.59	10.21
T71	14.54	14.05
T72	14.36	10.96
T73	14.34	13.42
T74	14.31	13.91
T75	14.28	14.07
T78	14.1	8.52
T79	14.03	13.04
T80	14.02	9.98
T81	13.85	11.92
T83	13.83	10.55
T84	13.72	8.45
T85	13.66	8.41
T86	13.65	13.16
T87	13.6	5.53
T88	13.37	2.54
T92	13.07	12.55
T96	12.69	0.0
T97	12.51	11.57
T98	12.49	12.09
T99	12.43	6.63
T100	12.39	8.2
T101	12.35	0.73
T103	11.9	6.76
T105	11.79	11.25
T106	11.76	0.0
T108	11.54	9.87
T109	11.5	8.98
T110	11.26	3.82
T111	11.26	0.0
T112	11.01	10.71
T113	10.77	3.25
T114	10.67	9.45
T115	10.55	9.71
T118	10.41	7.88
T119	10.39	8.77
T122	9.99	5.58
T123	9.91	7.65
T124	9.9	1.07
T125	9.87	4.58
T126	9.86	6.06
T128	9.77	0.0
T129	9.72	8.67
T130	9.68	9.13
T132	9.64	0.0
T133	9.62	7.06
T134	9.62	0.0
T140	9.21	2.97
T141	9.2	0.0
T143	8.87	0.0
T144	8.86	0.0
T145	8.84	4.0
T146	8.74	1.78
T147	8.67	3.94
T150	8.33	6.88
T152	8.25	5.12
T155	8.13	7.73
T156	8.1	5.05
T157	8.09	5.78
T158	7.84	7.42
T159	7.7	0.0
T160	7.7	5.27
T161	7.55	6.77
T162	7.55	5.48
T164	7.51	0.0
T166	7.39	0.0
T169	7.07	5.42
T170	7.02	0.0
T171	6.97	0.0
T175	6.85	0.0
T178	6.73	4.97
T179	6.73	6.15
T180	6.72	0.0
T181	6.7	2.18
T182	6.53	5.75
T183	6.34	0.0
T184	6.3	3.39
T185	6.27	0.08
T186	6.07	0.0
T187	5.94	0.0
T188	5.8	0.0
T189	5.62	2.81
T190	5.61	0.0
T192	5.59	4.15
T194	5.38	3.84
T196	5.15	0.0
T197	5.08	0.0
T198	5.05	4.05
T200	4.91	0.0
T201	4.78	0.0
T202	4.61	0.14
T203	4.48	0.0
T205	4.42	3.67
T206	4.32	0.0
T207	4.19	1.93
T209	4.08	1.65
T210	3.91	0.0
T212	3.75	3.46
T213	3.65	0.0
T214	3.53	0.0
T215	3.52	2.45
T217	3.32	1.34
T219	2.94	1.9
T220	2.85	0.88
T221	2.81	2.58
T223	2.59	1.46
T224	2.42	0.0
T226	2.31	0.0
T229	2.15	1.0
T230	2.15	0.0
T231	2.1	0.0
T232	2.05	0.0
T233	2.04	0.0
T234	1.96	1.28
T235	1.96	1.56
T236	1.95	0.0
T237	1.9	0.0
T238	1.88	0.55
T239	1.73	1.26
T240	1.67	0.0
T242	1.59	0.0
T243	1.59	0.0
T244	1.58	0.0
T245	1.36	0.0
T247	1.17	0.0
T249	1.1	0.0
T250	1.06	0.0
T251	0.97	0.0
T253	0.65	0.0
T255	0.23	0.0
