	ts	te
T0	35.0	23.65
T4	27.07	8.94
T6	24.86	14.78
T8	24.63	16.52
T9	23.33	15.23
T10	23.18	16.12
T11	22.84	0.0
T12	22.71	9.62
T13	22.57	19.97
T14	22.43	15.15
T15	21.69	17.96
T16	21.64	7.14
T17	20.73	19.89
T18	20.69	18.74
T19	19.36	0.0
T20	18.09	17.04
T21	18.01	0.0
T22	17.82	1.48
T24	17.57	14.09
T26	17.21	9.66
T27	17.08	8.87
T28	16.82	11.11
T29	16.62	0.0
T30	16.46	13.42
T31	16.28	7.36
T32	15.87	5.81
T33	15.81	4.74
T34	15.48	13.82
T35	15.47	3.74
T36	15.47	0.0
T39	14.31	3.1
T40	13.92	0.5
T41	13.73	0.0
T42	13.21	7.52
T43	13.05	1.2
T44	12.93	0.0
T45	12.83	0.0
T46	12.2	3.19
T47	12.1	1.05
T49	11.9	8.41
T50	11.33	2.24
T51	11.31	1.61
T52	11.14	0.0
T53	11.13	7.18
T54	11.1	7.04
T55	11.06	0.0
T56	11.0	4.92
T57	10.94	6.61
T59	10.45	7.53
T60	10.42	4.48
T63	9.57	0.0
T65	9.51	0.0
T67	9.33	0.0
T68	9.3	0.0
T69	9.07	0.0
T70	8.92	2.02
T71	8.88	8.73
T72	8.86	3.77
T73	8.82	1.09
T74	8.71	0.89
T75	8.56	0.0
T76	8.52	0.18
T79	8.36	0.0
T81	8.12	0.0
T84	7.86	5.07
T85	7.79	3.18
T86	7.78	0.0
T87	7.71	0.0
T89	7.49	2.83
T90	7.45	6.67
T91	7.42	6.0
T93	7.25	1.18
T96	6.86	0.0
T97	6.75	3.82
T99	6.47	3.96
T100	6.42	0.87
T103	6.26	0.0
T104	6.01	5.43
T106	5.93	0.0
T108	5.72	0.0
T109	5.5	0.0
T110	5.46	0.0
T113	5.34	0.0
T114	5.29	0.0
T116	5.21	0.0
T117	5.18	0.0
T118	5.02	4.34
T119	4.97	0.0
T121	4.7	0.56
T123	4.63	0.0
T124	4.6	0.0
T125	4.38	0.0
T126	4.27	0.0
T128	4.12	0.0
T129	4.06	0.0
T130	3.84	0.0
T131	3.81	0.0
T132	3.73	0.0
T133	3.58	0.52
T134	3.47	2.17
T136	3.32	0.0
T137	3.19	0.0
T139	3.12	0.82
T140	3.06	0.0
T141	2.94	0.51
T142	2.9	0.0
T143	2.84	0.0
T144	2.81	0.0
T145	2.78	0.77
T146	2.78	0.0
T147	2.77	0.0
T148	2.76	0.0
T149	2.69	0.0
T150	2.66	0.0
T151	2.54	0.0
T152	2.53	0.0
T153	2.44	0.0
T154	2.32	0.0
T155	2.29	1.04
T156	2.24	0.0
T160	2.15	0.52
T161	2.12	1.29
T162	2.06	0.0
T163	2.05	0.0
T165	2.0	0.0
T166	1.92	0.0
T170	1.65	0.0
T172	1.62	0.0
T173	1.59	0.0
T174	1.57	0.0
T175	1.57	1.13
T176	1.54	0.0
T178	1.49	0.0
T179	1.12	0.0
T180	1.11	0.0
T182	1.1	0.0
T183	0.99	0.0
T184	0.96	0.0
T186	0.88	0.0
T192	0.54	0.0
T198	0.25	0.0
T199	0.22	0.0
