	ts	te
T1	34.24	14.13
T2	33.13	18.84
T3	32.04	23.48
T4	31.79	24.26
T5	30.56	10.15
T6	28.4	9.29
T8	28.22	17.68
T9	28.05	21.73
T10	27.72	11.89
T11	27.71	16.44
T13	26.94	5.1
T14	26.64	22.26
T15	26.35	17.61
T16	26.12	15.45
T17	25.95	23.05
T18	25.88	16.44
T19	25.77	23.91
T20	25.63	21.3
T21	25.43	23.17
T22	25.38	15.09
T23	25.3	16.6
T24	25.12	23.94
T25	25.06	13.73
T26	25.0	19.09
T27	24.93	17.79
T28	24.91	20.09
T29	24.83	21.7
T30	24.56	23.17
T31	24.5	13.95
T32	24.44	22.04
T33	24.42	22.9
T34	24.34	13.96
T35	24.07	20.67
T36	24.0	23.11
T37	23.88	12.96
T38	23.83	3.03
T39	23.81	15.66
T40	23.78	10.8
T41	23.75	14.1
T42	23.73	11.33
T43	23.64	19.19
T44	23.59	16.37
T45	23.56	22.54
T46	23.52	14.65
T47	23.5	15.55
T48	23.39	16.21
T49	23.35	13.47
T51	23.17	18.68
T52	23.0	17.02
T53	22.9	9.41
T54	22.88	12.82
T55	22.85	13.98
T57	22.72	8.63
T58	22.66	13.93
T59	22.57	18.23
T60	22.49	19.59
T61	22.49	17.21
T62	22.45	12.18
T63	22.24	20.35
T64	22.19	11.19
T65	22.14	12.24
T66	22.1	15.87
T67	22.1	10.41
T68	22.09	20.5
T69	22.05	19.54
T70	21.95	18.84
T71	21.92	17.65
T72	21.9	12.71
T73	21.85	16.1
T74	21.84	14.39
T75	21.83	17.52
T76	21.83	19.33
T77	21.76	16.82
T78	21.75	14.99
T79	21.64	20.35
T80	21.57	16.66
T81	21.53	7.3
T82	21.45	13.36
T83	21.31	12.12
T84	21.29	13.17
T85	21.27	18.85
T86	21.11	15.73
T87	20.95	19.63
T88	20.89	9.91
T89	20.76	17.29
T90	20.7	8.13
T91	20.62	16.36
T92	20.45	15.77
T93	20.09	15.0
T94	20.01	7.79
T95	19.95	17.76
T96	19.9	11.27
T97	19.9	13.99
T99	19.84	9.73
T100	19.72	18.41
T101	19.7	13.96
T103	19.63	15.69
T104	19.63	19.35
T105	19.62	15.17
T106	19.62	9.96
T107	19.6	14.19
T108	19.53	15.72
T109	19.42	12.36
T110	19.4	16.29
T112	19.28	17.15
T113	19.27	13.69
T114	19.23	14.99
T115	19.12	12.52
T116	19.06	9.97
T117	18.95	17.18
T118	18.79	15.08
T119	18.77	13.75
T120	18.74	11.81
T121	18.7	14.36
T122	18.66	0.0
T123	18.63	17.74
T124	18.63	9.13
T125	18.58	17.36
T126	18.52	16.12
T127	18.42	15.03
T128	18.4	13.16
T129	18.24	15.72
T130	18.2	11.85
T131	18.18	14.99
T133	18.14	1.47
T134	18.12	13.72
T135	18.11	4.88
T136	18.11	14.48
T137	18.02	15.21
T138	18.0	15.48
T139	17.97	15.5
T140	17.88	15.95
T141	17.88	14.71
T142	17.88	12.56
T143	17.85	16.27
T145	17.61	16.02
T146	17.6	12.77
T147	17.58	17.43
T148	17.58	3.23
T149	17.58	12.28
T151	17.45	12.56
T152	17.33	13.18
T153	17.28	12.23
T154	17.18	13.56
T155	17.07	12.54
T156	17.05	15.23
T157	16.9	13.25
T158	16.88	8.95
T160	16.83	14.17
T161	16.8	10.04
T162	16.79	13.19
T163	16.77	13.87
T164	16.75	1.33
T167	16.57	8.38
T169	16.32	12.46
T171	16.02	14.63
T172	15.96	10.32
T173	15.85	13.61
T175	15.67	12.86
T178	15.49	10.33
T179	15.48	15.18
T182	15.4	12.8
T183	15.31	10.56
T185	15.28	11.0
T186	15.27	11.52
T188	15.23	10.19
T189	15.13	12.27
T190	14.82	13.34
T191	14.74	10.66
T192	14.63	13.83
T193	14.34	12.8
T195	14.31	3.75
T196	14.29	12.84
T197	14.27	13.26
T198	14.26	8.83
T199	13.82	10.79
T200	13.82	12.99
T201	13.79	12.75
T202	13.65	11.08
T203	13.63	7.43
T204	13.52	9.87
T205	13.43	7.29
T206	13.26	11.81
T207	13.26	12.4
T208	13.23	10.41
T209	12.96	9.61
T210	12.75	10.77
T211	12.43	11.8
T212	12.28	8.24
T213	12.21	8.23
T214	12.18	9.84
T216	12.12	8.92
T217	11.98	9.05
T218	11.89	9.25
T219	11.81	8.62
T220	11.74	0.0
T221	11.28	10.82
T222	11.1	6.33
T223	10.83	4.44
T224	10.71	8.98
T228	9.46	8.39
T229	9.35	4.88
T230	9.13	2.74
T231	8.84	2.65
T233	7.16	2.54
T234	7.03	4.21
T235	6.06	4.92
T236	5.98	5.48
T237	5.3	4.34
T238	4.42	2.79
