	ts	te
T0	35.0	31.05
T1	33.78	32.22
T2	32.45	27.77
T3	32.35	5.76
T4	32.05	17.35
T5	30.88	21.01
T8	29.45	27.67
T9	29.17	9.87
T10	28.98	27.69
T11	28.32	17.4
T13	27.51	7.08
T14	27.16	25.75
T15	26.28	24.65
T16	25.78	12.79
T17	25.33	4.95
T18	24.54	20.33
T19	24.22	21.39
T20	24.11	18.47
T21	23.38	18.31
T22	23.18	17.73
T23	22.96	22.74
T24	22.64	15.84
T25	22.46	8.3
T26	21.94	21.28
T28	21.8	16.9
T29	21.6	8.15
T31	21.34	15.7
T32	21.28	14.79
T33	20.74	18.13
T34	20.7	13.71
T35	20.59	0.0
T36	20.42	6.08
T37	19.78	1.72
T38	19.17	16.32
T40	18.55	3.12
T41	18.47	11.37
T42	17.97	0.0
T43	17.93	13.07
T44	17.85	13.94
T45	17.8	8.53
T46	17.58	6.18
T47	17.57	11.21
T48	17.56	3.49
T49	17.36	17.19
T50	17.12	10.04
T51	16.82	8.07
T52	16.7	8.9
T53	16.69	12.59
T54	16.66	9.34
T55	16.57	7.6
T56	16.56	14.1
T57	16.5	4.2
T58	16.33	15.64
T59	16.32	7.42
T60	16.29	4.06
T61	16.09	0.0
T62	16.08	12.58
T63	15.87	14.07
T64	15.86	13.63
T65	15.72	11.69
T66	15.51	3.21
T67	15.5	0.27
T68	15.37	13.85
T69	15.21	6.87
T70	15.16	0.0
T71	14.76	12.07
T72	14.56	0.0
T73	14.52	7.17
T74	14.38	1.0
T75	14.19	1.87
T76	14.17	10.94
T78	13.96	8.07
T79	13.74	7.98
T80	13.55	3.24
T81	13.37	10.93
T82	13.35	1.85
T83	13.29	0.0
T84	13.27	0.71
T86	12.98	3.06
T87	12.97	1.64
T89	12.88	5.7
T90	12.81	0.0
T91	12.61	11.02
T92	12.55	10.57
T93	12.25	11.18
T94	12.14	6.87
T95	12.11	0.0
T96	12.11	8.48
T97	12.1	7.39
T98	11.86	0.0
T99	11.73	0.0
T100	11.68	10.26
T102	11.22	0.0
T103	11.03	0.0
T104	10.99	7.47
T105	10.99	8.97
T106	10.94	10.48
T107	10.81	7.89
T108	10.66	7.73
T109	10.66	0.0
T110	10.62	7.19
T111	10.4	8.34
T113	10.38	0.0
T114	10.37	9.16
T115	10.36	2.91
T116	10.33	4.9
T117	10.32	7.94
T118	10.32	1.73
T119	10.25	9.48
T120	10.23	6.48
T121	10.14	5.08
T122	10.06	3.22
T123	10.0	0.0
T124	9.97	0.0
T125	9.95	7.11
T126	9.94	0.0
T127	9.81	0.0
T128	9.74	4.25
T129	9.48	0.0
T130	9.46	4.97
T131	9.4	4.27
T132	9.18	0.0
T133	9.03	5.68
T134	9.01	7.89
T136	8.81	5.23
T137	8.77	0.0
T138	8.71	0.0
T139	8.64	4.07
T140	8.64	6.63
T141	8.3	2.68
T143	7.85	0.96
T144	7.84	2.86
T145	7.81	0.0
T147	7.71	0.0
T148	7.65	6.62
T152	7.41	0.0
T154	7.38	6.12
T155	7.27	0.0
T156	7.26	5.84
T157	7.15	0.0
T158	7.12	5.09
T159	7.1	0.0
T161	7.05	3.72
T162	7.05	2.24
T164	6.92	0.33
T165	6.92	0.0
T166	6.9	5.55
T167	6.79	2.48
T169	6.74	0.85
T171	6.64	1.55
T172	6.6	0.0
T173	6.59	6.12
T174	6.56	5.27
T175	6.47	0.0
T176	6.4	0.0
T177	6.38	0.0
T178	6.36	1.52
T179	6.35	0.0
T180	6.34	0.0
T181	6.27	5.58
T182	6.27	0.0
T183	6.18	5.27
T184	6.17	0.0
T186	6.1	0.0
T187	6.02	0.0
T190	5.92	1.98
T191	5.86	5.3
T192	5.83	0.0
T193	5.77	5.04
T194	5.69	4.25
T195	5.66	0.0
T196	5.62	0.0
T197	5.5	0.0
T198	5.37	0.0
T199	5.31	0.0
T200	5.29	0.97
T201	5.22	0.0
T202	4.99	0.0
T203	4.89	0.51
T205	4.76	0.0
T206	4.54	0.1
T207	4.48	0.0
T208	4.46	2.95
T209	4.45	0.0
T211	4.38	0.0
T212	4.34	1.16
T214	4.31	2.99
T215	4.21	3.75
T216	3.99	0.47
T217	3.98	2.55
T218	3.94	0.0
T219	3.84	0.0
T220	3.64	1.76
T221	3.62	1.5
T222	3.61	0.0
T224	3.46	0.0
T225	3.39	0.0
T226	3.37	0.0
T228	3.33	0.11
T229	3.3	0.0
T230	3.18	0.0
T231	3.13	0.0
T232	2.99	0.0
T233	2.9	0.0
T234	2.88	0.0
T235	2.86	0.0
T236	2.84	0.0
T238	2.79	0.0
T239	2.57	0.0
T240	2.54	1.1
T241	2.5	0.0
T243	2.46	0.0
T244	2.37	0.0
T245	2.37	0.0
T247	2.27	0.0
T249	2.18	0.0
T250	2.09	0.0
T251	2.05	0.0
T252	2.02	0.0
T253	1.85	0.0
T254	1.8	0.0
T255	1.76	0.0
T256	1.75	0.0
T257	1.68	0.0
T258	1.67	0.0
T259	1.63	0.0
T260	1.55	0.0
T263	1.38	0.0
T264	1.29	0.56
T265	1.25	0.0
T266	1.15	0.0
T267	1.03	0.0
T268	1.0	0.0
T269	0.93	0.0
T270	0.91	0.0
T272	0.86	0.0
T274	0.57	0.0
T276	0.53	0.0
T277	0.42	0.0
T278	0.34	0.0
T280	0.3	0.0
T281	0.25	0.0
T283	0.24	0.0
T284	0.19	0.0
