	ts	te
T0	35.0	25.96
T2	31.89	19.69
T3	31.36	17.54
T5	31.08	21.96
T6	31.07	14.87
T7	30.37	11.41
T8	29.72	12.96
T9	29.34	21.11
T10	28.66	26.87
T11	28.03	19.02
T12	27.94	26.2
T13	27.82	10.15
T15	26.87	9.69
T16	26.79	21.82
T18	26.59	13.82
T19	26.19	11.8
T20	26.13	9.9
T21	26.05	14.87
T22	26.05	16.43
T23	25.99	23.11
T24	25.86	16.1
T25	25.79	14.74
T26	25.77	16.29
T27	25.71	18.37
T28	25.54	20.4
T29	25.54	18.35
T30	25.36	24.43
T31	25.27	19.1
T32	25.21	18.48
T33	25.13	16.63
T34	25.11	18.78
T35	25.05	13.2
T36	24.92	11.18
T37	24.87	11.03
T38	24.84	14.42
T39	24.47	15.14
T40	24.41	15.07
T41	24.19	12.37
T42	24.06	22.24
T43	23.88	8.18
T44	23.74	20.52
T47	23.6	10.68
T48	23.42	8.38
T49	23.39	23.07
T50	23.35	11.2
T51	23.19	20.99
T55	22.84	16.39
T57	22.57	9.63
T59	22.34	16.17
T61	22.05	12.37
T62	22.03	11.47
T63	22.0	19.38
T64	21.92	11.09
T65	21.91	6.38
T66	21.88	17.96
T67	21.81	10.31
T69	21.72	13.49
T70	21.56	15.66
T71	21.51	15.17
T72	21.43	14.2
T73	21.36	12.12
T76	21.07	19.18
T77	21.05	10.9
T78	21.02	19.96
T79	21.0	4.59
T80	20.98	16.22
T81	20.95	12.17
T82	20.9	18.79
T83	20.7	4.53
T84	20.69	13.41
T86	20.66	16.11
T87	20.65	14.72
T89	20.57	11.21
T91	20.51	14.11
T92	20.42	13.61
T93	20.37	10.53
T94	20.19	4.63
T95	20.17	15.05
T96	20.15	18.32
T98	20.09	16.74
T99	20.03	15.37
T100	20.02	12.4
T103	19.94	16.06
T104	19.93	13.96
T105	19.82	11.96
T107	19.68	13.91
T108	19.66	12.27
T110	19.49	15.76
T112	19.41	13.04
T113	19.39	11.15
T114	19.36	5.22
T116	19.27	13.14
T117	19.21	17.23
T119	18.91	13.87
T120	18.85	17.96
T121	18.66	8.94
T122	18.65	17.58
T126	18.3	9.08
T127	18.28	16.91
T128	18.23	12.04
T131	18.15	13.5
T132	18.11	11.83
T134	18.04	15.31
T135	17.97	15.86
T136	17.96	12.39
T137	17.94	13.79
T139	17.77	14.87
T140	17.72	11.9
T141	17.72	5.14
T142	17.69	7.48
T144	17.49	15.6
T145	17.47	11.84
T146	17.4	14.12
T147	17.35	5.87
T148	17.35	8.28
T149	17.2	13.95
T156	16.78	13.57
T161	16.56	9.71
T162	16.48	8.79
T163	16.4	13.64
T164	16.31	4.03
T165	16.24	14.11
T169	16.12	14.07
T171	15.89	7.97
T172	15.81	12.62
T173	15.72	11.23
T174	15.72	13.53
T175	15.71	13.18
T177	15.62	14.41
T179	15.54	7.02
T181	15.37	13.5
T185	15.12	13.1
T186	15.1	14.19
T188	14.88	7.11
T194	14.6	14.34
T197	14.43	13.32
T200	14.26	7.78
T204	14.11	10.02
T206	13.94	12.55
T209	13.61	10.07
T210	13.58	10.81
T211	13.46	12.24
T214	13.22	12.74
T216	12.96	8.13
T217	12.88	11.74
T221	12.43	11.36
T224	12.13	8.62
T226	12.0	10.04
T227	11.9	9.7
T228	11.85	10.22
T233	11.54	3.8
T234	11.5	5.92
T236	11.23	7.72
T246	9.62	5.28
T247	9.49	7.97
T249	9.36	1.02
T251	9.28	4.33
T255	8.58	0.0
T256	8.39	7.32
T257	8.21	5.31
T258	7.88	4.98
T259	7.0	4.95
T261	6.68	0.0
T263	4.23	0.0
T265	0.06	0.0
