feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.08564979663574418,0.07054063572364712,0.10185765726815986,NA,NA,NA
T1__cont_trait_0,-0.0003202483162378519,-0.005335715774904863,0.004289120900167123,0.08258566789186961,0.06122849417244116,0.10430910306701774
T1__cat_trait_0,-0.00036924658934658677,-0.00985311167796105,0.006622956385261284,NA,NA,NA
T1__pvr_0,0.00012702278094331858,-0.005856520016092912,0.005265023590454398,NA,NA,NA
T1__pvr_1,-0.0007172815292155545,-0.008383279600591547,0.005660912038746444,NA,NA,NA
T1__time,-0.0017843750900178562,-0.00997568931802479,0.0051642437145374975,NA,NA,NA
T2__cont_trait_0,0.0003486628554495254,-0.0065433963651590835,0.008686679987674202,0.08213514741508816,0.05744163580036549,0.1049924342967204
T2__cat_trait_0,-0.000471069844605678,-0.008354531991161832,0.007988293998302576,NA,NA,NA
T2__pvr_0,0.00011282342474052675,-0.004666428686403545,0.004985402604233465,NA,NA,NA
T2__pvr_1,-0.0016061273837459289,-0.014393983003540606,0.007172755140069025,NA,NA,NA
T2__time,-0.0018989382724944213,-0.009393892395718025,0.0069333626808448165,NA,NA,NA
T3__cont_trait_0,2.1429871889049244e-05,-0.012462016204649104,0.012756153785493612,0.0836573291683636,0.06061537730735321,0.1073745054069366
T3__cat_trait_0,0.0009512244590355727,-0.005185930396348248,0.00940712088523057,NA,NA,NA
T3__pvr_0,0.0005380306442012007,-0.006114677023319845,0.006253904589137736,NA,NA,NA
T3__pvr_1,-0.0005928658092092759,-0.005481754622144536,0.005330115889012102,NA,NA,NA
T3__time,-0.002910286633297085,-0.014263041473411057,0.007663589184439046,NA,NA,NA
T4__cont_trait_0,0.0005884396705721704,-0.011072966474653088,0.018585834764140163,0.0845888050676577,0.06378645054787738,0.10886668751738672
T4__cat_trait_0,0.0009787988257209774,-0.007063539305329332,0.007251581420988258,NA,NA,NA
T4__pvr_0,0.0004658426534149183,-0.004548879832258677,0.006641822323234903,NA,NA,NA
T4__pvr_1,-0.0007244607942683792,-0.006267624569612364,0.0043529816776659985,NA,NA,NA
T4__time,-0.0023696119235261316,-0.011908694205833386,0.004496088253009536,NA,NA,NA
T5__cont_trait_0,-0.0005280026020741781,-0.011960667946828877,0.011985692086298533,0.08284497295266637,0.059676792436800075,0.10378279830624722
T5__cat_trait_0,0.000983489935284861,-0.0049777532218554035,0.008174708163473873,NA,NA,NA
T5__pvr_0,0.0005050051348134181,-0.007385655099385312,0.008669923358222208,NA,NA,NA
T5__pvr_1,-0.0018852207381364146,-0.012147423151672571,0.005092544579508463,NA,NA,NA
T5__time,-0.0018800954129654598,-0.008732716272914366,0.0038108781050900757,NA,NA,NA
T6__cont_trait_0,-0.00021261311670448053,-0.00570234483236735,0.004601237923918428,0.08242880266679137,0.06023732624702214,0.10508614359633311
T6__cat_trait_0,-0.0005850854591808566,-0.008877685343416021,0.006584947475823361,NA,NA,NA
T6__pvr_0,2.3881345011799732e-05,-0.00687325069900005,0.0058289620731386375,NA,NA,NA
T6__pvr_1,-0.00046084854091877475,-0.007400779351199611,0.005335019458609265,NA,NA,NA
T6__time,-0.001986328197160454,-0.011323799335844754,0.007909235809355583,NA,NA,NA
T7__cont_trait_0,0.0008813345257023089,-0.014020322876935241,0.01644378292153037,0.08396674761322627,0.05847916813328826,0.10724034582999745
T7__cat_trait_0,-0.0005650975896878002,-0.009109886840963904,0.006720462013682878,NA,NA,NA
T7__pvr_0,0.0007842148086523911,-0.004966960732645083,0.007080540785892476,NA,NA,NA
T7__pvr_1,-0.00040922453055943457,-0.005780695403090888,0.004216440688061672,NA,NA,NA
T7__time,-0.0023742762366253194,-0.01139802941750553,0.007485809091073711,NA,NA,NA
T8__cont_trait_0,-7.60853664395231e-05,-0.013881552501416736,0.011265492276470546,0.08363687276204766,0.061766401077413546,0.1051604059443317
T8__cat_trait_0,0.0009747161212680463,-0.005156327146406757,0.00954157894019523,NA,NA,NA
T8__pvr_0,0.0002994551199329593,-0.004171945601502844,0.007712676985046851,NA,NA,NA
T8__pvr_1,-0.000894930503942285,-0.007385171295065142,0.004192775759584752,NA,NA,NA
T8__time,-0.002316079244515666,-0.011405783743226372,0.004970967262023344,NA,NA,NA
T9__cont_trait_0,-0.00013991195510562997,-0.01217197942397075,0.012821689642224198,0.08440897483952665,0.05879381977470291,0.1056192175207867
T9__cat_trait_0,0.0010341256859037608,-0.006094518803488899,0.008692461844283982,NA,NA,NA
T9__pvr_0,0.000799609845876768,-0.00569852263372283,0.007858358647092573,NA,NA,NA
T9__pvr_1,-0.00016307103050248653,-0.004954782159973536,0.005727781353624048,NA,NA,NA
T9__time,-0.002771574342389898,-0.013176574771744626,0.006938494136307979,NA,NA,NA
T10__cont_trait_0,-0.0001269022705187014,-0.004544694604668177,0.00436049068722162,0.08191493518229309,0.05936679309554472,0.10315459810240216
T10__cat_trait_0,-0.0002859280740097272,-0.007095711067785707,0.008257028158826285,NA,NA,NA
T10__pvr_0,6.506046189187626e-05,-0.004994534706559698,0.005242915907332089,NA,NA,NA
T10__pvr_1,-0.0016856184065051497,-0.014647192377876522,0.009157102155232813,NA,NA,NA
T10__time,-0.0017014731643093506,-0.008423956427483694,0.004070094931164198,NA,NA,NA
T11__cont_trait_0,-0.00024446441959640293,-0.013350521285236621,0.010204277878767116,0.08473115611202048,0.061160413763392305,0.10971017497585722
T11__cat_trait_0,0.0010532739049665487,-0.006263233031260022,0.00823806781540519,NA,NA,NA
T11__pvr_0,0.0011582332824190936,-0.005508852948033778,0.011473645630969361,NA,NA,NA
T11__pvr_1,0.000400842063792649,-0.004684614054272663,0.006412642004593579,NA,NA,NA
