scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	27.45	0.4	0.05	0.0	0.004055953628985253	NA	-0.5590825968031681	0.0	NA
T2	29.05	10.34	0.4	0.3	0.4	-0.6595754349047939	-0.5991600392752133	-0.5708438275217265	0.0	0.0
T3	28.08	14.65	0.4	0.3	0.4	-0.48544870831003223	-0.11323424900955836	0.7784911069135714	0.0	0.0
T4	27.93	11.86	0.4	0.3	0.4	-0.2374827944694521	-0.6963890653878704	-0.756048628275406	0.0	0.0
T5	27.55	14.3	0.4	0.3	0.4	-0.7191590796773191	-0.39974221239381347	-0.38358716386781433	1.0	0.0
T6	27.25	12.91	0.4	0.3	0.4	-0.8360691075813036	-0.6446750166532116	-0.9403849125316903	0.0	0.0
T8	27.11	17.66	0.4	0.05	0.4	0.6128269055301951	0.745017491958723	1.4302586922098126	0.0	0.0
T9	27.01	13.69	0.4	0.3	0.4	-0.4720572249023382	-0.6605432195814047	-0.33298353551856813	0.0	0.0
T10	26.57	24.0	0.4	0.05	0.4	-0.5658786691460416	-0.42921598633992675	-0.7964995768489583	1.0	1.0
T11	26.56	0.0	0.4	0.0	0.4	0.6811773841474776	0.4967626770212042	-0.3086995974491784	1.0	0.0
T12	26.56	0.0	0.4	0.0	0.4	-0.8020480787135524	-1.1898160530638155	-0.6615863189071857	0.0	0.0
T13	26.32	21.42	0.4	0.05	0.4	0.6393804677153169	0.773554914900623	0.869544429937813	0.0	0.0
T14	26.27	15.17	0.4	0.05	0.4	0.43548113178073067	0.12004495403570575	-0.07398047127307578	0.0	1.0
T16	25.86	12.23	0.4	0.3	0.4	-1.67484817951494	-1.3109702121854323	-1.5698005728831121	0.0	0.0
T17	25.54	11.7	0.4	0.3	0.4	-0.9262479166159598	-1.4649898762189735	-0.825794371349787	0.0	0.0
T18	25.53	25.06	0.4	0.05	0.4	-0.9554181398610763	-1.1488800530790289	-1.3514333423711142	0.0	0.0
T19	25.45	10.68	0.4	0.3	0.4	0.6659206707445249	0.4510613464037333	0.019406161822880116	0.0	0.0
T20	25.33	16.28	0.4	0.05	0.4	0.6909304020584537	0.17162244749229083	1.239229145738843	0.0	0.0
T21	25.18	13.75	0.4	0.3	0.4	0.2722450509226202	-0.07240016963914625	-0.28940838234989785	1.0	1.0
T22	25.01	14.89	0.4	0.3	0.4	-1.0169787472424812	-0.8223854531348815	-0.7370333010176752	0.0	0.0
T23	24.98	12.79	0.4	0.3	0.4	-1.0376527444463424	-0.8318848272263762	-0.038649637416905296	0.0	0.0
T24	24.96	13.53	0.4	0.3	0.4	-0.5852477303250352	-0.2669001818931139	-0.5128694096186932	0.0	0.0
T25	24.84	20.04	0.4	0.05	0.4	-0.3635462181737399	0.5197656742694756	0.15608850470657387	0.0	0.0
T26	24.84	11.08	0.4	0.3	0.4	-0.7853747996595092	-0.6632418145814466	-1.1956115385578943	0.0	0.0
T27	24.52	17.41	0.4	0.05	0.4	-0.8387954905175935	-0.921221889306443	-1.3061946929780541	0.0	0.0
T29	24.2	15.16	0.4	0.05	0.4	-0.6184600789933372	-0.7251688855891275	-0.6246290034374239	0.0	0.0
T30	24.17	0.0	0.4	0.0	0.4	1.2293966028987637	1.433559091439399	0.6932960366715805	0.0	0.0
T31	24.01	13.17	0.4	0.3	0.4	-0.7511917719859011	-0.9610585351064771	-0.8510436163424989	0.0	0.0
T32	24.0	0.0	0.4	0.0	0.4	-0.2644253347112648	0.24901599209621944	-0.10918783472283654	0.0	0.0
T35	23.92	14.89	0.4	0.3	0.4	0.2574750747978125	0.4378445646773901	-0.2870309794148798	0.0	0.0
T36	23.87	0.0	0.4	0.0	0.4	-0.6084837422619875	-0.4054199398846031	-1.1397069905240753	1.0	0.0
T37	23.82	18.17	0.4	0.05	0.4	0.539853731918832	0.8371500295043378	0.6903205724560271	0.0	0.0
T38	23.81	0.0	0.4	0.0	0.4	-1.566264296381466	-1.2279568081552612	-0.409497853702382	0.0	0.0
T39	23.63	13.22	0.4	0.3	0.4	0.04263199094222214	0.15976610594796112	0.25575794238937266	1.0	1.0
T40	23.62	17.27	0.4	0.05	0.4	-0.9932904228520786	-0.47045788264459587	0.31076695950000494	0.0	0.0
T41	23.49	14.55	0.4	0.3	0.4	-1.6188049392818762	-1.0702543161346632	-0.8623487433414512	0.0	0.0
T42	23.43	14.51	0.4	0.3	0.4	0.6201923618794744	1.2912999701831929	0.6282309718814716	1.0	0.0
