age	temp
5.072	-0.0149253426668753
5.074	-0.00853655050556923
5.076	-0.136312393731687
5.078	-0.0724244721186282
5.08	-0.152284374134952
5.082	-0.168256354538218
5.084	0.278959096753197
5.086	-0.184228334941482
5.088	0.0234074103009603
5.09	-0.535611903813308
5.092	-0.359920119377396
5.094	-0.455752001796984
5.096	-0.855051511878604
5.098	-0.168256354538218
5.1	-0.679359727442692
5.102	-0.551583884216572
5.104	-0.583527845023102
5.106	-0.455752001796984
5.108	-0.264088236957806
5.11	-0.0724244721186282
5.112	-0.0245085309088348
5.114	-0.136312393731687
5.116	-0.104368432925159
5.118	-0.359920119377396
5.12	0.342847018366256
5.122	-0.0245085309088348
5.124	-0.168256354538218
5.126	-0.359920119377396
5.128	-0.00853655050556923
5.13	-0.583527845023102
5.132	-0.37589209978066
5.134	-0.327976158570865
5.136	-0.200200315344747
5.138	-0.216172295748011
5.14	0.103267312317284
5.142	0.183127214333609
5.144	0.11923929272055
5.146	-0.232144276151278
5.148	-0.168256354538218
5.15	-0.503667943006779
5.152	-0.168256354538218
5.154	-0.216172295748011
5.156	-0.168256354538218
5.158	-0.296032197764337
5.16	-0.136312393731687
5.162	-0.296032197764337
5.164	-0.264088236957806
5.166	-0.391864080183925
5.168	-0.391864080183925
5.17	-0.695331707845956
5.172	-0.855051511878604
5.174	-0.519639923410044
5.176	-0.519639923410044
5.178	-0.439780021393719
5.18	-0.0404805113120996
5.182	-0.455752001796984
5.184	-0.359920119377396
5.186	-0.359920119377396
5.188	-0.200200315344747
5.19	-0.439780021393719
5.192	0.0553513711074907
5.194	-0.487695962603514
5.196	-0.615471805829632
5.198	-0.391864080183925
5.2	0.0553513711074907
5.202	-0.455752001796984
5.204	-0.487695962603514
5.206	-0.567555864619838
5.208	0.374790979172786
5.21	-0.631443786232898
5.212	-0.966855374701458
5.214	-0.77519160986228
5.216	-0.934911413894928
5.218	-1.09463121792758
5.22	-1.03074329631452
5.222	-0.647415766636162
5.224	-0.9029674530884
5.226	-0.759219629459016
5.228	-0.519639923410044
5.23	0.0872953319140194
5.232	-0.120340413328423
5.234	-0.00853655050556923
5.236	0.422706920382581
5.238	0.0234074103009603
5.24	0.151183253527078
5.242	0.151183253527078
5.244	0.11923929272055
5.246	0.167155233930343
5.248	0.00743542989769558
5.25	0.0393793907042242
5.252	0.262987116349932
5.254	-0.248116256554542
5.256	-0.104368432925159
5.258	0.11923929272055
5.26	-0.359920119377396
5.262	-0.296032197764337
5.264	-0.00853655050556923
5.266	-0.152284374134952
5.268	-0.136312393731687
5.27	-0.391864080183925
5.272	0.0872953319140194
5.274	0.11923929272055
5.276	-0.296032197764337
5.278	-0.455752001796984
5.28	-0.407836060587189
5.282	0.0553513711074907
5.284	-0.519639923410044
5.286	-0.519639923410044
5.288	-0.401447268425884
5.29	-0.551583884216572
5.292	-0.391864080183925
5.294	-0.535611903813308
5.296	-0.551583884216572
5.298	-0.567555864619838
5.3	-0.551583884216572
5.302	-0.679359727442692
5.304	-0.573944656781144
5.306	-0.264088236957806
5.308	-0.232144276151278
5.31	-0.158673166296259
5.312	-0.136312393731687
5.314	-0.0564524917153635
5.316	-0.158673166296259
5.318	-0.359920119377396
5.32	-0.417419248829149
5.322	-0.136312393731687
5.324	-0.455752001796984
5.326	-0.136312393731687
5.328	-0.184228334941482
5.33	-0.088396452521893
5.332	-0.273671425199765
5.334	-0.145895581973647
5.336	-0.23533867223193
5.338	-0.0436749073927521
5.34	-0.331170554651519
5.342	-0.0845631772251099
5.344	-0.0628412838766695
5.346	-0.165061958457564
5.348	-0.209783503586706
5.35	-0.113951621167117
5.352	-0.00534215442491659
5.354	-0.0628412838766695
5.356	0.0138242220590016
5.358	-0.0628412838766695
5.36	0.179932818252955
5.362	-0.0628412838766695
5.364	-0.088396452521893
5.366	-0.113951621167117
5.368	-0.126729205489729
5.37	-0.139506789812341
5.372	-0.126729205489729
5.374	-0.0117309465862218
5.376	0.103267312317284
5.378	0.154377649607732
5.38	-0.228949880070623
5.382	-0.152284374134953
5.384	-0.113951621167117
5.386	-0.203394711425401
5.388	-0.292837801683683
5.39	-0.228949880070623
5.392	-0.26728263303846
5.394	-0.254505048715848
5.396	-0.190617127102788
5.398	0.333263830124298
5.4	0.20548798689818
5.402	0.250209532027321
5.404	0.294931077156463
5.406	-0.0500636995540582
5.408	0.14160006528512
5.41	-0.343948138974131
5.412	-0.00789767128943863
5.414	0.00104663773638947
5.416	-0.197005919264094
5.418	-0.292837801683683
5.42	-0.145895581973647
5.422	0.0138242220590016
5.424	-0.0756188681992817
5.426	0.384374167414746
5.428	-0.0500636995540582
5.43	-0.0500636995540582
5.432	-0.241727464393235
5.434	-0.120340413328422
5.436	-0.101174036844505
5.438	-0.0756188681992817
5.44	-0.0692300760379756
5.442	-0.0628412838766695
5.444	0.116044896639896
5.446	0.0904897279946729
5.448	0.0138242220590016
5.45	0.0585457671881425
5.452	-0.203394711425401
5.454	-0.216172295748012
5.456	-0.382280891941966
5.458	-0.356725723296742
5.46	-0.318392970328907
5.462	-0.280060217361071
5.464	-0.337559346812825
5.466	-0.241727464393235
5.468	-0.177839542780176
5.47	-0.139506789812341
5.472	-0.126729205489729
5.474	-0.228949880070623
5.476	-0.299226593844989
5.478	-0.446168813555026
5.48	-0.203394711425401
5.482	-0.248116256554542
5.484	-0.152284374134953
5.486	-0.209783503586706
5.488	-0.248116256554542
5.49	-0.292837801683683
5.492	-0.260893840877154
5.494	-0.228949880070623
5.496	-0.135673514515557
5.498	-0.0411193905282292
5.5	-0.241727464393235
5.502	-0.292837801683683
5.504	-0.254505048715848
5.506	-0.40783606058719
5.508	-0.363114515458048
5.51	-0.158673166296259
5.512	-0.1177848964639
5.514	-0.331170554651519
5.516	0.00104663773638947
5.518	0.0904897279946729
5.52	0.179932818252955
5.522	0.035546115407442
5.524	-0.110118345870333
5.526	-0.254505048715848
5.528	-0.139506789812341
5.53	-0.292837801683683
5.532	-0.177839542780176
5.534	-0.177839542780176
5.536	-0.0628412838766695
5.538	-0.299226593844989
5.54	-0.535611903813308
5.542	-0.497279150845473
5.544	-0.918939433491664
5.546	-0.695331707845956
5.548	-0.627610510936113
5.55	-0.561167072458532
5.552	-0.471723982200249
5.554	-0.190617127102788
5.556	-0.216172295748012
5.558	-0.190617127102788
5.56	-0.165061958457564
5.562	-0.216172295748012
5.564	-0.165061958457564
5.566	-0.458946397877637
5.568	-0.190617127102788
5.57	-0.26728263303846
5.572	-0.26728263303846
5.574	0.0266018063816129
5.576	-0.395058476264578
5.578	-0.490890358684166
5.58	-0.471723982200249
5.582	-0.369503307619354
5.584	-0.382280891941966
5.586	-0.458946397877637
5.588	-0.68894291568465
5.59	-0.382280891941966
5.592	-0.446168813555026
5.594	-0.420613644909802
5.596	-0.382280891941966
5.598	-0.254505048715848
5.6	-0.26728263303846
5.602	-0.203394711425401
5.604	-0.26728263303846
5.606	-0.331170554651519
5.608	-0.26728263303846
5.61	-0.26728263303846
5.612	-0.350336931135436
5.614	-0.177839542780176
5.616	-0.244282981257757
5.618	-0.312004178167601
5.62	-0.17145075061887
5.622	-0.401447268425884
5.624	-0.305615386006294
5.626	-0.382280891941966
5.628	-0.363114515458048
5.63	-0.475557257497032
5.632	-0.101174036844505
5.634	-0.184228334941482
5.636	-0.382280891941966
5.638	-0.331170554651519
5.64	-0.186783851806005
5.642	-0.324781762490213
5.644	-0.228949880070623
5.646	-0.152284374134953
5.648	-0.209783503586706
5.65	-0.0500636995540582
5.652	0.032990598542919
5.654	-0.190617127102788
5.656	-0.216172295748012
5.658	-0.145895581973647
5.66	0.154377649607732
5.662	-0.305615386006294
5.664	-0.113951621167117
5.666	-0.152284374134953
5.668	0.0713233515107546
5.67	-0.299226593844989
5.672	-0.133117997651035
5.674	-0.458946397877637
5.676	-0.0117309465862218
5.678	-0.350336931135436
5.68	-0.356725723296742
5.682	-0.382280891941966
5.684	-0.241727464393235
5.686	0.00104663773638947
5.688	-0.088396452521893
5.69	-0.0820076603605878
5.692	-0.280060217361071
5.694	-0.024508530908834
5.696	0.116044896639896
5.698	-0.158673166296259
5.7	-0.280060217361071
5.702	-0.816718758910769
5.704	-0.433391229232413
5.706	-0.395058476264578
5.708	-0.40783606058719
5.71	-0.305615386006294
5.712	-0.203394711425401
5.714	-0.343948138974131
5.716	-0.0628412838766695
5.718	-0.0117309465862218
5.72	0.0266018063816129
5.722	-0.26728263303846
5.724	-0.190617127102788
5.726	-0.177839542780176
5.728	-0.139506789812341
5.73	0.882699955996608
5.732	-0.254505048715848
5.734	-0.126729205489729
5.736	-0.139506789812341
5.738	-0.228949880070623
5.74	-0.165061958457564
5.742	-0.203394711425401
5.744	-0.458946397877637
5.746	-0.906161849169052
5.748	-0.825663067936597
5.75	-0.746442045136404
5.752	-0.89338426484644
5.754	-0.708109292168568
5.756	-0.867829096201216
5.758	-0.612277409748979
5.76	-0.586722241103756
5.762	-0.433391229232413
5.764	-0.331170554651519
5.766	-0.40783606058719
5.768	-0.286449009522377
5.77	-0.420613644909802
5.772	-0.318392970328907
5.774	-0.280060217361071
5.776	-0.340114863677347
5.778	-0.484501566522861
5.78	-0.586722241103756
5.782	-0.209783503586706
5.784	-0.58033344894245
5.786	-0.52666759478748
5.788	-0.471723982200249
5.79	-0.501112426142256
5.792	-0.714498084329875
5.794	-0.522834319490697
5.796	-0.756664112594494
5.798	-0.446168813555026
5.8	-0.254505048715848
5.802	-0.314559695032123
5.804	-0.184228334941482
5.806	-0.207227986722184
5.808	-0.228949880070623
5.81	-0.113951621167117
5.812	-0.388669684103272
5.814	-0.420613644909802
5.816	-0.101174036844505
5.818	-0.778386005942934
5.82	-0.222561087909318
5.822	-0.184228334941482
5.824	-0.158673166296259
5.826	-0.228949880070623
5.828	-0.0372861152314461
5.83	-0.17145075061887
5.832	-0.216172295748012
5.834	-0.40783606058719
5.836	-0.471723982200249
5.838	-0.625054994071591
5.84	-0.241727464393235
5.842	-0.471723982200249
5.844	-0.23533867223193
5.846	0.00104663773638947
5.848	0.00104663773638947
5.85	-0.23533867223193
5.852	-0.203394711425401
5.854	0.0202130142203077
5.856	-0.803941174588157
5.858	-0.427002437071107
5.86	-0.420613644909802
5.862	-0.197005919264094
5.864	-0.612277409748979
5.866	0.147988857446426
5.868	-0.254505048715848
5.87	-0.222561087909318
5.872	-0.0500636995540582
5.874	-0.165061958457564
5.876	-0.216172295748012
5.878	-0.228949880070623
5.88	-0.305615386006294
5.882	-0.152284374134953
5.884	-0.254505048715848
5.886	-0.305615386006294
5.888	-0.305615386006294
5.89	-0.216172295748012
5.892	-0.0628412838766695
5.894	-0.184228334941482
5.896	-0.133117997651035
5.898	0.14160006528512
5.9	-0.00534215442491659
5.902	0.116044896639896
5.904	-0.152284374134953
5.906	-0.516445527329391
5.908	-0.382280891941966
5.91	-0.637832578394204
5.912	-0.331170554651519
5.914	-0.369503307619354
5.916	-0.139506789812341
5.918	-0.152284374134953
5.92	-0.0756188681992817
5.922	-0.00789767128943863
5.924	-0.120340413328422
5.926	-0.00789767128943863
5.928	-0.1177848964639
5.93	-0.280060217361071
5.932	-0.220005571044796
5.934	-0.105007312141288
5.936	-0.203394711425401
5.938	-0.203394711425401
5.94	-0.0500636995540582
5.942	-0.254505048715848
5.944	-0.237894189096452
5.946	-0.337559346812825
5.948	-0.143340065109125
5.95	-0.0692300760379756
5.952	-0.312004178167601
5.954	-0.241727464393235
5.956	-0.305615386006294
5.958	-0.490890358684166
5.96	-0.113951621167117
5.962	-0.280060217361071
5.964	-0.280060217361071
5.966	-0.094785244683199
5.968	-0.203394711425401
5.97	-0.094785244683199
5.972	-0.220005571044796
5.974	-0.139506789812341
5.976	-0.165061958457564
5.978	-0.228949880070623
5.98	-0.190617127102788
5.982	-0.241727464393235
5.984	-0.152284374134953
5.986	-0.190617127102788
5.988	-0.113951621167117
5.99	-0.228949880070623
5.992	-0.0692300760379756
5.994	-0.0372861152314461
5.996	-0.190617127102788
5.998	-0.216172295748012
6	-0.312004178167601
6.002	-0.26728263303846
6.004	-0.54838948813592
6.006	-0.522834319490697
6.008	-0.145895581973647
6.01	0.116044896639896
6.012	-0.241727464393235
6.014	-0.220005571044796
6.016	-0.024508530908834
6.018	-0.0820076603605878
6.02	-0.0756188681992817
6.022	-0.0436749073927521
6.024	-0.318392970328907
6.026	-0.177839542780176
6.028	-0.203394711425401
6.03	-0.0628412838766695
6.032	-0.133117997651035
6.034	-0.26728263303846
6.036	-0.586722241103756
6.038	-0.26728263303846
6.04	-0.318392970328907
6.042	-0.318392970328907
6.044	-0.203394711425401
6.046	-0.356725723296742
6.048	-0.165061958457564
6.05	-0.107562829005811
6.052	0.0138242220590016
6.054	-0.101174036844505
6.056	-0.088396452521893
6.058	-0.0436749073927521
6.06	0.00104663773638947
6.062	-0.165061958457564
6.064	-0.139506789812341
6.066	-0.401447268425884
6.068	-0.663387747039427
6.07	-0.292837801683683
6.072	-0.625054994071591
6.074	-0.343948138974131
6.076	-0.40783606058719
6.078	-0.420613644909802
6.08	-0.305615386006294
6.082	-0.190617127102788
6.084	-0.241727464393235
6.086	-0.126729205489729
6.088	-0.101174036844505
6.09	-0.094785244683199
6.092	-0.216172295748012
6.094	-0.088396452521893
6.096	-0.0756188681992817
6.098	-0.165061958457564
6.1	0.032990598542919
6.102	-0.0500636995540582
6.104	0.0521569750268372
6.106	-0.203394711425401
6.108	-0.305615386006294
6.11	-0.241727464393235
6.112	-0.0756188681992817
6.114	-0.152284374134953
6.116	0.0521569750268372
6.118	-0.401447268425884
6.12	-0.241727464393235
6.122	-0.299226593844989
6.124	-0.305615386006294
6.126	-0.241727464393235
6.128	-0.305615386006294
6.13	-0.145895581973647
6.132	-0.113951621167117
6.134	-0.0372861152314461
6.136	-0.152284374134953
6.138	-0.254505048715848
6.14	-0.0117309465862218
6.142	-0.203394711425401
6.144	-0.177839542780176
6.146	-0.241727464393235
6.148	-0.139506789812341
6.15	-0.26728263303846
6.152	-0.0181197387475287
6.154	-0.305615386006294
6.156	0.0393793907042251
6.158	-0.190617127102788
6.16	-0.0372861152314461
6.162	-0.139506789812341
6.164	0.0393793907042251
6.166	-0.190617127102788
6.168	-0.216172295748012
6.17	-0.088396452521893
6.172	-0.126729205489729
6.174	-0.0436749073927521
6.176	-0.203394711425401
6.178	0.243820739866014
6.18	-0.0117309465862218
6.182	-0.094785244683199
6.184	0.14160006528512
6.186	-0.088396452521893
6.188	0.0649345593494494
6.19	0.21826557122079
6.192	-0.120340413328422
6.194	0.0777121436720607
6.196	-0.0500636995540582
6.198	-0.0756188681992817
6.2	-0.101174036844505
6.202	-0.203394711425401
6.204	-0.113951621167117
6.206	0.0138242220590016
6.208	-0.216172295748012
6.21	0.0202130142203077
6.212	0.103267312317284
6.214	0.14160006528512
6.216	0.00743542989769558
6.218	-0.0372861152314461
6.22	-0.113951621167117
6.222	-0.0564524917153635
6.224	0.0138242220590016
6.226	-0.241727464393235
6.228	-0.388669684103272
6.23	0.167155233930343
6.232	-0.395058476264578
6.234	-0.369503307619354
6.236	0.0202130142203077
6.238	-0.650610162716815
6.24	-0.331170554651519
6.242	-0.343948138974131
6.244	-0.292837801683683
6.246	-0.254505048715848
6.248	-0.280060217361071
6.25	-0.228949880070623
6.252	-0.177839542780176
6.254	-0.0628412838766695
6.256	-0.241727464393235
6.258	-0.0756188681992817
6.26	-0.305615386006294
6.262	-0.190617127102788
6.264	-0.305615386006294
6.266	-0.165061958457564
6.268	-0.0628412838766695
6.27	-0.145895581973647
6.272	-0.241727464393235
6.274	-0.113951621167117
6.276	-0.133117997651035
6.278	-0.241727464393235
6.28	-0.241727464393235
6.282	-0.165061958457564
6.284	-0.395058476264578
6.286	-0.292837801683683
6.288	-0.177839542780176
6.29	-0.101174036844505
6.292	-0.139506789812341
6.294	-0.177839542780176
6.296	-0.101174036844505
6.298	-0.113951621167117
6.3	-0.0756188681992817
6.302	0.14160006528512
6.304	-0.0538969748508414
6.306	-0.216172295748012
6.308	-0.194450402399572
6.31	-0.0181197387475287
6.312	-0.094785244683199
6.314	-0.0538969748508414
6.316	-0.184228334941482
6.318	-0.158673166296259
6.32	-0.199561436128617
6.322	-0.203394711425401
6.324	-0.194450402399572
6.326	-0.228949880070623
6.328	-0.17145075061887
6.33	-0.292837801683683
6.332	-0.156117649431736
6.334	-0.26728263303846
6.336	-0.0462304242572743
6.338	-0.133117997651035
6.34	-0.0628412838766695
6.342	0.032990598542919
6.344	-0.024508530908834
6.346	0.0202130142203077
6.348	-0.241727464393235
6.35	-0.113951621167117
6.352	-0.17145075061887
6.354	-0.273671425199765
6.356	-0.23533867223193
6.358	-0.209783503586706
6.36	-0.145895581973647
6.362	-0.0820076603605878
6.364	-0.427002437071107
6.366	-0.395058476264578
6.368	-0.23533867223193
6.37	-0.273671425199765
6.372	-0.152284374134953
6.374	-0.222561087909318
6.376	-0.23533867223193
6.378	-0.177839542780176
6.38	-0.184228334941482
6.382	-0.165061958457564
6.384	-0.260893840877154
6.386	-0.165061958457564
6.388	-0.190617127102788
6.39	-0.241727464393235
6.392	-0.209783503586706
6.394	-0.177839542780176
6.396	-0.126729205489729
6.398	-0.248116256554542
6.4	-0.458946397877637
6.402	-0.369503307619354
6.404	-0.395058476264578
6.406	-0.222561087909318
6.408	-0.292837801683683
6.41	0.0138242220590016
6.412	-0.663387747039427
6.414	-0.254505048715848
6.416	-0.331170554651519
6.418	-0.283893492657855
6.42	-0.254505048715848
6.422	-0.152284374134953
6.424	-0.337559346812825
6.426	-0.0756188681992817
6.428	-0.184228334941482
6.43	0.0138242220590016
6.432	-0.165061958457564
6.434	-0.088396452521893
6.436	-0.26728263303846
6.438	-0.484501566522861
6.44	-0.228949880070623
6.442	-0.254505048715848
6.444	-0.318392970328907
6.446	-0.139506789812341
6.448	-0.254505048715848
6.45	-0.209783503586706
6.452	-0.165061958457564
6.454	-0.305615386006294
6.456	-0.228949880070623
6.458	-0.40783606058719
6.46	-0.254505048715848
6.462	-0.139506789812341
6.464	-0.101174036844505
6.466	-0.228949880070623
6.468	0.0393793907042251
6.47	-0.133117997651035
6.472	-0.203394711425401
6.474	-0.165061958457564
6.476	-0.446168813555026
6.478	-0.273671425199765
6.48	-0.190617127102788
6.482	-0.0628412838766695
6.484	-0.248116256554542
6.486	-0.273671425199765
6.488	-0.26728263303846
6.49	-0.280060217361071
6.492	-0.101174036844505
6.494	-0.184228334941482
6.496	-0.241727464393235
6.498	-0.088396452521893
6.5	-0.446168813555026
6.502	-0.382280891941966
6.504	-0.318392970328907
6.506	-0.139506789812341
6.508	-0.292837801683683
6.51	-0.420613644909802
6.512	-0.101174036844505
6.514	-0.184228334941482
6.516	-0.177839542780176
6.518	-0.209783503586706
6.52	0.0777121436720607
6.522	-0.254505048715848
6.524	-0.190617127102788
6.526	-0.292837801683683
6.528	-0.318392970328907
6.53	-0.197005919264094
6.532	-0.280060217361071
6.534	-0.133117997651035
6.536	-0.248116256554542
6.538	-0.139506789812341
6.54	-0.254505048715848
6.542	-0.165061958457564
6.544	-0.260893840877154
6.546	-0.139506789812341
6.548	-0.165061958457564
6.55	-0.382280891941966
6.552	-0.126729205489729
6.554	-0.382280891941966
6.556	-0.216172295748012
6.558	-0.135673514515557
6.56	-0.0538969748508414
6.562	0.0266018063816129
6.564	-0.094785244683199
6.566	-0.216172295748012
6.568	-0.203394711425401
6.57	-0.292837801683683
6.572	-0.292837801683683
6.574	-0.158673166296259
6.576	0.0521569750268372
6.578	-0.113951621167117
6.58	-0.107562829005811
6.582	-0.228949880070623
6.584	0.116044896639896
6.586	-0.0462304242572743
6.588	-0.03089732307014
6.59	-0.280060217361071
6.592	-0.152284374134953
6.594	-0.292837801683683
6.596	-0.356725723296742
6.598	-0.318392970328907
6.6	-0.254505048715848
6.602	-0.113951621167117
6.604	-0.299226593844989
6.606	-0.241727464393235
6.608	-0.216172295748012
6.61	-0.335003829948302
6.612	-0.126729205489729
6.614	-0.216172295748012
6.616	-0.40783606058719
6.618	-0.343948138974131
6.62	-0.260893840877154
6.622	-0.280060217361071
6.624	-0.305615386006294
6.626	-0.26728263303846
6.628	-0.343948138974131
6.63	-0.190617127102788
6.632	0.0138242220590016
6.634	-0.292837801683683
6.636	-0.254505048715848
6.638	-0.241727464393235
6.64	-0.23533867223193
6.642	-0.190617127102788
6.644	-0.612277409748979
6.646	-0.216172295748012
6.648	-0.369503307619354
6.65	-0.177839542780176
6.652	-0.26728263303846
6.654	-0.292837801683683
6.656	-0.395058476264578
6.658	-0.190617127102788
6.66	-0.203394711425401
6.662	-0.254505048715848
6.664	-0.190617127102788
6.666	-0.113951621167117
6.668	-0.0628412838766695
6.67	-0.0628412838766695
6.672	-0.0117309465862218
6.674	0.147988857446426
6.676	0.231043155543404
6.678	0.154377649607732
6.68	0.0777121436720607
6.682	0.0585457671881425
6.684	-0.0117309465862218
6.686	-0.097340761547722
6.688	-0.181672818076959
6.69	-0.26728263303846
6.692	-0.126729205489729
6.694	-0.260893840877154
6.696	-0.190617127102788
6.698	-0.0692300760379756
6.7	-0.101174036844505
6.702	-0.305615386006294
6.704	0.0138242220590016
6.706	-0.122895930192945
6.708	-0.0756188681992817
6.71	-0.26728263303846
6.712	-0.314559695032123
6.714	-0.241727464393235
6.716	-0.343948138974131
6.718	-0.158673166296259
6.72	-0.184228334941482
6.722	-0.113951621167117
6.724	-0.165061958457564
6.726	-0.254505048715848
6.728	-0.203394711425401
6.73	-0.241727464393235
6.732	-0.094785244683199
6.734	-0.26728263303846
6.736	-0.222561087909318
6.738	-0.158673166296259
6.74	0.192710402575567
6.742	-0.254505048715848
6.744	-0.139506789812341
6.746	-0.120340413328422
6.748	-0.101174036844505
6.75	-0.0436749073927521
6.752	-0.165061958457564
6.754	-0.03089732307014
6.756	-0.139506789812341
6.758	-0.088396452521893
6.76	0.0202130142203077
6.762	-0.0411193905282292
6.764	-0.177839542780176
6.766	-0.177839542780176
6.768	-0.165061958457564
6.77	-0.0628412838766695
6.772	-0.190617127102788
6.774	-0.139506789812341
6.776	-0.701720500007263
6.778	-0.401447268425884
6.78	-0.101174036844505
6.782	-0.101174036844505
6.784	-0.0628412838766695
6.786	-0.0372861152314461
6.788	0.0138242220590016
6.79	0.0904897279946729
6.792	0.14160006528512
6.794	0.294931077156463
6.796	-0.133117997651035
6.798	-0.190617127102788
6.8	-0.356725723296742
6.802	-0.216172295748012
6.804	-0.292837801683683
6.806	-0.241727464393235
6.808	-0.305615386006294
6.81	-0.197005919264094
6.812	-0.145895581973647
6.814	-0.177839542780176
6.816	-0.094785244683199
6.818	-0.312004178167601
6.82	-0.222561087909318
6.822	-0.286449009522377
6.824	0.00743542989769558
6.826	-0.433391229232413
6.828	-0.152284374134953
6.83	-0.165061958457564
6.832	-0.120340413328422
6.834	-0.241727464393235
6.836	-0.209783503586706
6.838	-0.126729205489729
6.84	-0.0564524917153635
6.842	-0.203394711425401
6.844	0.0202130142203077
6.846	-0.0500636995540582
6.848	-0.107562829005811
6.85	-0.133117997651035
6.852	-0.165061958457564
6.854	-0.260893840877154
6.856	-0.254505048715848
6.858	-0.228949880070623
6.86	-0.271115908335243
6.862	-0.327337279354736
6.864	-0.280060217361071
6.866	-0.222561087909318
6.868	-0.14972885727043
6.87	-0.0436749073927521
6.872	-0.113951621167117
6.874	-0.0564524917153635
6.876	-0.0117309465862218
6.878	-0.0564524917153635
6.88	-0.0411193905282292
6.882	-0.107562829005811
6.884	-0.0794521434960649
6.886	-0.126729205489729
6.888	-0.0794521434960649
6.89	-0.165061958457564
6.892	-0.177839542780176
6.894	-0.209783503586706
6.896	-0.126729205489729
6.898	-0.107562829005811
6.9	-0.0820076603605878
6.902	-0.212339020451228
6.904	-0.00278663756039454
6.906	-0.232783155367407
6.908	-0.0756188681992817
6.91	-0.17145075061887
6.912	-0.122895930192945
6.914	-0.203394711425401
6.916	-0.1177848964639
6.918	-0.158673166296259
6.92	-0.0756188681992817
6.922	-0.024508530908834
6.924	-0.0756188681992817
6.926	-0.145895581973647
6.928	-0.197005919264094
6.93	-0.241727464393235
6.932	-0.120340413328422
6.934	-0.126729205489729
6.936	-0.0564524917153635
6.938	0.128822480962508
6.94	-0.216172295748012
6.942	-0.145895581973647
6.944	-0.17145075061887
6.946	-0.158673166296259
6.948	-0.0756188681992817
6.95	-0.177839542780176
6.952	-0.152284374134953
6.954	0.0904897279946729
6.956	0.0138242220590016
6.958	-0.0628412838766695
6.96	0.316652970504902
6.962	0.307708661479073
6.964	0.403540543898664
6.966	0.14160006528512
6.968	0.0713233515107546
6.97	0.154377649607732
6.972	0.0393793907042251
6.974	-0.222561087909318
6.976	-0.254505048715848
6.978	-0.152284374134953
6.98	0.0266018063816129
6.982	0.0777121436720607
6.984	0.0777121436720607
6.986	0.0138242220590016
6.988	-0.088396452521893
6.99	0.128822480962508
6.992	0.0777121436720607
6.994	0.14160006528512
6.996	0.154377649607732
6.998	-0.0628412838766695
7	0.0649345593494494
7.002	0.179932818252955
7.004	0.0138242220590016
7.006	0.0393793907042251
7.008	-0.139506789812341
7.01	-0.0372861152314461
7.012	0.0138242220590016
7.014	-0.113951621167117
7.016	-0.280060217361071
7.018	-0.120340413328422
7.02	-0.26728263303846
7.022	-0.113951621167117
7.024	-0.0628412838766695
7.026	-0.0500636995540582
7.028	0.00104663773638947
7.03	0.371596583092133
7.032	0.116044896639896
7.034	0.358818998769522
7.036	0.0266018063816129
7.038	0.192710402575567
7.04	-0.00534215442491659
7.042	0.0649345593494494
7.044	0.0713233515107546
7.046	0.0138242220590016
7.048	0.032990598542919
7.05	-0.024508530908834
7.052	0.116044896639896
7.054	0.160766441769038
7.056	0.0393793907042251
7.058	0.0521569750268372
7.06	-0.0564524917153635
7.062	-0.203394711425401
7.064	-0.190617127102788
7.066	-0.241727464393235
7.068	-0.0564524917153635
7.07	0.0266018063816129
7.072	0.0713233515107546
7.074	0.179932818252955
7.076	0.397151751737357
7.078	0.307708661479073
7.08	0.301319869317768
7.082	0.0393793907042251
7.084	0.34604141444691
7.086	0.294931077156463
7.088	0.0713233515107546
7.09	-0.0372861152314461
7.092	-0.324781762490213
7.094	-0.305615386006294
7.096	-0.126729205489729
7.098	-0.133117997651035
7.1	-0.139506789812341
7.102	-0.133117997651035
7.104	-0.0756188681992817
7.106	-0.139506789812341
7.108	-0.0500636995540582
7.11	0.0266018063816129
7.112	0.0202130142203077
7.114	0.0841009358333668
7.116	0.0841009358333668
7.118	0.0777121436720607
7.12	-0.0756188681992817
7.122	0.0521569750268372
7.124	0.320486245801686
7.126	0.160766441769038
7.128	0.282153492833851
7.13	0.167155233930343
7.132	-0.088396452521893
7.134	0.00104663773638947
7.136	-0.126729205489729
7.138	-0.197005919264094
7.14	-0.152284374134953
7.142	0.167155233930343
7.144	-0.0117309465862218
7.146	0.20548798689818
7.148	0.14160006528512
7.15	0.48659484199564
7.152	0.294931077156463
7.154	0.147988857446426
7.156	0.20548798689818
7.158	-0.0820076603605878
7.16	-0.0117309465862218
7.162	0.211876779059485
7.164	-0.165061958457564
7.166	0.358818998769522
7.168	0.0649345593494494
7.17	0.365207790930827
7.172	0.262987116349932
7.174	-0.0372861152314461
7.176	0.154377649607732
7.178	-0.0756188681992817
7.18	-0.216172295748012
7.182	-0.197005919264094
7.184	-0.088396452521893
7.186	-0.145895581973647
7.188	-0.216172295748012
7.19	0.231043155543404
7.192	0.0968785201559789
7.194	0.151822132743209
7.196	0.20548798689818
7.198	-0.024508530908834
7.2	0.103267312317284
7.202	0.0266018063816129
7.204	0.0138242220590016
7.206	0.103267312317284
7.208	-0.0181197387475287
7.21	0.0393793907042251
7.212	-0.03089732307014
7.214	-0.101174036844505
7.216	0.0649345593494494
7.218	-0.165061958457564
