	ts	te
T0	35.0	27.13
T1	32.97	0.0
T2	32.2	18.35
T3	30.85	0.0
T4	27.68	0.0
T5	24.69	19.32
T6	24.4	2.1
T7	23.67	21.58
T9	22.13	12.19
T10	20.5	18.13
T11	19.36	18.27
T12	19.01	12.1
T13	18.88	18.43
T14	18.81	14.76
T16	18.57	9.68
T18	18.47	13.82
T19	18.33	0.0
T20	18.32	16.12
T22	18.08	0.0
T23	17.89	5.73
T24	17.86	8.18
T26	16.69	11.21
T27	16.2	13.27
T29	15.92	12.02
T30	15.86	9.06
T31	15.72	10.96
T32	15.68	14.77
T33	15.62	8.3
T34	15.29	10.57
T35	14.95	0.44
T36	14.94	13.02
T37	14.89	12.29
T38	14.88	8.48
T39	14.85	13.17
T40	14.7	9.54
T41	14.65	12.65
T42	14.38	12.24
T44	14.02	10.68
T45	13.9	11.0
T46	13.84	10.86
T47	13.71	7.25
T48	13.48	0.52
T49	13.28	12.64
T51	13.16	11.79
T52	13.12	7.01
T53	13.11	0.43
T54	13.01	11.7
T56	12.91	12.61
T57	12.9	12.42
T58	12.84	12.23
T59	12.74	10.72
T60	12.6	10.85
T61	12.06	10.95
T62	11.95	11.5
T63	11.94	9.18
T64	11.91	0.17
T65	11.91	8.56
T66	11.9	2.43
T67	11.83	9.54
T68	11.77	6.18
T69	11.74	5.41
T70	11.69	10.84
T71	11.68	10.51
T73	11.39	9.67
T74	11.27	7.58
T75	11.23	8.31
T77	11.14	0.25
T78	11.03	0.0
T79	10.96	9.42
T81	10.88	9.59
T83	10.81	7.0
T84	10.74	6.7
T87	10.16	7.57
T88	9.98	7.54
T89	9.98	6.2
T90	9.88	7.02
T91	9.83	6.83
T92	9.8	0.56
T93	9.79	8.66
T94	9.78	0.0
T95	9.77	0.0
T96	9.74	9.26
T97	9.72	8.76
T98	9.65	5.92
T100	9.37	0.0
T102	9.0	0.0
T104	8.86	4.47
T105	8.74	5.96
T106	8.62	0.0
T107	8.61	0.0
T110	8.52	8.29
T112	8.39	7.71
T113	8.39	6.7
T114	8.34	7.82
T115	8.33	3.89
T116	8.32	3.34
T117	8.19	7.6
T118	8.12	4.46
T119	8.06	6.56
T120	7.97	5.97
T121	7.92	5.61
T122	7.81	6.87
T124	7.75	4.41
T125	7.72	0.42
T126	7.7	0.0
T127	7.67	0.0
T128	7.55	5.06
T129	7.46	4.43
T130	7.44	4.3
T132	7.26	0.0
T133	7.24	4.24
T134	7.18	0.0
T136	7.16	0.0
T137	7.16	0.0
T138	7.05	5.78
T139	6.92	5.88
T140	6.86	0.0
T141	6.74	0.0
T142	6.62	0.0
T143	6.61	4.29
T144	6.49	2.79
T145	6.45	6.14
T146	6.32	0.0
T147	6.19	1.53
T148	6.18	4.98
T149	6.15	2.7
T151	6.01	3.22
T152	5.98	5.22
T153	5.94	2.77
T154	5.93	3.1
T156	5.82	0.0
T157	5.81	1.95
T159	5.66	4.38
T161	5.48	0.0
T162	5.09	4.21
T163	5.0	2.61
T164	5.0	0.0
T165	4.87	3.71
T166	4.83	0.0
T167	4.83	0.0
T168	4.82	4.48
T169	4.78	3.2
T170	4.74	4.24
T171	4.64	3.23
T172	4.63	0.0
T173	4.58	2.2
T174	4.5	0.0
T175	4.3	1.67
T176	4.28	0.0
T177	4.23	3.64
T178	4.19	3.9
T179	4.17	0.0
T181	4.1	2.62
T182	4.03	0.67
T183	4.01	3.05
T184	4.0	0.0
T185	3.99	0.0
T188	3.98	2.93
T190	3.87	3.49
T191	3.69	2.37
T192	3.68	1.24
T195	3.56	0.0
T197	3.53	2.87
T198	3.48	0.1
T199	3.44	1.77
T200	3.43	0.37
T201	3.23	2.18
T203	3.05	1.9
T204	3.03	1.55
T205	3.01	0.0
T206	2.99	0.09
T207	2.93	2.56
T208	2.79	0.8
T209	2.74	1.78
T210	2.73	0.0
T211	2.67	0.69
T212	2.58	0.0
T213	2.57	0.0
T214	2.56	0.0
T215	2.48	1.0
T216	2.4	0.0
T217	2.25	0.0
T219	2.21	0.0
T220	2.11	1.4
T221	2.07	0.0
T222	2.04	1.93
T225	1.99	0.0
T226	1.95	0.0
T227	1.95	0.0
T228	1.94	0.37
T229	1.91	0.0
T230	1.83	0.0
T231	1.71	0.0
T236	1.41	0.39
T237	1.38	0.0
T238	1.28	0.0
T240	1.16	0.0
T241	1.15	0.64
T242	1.08	0.0
T243	1.03	0.0
T249	0.75	0.0
T251	0.58	0.0
T254	0.39	0.0
