	ts	te
T0	35.0	32.51
T1	34.81	34.27
T4	33.71	21.86
T5	32.52	23.68
T6	32.27	27.75
T7	32.23	28.39
T9	31.83	14.54
T10	31.78	22.57
T11	31.57	30.98
T12	31.41	24.81
T14	30.43	21.21
T15	30.25	28.89
T16	30.1	25.7
T20	28.74	27.1
T23	27.97	11.86
T24	27.97	26.7
T25	27.44	11.88
T28	26.67	18.38
T30	26.53	17.13
T31	26.42	14.65
T32	26.23	24.51
T36	25.86	10.78
T37	25.49	21.31
T38	25.45	12.03
T39	24.58	15.35
T40	24.3	14.95
T41	24.28	18.17
T45	23.7	19.91
T46	23.67	22.12
T47	23.27	15.66
T48	22.99	11.98
T51	22.31	21.46
T52	22.13	1.53
T53	22.1	20.37
T54	21.89	12.28
T55	21.84	12.37
T56	21.79	19.76
T57	21.68	18.83
T58	21.4	18.86
T59	20.99	14.21
T60	20.86	10.7
T61	20.36	13.71
T62	19.7	11.03
T63	19.43	18.72
T65	18.86	17.24
T66	18.65	17.21
T67	18.52	9.11
T68	18.22	15.37
T69	18.01	12.08
T71	17.67	15.76
T72	17.57	16.71
T73	17.33	16.84
T74	17.16	4.88
T75	17.01	16.03
T76	16.82	8.6
T77	16.52	7.22
T78	16.52	13.84
T80	16.07	0.0
T81	15.98	11.81
T82	15.86	0.0
T84	15.65	3.25
T85	15.37	14.58
T86	15.36	0.0
T87	15.26	12.79
T88	15.03	12.64
T89	14.99	12.51
T90	14.83	11.89
T91	14.64	13.53
T93	14.33	12.12
T95	14.28	0.0
T97	14.03	12.67
T98	13.95	11.88
T100	13.71	0.0
T101	13.34	10.39
T102	13.3	7.81
T103	12.87	12.11
T104	12.66	4.12
T105	12.59	11.55
T106	12.52	10.8
T107	12.47	8.94
T111	12.27	10.38
T112	12.11	11.64
T113	11.97	2.37
T114	11.54	8.21
T115	11.5	10.17
T116	11.2	10.68
T117	11.05	9.74
T118	11.05	3.17
T119	11.04	1.72
T120	10.86	9.48
T121	10.8	8.35
T122	10.79	6.53
T123	10.66	4.91
T125	9.69	0.0
T127	9.28	5.74
T128	8.76	2.49
T130	7.96	0.0
T131	7.89	6.47
T132	7.82	0.52
T133	7.78	5.87
T137	7.34	3.75
T138	7.1	3.21
T139	6.65	0.0
T140	6.52	3.57
T141	6.47	6.04
T145	6.1	0.0
T146	6.05	2.95
T147	6.04	1.13
T148	5.9	0.0
T150	5.78	0.0
T151	5.75	4.98
T153	5.51	2.31
T155	5.28	0.0
T156	5.28	3.61
T157	5.2	2.68
T158	5.16	0.0
T159	5.15	1.86
T160	5.03	3.57
T161	4.99	3.71
T162	4.86	0.0
T163	4.83	2.01
T164	4.83	2.13
T166	4.45	0.0
T170	4.18	3.02
T171	4.15	1.56
T172	4.12	0.0
T173	4.1	0.0
T175	4.03	0.0
T176	4.02	0.0
T177	4.01	0.0
T179	3.85	2.96
T180	3.75	0.0
T182	3.61	0.0
T183	3.55	2.91
T184	3.5	0.78
T185	3.49	0.0
T187	3.41	1.98
T188	3.39	2.9
T191	3.28	0.0
T192	3.27	2.75
T193	3.26	0.0
T194	3.21	1.97
T195	3.19	0.0
T196	3.16	0.0
T197	3.13	2.42
T199	3.01	1.27
T200	2.91	1.93
T201	2.81	1.92
T203	2.8	1.32
T204	2.76	0.0
T205	2.64	0.0
T206	2.64	2.11
T207	2.63	0.0
T208	2.63	2.32
T209	2.55	0.0
T210	2.53	0.9
T211	2.53	2.11
T212	2.52	0.0
T214	2.48	0.22
T215	2.48	0.23
T216	2.47	0.19
T217	2.41	0.0
T219	2.35	0.44
T220	2.14	0.0
T227	1.87	0.0
T228	1.85	0.0
T229	1.84	0.0
T231	1.8	0.0
T232	1.74	0.0
T234	1.71	0.0
T236	1.64	0.0
T238	1.51	0.79
T240	1.42	0.0
T241	1.39	1.13
T242	1.33	0.55
T243	1.32	0.0
T246	1.11	0.0
T248	1.08	0.0
T250	0.98	0.0
T251	0.84	0.0
T255	0.59	0.0
T259	0.23	0.0
