cat_trait_0,temp,mean,lwr,upr
0.0,-2.335557817056028,0.09700391805105858,0.038836408699256766,0.14831375913707942
0.0,-2.2890454866323973,0.0968054306601436,0.039640085980917394,0.14865918161297903
0.0,-2.242533156208767,0.09661092498676449,0.04255680014649829,0.15155728152951561
0.0,-2.1960208257851366,0.09642152204703348,0.038885234503842785,0.1475061197491829
0.0,-2.149508495361506,0.09623831194850595,0.03846725945047549,0.14663012796010866
0.0,-2.1029961649378754,0.09606238600762364,0.03695008864001977,0.14530523039029403
0.0,-2.0564838345142453,0.09589499892191398,0.03701596604287622,0.1443948911862502
0.0,-2.0099715040906148,0.09573770543547463,0.03688752981285335,0.14407023772033126
0.0,-1.9634591736669842,0.09559229050738137,0.03665518770132849,0.14395429783093308
0.0,-1.9169468432433538,0.09546057210271162,0.03650192341158892,0.14421706708209778
0.0,-1.8704345128197235,0.09534432825145883,0.039507089463785,0.147143000732376
0.0,-1.823922182396093,0.09524538049266652,0.03816310179559191,0.1457414364486307
0.0,-1.7774098519724626,0.0951655967047675,0.039141996457451284,0.14592646900547177
0.0,-1.7308975215488323,0.09510689831988664,0.03881685621540645,0.14537243564351396
0.0,-1.6843851911252017,0.0950714662330959,0.040187198223047435,0.14724311931038261
0.0,-1.6378728607015711,0.09506151735235528,0.032757149773113614,0.13914220571402944
0.0,-1.5913605302779408,0.09507879250330432,0.03326486148640637,0.13989661894748387
0.0,-1.5448481998543104,0.0951249511897782,0.04064204486474231,0.14595633025571914
0.0,-1.4983358694306799,0.09520186794689751,0.04045827225034359,0.1455264868175528
0.0,-1.4518235390070493,0.09531113787308582,0.04011986432330023,0.14514775269095634
0.0,-1.405311208583419,0.09545373199076267,0.04024512045522859,0.14477419891466786
0.0,-1.3587988781597886,0.09563021641478656,0.04038130951926515,0.14476784700953327
0.0,-1.312286547736158,0.09584123000265415,0.04096674162071504,0.14515660331947494
0.0,-1.2657742173125277,0.0960875910710958,0.041755608027628136,0.14504185366958428
0.0,-1.2192618868888974,0.0963701358169052,0.04171625805708019,0.14439196261144732
0.0,-1.1727495564652668,0.09668995101541115,0.042377486335508176,0.14383157471159305
0.0,-1.1262372260416365,0.09704837557119099,0.043761008076044536,0.14459440984121005
0.0,-1.0797248956180059,0.09744656061463224,0.044177263209080345,0.14494030198063654
0.0,-1.0332125651943755,0.09788497818914042,0.04651322772021058,0.14656434401323795
0.0,-0.986700234770745,0.09836497916526363,0.05093577136906905,0.14997414507383186
0.0,-0.9401879043471146,0.09889072808458993,0.04957225288006286,0.14840498901825888
0.0,-0.8936755739234841,0.09946568120821113,0.047281737066546814,0.1448640776147393
0.0,-0.8471632434998537,0.10009079403153309,0.05142359680329962,0.14800964607252695
0.0,-0.8006509130762234,0.10076655059413497,0.05226999942539587,0.14724984059004861
0.0,-0.7541385826525928,0.10149441212269225,0.05155703520996623,0.14692885203391934
0.0,-0.7076262522289625,0.10227497276668741,0.05313642038456588,0.14843650254068205
0.0,-0.6611139218053319,0.10310824805229375,0.04855385810431387,0.14320605827635308
0.0,-0.6146015913817016,0.10399378265656102,0.048532939834407075,0.14300304884477788
0.0,-0.568089260958071,0.10493081098573839,0.05380654294922554,0.14772405462655935
0.0,-0.5215769305344407,0.10591790222661861,0.05988230231401882,0.15358437541980907
0.0,-0.4750646001108101,0.10695180967787174,0.061477921870285356,0.1540505846619649
0.0,-0.42855226968717974,0.10802689785284092,0.06255511583268392,0.154220355434672
0.0,-0.3820399392635494,0.10913545190275666,0.06275849377012123,0.15449754002696453
0.0,-0.33552760883991883,0.11026885709759374,0.05970830866704347,0.1509312086323355
0.0,-0.28901527841628827,0.11141800103141683,0.060624180830173624,0.1511896618365936
0.0,-0.24250294799265815,0.11257410663948084,0.06186933158172193,0.1527640474040383
0.0,-0.19599061756902758,0.11373055828956623,0.07057691925809437,0.16109454445754698
0.0,-0.14947828714539702,0.11488364119779847,0.07424297207346404,0.16327917149542392
0.0,-0.1029659567217669,0.11603208868852388,0.07719073301328684,0.16571332815514503
0.0,-0.05645362629813633,0.11717858056763278,0.07447196181365487,0.16280207344790362
0.0,-0.009941295874505762,0.11833015556829862,0.07596273712520889,0.16257884344359852
0.0,0.0365710345491248,0.11949299977907295,0.07749545560493822,0.16352049166556462
0.0,0.08308336497275493,0.12066770618953308,0.07825049810190601,0.16375159478438298
0.0,0.1295956953963855,0.1218520414504349,0.07439403165459212,0.1616658498085743
0.0,0.17610802582001606,0.12304523091903403,0.0765761446565015,0.16463670626460236
0.0,0.22262035624364662,0.12424871669943449,0.08378950810011863,0.17318393523161132
0.0,0.26913268666727674,0.1254656259409328,0.08206479941689417,0.17114637813130298
0.0,0.3156450170909073,0.12670075330357963,0.08223752870674665,0.17144189334800422
0.0,0.3621573475145379,0.12795959233998042,0.08285408691343013,0.17375794976828576
0.0,0.408669677938168,0.12924581279735797,0.08658134055732254,0.17825931259109265
0.0,0.45518200836179856,0.13056045514724984,0.08075601267798847,0.17261606421680806
