feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
cont_trait_0,none,none,none,0.992,2.2583169439004656,1.1530136027845819,3.749357998439988,0.08041964916201128,0.030040489780502534,0.1420244191381745,-25.66639896837524,-52.70168727841485,-2.8157437282954447,1.0
cat_trait_0,none,0_1,none,0.8586666666666667,1.1970991849497286,0.8583332015137429,1.606259903910702,0.031733503300476015,0.0050351886503600864,0.06809892122088786,-4.745820909715011,-14.492456851074223,2.9787397794212325,4.0
pvr_0,none,none,none,0.58,1.0388790433463415,0.7459423567425685,1.3099454515007534,0.033366166399090104,0.010045620619549703,0.06502520463283348,-10.006284124702695,-25.479134962303476,2.2737708040201596,3.0
pvr_1,none,none,none,0.976,1.7830894275444231,0.9482234886421995,2.822258849685553,0.06844794021644637,0.0155029426054127,0.12701873511926276,-25.217152763221826,-54.03994614724019,0.9800604877498245,2.0
time,none,none,none,0.8573333333333333,1.3054819294215576,0.7285529694517258,1.9389782899321337,0.024695218863077607,0.0019484665601453646,0.05747809188714389,-6.82282149313306,-21.227708082547565,2.4231197195890104,5.0
cont_trait_0,cat_trait_0,none,none,0.6493333333333333,1.9482738835578548,6.890042390631156e-05,20.491498157364727,0.02716503764671612,0.00041763142322132085,0.6106154744368731,-1.7524743034675132,-11.162691441394486,7.087996173577778,6.0
cont_trait_0,pvr_0,none,none,0.624,0.467439650040442,0.15392289588230468,0.778714066260842,0.04302021424389539,0.0011403219931430287,0.5377915465248742,-5.91101541007771,-22.85791294365606,7.834370713940984,3.0
cont_trait_0,pvr_1,none,none,0.956,0.3378769374362576,0.08039481280044056,0.6565358602616747,0.05466022706792237,0.0007236241171797197,0.48461085633935047,-13.53911751596247,-37.89301093902162,6.34899524851653,1.0
cont_trait_0,time,none,none,0.7786666666666666,0.4490243676540925,0.20370637522195592,0.7841100299092155,0.022738361243948107,0.0003271807020152123,0.5212876338426083,-1.168491080468311,-11.043113733319103,8.283062433313717,7.0
cat_trait_0,pvr_0,none,none,0.68,1.524953671175869,0.04530327438278704,10.890658907388858,0.029615410041763574,0.0006241849051289665,0.42364672536229697,-0.9935242042786772,-9.557409112398886,7.09890137397133,8.0
cat_trait_0,pvr_1,none,none,0.8413333333333334,3.0093104529259564,0.0005177388489467872,35.97702809210189,0.028744411919508623,0.001107532844717993,0.4690913307375701,-0.7415688389521747,-10.200006958591985,8.61163057183228,5.0
cat_trait_0,time,none,none,0.5986666666666667,1.0636377937364407,0.010563283352879718,5.491569777472261,0.016572762572618138,0.0003954018918161017,0.5733412649342658,-1.3010301828137196,-7.448388566313042,3.8885573992783975,9.0
pvr_0,pvr_1,none,none,0.624,0.5889554080367861,0.20603696366812183,0.9812864960919763,0.052635332364806955,0.000853422632249145,0.5075581641267543,-8.201145645041926,-26.612422492450605,6.026262528006384,2.0
pvr_0,time,none,none,0.8413333333333334,0.7944694486838637,0.38143457179639245,1.1974197527931434,0.02152797568462264,0.0005102445943056942,0.6498399662786163,-1.8895786666630403,-10.942980519234936,6.050171698188592,5.0
pvr_1,time,none,none,0.8706666666666667,0.5597557270014151,0.22573746213558749,0.8926364676012992,0.02554988177904696,0.000465899256639263,0.44994679868767,-3.7908396735311407,-14.218321631896117,4.588524877565931,4.0
