	ts	te
T0	35.0	30.27
T1	34.61	31.43
T2	33.65	33.38
T3	33.54	23.26
T4	33.53	33.13
T5	33.02	9.64
T6	33.01	27.79
T7	32.63	28.48
T8	32.25	0.0
T9	32.07	8.74
T10	31.93	31.55
T11	30.68	12.09
T12	30.06	24.44
T13	29.21	20.23
T14	28.89	16.8
T16	27.58	24.31
T17	26.6	23.92
T18	25.97	16.31
T19	25.77	8.47
T20	25.68	14.3
T21	25.2	16.02
T22	25.04	23.72
T23	24.6	14.25
T24	22.06	14.5
T27	20.85	17.69
T28	20.66	1.33
T29	20.55	14.88
T30	20.47	17.18
T31	20.18	12.7
T32	19.24	14.68
T33	18.94	14.29
T34	18.25	13.87
T35	17.69	14.58
T36	16.47	13.15
T37	16.24	8.46
T38	15.06	9.35
T39	14.98	13.52
T40	14.54	14.04
T42	14.51	11.23
T43	14.45	0.0
T44	14.43	12.5
T45	14.37	12.65
T46	14.04	3.5
T47	13.68	13.0
T48	13.56	9.28
T49	13.5	9.34
T50	13.35	10.26
T51	13.27	7.86
T52	13.01	9.95
T53	12.9	12.14
T54	12.77	0.76
T55	12.72	11.71
T56	12.61	4.0
T57	12.6	4.62
T58	12.57	11.71
T60	12.15	4.12
T61	12.07	3.73
T63	12.03	7.74
T64	11.99	10.25
T66	11.56	10.12
T67	11.42	9.36
T68	11.41	5.88
T69	11.32	8.29
T73	10.73	6.8
T76	10.49	6.87
T78	10.44	6.38
T85	9.66	7.72
T86	9.47	7.75
T87	9.41	7.31
T88	9.36	1.63
T90	9.29	8.97
T91	9.22	8.26
T92	9.19	7.67
T93	9.07	4.12
T94	8.94	6.62
T96	8.81	7.4
T97	8.79	6.34
T100	8.36	4.05
T101	8.28	2.18
T103	8.16	1.51
T104	8.15	5.91
T105	8.09	4.76
T106	7.96	5.51
T107	7.82	4.64
T108	7.61	4.58
T110	7.53	6.59
T111	7.48	6.71
T112	7.47	5.08
T115	7.32	6.98
T117	7.21	6.95
T118	7.12	3.7
T119	7.06	1.06
T122	6.78	5.55
T124	6.63	6.29
T125	6.62	5.54
T126	6.47	5.54
T127	6.41	0.0
T128	6.33	2.92
T129	6.18	3.61
T130	6.06	5.3
T132	5.82	3.67
T133	5.82	2.22
T134	5.82	2.97
T135	5.8	5.5
T137	5.74	3.4
T138	5.62	4.22
T139	5.57	2.65
T141	5.51	1.91
T142	5.32	3.88
T143	5.26	0.0
T144	5.25	3.71
T145	5.06	4.14
T146	4.98	2.4
T147	4.83	0.0
T149	4.77	0.0
T150	4.75	1.14
T151	4.74	3.13
T152	4.62	3.94
T153	4.54	2.73
T156	4.48	1.74
T158	4.43	0.23
T160	4.42	3.56
T161	4.38	2.58
T162	4.34	3.32
T163	4.31	3.21
T164	4.27	2.22
T165	4.27	0.0
T166	4.25	2.64
T168	4.21	3.38
T169	4.12	2.64
T171	4.07	1.33
T172	4.06	2.95
T173	3.99	0.56
T174	3.91	2.6
T177	3.78	2.89
T178	3.77	2.48
T179	3.76	0.0
T180	3.7	2.02
T181	3.63	1.79
T183	3.56	1.66
T184	3.46	1.89
T185	3.45	1.65
T187	3.38	0.0
T188	3.36	0.58
T189	3.21	2.57
T190	3.19	0.0
T191	3.19	2.15
T193	3.08	1.64
T195	3.01	1.48
T196	2.95	2.56
T197	2.93	2.72
T198	2.91	2.86
T199	2.89	0.0
T200	2.89	1.49
T201	2.88	0.0
T203	2.84	0.0
T204	2.83	0.0
T205	2.79	0.0
T206	2.77	2.52
T207	2.77	0.0
T208	2.76	0.0
T209	2.71	0.0
T213	2.66	0.29
T214	2.64	1.21
T215	2.64	1.76
T216	2.58	0.0
T218	2.53	2.28
T219	2.53	1.68
T220	2.5	0.0
T222	2.39	0.0
T223	2.32	0.0
T224	2.24	0.0
T225	2.16	0.0
T226	2.11	0.0
T227	2.11	0.16
T229	2.09	1.99
T231	2.03	0.52
T233	1.93	0.0
T234	1.89	1.56
T235	1.85	0.0
T238	1.71	0.0
T239	1.61	1.01
T241	1.52	0.47
T243	1.35	0.47
T244	1.26	0.0
T245	1.22	0.0
T247	1.0	0.0
T248	0.99	0.0
T250	0.62	0.0
T252	0.36	0.0
T255	0.26	0.0
T256	0.24	0.0
T258	0.15	0.0
