	ts	te
T0	35.0	26.17
T1	34.32	30.74
T2	33.16	25.09
T3	32.9	31.87
T4	32.89	22.16
T6	31.68	30.77
T7	31.66	27.63
T8	31.5	28.07
T10	30.5	26.69
T11	30.03	28.38
T12	29.78	28.4
T13	29.59	28.47
T15	29.11	28.77
T16	29.07	27.19
T17	28.74	27.13
T18	28.03	25.77
T19	27.62	23.42
T20	27.07	25.07
T21	26.94	24.21
T22	26.75	15.46
T23	26.69	25.43
T24	26.63	24.05
T26	26.46	22.47
T27	26.26	24.2
T28	26.19	21.25
T29	25.9	17.62
T30	25.9	20.62
T31	25.89	24.66
T32	25.58	23.06
T33	25.41	0.0
T34	25.22	18.72
T36	24.52	20.1
T38	24.34	15.69
T41	23.92	14.74
T42	23.07	9.49
T43	22.86	15.54
T46	22.49	21.27
T50	22.27	21.27
T51	22.16	20.97
T53	21.91	14.31
T54	21.74	0.0
T55	21.56	19.2
T56	21.49	16.03
T57	21.19	6.87
T60	20.49	17.66
T61	20.39	17.19
T63	20.14	12.46
T64	20.04	17.16
T69	19.48	16.71
T70	19.48	18.34
T72	19.41	8.07
T73	19.41	18.03
T75	18.81	14.96
T76	18.75	8.0
T77	18.64	11.16
T78	18.5	17.84
T79	18.48	16.1
T81	18.11	7.03
T82	18.11	14.11
T83	17.95	7.14
T84	17.89	16.07
T88	17.42	4.39
T89	17.36	12.75
T90	17.18	16.82
T94	16.79	8.15
T95	16.77	11.23
T96	16.68	16.14
T97	16.59	13.29
T98	16.4	10.69
T99	16.32	14.47
T102	16.28	6.28
T103	16.23	15.4
T106	15.87	13.29
T107	15.74	13.2
T108	15.66	14.14
T109	15.55	13.22
T110	15.34	13.69
T111	15.23	3.46
T115	14.85	6.23
T116	14.77	13.83
T118	14.59	12.61
T119	14.45	9.16
T122	14.2	0.0
T123	14.11	12.34
T124	13.82	11.7
T126	13.44	10.07
T127	13.38	1.82
T129	13.28	0.0
T130	13.28	9.78
T131	13.25	4.79
T132	12.92	11.14
T133	12.92	8.96
T134	12.89	9.48
T135	12.86	3.99
T141	11.73	8.59
T142	11.57	8.32
T143	11.55	4.5
T144	11.53	10.67
T146	11.3	8.16
T149	10.77	7.51
T153	9.99	6.71
T154	9.99	0.0
T156	9.85	5.99
T157	9.28	5.15
T159	9.22	0.0
T160	9.13	6.13
T162	8.92	4.67
T164	8.81	0.0
T165	8.77	3.43
T171	8.37	6.27
T173	8.24	0.0
T174	8.18	7.28
T175	8.0	4.48
T178	7.64	7.13
T179	7.62	3.6
T180	7.32	4.39
T181	7.31	1.88
T183	7.13	0.0
T184	6.82	0.0
T185	6.8	6.51
T186	6.7	1.91
T187	6.63	0.0
T188	6.52	1.01
T189	6.41	5.18
T191	6.28	0.73
T192	6.27	0.0
T193	6.13	1.6
T194	6.03	0.61
T197	5.95	3.16
T199	5.86	4.48
T200	5.86	0.0
T202	5.66	4.21
T203	5.66	1.81
T204	5.48	0.0
T207	5.42	0.46
T209	5.32	0.0
T212	5.18	3.42
T213	5.14	1.84
T214	5.05	2.32
T215	5.01	0.0
T217	4.93	0.0
T218	4.87	0.0
T221	4.58	0.92
T222	4.52	0.0
T223	4.43	1.69
T224	4.38	4.15
T226	4.3	1.15
T227	4.06	0.0
T228	3.93	0.0
T229	3.74	0.0
T230	3.55	0.0
T231	3.39	0.0
T232	3.32	1.18
T233	3.04	0.0
T234	2.99	0.0
T235	2.98	2.44
T236	2.62	2.44
T237	2.5	0.0
T238	2.48	0.0
T239	2.44	0.0
T240	2.43	0.0
T241	2.17	1.43
T243	1.99	1.23
T244	1.99	0.0
T245	1.99	0.0
T247	1.88	1.3
T248	1.87	0.29
T250	1.76	0.0
T251	1.74	1.22
T252	1.67	0.44
T254	1.59	0.0
T256	1.17	0.0
T257	1.05	0.0
T258	0.95	0.0
T259	0.91	0.18
T260	0.91	0.0
T261	0.83	0.0
T263	0.58	0.0
T264	0.41	0.0
T267	0.22	0.0
