feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.21322731872320638,0.17706761204862534,0.2481926578368896,NA,NA,NA
T0__cont_trait_0,0.031235502926215516,-0.030854236079254468,0.10983944357722689,0.4281167279779847,0.20017925677216322,0.6341665432672112
T0__cat_trait_0,0.0714278348170068,-0.003046418362035369,0.15110421277894126,NA,NA,NA
T0__pvr_0,-0.04016152597144863,-0.11868423402343613,0.038755261339000965,NA,NA,NA
T0__pvr_1,-0.022303649254516587,-0.10954085285626562,0.07737433539081207,NA,NA,NA
T0__time,0.1746912467375213,0.06183325390505602,0.30112196134724456,NA,NA,NA
T2__cont_trait_0,0.02909755126572595,-0.03289964021825396,0.1110582568373861,0.42831376308402547,0.21716940219772998,0.634823953846369
T2__cat_trait_0,0.06799289067697296,-0.014087589224043025,0.14275469988266193,NA,NA,NA
T2__pvr_0,-0.03963681904299226,-0.12516360908895424,0.04307540175545019,NA,NA,NA
T2__pvr_1,-0.020613418817913762,-0.1114056892499898,0.06714973258986776,NA,NA,NA
T2__time,0.17824624027902614,0.06595944371266133,0.3057657973780874,NA,NA,NA
T3__cont_trait_0,0.036306172965477286,-0.04119318569450986,0.11037120954089376,0.41326287978336473,0.18759511071416934,0.6446345473896238
T3__cat_trait_0,0.0701866475322777,-0.011484023620177586,0.15637746788185777,NA,NA,NA
T3__pvr_0,-0.02969927457491532,-0.09614257620092748,0.04298184455008752,NA,NA,NA
T3__pvr_1,-0.030899587184391716,-0.09862215744097975,0.04447249043568108,NA,NA,NA
T3__time,0.1541416023217104,0.04106388210979975,0.266001733600151,NA,NA,NA
T4__cont_trait_0,0.02545872204574027,-0.040143493312570964,0.10768274225338492,0.41783369190776026,0.23318048380110468,0.6335234788416004
T4__cat_trait_0,0.06513557879266875,-0.012925270022931798,0.13454213336217286,NA,NA,NA
T4__pvr_0,-0.03769901960846502,-0.10949471825073157,0.05557146808045686,NA,NA,NA
T4__pvr_1,-0.02179314687537132,-0.10498592652568992,0.068343927213347,NA,NA,NA
