	ts	te
T0	35.0	29.57
T1	32.03	20.09
T2	31.27	14.57
T3	31.15	29.38
T4	30.8	15.5
T5	30.78	29.92
T6	30.2	13.12
T7	30.02	28.04
T8	29.92	25.34
T9	29.78	23.38
T10	29.03	16.37
T11	28.24	13.59
T13	27.98	25.11
T14	26.71	15.19
T15	26.54	9.92
T16	26.16	17.14
T17	26.01	10.7
T18	25.87	16.84
T19	25.61	13.64
T20	25.35	23.56
T21	25.17	14.57
T22	24.97	12.88
T23	24.96	12.69
T24	24.88	22.29
T25	24.71	10.65
T26	24.71	17.52
T27	24.53	17.0
T28	24.53	14.96
T29	24.46	22.07
T30	24.43	21.88
T31	24.33	15.63
T32	24.31	12.88
T33	24.2	18.34
T34	24.19	15.77
T35	24.09	11.64
T36	24.07	7.78
T37	23.94	14.04
T38	23.87	19.23
T39	23.62	20.14
T40	23.51	14.64
T41	23.47	18.3
T42	23.42	13.69
T43	23.37	10.76
T44	23.34	4.83
T45	23.29	8.13
T46	23.2	13.95
T47	23.15	17.47
T48	23.1	20.02
T49	22.94	6.14
T50	22.87	20.06
T51	22.75	9.24
T52	22.73	14.84
T53	22.7	17.26
T54	22.7	16.13
T55	22.7	12.24
T56	22.66	10.53
T57	22.56	17.8
T58	22.47	10.6
T60	22.33	17.55
T61	22.18	12.39
T62	22.14	14.32
T63	22.14	4.96
T64	22.13	20.59
T65	22.01	10.3
T66	22.0	11.21
T67	21.97	18.67
T69	21.9	14.6
T70	21.86	12.43
T71	21.82	8.07
T72	21.75	19.88
T74	21.51	20.03
T75	21.51	10.34
T76	21.39	13.21
T77	21.37	16.83
T78	21.36	9.51
T79	21.35	15.34
T80	21.31	18.32
T81	21.26	17.8
T82	21.23	14.37
T83	21.23	20.51
T84	21.19	13.01
T85	21.11	16.23
T86	21.1	16.18
T87	21.09	19.49
T88	21.09	13.58
T89	21.09	19.37
T92	21.03	19.17
T93	21.02	14.08
T95	20.98	18.27
T96	20.87	11.04
T97	20.84	14.08
T98	20.78	18.39
T99	20.76	14.58
T100	20.75	9.14
T101	20.66	14.92
T102	20.62	17.39
T103	20.58	19.16
T104	20.57	17.8
T105	20.48	10.27
T106	20.45	14.61
T107	20.42	4.28
T108	20.41	11.7
T110	20.37	9.1
T112	20.28	18.01
T113	20.23	10.6
T115	20.2	15.72
T116	20.14	9.4
T117	20.09	18.82
T118	20.07	17.07
T120	19.98	13.15
T121	19.95	17.73
T122	19.83	17.14
T123	19.82	11.84
T125	19.65	17.16
T126	19.56	9.37
T127	19.52	14.4
T128	19.5	13.13
T130	19.43	15.4
T132	19.37	13.08
T133	19.34	12.49
T134	19.28	15.18
T135	19.22	17.05
T136	19.2	15.6
T138	19.14	13.07
T139	19.11	10.68
T140	18.91	16.53
T142	18.83	12.28
T144	18.82	10.92
T146	18.66	15.8
T147	18.64	8.35
T148	18.61	10.71
T149	18.57	10.46
T150	18.57	16.24
T152	18.51	14.03
T157	18.41	7.03
T158	18.39	6.26
T159	18.39	13.33
T160	18.3	16.36
T161	18.28	12.23
T162	18.19	12.98
T164	18.05	13.62
T165	17.98	14.45
T167	17.91	13.04
T168	17.83	14.59
T169	17.8	14.73
T171	17.64	11.91
T172	17.62	15.15
T173	17.56	14.3
T174	17.52	11.35
T175	17.4	9.57
T176	17.38	14.69
T177	17.37	10.38
T178	17.33	16.64
T179	17.29	8.99
T180	17.27	15.73
T182	17.12	13.41
T183	17.06	12.37
T184	17.04	12.09
T185	16.94	12.34
T186	16.86	8.64
T188	16.81	15.22
T190	16.66	12.44
T191	16.65	12.14
T192	16.64	14.11
T193	16.62	12.73
T194	16.57	11.56
T196	16.49	15.14
T197	16.49	13.02
T198	16.48	14.01
T199	16.4	7.58
T200	16.39	14.83
T201	16.38	15.2
T202	16.33	14.89
T203	16.29	15.49
T204	16.27	14.38
T205	16.22	13.31
T206	16.17	10.21
T207	16.14	9.53
T208	16.01	8.0
T209	15.98	12.91
T210	15.88	11.24
T211	15.78	12.62
T213	15.51	13.94
T214	15.44	14.2
T215	15.36	13.22
T219	15.23	14.98
T220	15.22	12.93
T221	15.17	11.93
T223	15.0	13.65
T224	14.97	9.25
T226	14.84	11.73
T227	14.74	12.45
T228	14.72	6.82
T229	14.65	3.38
T230	14.59	12.49
T231	14.47	13.03
T232	14.43	12.42
T233	14.38	7.88
T234	14.36	9.36
T235	14.24	13.48
T236	14.21	12.5
T238	14.17	11.0
T239	14.12	10.67
T241	13.83	11.03
T242	13.75	10.03
T244	13.61	9.87
T246	13.45	8.98
T248	13.26	12.89
T249	13.22	11.47
T250	13.16	3.62
T251	13.11	7.18
T252	13.06	6.15
T255	12.75	0.0
T257	12.68	8.32
T258	12.66	8.43
T259	12.59	10.05
T261	12.27	0.0
T262	12.21	9.85
T263	12.17	4.91
T264	12.16	11.16
T265	11.99	7.45
T266	11.99	0.0
T268	11.6	7.24
T269	11.32	7.42
T270	11.19	9.4
T271	11.14	8.47
T272	10.98	10.18
T273	10.85	8.24
T274	10.75	10.47
T276	10.29	7.76
T278	10.08	9.53
T279	9.7	8.61
T280	9.12	6.45
T282	8.89	0.08
T283	8.72	6.76
T284	8.7	1.73
T285	8.25	4.51
T286	7.91	4.39
T287	7.84	7.23
T288	7.44	2.43
T290	7.32	3.72
T291	7.12	5.61
T292	6.17	0.0
T293	6.02	1.68
T294	5.46	4.62
T295	5.34	4.71
T297	4.13	2.64
T299	0.75	0.0
