	ts	te
T0	35.0	32.51
T1	34.9	0.05
T2	34.71	30.28
T3	33.44	27.39
T4	33.15	24.51
T5	31.99	16.33
T6	30.03	28.84
T7	29.69	4.92
T8	29.56	28.44
T9	29.29	14.16
T10	28.5	20.58
T11	25.57	22.57
T12	24.9	24.1
T13	23.53	3.56
T14	23.43	16.07
T15	23.24	7.92
T16	23.08	7.51
T17	22.99	16.85
T18	22.82	20.67
T19	22.65	15.02
T20	22.37	19.41
T21	22.1	17.36
T22	22.1	5.71
T23	21.02	12.3
T24	20.73	13.46
T25	20.61	0.0
T26	20.57	14.33
T28	20.54	15.32
T29	20.36	14.89
T30	19.68	13.97
T31	18.85	12.86
T32	18.84	17.55
T33	18.66	8.9
T34	18.51	8.57
T35	18.44	14.98
T39	17.89	7.52
T40	17.67	15.33
T41	17.3	10.75
T42	17.27	16.3
T43	16.57	14.04
T44	16.45	13.33
T45	16.27	11.95
T46	16.15	7.41
T47	15.8	11.86
T48	15.73	2.65
T49	15.38	2.69
T50	15.24	0.0
T51	15.21	4.48
T52	15.16	9.2
T53	14.86	11.09
T54	14.43	13.69
T55	13.85	0.0
T56	13.8	0.0
T57	13.79	0.26
T58	13.62	0.77
T59	13.15	6.8
T60	13.07	8.39
T61	12.82	11.23
T62	12.56	0.0
T63	12.52	6.47
T64	12.49	0.0
T66	12.36	8.98
T67	12.1	3.68
T68	11.98	0.0
T70	11.74	9.15
T71	11.61	0.66
T72	11.28	5.91
T74	11.12	9.18
T75	10.94	0.0
T77	10.74	6.4
T78	10.63	4.93
T79	10.56	8.64
T80	10.44	7.64
T81	10.41	2.2
T82	10.35	0.0
T83	10.33	0.0
T84	10.25	6.23
T85	10.24	0.0
T86	10.23	0.0
T87	10.15	0.0
T88	10.11	3.46
T89	10.03	0.0
T90	9.86	6.26
T91	9.71	0.0
T93	9.48	5.4
T94	9.47	0.0
T95	9.44	0.0
T96	9.41	7.06
T97	9.32	7.55
T98	9.19	0.0
T99	8.96	2.03
T100	8.92	7.05
T101	8.72	0.0
T102	8.71	0.0
T103	8.7	6.32
T105	8.58	2.86
T106	8.54	0.0
T107	8.41	3.97
T108	8.23	5.77
T109	8.12	0.0
T110	8.05	0.0
T111	7.99	1.3
T112	7.97	0.0
T113	7.97	0.0
T114	7.81	2.12
T115	7.72	0.0
T116	7.64	2.24
T117	7.63	0.0
T118	7.62	4.74
T120	7.34	3.62
T121	7.1	6.93
T122	7.04	5.22
T123	7.01	0.08
T124	6.98	1.92
T125	6.97	0.0
T126	6.9	1.24
T127	6.88	0.0
T128	6.68	0.0
T129	6.56	5.0
T131	6.43	0.0
T132	6.4	5.76
T133	6.36	0.0
T134	6.29	0.0
T135	6.24	4.14
T136	6.24	0.0
T137	6.14	0.0
T139	6.04	0.0
T140	6.02	2.3
T141	5.95	5.31
T143	5.88	0.0
T144	5.79	4.7
T145	5.71	0.0
T146	5.7	1.49
T147	5.45	0.0
T148	5.38	0.0
T149	5.38	2.41
T150	5.35	0.56
T151	5.3	0.0
T152	5.26	0.0
T153	5.25	3.73
T155	5.09	0.0
T156	5.05	0.0
T157	4.97	1.22
T158	4.96	0.0
T159	4.93	0.0
T160	4.92	0.0
T161	4.91	3.88
T162	4.81	0.0
T163	4.8	0.0
T164	4.78	0.0
T165	4.75	0.0
T166	4.7	0.0
T167	4.55	0.0
T168	4.53	0.0
T169	4.5	0.0
T170	4.44	0.0
T171	4.43	2.07
T172	4.35	0.15
T173	4.34	0.0
T174	4.32	0.14
T175	4.28	0.0
T176	4.26	0.0
T177	4.11	0.0
T178	4.06	0.0
T179	4.0	0.0
T180	4.0	2.09
T181	3.96	0.0
T182	3.92	3.18
T184	3.82	0.0
T185	3.78	1.81
T186	3.67	0.0
T188	3.57	0.0
T189	3.5	0.0
T190	3.44	0.0
T191	3.33	0.0
T192	3.31	0.0
T193	3.24	0.71
T194	3.21	0.0
T195	3.16	1.59
T196	3.07	0.0
T197	3.06	0.89
T198	3.03	0.0
T199	3.0	0.0
T200	2.76	0.0
T201	2.74	0.9
T202	2.73	0.0
T203	2.66	0.0
T204	2.66	2.58
T205	2.6	0.0
T206	2.57	0.0
T207	2.52	1.34
T208	2.48	0.0
T209	2.48	0.0
T210	2.46	0.0
T211	2.33	0.0
T212	2.26	0.0
T214	2.24	0.0
T216	2.14	0.0
T218	2.0	1.4
T219	2.0	0.0
T220	1.97	0.43
T221	1.91	0.0
T222	1.83	0.0
T223	1.81	0.0
T224	1.78	0.0
T226	1.65	0.0
T227	1.55	0.0
T229	1.55	0.0
T231	1.39	0.0
T232	1.36	0.0
T233	1.34	0.0
T234	1.29	0.0
T235	1.28	0.0
T237	1.15	0.0
T239	1.12	0.0
T240	1.1	0.0
T242	1.05	0.0
T244	0.94	0.0
T245	0.82	0.0
T246	0.8	0.0
T248	0.67	0.0
T252	0.61	0.0
T257	0.25	0.0
T259	0.17	0.0
T262	0.15	0.0
