scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	13.84	0.4	0.3	0.0	-0.016452489817920312	NA	-0.5200020843799903	0.0	NA
T1	34.24	23.07	0.4	0.05	0.4	-0.013717461346037695	0.3978310328959531	0.6549188176494749	0.0	0.0
T2	33.9	19.62	0.4	0.05	0.4	0.022299880583559334	-0.46216364487774697	-0.09436530802793555	0.0	0.0
T5	31.26	18.79	0.4	0.05	0.4	-0.4844810089183689	-0.5894201615858353	-0.8727744507712937	0.0	0.0
T6	30.82	0.0	0.4	0.0	0.4	-0.1160577200992271	0.31262501472215176	-0.08891807754400341	0.0	0.0
T8	28.83	23.93	0.4	0.05	0.4	-0.7079823916151841	-1.1012070405443857	-1.3184123415722933	0.0	0.0
T9	28.59	0.0	0.4	0.0	0.4	-1.0736599160503255	-0.9968568465162463	-1.3134115394088606	0.0	0.0
T10	27.56	17.05	0.4	0.05	0.4	-0.6072776295548101	-0.7829559255938385	-0.8145107887183922	1.0	0.0
T11	27.42	0.0	0.4	0.0	0.4	-1.1607276270658944	-0.9363503977262645	-0.9405480193849807	0.0	0.0
T12	27.11	0.0	0.4	0.0	0.4	-1.2793096433415596	-0.48162219808741125	-0.8869225316429827	0.0	0.0
T13	26.89	26.26	0.4	0.05	0.4	0.3762623263502946	-0.5716231323370626	-0.5506733370417868	0.0	0.0
T14	26.54	0.0	0.4	0.0	0.4	-1.138510849957665	-1.0988270254621395	-0.7915323647445865	0.0	0.0
T15	26.5	14.8	0.4	0.3	0.4	-1.06698450129123	-1.6977933295996617	-1.4064761978514568	0.0	0.0
T16	26.45	14.2	0.4	0.3	0.4	-1.1835566332527847	-0.7990707681413864	-1.2286035823016668	0.0	0.0
T17	26.2	4.06	0.4	0.01	0.4	-1.2005454185920394	-1.349612078982132	-1.0897831205165116	0.0	0.0
T18	25.6	17.52	0.4	0.05	0.4	-1.1634286102780789	-1.268333329851035	-1.416221060828635	1.0	0.0
T19	25.6	14.6	0.4	0.3	0.4	-1.5660657893189809	-1.8389106996802582	-1.2727772252240266	1.0	0.0
T20	25.4	14.43	0.4	0.3	0.4	-0.7870421038747318	-0.9991335080476211	-0.4491182595985268	0.0	0.0
T21	25.32	18.94	0.4	0.05	0.4	-1.1554764846190617	-1.0572063288312359	-0.8168615919967002	0.0	0.0
T22	25.09	18.75	0.4	0.05	0.4	-0.962193515127486	-0.7720219833871051	-0.11858363533820597	0.0	0.0
T23	24.98	21.01	0.4	0.05	0.4	-0.17697018016853858	-0.25281646942093716	-0.46815248130327664	0.0	0.0
T24	24.83	10.61	0.4	0.3	0.4	-1.2404328435887466	-1.0757586603671871	-1.4052888498369591	0.0	0.0
T25	24.61	0.0	0.4	0.0	0.4	-1.3998281683098601	-1.9060214275915635	-0.8186198743919858	0.0	0.0
T26	24.53	14.7	0.4	0.3	0.4	-1.0741389997475088	-1.3279479945954586	-1.3094629382173029	0.0	0.0
T27	24.52	18.13	0.4	0.05	0.4	-0.7835982800222492	0.26445167090528554	0.9091552249876395	1.0	1.0
T28	24.52	14.51	0.4	0.3	0.4	-0.9152062439794156	-1.600744252179955	-2.1985553534272304	0.0	0.0
T29	24.26	13.81	0.4	0.3	0.4	-1.4596662688812747	-0.8681945750113494	-1.3273020895461123	0.0	0.0
T30	24.14	20.58	0.4	0.05	0.4	-1.7730862662340667	-1.9340781947395136	-2.1338960452190894	1.0	0.0
T31	23.98	20.67	0.4	0.05	0.4	-1.1562475266660999	-0.6429363612297315	-1.025557092051268	0.0	0.0
T32	23.82	18.77	0.4	0.05	0.4	-1.421709986436786	-1.3588032233861267	-1.6127259891951435	0.0	0.0
T33	23.59	0.0	0.4	0.0	0.4	-0.8539102950210652	-1.137042895037043	-0.5722486199556779	0.0	0.0
T34	23.44	19.68	0.4	0.05	0.4	0.3155387920801816	-0.11362504114345778	-0.33228487619598723	0.0	0.0
T35	23.43	22.33	0.4	0.05	0.4	-0.7652207355807495	-0.12397488748473462	-0.1864001338287771	1.0	0.0
T36	23.36	10.27	0.4	0.3	0.4	-0.9464779976842222	-0.8832296455060696	-1.73471104932654	0.0	0.0
T37	23.36	14.93	0.4	0.3	0.4	-2.0993753085170423	-2.0505257362971303	-1.3252783450230028	1.0	1.0
T38	23.17	18.93	0.4	0.05	0.4	-1.9472522877152219	-2.6015913788733602	-2.8781659118545764	1.0	0.0
T39	23.08	18.47	0.4	0.05	0.4	-1.3664942686714323	-1.2050793256783896	-0.9575763395729449	0.0	0.0
T40	22.92	12.62	0.4	0.3	0.4	0.4029275828268504	0.6515163802998767	0.6892234411021714	0.0	0.0
T41	22.87	14.67	0.4	0.3	0.4	-0.8157772290665806	-0.9587799404649185	-0.9487821110583549	0.0	0.0
T42	22.86	0.0	0.4	0.0	0.4	-1.3678433882084993	-1.9613159099347737	-1.24528652670455	0.0	0.0
T43	22.82	12.27	0.4	0.3	0.4	-0.8062794468941522	-0.5704303181400969	-0.23458305666558762	0.0	0.0
T44	22.79	19.48	0.4	0.05	0.4	-0.982671889160847	-1.3483209081766623	-1.4905613896597556	0.0	0.0
T45	22.67	13.18	0.4	0.3	0.4	-0.31454472928682997	-0.20559521923613489	-0.3267198015867443	0.0	0.0
T46	22.62	12.49	0.4	0.3	0.4	-0.48245574351948384	-0.471496737263595	-0.21466521200237593	0.0	0.0
T47	22.58	12.97	0.4	0.3	0.4	-0.8216007277946336	-1.0606578554280945	-1.3795330653480842	0.0	0.0
T48	22.57	12.62	0.4	0.3	0.4	-0.07952903809744169	0.13477287728558032	-0.031007160844289013	1.0	1.0
T49	22.46	14.66	0.4	0.3	0.4	-1.2510672523178252	-1.8699386338040669	-1.9539865553037454	0.0	0.0
T50	22.39	15.67	0.4	0.05	0.4	-0.36826664361404976	-0.26828421388816714	-0.3079870915746594	0.0	0.0
T51	22.37	12.43	0.4	0.3	0.4	0.3913447436291773	0.2552987722611473	-0.2790560144112228	0.0	0.0
T52	22.35	11.39	0.4	0.3	0.4	-1.0593133403770614	-1.997569300689557	-2.1566861558197514	0.0	0.0
T53	22.3	10.58	0.4	0.3	0.4	-1.9373848077792422	-2.3372477722889395	-2.1020946293906344	1.0	1.0
T54	22.26	12.7	0.4	0.3	0.4	-1.8061852400625371	-1.9092948206437281	-1.8461893026700598	0.0	0.0
T55	22.14	16.1	0.4	0.05	0.4	-1.0442058962134342	-1.1111688931388404	-0.7230836180845338	0.0	0.0
T57	22.0	0.0	0.4	0.0	0.4	-2.2964007094105923	-2.7451250907760834	-3.4044164683409437	1.0	1.0
T58	21.97	20.48	0.4	0.05	0.4	-1.8946115213852301	-2.363955330557956	-2.352099261060133	1.0	1.0
T59	21.96	12.05	0.4	0.3	0.4	-0.8581104699109345	-1.055910759959191	0.2999486153280807	1.0	0.0
T60	21.96	21.6	0.4	0.05	0.4	-0.9109083511344325	-0.3057875728602012	-0.27325474244547543	0.0	0.0
T61	21.96	20.75	0.4	0.05	0.4	-1.9224083238936998	-1.3348403748804873	-1.602013437608993	0.0	0.0
T62	21.95	0.0	0.4	0.0	0.4	-1.0524192804653958	-1.1836867915838925	-1.5620985898884177	0.0	1.0
T63	21.94	21.35	0.4	0.05	0.4	-1.5723097682313962	-1.7127873650777279	-1.8502242817371914	0.0	0.0
T64	21.91	15.54	0.4	0.05	0.4	-1.7040422454807296	-1.369395843389865	-1.4284172913439217	0.0	0.0
T65	21.8	0.0	0.4	0.0	0.4	-1.353061701221814	-1.2220590349694964	-2.0703233474417715	0.0	0.0
T66	21.77	0.0	0.4	0.0	0.4	-1.3822024347649187	-0.6936671008880149	-0.8214883746480127	0.0	0.0
T67	21.74	0.0	0.4	0.0	0.4	-2.493079234829002	-2.658259176699245	-3.0326608428386517	1.0	1.0
T70	21.63	12.23	0.4	0.3	0.4	-1.1305844461752004	-1.221591682103726	-1.3058719216456502	0.0	0.0
T71	21.57	13.54	0.4	0.3	0.4	-0.37067344750699754	-0.03752394139179227	-0.7302919049769891	1.0	0.0
T72	21.54	11.74	0.4	0.3	0.4	-1.1173482415691662	-0.6118092788579201	-1.6854682422448095	0.0	0.0
T74	21.53	13.29	0.4	0.3	0.4	0.39514949745091904	0.571306368155954	0.734852297513483	1.0	0.0
T75	21.44	15.74	0.4	0.05	0.4	-1.744758177290751	-2.154111872629783	-1.6117310435598067	1.0	1.0
T76	21.42	18.91	0.4	0.05	0.4	-2.012496665557541	-2.343517544903481	-2.2528537655912397	0.0	0.0
T77	21.39	20.81	0.4	0.05	0.4	-1.9775839037131584	-2.181753161762479	-2.275017963456769	0.0	0.0
T78	21.38	14.81	0.4	0.3	0.4	-0.11377029926255247	0.1312553248357286	-0.6073384364523698	0.0	0.0
T79	21.28	20.65	0.4	0.05	0.4	-0.7126403373249792	-0.701867553363421	-0.76365783887658	0.0	1.0
T80	21.25	12.7	0.4	0.3	0.4	-1.1070569709879376	-1.9826810119249176	-1.8764899052768504	0.0	0.0
T81	21.21	19.14	0.4	0.05	0.4	-1.8167420814652986	-2.0808672725162523	-2.379524728380056	0.0	0.0
T82	21.2	9.08	0.4	0.01	0.4	-0.7107326470861213	-0.7087462719501022	-1.2932932211233987	1.0	1.0
T83	21.19	19.78	0.4	0.05	0.4	-0.07493422345379118	-0.38793216774251127	-0.2949071228185431	0.0	1.0
T85	21.03	0.0	0.4	0.0	0.4	-1.9450055023747694	-3.046891103070741	-2.158211119012317	1.0	1.0
