	ts	te
T0	35.0	15.36
T1	29.93	21.86
T2	29.48	0.0
T3	27.76	0.0
T4	27.34	10.42
T5	26.56	12.42
T6	25.3	21.38
T7	22.95	19.73
T8	21.92	0.09
T9	21.73	0.0
T10	19.85	14.78
T12	16.61	12.48
T13	16.09	11.29
T14	15.97	0.0
T15	15.85	0.0
T16	15.64	9.61
T17	15.24	12.0
T18	15.06	12.57
T20	13.55	10.72
T21	13.25	9.19
T22	13.24	10.03
T23	12.82	9.75
T24	12.72	11.97
T25	12.41	1.81
T26	12.36	11.25
T27	12.19	10.37
T29	11.84	6.0
T31	11.67	7.8
T32	11.48	0.0
T33	11.4	0.0
T34	11.22	9.11
T35	11.17	7.25
T36	10.83	2.29
T37	10.75	9.48
T38	10.58	7.88
T39	10.56	6.7
T40	10.51	8.89
T41	10.49	9.21
T43	10.37	6.01
T44	10.36	8.48
T45	10.18	10.06
T46	10.17	5.13
T47	9.89	6.75
T48	9.75	8.41
T49	9.71	8.75
T50	9.63	9.09
T51	9.59	0.0
T52	9.55	0.26
T53	9.47	7.26
T54	9.44	8.79
T55	9.4	8.41
T56	9.37	8.1
T57	9.3	1.41
T58	9.27	4.57
T60	9.21	7.2
T61	9.11	4.75
T62	9.09	7.11
T63	8.92	5.05
T64	8.83	8.38
T66	8.81	5.38
T67	8.72	8.14
T68	8.55	7.97
T70	8.42	0.0
T72	8.35	0.0
T73	8.32	2.28
T74	8.14	5.27
T75	8.14	0.0
T76	8.12	7.65
T77	8.11	5.96
T78	8.06	6.37
T79	8.03	3.18
T80	8.03	4.96
T81	7.94	5.66
T82	7.85	6.46
T83	7.78	4.05
T85	7.48	3.74
T87	7.35	6.2
T88	7.34	7.01
T89	7.32	6.14
T91	7.27	0.0
T92	7.21	6.05
T93	7.11	7.04
T95	7.01	6.02
T96	6.9	6.3
T98	6.83	3.28
T99	6.76	2.14
T100	6.75	2.43
T101	6.72	5.74
T102	6.59	0.0
T103	6.58	0.0
T104	6.41	0.0
T105	6.4	5.13
T106	6.16	3.92
T107	6.02	4.6
T108	5.99	4.4
T110	5.83	4.31
T111	5.82	4.31
T112	5.69	0.0
T116	5.62	3.4
T118	5.46	4.83
T119	5.4	0.0
T120	5.4	4.97
T121	5.28	2.36
T122	5.27	1.62
T124	5.15	0.0
T126	4.98	4.19
T127	4.89	1.31
T128	4.83	0.0
T129	4.81	0.0
T130	4.79	1.68
T133	4.56	0.0
T134	4.56	0.79
T135	4.42	2.47
T136	4.4	0.0
T137	4.37	1.79
T138	4.25	0.0
T139	4.13	0.0
T140	4.04	2.74
T141	3.9	0.0
T142	3.8	2.81
T143	3.65	0.0
T144	3.54	3.08
T146	3.39	0.0
T147	3.39	0.0
T150	3.26	0.0
T151	3.24	0.08
T152	3.21	1.4
T153	3.14	0.0
T156	3.09	0.0
T157	3.02	1.76
T158	3.0	2.87
T160	2.89	0.0
T162	2.78	0.0
T166	2.51	0.0
T167	2.46	2.14
T168	2.4	0.0
T170	2.34	0.0
T171	2.34	0.16
T172	2.16	0.0
T173	2.16	1.48
T174	2.15	0.0
T175	2.09	0.0
T178	1.99	0.0
T179	1.9	0.0
T181	1.78	1.43
T183	1.72	0.0
T184	1.68	0.0
T185	1.68	0.51
T186	1.64	0.0
T187	1.59	0.0
T189	1.51	0.0
T191	1.37	0.0
T193	1.1	0.0
T196	0.78	0.0
T197	0.75	0.13
T199	0.39	0.0
T200	0.32	0.0
T202	0.3	0.0
T203	0.28	0.0
