feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
cont_trait_0,none,none,none,0.8306666666666667,2.6325300194321057,0.19234206534731105,6.86089659484927,0.023595655274933625,0.008598839120717634,0.037670560995433644,-30.155426748981952,-60.246743953226144,-4.26392062473775,4.0
cat_trait_0,none,0_1,none,0.96,0.4708022613974287,0.04728298663656542,0.9608116929527701,0.03206209744225909,0.012081031338195582,0.051214773917060585,-46.0624398813143,-88.84885621971517,-12.880067362822047,2.0
pvr_0,none,none,none,0.528,1.2248152630180649,0.10932437270840017,2.6296713140362393,0.0231857578168104,0.008519494291783105,0.0378875874237572,-29.52051403618211,-59.431063251685146,-4.837557444640311,5.0
pvr_1,none,none,none,0.9346666666666666,3.046288686801707,0.3871293341479488,6.933260579981307,0.032408781088190466,0.010830971593895544,0.05159620652671594,-45.147325847611434,-84.77527631534008,-9.572175733836673,3.0
temp,none,none,none,0.9493333333333334,5.195850779943068,0.49538582155935224,15.363657252159419,0.0552615564736897,0.02854198415183346,0.0833886845656904,-68.29669329410586,-135.40654768114763,-16.835390730909978,1.0
time,none,none,none,0.684,1.6038613246236963,0.37022146826547064,3.774513230534029,0.014729696075149451,0.005273746386174855,0.030757697020130835,-20.10633812068911,-54.57563816518382,2.3200247346075002,6.0
cont_trait_0,cat_trait_0,none,none,0.8066666666666666,0.5437400889095461,0.00035872876331242385,3.7817557581991195,0.705998367342205,0.007271609844202384,0.9901392695521745,-7.03653754051429,-26.943714276302842,10.120468059277982,4.0
cont_trait_0,pvr_0,none,none,0.7866666666666666,0.5257231702882103,0.02980471218292991,1.3988912358042782,0.04821852541805437,0.003041573103687158,1.1340303762798696,-15.28115491671634,-41.10781342573233,5.574356578510219,7.0
cont_trait_0,pvr_1,none,none,0.7986666666666666,0.3874028458093229,0.027981088863255194,0.9431605225484617,0.6897494847828001,0.008285932520955719,0.8377599087109413,-12.488988995488953,-36.689254486938296,8.417754484225327,5.0
cont_trait_0,temp,none,none,0.76,0.30126379506694073,0.003388853006577782,0.8814670900369506,0.048897435993460886,0.009837231351352256,1.0979370844921368,-11.838473629699708,-46.88277402115523,21.176531583918973,8.0
cont_trait_0,time,none,none,0.6266666666666667,0.636450357419962,0.037478724664801656,1.6274018855484491,0.042914325259392726,0.0026690851834206613,0.9846160412621746,-5.439901592999515,-25.22018688585007,11.012654687042527,15.0
cat_trait_0,pvr_0,none,none,0.688,0.6681053917716687,0.0020704565899956236,5.9441186464698665,0.04350541779065367,0.006195994101819258,1.1520226578061772,-8.476964201754017,-28.969853384595297,9.532816767766974,9.0
cat_trait_0,pvr_1,none,none,0.9693333333333334,0.5950287035976884,0.0021212612685546357,5.802355597513612,0.057218492754552056,0.008646289818271334,1.1074609993951523,-17.372739410391898,-45.92586661469352,6.756088567175027,2.0
cat_trait_0,temp,none,none,0.9986666666666667,0.5163529912676372,0.00047999846611570726,2.742412950416803,0.056467084716354206,0.009781729534260094,0.8943449859021451,-35.2367996054487,-78.2763190976437,0.17780603931782935,1.0
cat_trait_0,time,none,none,0.688,0.8388109226131057,0.0014509653700047057,2.2655197351283323,0.034032416139955536,0.0022780203660531756,0.8772413306330296,-7.686862761532126,-26.325141246541136,7.251748842611789,14.0
pvr_0,pvr_1,none,none,0.5666666666666667,0.5072223339564454,0.05545926130033239,1.1670184519194153,0.6437934707984689,0.008611431375154863,1.0542363556661147,-18.055386463385084,-45.58111034826868,4.644776409384178,6.0
pvr_0,temp,none,none,0.6533333333333333,0.34958660862890745,0.002891344082383177,1.0666488781086583,0.04375564881735247,0.010458335685247651,0.934504343661711,-10.014003042608394,-46.22876581540976,25.609169199670077,10.0
pvr_0,time,none,none,0.6826666666666666,0.9227810925265273,0.0667051378794962,2.157421381693394,0.706473226734469,0.003084684565651221,0.8478152794695027,-5.91875733334977,-28.241699766965496,11.478384736581916,9.0
pvr_1,temp,none,none,0.8586666666666667,0.2504892574410059,0.005114817061847032,0.7685689477791814,0.054039860631939905,0.010958690483175099,0.8599039056204022,-18.067154892217165,-62.9941124679649,21.998439950576653,3.0
pvr_1,time,none,none,0.6386666666666667,0.4804189743870676,0.05126090695683719,1.0720107273554,0.04016680976748718,0.00492941862385877,1.0762700468112234,-8.688281542829758,-33.8398966799881,11.225343935033493,13.0
temp,time,none,none,0.5013333333333333,0.32340193366330855,0.03270297444172555,0.7164475863915127,0.04216582710900653,0.005988547585594307,0.8540452244699815,-17.779172666668966,-63.14924504824728,13.560223300783946,12.0
