feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.19589757798726357,0.16361652207877592,0.22549164442534614,NA,NA,NA
T1__cont_trait_0,0.004485889999887989,-0.02630471061979659,0.03959348046549626,0.23278801931226722,0.13896334599297647,0.3525535717889135
T1__cat_trait_0,0.02159994822332358,-0.004431869656116097,0.05909825924259114,NA,NA,NA
T1__pvr_0,-0.007555800702355047,-0.044177679802833304,0.023945748867743324,NA,NA,NA
T1__pvr_1,-0.0007581482237699122,-0.02316439631256277,0.029443572286775695,NA,NA,NA
T1__temp,0.02924185135156857,-0.023556378714832474,0.08418521603081694,NA,NA,NA
T1__time,-0.010123299323651509,-0.07510144808664024,0.05159382426844987,NA,NA,NA
T3__cont_trait_0,0.003926668239906942,-0.028743893931535515,0.03561038205175101,0.23467582730272593,0.11717853678660735,0.3424433255275259
T3__cat_trait_0,0.021912738534063246,-0.006607262024355052,0.061060309587576744,NA,NA,NA
T3__pvr_0,-0.005846727184324741,-0.04816933194908572,0.03970642847003602,NA,NA,NA
T3__pvr_1,-0.0015101973614321945,-0.028858914783864507,0.03152012922020247,NA,NA,NA
T3__temp,0.028080965031506856,-0.022018696137160523,0.09623731104531257,NA,NA,NA
T3__time,-0.0077851979442576736,-0.07458587506708368,0.044738957286136145,NA,NA,NA
T4__cont_trait_0,-0.004780143387397356,-0.02797004176643093,0.02089168225548796,0.1670584581643318,0.05767642243145349,0.2620608284219387
T4__cat_trait_0,-0.02834266102488019,-0.0648400543989443,0.00488940213311094,NA,NA,NA
T4__pvr_0,-0.011748980149313932,-0.04051275436331045,0.017107566844448398,NA,NA,NA
T4__pvr_1,-0.006937010005852535,-0.042656612720997286,0.029063881850608944,NA,NA,NA
T4__temp,0.026148565153420227,-0.02058053011073281,0.08556705662143667,NA,NA,NA
T4__time,-0.0031788904089078986,-0.052199809563800735,0.05355721701271764,NA,NA,NA
T5__cont_trait_0,0.002439184751210321,-0.023128967302018057,0.03645101783412687,0.2266155442921872,0.1207551671515101,0.34343817705699736
T5__cat_trait_0,0.021879678482794825,-0.008483111801385168,0.05835269449237786,NA,NA,NA
T5__pvr_0,-0.01165289583999176,-0.05256517964538274,0.022242561198187676,NA,NA,NA
T5__pvr_1,-0.00176101726327313,-0.04391148274601259,0.026324771707640367,NA,NA,NA
T5__temp,0.02819522340961072,-0.029664836998911516,0.09157502149521397,NA,NA,NA
T5__time,-0.008382207235427269,-0.06448887153324352,0.053344239716119554,NA,NA,NA
T6__cont_trait_0,0.004909248482616975,-0.03039525653546852,0.03795549024488765,0.22930248963861632,0.12480598709650532,0.3456753143486083
T6__cat_trait_0,0.021666733823271413,-0.00816996875252636,0.059072414333054005,NA,NA,NA
T6__pvr_0,-0.011241795545861742,-0.05093403467462922,0.022918742224448105,NA,NA,NA
T6__pvr_1,-0.001291873829845861,-0.03658256882466317,0.034957489302878786,NA,NA,NA
T6__temp,0.028862936145833514,-0.027037252613869918,0.09475270334468888,NA,NA,NA
T6__time,-0.009500337424661491,-0.0803169988677784,0.04286667456225092,NA,NA,NA
T7__cont_trait_0,0.0051160443086431485,-0.026010025561740972,0.042595770950822426,0.2312194507991358,0.1375415025090963,0.3627976744499677
T7__cat_trait_0,0.021286978868275394,-0.006015948640003162,0.0612223094997605,NA,NA,NA
T7__pvr_0,-0.009784008795862097,-0.051173064294216565,0.027306400196872464,NA,NA,NA
T7__pvr_1,-0.00140953774223303,-0.03231118504979492,0.03463356908264529,NA,NA,NA
T7__temp,0.028677838725680475,-0.024022033969274402,0.09893344789560926,NA,NA,NA
T7__time,-0.008565442552631626,-0.07472888245127296,0.04429144622189343,NA,NA,NA
T8__cont_trait_0,0.006069106484971756,-0.026915388963352736,0.05469865835886577,0.22978432231143037,0.1314171676604623,0.3707370435114863
T8__cat_trait_0,0.022980699512944937,-0.008434163326105831,0.06142213040575577,NA,NA,NA
T8__pvr_0,-0.010942508599423145,-0.050974842450906055,0.02365943319064108,NA,NA,NA
T8__pvr_1,-0.0011513176938236155,-0.0331456611219717,0.03727253153522907,NA,NA,NA
T8__temp,0.027254738321230168,-0.02189331529764503,0.09093227311390745,NA,NA,NA
T8__time,-0.010323973701733272,-0.07837113366687525,0.045055041670155234,NA,NA,NA
T9__cont_trait_0,0.006230955177334752,-0.034208290204222766,0.039754924725468876,0.19192255043560502,0.06428976061634217,0.34334118781061757
T9__cat_trait_0,-0.027691986880351304,-0.0693040865635418,0.009349646644110497,NA,NA,NA
T9__pvr_0,-0.006150305105645005,-0.03409978355299075,0.026977378441407948,NA,NA,NA
T9__pvr_1,0.0053721024222679065,-0.07590983596334386,0.08253951388085036,NA,NA,NA
T9__temp,0.022929995733699027,-0.02419226846293311,0.07738084027930724,NA,NA,NA
T9__time,-0.004665788898963825,-0.05581356134487099,0.04394710497881271,NA,NA,NA
T11__cont_trait_0,0.002457094454442026,-0.03097584454785541,0.0348298728556407,0.26040782943521495,0.1459165535873193,0.3969878359763168
T11__cat_trait_0,0.02247396171847698,-0.008359513978644442,0.05949634592907469,NA,NA,NA
T11__pvr_0,0.011577802036504537,-0.0403019249998509,0.07015713550675454,NA,NA,NA
T11__pvr_1,0.001112916071107936,-0.02335757240093851,0.02845356550351335,NA,NA,NA
T11__temp,0.034037652957864414,-0.017508501778042612,0.09962384673056687,NA,NA,NA
T11__time,-0.007149175790444509,-0.06763041242064285,0.043985269725268075,NA,NA,NA
T12__cont_trait_0,0.005105273315046933,-0.029194507531977464,0.04291461442087173,0.23330673540622457,0.13011141063901382,0.35207999733482853
T12__cat_trait_0,0.026529748930665117,-0.005527406749999318,0.06628907417154938,NA,NA,NA
T12__pvr_0,-0.009308782775046287,-0.046483589843286294,0.020295707157699475,NA,NA,NA
T12__pvr_1,-0.0012130286279172162,-0.021824423005951755,0.017920855833405292,NA,NA,NA
T12__temp,0.025808849318637916,-0.018156673512218037,0.0817102908177022,NA,NA,NA
T12__time,-0.009512902742425357,-0.06126188402346902,0.0410134408700409,NA,NA,NA
T14__cont_trait_0,0.005023614545541126,-0.04679212227273916,0.06659452478237274,0.23333899308860556,0.11042175371675032,0.37667380435930686
