	ts	te
T0	35.0	18.76
T2	31.18	25.93
T3	30.58	23.46
T4	29.05	27.42
T5	26.74	13.07
T6	26.68	16.96
T7	26.55	23.16
T8	26.55	5.81
T9	25.22	0.0
T10	24.24	23.07
T11	23.95	21.25
T12	23.4	0.0
T13	23.37	6.49
T14	20.14	17.32
T15	19.89	5.46
T16	19.57	0.0
T17	19.23	14.63
T18	18.78	15.21
T19	18.6	14.24
T20	18.57	17.11
T21	18.45	17.73
T22	18.36	4.55
T23	18.29	9.76
T26	16.87	0.0
T27	16.65	8.3
T28	16.52	15.63
T29	15.88	6.89
T30	15.8	0.0
T33	14.98	0.53
T34	14.95	5.97
T35	14.74	11.49
T37	14.2	0.0
T38	14.18	13.75
T39	13.61	0.0
T40	13.45	0.0
T41	13.38	0.0
T42	13.04	0.0
T43	13.01	12.09
T44	12.91	7.17
T45	12.58	0.0
T46	12.39	7.74
T47	12.32	7.95
T49	12.01	5.03
T50	11.91	0.0
T51	11.68	0.0
T52	11.59	0.0
T53	11.58	3.16
T54	11.42	11.16
T55	11.4	0.0
T56	11.11	7.94
T57	11.05	0.0
T58	11.04	5.72
T60	10.57	0.0
T62	10.25	0.0
T64	10.01	0.0
T65	9.98	0.0
T66	9.92	8.89
T67	9.89	0.0
T68	9.87	8.18
T73	9.06	0.0
T74	9.02	5.08
T75	9.01	0.0
T76	8.75	0.0
T77	8.69	0.0
T78	8.67	0.0
T79	8.18	0.0
T80	8.14	2.53
T81	8.02	0.0
T82	7.69	0.0
T83	7.59	5.0
T85	7.18	1.0
T86	7.13	4.32
T87	7.11	0.0
T88	7.05	0.0
T90	6.84	0.0
T91	6.69	0.0
T92	6.62	6.05
T93	6.53	4.08
T94	6.45	0.0
T95	6.39	0.0
T96	6.37	0.0
T97	6.33	0.0
T98	5.98	4.83
T99	5.85	0.0
T100	5.85	0.0
T101	5.81	0.0
T102	5.76	2.37
T104	5.58	0.0
T105	5.57	4.69
T106	5.44	0.0
T108	5.41	0.0
T110	5.35	0.0
T111	5.34	0.77
T112	5.27	0.0
T113	5.24	0.0
T114	5.18	0.0
T115	5.15	0.0
T116	5.13	0.0
T117	5.12	0.0
T118	5.12	2.73
T119	4.96	0.0
T120	4.93	0.0
T121	4.87	0.0
T123	4.8	0.0
T125	4.64	0.0
T126	4.6	2.83
T127	4.55	0.0
T128	4.54	3.39
T129	4.34	0.0
T130	4.32	0.0
T131	4.32	0.37
T132	4.31	0.0
T133	4.3	0.7
T134	4.28	0.0
T135	4.15	0.0
T136	4.13	0.0
T137	4.06	0.0
T138	4.02	3.52
T139	3.73	0.0
T140	3.62	0.0
T141	3.57	1.75
T142	3.52	0.0
T143	3.49	0.0
T144	3.47	0.0
T145	3.24	1.75
T146	3.12	0.0
T147	3.0	0.0
T148	2.95	1.42
T149	2.89	0.0
T150	2.85	0.0
T151	2.79	0.0
T152	2.78	0.0
T153	2.7	0.0
T154	2.67	0.0
T155	2.66	0.6
T156	2.59	0.0
T157	2.58	0.0
T159	2.49	1.28
T160	2.45	0.0
T161	2.38	2.05
T162	2.26	0.0
T163	2.2	0.0
T164	2.16	0.0
T165	2.1	0.0
T166	2.09	0.0
T167	2.06	0.0
T168	2.03	0.0
T169	2.0	0.0
T170	1.99	0.0
T172	1.8	0.0
T173	1.65	0.97
T174	1.64	0.0
T175	1.49	0.0
T176	1.46	0.0
T177	1.41	0.0
T178	1.4	0.25
T179	1.34	0.0
T180	1.31	0.0
T181	1.3	0.0
T182	1.3	0.0
T183	1.28	0.7
T184	1.28	0.0
T185	1.28	0.0
T186	1.23	0.0
T187	1.13	0.0
T188	1.08	0.0
T189	0.92	0.0
T190	0.82	0.0
T191	0.8	0.0
T192	0.79	0.0
T195	0.65	0.0
T198	0.51	0.0
T199	0.5	0.0
T200	0.47	0.0
T202	0.41	0.0
T204	0.32	0.0
T206	0.21	0.0
