	ts	te
T1	34.51	24.77
T3	33.4	32.28
T4	33.33	27.47
T5	32.42	27.77
T6	31.88	28.07
T7	31.6	19.73
T8	31.46	27.98
T9	31.29	28.12
T11	30.54	26.12
T12	30.14	24.37
T13	29.42	26.77
T15	29.25	25.93
T16	29.11	26.49
T17	29.0	24.67
T18	28.81	22.56
T19	28.61	25.16
T20	28.48	24.15
T21	28.34	24.85
T22	28.22	25.19
T23	28.13	27.97
T24	28.13	16.45
T25	28.11	23.45
T26	27.92	26.74
T27	27.84	7.52
T29	27.77	26.81
T30	27.73	24.95
T32	27.68	26.11
T33	27.61	26.52
T34	27.45	24.18
T35	27.37	26.97
T37	27.26	23.17
T38	27.25	25.65
T39	27.24	24.36
T40	27.21	23.69
T41	26.97	26.12
T42	26.96	26.58
T43	26.93	26.44
T44	26.91	24.94
T45	26.86	20.51
T47	26.7	25.24
T48	26.53	24.79
T49	26.42	23.7
T50	26.37	25.83
T52	26.25	23.34
T53	26.23	24.21
T54	26.16	24.38
T55	26.03	25.69
T58	25.88	25.1
T59	25.81	22.01
T60	25.77	24.1
T61	25.72	25.3
T62	25.54	20.8
T63	25.51	24.68
T64	25.37	16.93
T65	25.37	22.31
T66	25.35	24.77
T68	25.26	22.47
T69	25.17	22.28
T70	25.13	17.91
T71	25.12	24.97
T72	24.95	20.32
T73	24.81	23.65
T74	24.81	24.22
T75	24.74	23.73
T76	24.73	19.74
T77	24.7	23.2
T79	24.55	16.86
T80	24.52	20.86
T81	24.52	23.98
T82	23.84	14.28
T83	23.54	19.81
T84	23.14	14.49
T85	22.88	19.99
T86	22.87	19.41
T87	22.87	18.02
T88	22.77	17.61
T89	22.7	21.76
T91	22.64	21.63
T92	22.57	17.27
T93	22.51	18.26
T95	22.33	17.71
T96	22.15	20.59
T97	22.14	19.35
T98	22.14	5.79
T99	22.14	18.43
T101	21.81	20.12
T102	21.73	20.34
T103	21.7	21.19
T104	21.61	13.22
T105	21.28	19.07
T106	21.2	17.04
T107	21.1	13.37
T108	20.88	18.09
T109	20.87	18.81
T110	20.86	20.73
T111	20.77	14.61
T112	20.75	17.64
T113	20.55	0.0
T115	20.34	15.87
T116	20.33	15.3
T120	19.89	18.75
T121	19.85	17.96
T122	19.74	19.47
T123	19.61	16.37
T124	19.31	16.43
T126	18.82	8.84
T127	18.81	8.02
T128	18.66	10.1
T130	18.35	16.64
T131	18.31	15.02
T132	18.18	0.0
T135	17.65	15.87
T137	17.48	2.75
T138	17.22	0.0
T139	17.21	0.0
T140	17.17	9.26
T141	17.06	0.0
T143	16.83	7.89
T145	16.56	15.3
T146	16.49	15.5
T147	16.45	0.0
T148	16.24	11.37
T149	15.9	8.41
T150	15.79	11.03
T151	15.77	0.0
T152	15.68	0.0
T153	15.68	15.17
T154	15.67	2.05
T156	15.49	0.0
T157	15.46	0.0
T158	15.32	0.0
T159	15.24	12.42
T160	15.24	12.22
T161	15.09	11.81
T163	15.05	13.67
T164	15.04	14.05
T165	15.01	0.0
T166	14.94	12.32
T167	14.73	13.18
T168	14.52	12.82
T169	13.26	12.66
T170	13.16	11.09
T171	13.08	10.07
T172	13.0	0.0
T174	12.19	7.77
T175	12.14	0.0
T176	11.62	2.61
T177	11.31	9.99
T178	11.28	0.0
T179	11.28	4.92
T180	11.23	6.69
T181	10.42	0.0
T182	10.11	0.0
T183	9.7	0.0
T184	9.34	5.5
T185	9.34	6.76
T186	9.15	7.88
T187	8.76	3.26
T188	8.69	7.83
T189	8.68	0.0
T190	8.6	7.58
T191	8.59	6.04
T192	8.35	5.19
T193	7.92	3.58
T194	7.58	7.05
T195	7.46	0.0
T196	7.41	5.19
T197	6.98	0.0
T199	6.85	3.7
T200	5.96	0.0
T201	5.9	2.41
T202	5.85	2.17
T205	5.55	1.32
T207	5.46	0.0
T208	5.21	2.59
T209	5.11	2.5
T210	5.07	0.0
T211	4.92	1.83
T212	4.71	0.0
T213	3.56	0.0
T214	3.54	2.2
T215	3.52	0.0
T217	3.14	0.0
T218	3.1	0.0
T219	3.05	1.92
T220	3.0	1.75
T222	2.96	2.45
T225	2.66	0.0
T228	1.36	0.0
T229	1.18	0.0
