	ts	te
T0	35.0	3.63
T1	34.42	9.79
T2	34.16	9.5
T3	33.83	27.79
T4	33.55	18.53
T5	32.78	0.0
T6	31.9	4.01
T7	31.83	0.0
T8	30.08	0.0
T9	27.62	7.13
T10	26.02	0.0
T11	25.17	0.0
T12	24.01	15.38
T14	21.74	13.94
T15	21.72	19.21
T16	20.93	15.52
T17	20.77	6.51
T18	20.32	17.9
T19	20.05	0.57
T20	19.83	11.73
T21	19.73	9.05
T22	19.52	18.89
T23	19.44	9.51
T24	19.4	16.18
T25	18.93	7.95
T26	18.91	9.71
T27	18.45	11.56
T28	18.13	15.07
T29	18.07	13.13
T30	17.97	15.61
T34	17.31	16.73
T35	17.28	16.43
T37	16.91	15.04
T39	16.41	0.0
T42	15.56	0.0
T43	15.33	13.47
T44	15.18	13.17
T45	15.08	12.62
T48	14.73	5.8
T49	14.34	0.0
T50	14.32	13.52
T52	14.17	13.59
T53	14.17	10.57
T54	14.06	9.65
T56	13.74	10.2
T57	13.63	11.77
T58	13.44	11.86
T59	13.25	0.0
T60	13.2	9.59
T61	13.1	5.95
T62	13.05	10.1
T63	12.87	12.38
T64	12.74	11.58
T65	12.74	10.49
T66	12.59	11.19
T67	12.36	4.21
T68	12.35	12.05
T69	12.27	11.44
T70	11.99	2.63
T71	11.9	8.72
T72	11.86	3.92
T73	11.83	0.0
T74	11.76	5.04
T75	11.74	9.15
T76	11.73	7.71
T77	11.66	6.01
T78	11.47	9.85
T81	11.25	6.82
T82	11.24	9.67
T83	11.23	4.65
T84	11.19	6.92
T85	11.17	10.44
T86	10.98	8.5
T87	10.95	2.82
T88	10.87	10.23
T89	10.69	4.89
T90	10.67	8.71
T91	10.66	9.92
T92	10.57	0.0
T93	10.43	7.23
T94	10.42	0.0
T95	10.39	7.14
T96	10.29	10.08
T97	10.28	5.73
T98	10.18	7.56
T99	10.18	4.47
T100	10.12	6.96
T101	10.07	1.84
T102	10.05	8.47
T104	9.69	7.91
T106	9.57	4.34
T107	9.54	1.8
T109	9.4	1.93
T110	9.34	6.62
T112	9.17	8.11
T113	9.05	0.92
T114	9.02	8.06
T116	8.96	5.92
T117	8.68	2.17
T118	8.68	3.11
T119	8.65	7.58
T120	8.46	7.37
T121	8.43	3.88
T122	8.35	6.24
T123	8.27	7.92
T124	8.25	6.64
T125	8.04	4.59
T126	7.73	0.0
T127	7.72	4.38
T129	7.63	5.89
T130	7.56	7.07
T131	7.48	6.85
T132	7.4	6.59
T134	7.37	0.0
T135	7.32	6.59
T136	7.3	6.18
T137	7.28	4.28
T138	7.23	2.15
T139	7.17	2.03
T140	7.15	4.85
T142	6.99	5.96
T143	6.97	5.13
T144	6.8	5.1
T145	6.73	3.48
T146	6.62	0.0
T147	6.53	6.0
T148	6.41	3.77
T149	6.32	3.78
T150	6.09	5.22
T151	6.03	0.0
T152	5.92	0.0
T153	5.76	3.32
T155	5.64	0.0
T156	5.58	1.44
T157	5.16	0.0
T158	5.14	0.0
T159	5.14	2.09
T160	5.1	2.68
T161	5.04	4.58
T162	4.82	4.18
T163	4.77	4.1
T164	4.6	2.81
T165	4.57	3.67
T166	4.56	4.16
T167	4.51	0.0
T168	4.48	0.0
T169	4.47	0.88
T170	4.43	2.08
T171	4.38	0.0
T172	4.19	0.23
T174	3.97	2.53
T176	3.95	1.73
T178	3.81	0.0
T180	3.61	0.0
T181	3.53	1.87
T182	3.43	0.0
T184	3.29	0.0
T185	3.23	0.0
T186	3.17	1.32
T187	3.13	1.37
T189	2.86	0.0
T192	2.59	0.5
T193	2.58	1.21
T194	2.57	0.0
T195	2.49	0.81
T196	2.42	0.72
T199	2.3	0.0
T200	2.3	0.0
T202	2.23	0.0
T205	2.02	0.8
T207	1.91	0.0
T208	1.89	1.61
T210	1.87	1.26
T211	1.74	0.0
T212	1.72	0.0
T213	1.71	0.0
T214	1.65	0.0
T215	1.64	0.0
T216	1.63	0.0
T217	1.59	0.0
T219	1.52	0.98
T220	1.46	0.0
T222	1.32	0.0
T224	1.16	0.0
T225	1.16	0.0
T226	1.12	0.0
T227	1.11	0.0
T228	0.99	0.59
T230	0.93	0.0
T232	0.74	0.0
T233	0.59	0.0
T234	0.51	0.0
T237	0.22	0.0
T238	0.13	0.0
