	ts	te
T0	35.0	17.27
T1	30.14	20.11
T2	28.09	21.44
T4	23.25	22.63
T5	23.16	18.35
T6	23.15	20.41
T7	22.84	19.31
T8	22.8	16.41
T9	22.26	18.56
T10	22.09	17.95
T11	21.89	20.61
T12	21.1	4.96
T13	20.66	16.92
T14	20.58	18.05
T15	20.47	18.93
T16	19.97	12.7
T18	19.2	7.34
T19	19.13	15.68
T20	18.93	0.0
T21	18.45	15.52
T23	18.11	4.12
T24	17.96	14.27
T25	17.93	6.65
T27	17.3	11.19
T28	17.05	12.22
T29	16.69	0.0
T30	16.63	13.69
T31	16.6	10.71
T32	16.56	15.07
T33	16.49	12.54
T35	15.89	5.14
T36	15.64	0.0
T37	15.27	8.01
T38	15.14	14.89
T39	14.22	13.3
T40	13.99	0.0
T42	13.71	9.49
T43	13.47	12.55
T45	12.97	12.65
T46	12.8	3.07
T47	12.7	9.71
T48	12.69	10.72
T49	12.32	0.44
T50	12.19	2.61
T52	11.94	6.8
T53	11.93	8.75
T54	11.75	8.4
T55	11.7	0.0
T57	11.54	10.3
T58	11.54	0.0
T59	11.51	7.05
T61	11.21	9.13
T65	11.02	0.0
T66	10.96	0.0
T67	10.93	4.06
T68	10.76	3.42
T69	10.75	0.0
T70	10.7	0.0
T71	10.68	0.0
T73	10.57	5.4
T74	10.55	0.0
T75	10.54	0.0
T76	10.53	6.09
T77	10.51	8.24
T78	10.47	2.93
T79	10.27	6.15
T80	10.14	0.0
T83	9.77	0.0
T84	9.73	5.61
T85	9.72	1.49
T86	9.59	8.22
T87	9.59	8.37
T88	9.48	7.59
T89	9.45	0.0
T90	9.41	0.0
T91	9.33	0.0
T92	9.16	3.75
T94	9.08	0.0
T95	9.06	2.62
T96	9.04	0.0
T97	8.83	4.26
T98	8.74	0.93
T99	8.68	0.0
T101	8.66	2.46
T102	8.63	8.36
T103	8.57	0.0
T104	8.56	0.0
T107	8.51	7.24
T109	8.39	0.0
T110	8.39	0.0
T111	8.18	0.0
T112	8.12	7.87
T113	7.84	0.0
T114	7.78	0.0
T115	7.68	6.75
T116	7.58	0.0
T118	7.4	0.0
T122	6.86	0.0
T123	6.85	0.0
T124	6.85	0.0
T125	6.75	0.0
T126	6.67	5.05
T128	6.65	3.36
T129	6.52	0.0
T130	6.52	3.69
T131	6.15	0.0
T132	6.15	0.0
T133	6.11	3.07
T134	6.1	4.01
T135	6.08	0.0
T136	5.96	0.0
T137	5.93	0.0
T138	5.9	0.0
T139	5.71	0.0
T140	5.64	0.0
T142	5.56	0.0
T143	5.51	0.0
T144	5.43	0.0
T145	5.34	4.43
T146	5.34	0.0
T147	5.21	0.0
T149	5.19	0.0
T150	5.11	0.0
T151	5.09	1.35
T152	4.98	0.0
T153	4.97	3.15
T154	4.84	0.0
T155	4.84	0.0
T156	4.76	3.97
T157	4.72	1.3
T160	4.55	3.1
T161	4.53	0.0
T162	4.51	0.0
T163	4.5	2.27
T164	4.48	3.61
T166	4.33	0.98
T168	4.28	0.0
T169	4.21	0.0
T170	4.2	0.0
T172	4.17	0.0
T173	4.12	0.0
T174	4.12	3.33
T175	4.11	0.0
T176	4.1	0.0
T178	3.98	3.79
T179	3.89	0.0
T180	3.84	0.0
T181	3.83	0.25
T182	3.82	0.0
T183	3.8	0.0
T184	3.7	0.0
T185	3.68	0.0
T186	3.64	2.59
T187	3.6	0.0
T188	3.6	0.0
T189	3.48	0.0
T190	3.34	0.0
T192	3.27	0.0
T193	3.22	0.0
T194	3.18	0.0
T195	3.18	0.0
T196	3.16	0.0
T197	3.11	0.0
T198	3.02	0.0
T199	2.98	0.0
T200	2.96	0.0
T201	2.93	0.39
T202	2.87	1.13
T203	2.67	1.49
T204	2.65	0.0
T205	2.56	1.55
T206	2.48	0.0
T207	2.43	2.39
T208	2.42	0.0
T209	2.36	0.22
T210	2.32	0.0
T212	2.23	0.0
T213	2.14	1.11
T214	2.12	0.0
T215	2.0	0.0
T216	1.96	1.08
T217	1.88	0.0
T218	1.87	0.0
T220	1.74	0.0
T222	1.63	0.0
T223	1.6	0.22
T224	1.56	0.0
T226	1.48	0.0
T227	1.3	0.0
T228	1.16	0.0
T229	1.05	0.0
T230	1.04	0.0
T231	1.0	0.0
T234	0.84	0.0
T236	0.8	0.0
T237	0.78	0.0
T243	0.52	0.0
T244	0.46	0.0
T245	0.43	0.0
T248	0.23	0.0
