	ts	te
T0	35.0	33.54
T1	34.21	31.79
T3	33.32	31.58
T4	32.71	30.27
T5	32.21	28.32
T6	32.19	31.03
T7	31.61	29.53
T9	31.11	25.94
T11	29.98	27.71
T12	29.74	28.84
T14	27.5	0.0
T15	24.49	21.36
T16	24.43	17.43
T18	23.12	20.69
T19	22.44	17.15
T20	22.09	17.69
T21	19.63	18.11
T23	19.37	18.5
T24	19.25	16.36
T25	19.16	11.03
T26	18.65	15.99
T27	18.63	16.24
T28	18.57	14.61
T29	18.2	7.35
T30	18.09	16.75
T31	18.05	8.57
T32	17.87	12.8
T33	17.55	12.61
T34	17.55	14.98
T35	17.22	8.39
T36	17.16	15.68
T37	17.1	16.15
T38	16.99	15.02
T39	16.91	15.18
T40	16.87	11.72
T41	16.8	9.76
T42	16.43	14.82
T43	16.38	15.67
T44	16.32	15.96
T45	16.27	15.68
T46	16.11	7.42
T47	15.96	14.81
T48	15.42	14.19
T49	15.38	11.63
T50	15.34	13.94
T51	15.1	13.1
T52	15.08	14.11
T53	15.06	11.8
T54	14.68	14.33
T55	14.68	9.41
T56	14.67	13.29
T57	14.53	12.11
T58	14.52	11.22
T59	14.4	6.66
T61	14.23	10.88
T63	14.13	11.12
T64	14.04	3.88
T65	13.98	0.0
T72	13.16	7.0
T73	13.15	9.92
T77	12.82	10.36
T78	12.76	0.0
T79	12.74	7.58
T80	12.65	8.36
T81	12.54	11.11
T82	12.49	0.0
T84	12.33	5.03
T85	12.3	11.32
T86	12.14	11.86
T88	12.08	6.96
T89	12.03	3.74
T90	12.03	7.77
T91	11.89	9.0
T92	11.79	9.28
T93	11.76	5.91
T94	11.67	8.66
T95	11.66	0.8
T96	11.51	1.37
T97	11.47	10.11
T98	11.15	10.14
T105	10.61	0.0
T107	10.4	8.76
T108	10.4	9.49
T110	10.17	6.44
T113	9.99	9.04
T114	9.79	8.66
T115	9.75	3.03
T116	9.73	7.15
T117	9.71	6.6
T118	9.66	0.0
T119	9.58	1.85
T120	9.45	8.04
T121	9.32	0.0
T122	9.27	8.87
T123	9.26	6.91
T124	9.25	5.99
T125	9.24	0.0
T126	9.24	7.0
T129	9.03	6.05
T130	9.0	0.33
T132	8.91	0.0
T137	8.75	4.14
T138	8.56	4.53
T139	8.52	5.06
T140	8.5	3.38
T142	8.34	3.04
T145	8.11	0.41
T146	8.06	0.0
T148	7.94	7.82
T151	7.68	4.19
T152	7.65	0.0
T153	7.62	6.62
T154	7.58	0.0
T155	7.54	0.0
T156	7.36	5.36
T157	7.22	1.13
T159	7.08	3.57
T160	7.06	3.44
T161	6.96	4.83
T162	6.83	0.0
T164	6.82	6.35
T165	6.79	0.0
T166	6.74	4.69
T167	6.57	0.56
T169	6.51	0.0
T171	6.4	4.35
T172	6.35	0.0
T173	6.27	5.36
T174	6.17	0.0
T176	6.1	3.49
T177	6.07	0.0
T178	5.99	2.36
T179	5.83	0.0
T180	5.82	0.0
T182	5.79	0.0
T184	5.72	4.96
T185	5.7	5.19
T186	5.67	0.0
T189	5.42	1.63
T190	5.35	4.87
T192	5.09	0.95
T193	5.03	0.0
T194	5.0	0.0
T195	4.9	0.0
T196	4.81	0.0
T197	4.81	0.0
T198	4.78	2.4
T199	4.78	4.28
T201	4.65	0.0
T205	4.33	0.0
T207	4.15	0.48
T208	4.11	2.9
T209	3.96	1.67
T210	3.92	0.0
T213	3.73	0.0
T214	3.6	2.29
T215	3.57	1.96
T216	3.49	0.0
T217	3.46	0.57
T218	3.36	2.01
T219	3.32	1.32
T222	3.14	0.36
T223	3.0	0.0
T226	2.82	1.81
T227	2.71	0.0
T228	2.67	0.0
T230	2.46	0.0
T231	2.45	0.0
T232	2.4	0.86
T233	2.35	0.0
T234	2.35	1.19
T235	2.31	0.98
T236	2.2	0.31
T238	2.11	1.18
T239	2.11	0.0
T240	2.07	0.0
T241	2.01	0.0
T242	2.0	0.99
T243	2.0	0.0
T244	1.94	0.0
T246	1.33	0.0
T248	1.24	0.0
T249	1.14	0.0
T251	1.01	0.0
T252	1.01	0.0
T253	0.99	0.41
T254	0.98	0.28
T256	0.88	0.0
T257	0.81	0.0
T258	0.8	0.0
T259	0.76	0.0
T260	0.74	0.32
T261	0.7	0.0
T262	0.67	0.0
T263	0.64	0.0
T264	0.63	0.0
T265	0.58	0.0
T266	0.49	0.0
T268	0.45	0.0
T270	0.3	0.0
T271	0.16	0.1
