	ts	te
T0	35.0	13.14
T1	31.86	0.0
T3	30.64	0.0
T4	30.62	12.09
T5	30.14	17.03
T7	28.78	19.52
T9	28.13	13.89
T10	26.78	23.92
T11	26.45	14.49
T12	26.21	0.0
T13	26.07	14.96
T14	25.73	12.1
T15	25.71	14.84
T16	25.41	0.0
T17	25.06	17.84
T18	24.89	13.29
T20	24.71	12.06
T21	24.54	15.08
T22	24.52	14.48
T23	24.22	20.57
T24	24.16	13.93
T25	24.15	16.96
T26	23.99	0.0
T27	23.77	14.43
T28	23.74	20.2
T29	23.54	12.55
T30	23.5	13.54
T31	23.47	19.56
T32	23.37	18.38
T34	23.3	19.65
T35	23.29	19.51
T36	23.1	12.47
T37	23.07	16.75
T39	22.83	21.11
T40	22.78	12.96
T41	22.75	10.56
T43	22.65	0.0
T44	22.61	14.66
T45	22.59	19.99
T46	22.56	22.03
T47	22.55	12.31
T48	22.38	14.23
T49	22.29	12.87
T50	22.21	0.0
T51	22.16	13.72
T52	22.1	9.09
T55	21.99	12.23
T56	21.94	10.12
T57	21.92	17.5
T58	21.91	14.49
T59	21.9	14.31
T61	21.8	18.03
T62	21.74	14.37
T63	21.61	14.65
T64	21.59	20.08
T65	21.44	0.0
T66	21.41	17.98
T67	21.4	18.52
T68	21.34	13.97
T69	21.31	19.14
T70	21.24	0.0
T72	21.2	11.45
T73	21.19	11.4
T75	21.14	14.81
T76	21.07	15.75
T77	21.06	0.0
T78	20.94	14.52
T79	20.93	11.21
T80	20.92	0.0
T81	20.91	14.68
T84	20.83	5.75
T85	20.71	13.06
T86	20.68	9.18
T87	20.66	12.1
T88	20.62	0.0
T89	20.6	0.0
T90	20.59	14.05
T92	20.55	0.0
T93	20.53	0.0
T94	20.44	13.21
T95	20.43	0.0
T96	20.41	19.9
T97	20.4	0.0
T98	20.4	14.97
T99	20.4	10.91
T101	20.35	12.3
T102	20.33	12.62
T103	20.27	11.46
T104	20.24	14.92
T105	20.21	14.9
T106	20.17	18.15
T107	20.15	14.57
T110	20.1	10.43
T111	20.09	15.0
T112	20.08	10.81
T113	20.07	14.49
T114	20.06	17.85
T118	20.02	12.43
T119	19.75	15.0
T121	19.26	0.0
T122	19.25	18.38
T123	19.23	11.06
T125	19.0	13.77
T126	18.81	12.54
T127	18.24	11.91
T128	18.23	14.89
T129	18.2	10.33
T130	18.18	14.34
T131	18.05	13.65
T133	17.81	12.03
T134	17.79	0.0
T136	17.44	12.82
T137	17.44	0.0
T138	17.43	10.8
T139	17.39	12.63
T140	17.34	14.57
T141	17.32	15.26
T142	17.2	12.71
T143	17.16	11.31
T144	17.01	11.46
T145	17.01	12.98
T146	16.92	14.58
T147	16.86	13.03
T148	16.6	14.8
T149	16.58	0.0
T151	16.18	10.73
T152	16.14	0.0
T153	16.07	13.32
T154	15.98	0.0
T155	15.97	12.7
T156	15.93	0.0
T157	15.66	13.34
T158	15.63	13.59
T159	15.53	14.76
T160	15.49	10.05
T161	15.48	14.08
T162	15.45	14.28
T163	15.45	14.45
T164	15.42	10.22
T165	15.35	14.53
T167	15.04	14.58
T170	14.46	6.17
T171	14.2	12.19
T173	13.55	10.09
T174	13.43	5.04
T175	13.4	0.0
T177	12.94	0.0
T179	12.33	7.66
T180	12.15	0.0
T181	12.01	11.44
T182	11.93	0.0
T183	11.87	11.4
T184	11.78	10.21
T185	11.75	10.48
T186	11.58	0.0
T187	11.44	0.0
T188	11.14	10.5
T189	10.67	0.0
T190	10.66	0.0
T191	10.56	0.0
T192	10.23	10.13
T193	10.18	0.0
T194	10.16	0.0
T195	7.27	0.0
T196	6.28	0.0
T197	2.45	0.0
T198	1.32	0.0
