	ts	te
T0	35.0	0.0
T1	31.57	20.95
T2	28.51	11.29
T3	27.9	0.0
T4	27.62	13.12
T5	27.25	13.4
T6	26.93	14.34
T7	26.82	14.25
T8	26.52	0.0
T9	25.91	20.78
T10	25.86	20.34
T11	25.09	17.25
T12	25.05	14.22
T13	24.8	13.55
T14	24.74	17.55
T15	24.65	16.4
T16	24.58	14.16
T17	24.48	14.04
T18	24.44	11.2
T19	24.42	14.96
T20	24.41	10.31
T21	24.02	10.21
T22	23.96	14.83
T23	23.87	14.15
T24	23.85	14.16
T25	23.83	16.15
T26	23.77	11.19
T27	23.75	14.13
T28	23.58	15.73
T29	23.58	13.75
T30	23.53	11.6
T31	23.39	19.86
T32	23.35	20.6
T33	23.34	11.38
T34	23.32	16.48
T35	23.28	20.13
T36	23.2	12.58
T37	23.05	13.4
T38	22.92	15.7
T39	22.9	14.77
T40	22.87	14.87
T41	22.85	15.83
T42	22.78	19.41
T43	22.69	13.0
T44	22.69	0.0
T45	22.66	13.43
T46	22.63	17.39
T47	22.62	14.37
T48	22.52	11.14
T49	22.49	14.5
T50	22.39	10.85
T51	22.26	12.75
T52	22.24	12.83
T53	22.16	14.15
T54	22.13	14.16
T55	22.08	0.0
T56	22.07	20.82
T57	22.04	10.26
T58	22.03	19.53
T59	21.92	13.95
T60	21.88	13.5
T61	21.81	14.89
T62	21.75	16.89
T63	21.71	13.59
T64	21.69	14.72
T65	21.66	0.0
T66	21.66	10.78
T67	21.62	16.05
T68	21.62	13.64
T69	21.55	11.94
T70	21.54	14.3
T72	21.43	11.97
T73	21.38	15.0
T74	21.37	14.16
T76	21.31	12.7
T77	21.29	20.39
T78	21.25	12.15
T79	21.22	18.0
T80	21.11	14.58
T81	21.11	0.0
T82	21.1	19.03
T83	21.1	16.72
T84	21.1	12.48
T85	21.09	19.37
T86	21.08	14.58
T87	21.06	13.24
T88	21.04	0.0
T89	20.96	13.66
T90	20.95	14.62
T91	20.95	9.14
T92	20.92	14.28
T93	20.88	10.65
T94	20.77	0.0
T95	20.73	12.48
T96	20.73	14.15
T97	20.73	0.0
T98	20.66	17.09
T99	20.64	14.28
T100	20.61	19.12
T102	20.58	10.5
T104	20.45	17.5
T105	20.44	14.54
T106	20.43	13.22
T107	20.43	16.2
T108	20.43	11.08
T109	20.42	10.15
T111	20.3	0.0
T112	20.28	13.78
T113	20.28	15.51
T114	20.27	12.2
T115	20.25	0.0
T116	20.24	14.13
T117	20.24	16.35
T118	20.23	11.51
T119	20.16	19.45
T120	20.12	0.0
T121	20.11	10.6
T122	20.06	11.52
T123	20.05	11.6
T124	20.05	12.87
T125	20.03	15.2
T126	20.02	13.84
T127	20.02	15.0
T128	20.02	13.99
T129	19.81	13.92
T130	19.79	0.0
T131	19.76	13.42
T132	19.74	0.0
T133	19.74	10.57
T134	19.72	0.0
T135	19.68	14.27
T136	19.63	14.8
T137	19.58	13.83
T138	19.57	11.09
T139	19.42	0.0
T140	19.41	12.77
T141	19.4	3.66
T142	19.17	14.69
T143	19.14	12.51
T144	19.09	14.66
T145	18.93	14.57
T146	18.69	0.0
T147	18.56	7.43
T148	18.54	10.9
T149	18.31	15.0
T151	18.2	11.96
T152	18.05	12.33
T153	18.03	10.67
T154	17.86	14.97
T155	17.64	11.53
T156	17.59	13.53
T157	17.48	12.35
T158	17.4	13.27
T159	17.38	12.03
T161	17.27	13.84
T162	17.27	12.95
T163	17.13	11.47
T164	17.08	0.0
T165	17.07	0.0
T166	17.05	13.94
T168	16.87	12.27
T169	16.86	12.12
T170	16.78	11.05
T171	16.77	14.62
T172	16.73	11.92
T173	16.69	10.38
T174	16.64	11.63
T175	16.38	10.77
T176	16.34	11.44
T177	16.24	14.61
T179	16.05	14.58
T180	16.03	14.42
T181	15.98	10.09
T182	15.83	13.2
T183	15.7	11.82
T185	15.62	12.27
T186	15.57	0.0
T188	15.55	0.0
T190	15.49	0.0
T191	15.36	10.08
T192	15.36	12.07
T193	15.33	13.13
T195	15.07	10.2
T196	15.02	14.39
T197	14.97	0.0
T198	14.95	10.24
T199	14.84	12.23
T200	14.8	12.52
T202	14.62	13.78
T203	14.5	11.08
T204	14.43	12.53
T205	14.16	12.6
T207	14.05	0.0
T210	13.89	2.61
T211	13.84	13.23
T212	13.48	11.12
T214	13.46	11.17
T215	13.36	10.31
T216	13.3	11.56
T217	13.22	11.26
T218	13.02	11.67
T219	12.82	10.92
T220	12.81	10.84
T221	12.49	0.0
T222	12.3	0.0
T224	12.0	0.0
T225	11.78	0.0
T226	11.77	0.0
T228	11.73	0.0
T229	11.68	11.25
T230	11.62	0.0
T231	11.62	0.0
T232	11.53	0.0
T233	11.31	0.0
T235	11.25	0.0
T236	11.24	0.0
T238	10.9	0.0
T239	10.64	0.0
T240	10.58	0.0
T241	10.55	0.0
T242	10.43	0.0
T245	10.25	0.0
T246	10.12	4.78
T247	10.1	0.0
T248	4.51	0.0
T249	1.18	0.0
