	ts	te
T0	35.0	11.49
T1	32.65	14.77
T2	30.25	8.26
T3	29.33	6.1
T4	28.86	0.0
T5	28.36	16.63
T6	28.2	4.09
T7	26.99	8.22
T8	26.19	0.0
T9	25.72	19.62
T10	25.27	14.21
T11	24.28	13.38
T12	23.93	21.04
T13	23.43	18.21
T14	23.02	17.97
T15	22.95	8.65
T16	22.4	3.22
T17	21.99	8.15
T18	21.9	17.75
T19	21.39	20.58
T21	21.2	16.54
T22	21.18	18.02
T23	21.05	10.93
T24	20.9	5.3
T25	20.75	18.46
T29	19.98	15.21
T30	19.93	8.96
T34	18.57	14.16
T39	17.74	10.59
T40	17.59	6.79
T41	17.44	14.15
T42	17.28	16.62
T44	16.9	16.01
T46	16.68	7.5
T47	16.49	0.0
T48	16.26	0.0
T49	16.17	15.6
T52	16.03	10.23
T53	15.76	8.86
T55	15.66	14.2
T56	15.25	8.65
T57	15.25	2.93
T59	14.53	1.84
T60	14.48	12.84
T61	14.42	13.07
T63	14.14	9.97
T64	14.12	10.81
T66	13.84	10.72
T68	13.77	9.76
T69	13.58	0.04
T70	13.53	12.26
T71	13.36	0.0
T72	13.25	12.06
T73	13.1	10.34
T74	13.1	0.0
T77	12.82	10.98
T78	12.65	0.0
T80	12.61	5.97
T81	12.49	7.12
T82	12.48	11.07
T83	12.48	7.62
T85	12.4	0.04
T88	11.98	2.69
T90	11.81	2.79
T92	11.07	6.35
T93	11.04	9.72
T94	11.01	2.97
T95	10.89	6.4
T97	10.81	8.65
T98	10.79	5.5
T99	10.61	9.0
T101	10.51	3.96
T105	10.1	1.47
T107	10.02	0.0
T108	9.96	0.0
T109	9.8	0.0
T111	9.73	7.76
T112	9.64	6.39
T114	9.46	0.0
T115	9.42	6.54
T117	9.17	3.35
T121	8.87	2.75
T122	8.85	0.0
T123	8.8	6.7
T125	8.77	0.0
T126	8.71	0.67
T127	8.68	5.73
T128	8.66	8.2
T129	8.51	5.27
T130	8.46	1.41
T131	8.37	0.0
T132	8.37	0.0
T134	8.22	2.8
T135	8.19	0.0
T139	7.95	6.05
T142	7.76	2.03
T144	7.6	7.15
T145	7.6	0.0
T146	7.55	0.0
T147	7.48	5.84
T149	7.39	6.25
T152	6.86	2.48
T154	6.72	5.61
T155	6.72	5.51
T156	6.63	0.02
T157	6.62	0.0
T158	6.55	3.52
T160	6.38	3.38
T161	6.37	5.28
T162	6.35	6.26
T163	6.3	0.0
T164	6.26	0.0
T165	6.09	3.41
T166	5.87	0.0
T167	5.87	3.33
T168	5.8	0.0
T169	5.76	4.88
T171	5.47	3.08
T173	5.05	0.0
T175	4.85	0.0
T179	4.69	0.0
T180	4.58	2.57
T181	4.48	1.05
T186	4.01	0.27
T187	3.89	0.0
T188	3.83	0.0
T189	3.82	1.49
T191	3.73	0.0
T193	3.53	2.62
T194	3.5	1.35
T195	3.46	0.0
T196	3.39	0.54
T198	3.0	0.0
T199	2.85	2.15
T200	2.78	0.0
T201	2.71	0.0
T202	2.55	0.0
T203	2.47	1.84
T204	2.45	2.21
T205	2.38	0.0
T206	2.35	1.14
T208	2.18	1.49
T209	2.1	0.0
T210	1.8	0.83
T211	1.62	0.0
T212	1.59	0.0
T213	1.39	0.0
T214	1.37	0.0
T215	1.31	0.71
T216	1.2	0.0
T219	1.05	0.0
T220	1.02	0.0
T223	0.91	0.0
T225	0.81	0.1
T229	0.45	0.0
T232	0.18	0.0
T233	0.16	0.0
