Afrochoerodon_kisumuensis	Afromastodon_coppensi	Amebelodon_floridanus	Amebelodon_fricki	Anancus_arvernensis	Anancus_kazachstanensis	Anancus_kenyensis	Anancus_lehmanni	Anancus_osiris	Anancus_perimensis	Anancus_petrocchii	Anancus_sinensis	Anancus_sivalensis	Anancus_ultimus	Aphanobelodon_zhaoi	Archaeobelodon_filholi	Barytherium_grave	Chilgatherium_harrisi	Choerolophodon_anatolicus	Choerolophodon_chioticus	Choerolophodon_corrugatus	Choerolophodon_guangheensis	Choerolophodon_ngorora	Choerolophodon_pentelici	Cuvieronius_hyodon	Deinotherium_bozasi	Deinotherium_giganteum	Deinotherium_indicum	Deinotherium_levius	Deinotherium_proavum	Elephas_atavus	Elephas_ekorensis	Elephas_hysudricus	Elephas_hysudrindicus	Elephas_maximus	Elephas_planifrons	Eozygodon_morotoensis	Eritreum_melakeghebrekristosi	Eubelodon_morrilli	Gnathabelodon_buckneri	Gnathabelodon_thorpei	Gomphotherium_angustidens	Gomphotherium_annectens	Gomphotherium_basal	Gomphotherium_browni	Gomphotherium_connexum	Gomphotherium_cooperi	Gomphotherium_hannibali	Gomphotherium_inopinatum	Gomphotherium_mongoliense	Gomphotherium_productum	Gomphotherium_steinheimense	Gomphotherium_subtapiroideum	Gomphotherium_sylvaticum	Gomphotherium_tassyi	Gomphotherium_wimani	Hemimastodon_crepusculi	Konobelodon_atticus	Konobelodon_britti	Konobelodon_cyrenaicus	Konobelodon_robustus	Losodokodon_losodokius	Loxodonta_adaurora	Loxodonta_africana	Loxodonta_atlantica	Loxodonta_cookei	Loxodonta_cyclotis	Loxodonta_exoptata	Mammut_americanum	Mammut_borsoni	Mammut_obliquelophus	Mammuthus_africanavus	Mammuthus_columbi	Mammuthus_creticus	Mammuthus_exilis	Mammuthus_gromovi	Mammuthus_lamarmorai	Mammuthus_meridionalis	Mammuthus_primigenius	Mammuthus_protomammonteus	Mammuthus_rumanus	Mammuthus_subplanifrons	Mammuthus_trogontherii	Megabelodon_joraki	Megabelodon_lulli	Megabelodon_minor	Miomastodon_gobiensis	Miomastodon_metachinjiensis	Miomastodon_proavus	Moeritherium_andrewsi	Moeritherium_chehbeurameuri	Moeritherium_lyonsi	Moeritherium_trigodon	Numidotherium_savagei	Omanitherium_dhofarensis	Palaeoloxodon_antiquus	Palaeoloxodon_creutzburgi	Palaeoloxodon_cypriotes	Palaeoloxodon_falconeri	Palaeoloxodon_jolensis	Palaeoloxodon_lomolinoi	Palaeoloxodon_mnaidriensis	Palaeoloxodon_namadicus	Palaeoloxodon_naumanni	Palaeoloxodon_recki	Palaeoloxodon_tiliensis	Palaeomastodon_beadnelli	Paratetralophodon_exoletus	Paratetralophodon_hasnotensis	Pediolophodon_campester	Phiomia_major	Phiomia_serridens	Platelephas_platycephalus	Platybelodon_dangheensis	Platybelodon_danovi	Platybelodon_grangeri	Platybelodon_tongxinensis	Primelephas_korotorensis	Prodeinotherium_bavaricum	Prodeinotherium_hobleyi	Prodeinotherium_pentapotamiae	Progomphotherium_maraisi	Protanancus_brevirostris	Protanancus_chinjiensis	Protanancus_macinnesi	Protanancus_tobieni	Rhynchotherium_falconeri	Rhynchotherium_tlascalae	Serbelodon_barbourensis	Sinomammut_tobieni	Sinomastodon_bumiajuensis	Sinomastodon_huananensis	Sinomastodon_intermedius	Sinomastodon_jiangnanensis	Sinomastodon_praeintermedius	Sinomastodon_sendaicus	Sinomastodon_yangziensis	Stegodibelodon_schneideri	Stegodon_aurorae	Stegodon_bombifrons	Stegodon_elephantoides	Stegodon_florensis	Stegodon_ganesa	Stegodon_huananensis	Stegodon_insignis	Stegodon_kaisensis	Stegodon_luzonensis	Stegodon_orientalis	Stegodon_pinjorensis	Stegodon_sompoensis	Stegodon_sondaari	Stegodon_timorensis	Stegodon_trigonocephalus	Stegodon_zdanskyi	Stegolophodon_hueiheensis	Stegolophodon_latidens	Stegolophodon_lydekkeri	Stegolophodon_nasaiensis	Stegolophodon_pseudolatidens	Stegolophodon_stegodontoides	Stegoloxodon_celebensis	Stegomastodon_aftoniae	Stegomastodon_mirificus	Stegomastodon_platensis	Stegomastodon_primitivus	Stegotetrabelodon_orbus	Stegotetrabelodon_syrticus	Tetralophodon_euryrostris	Tetralophodon_longirostris	Tetralophodon_xiaolongtanensis	Torynobelodon_barnumbrowni	Torynobelodon_loomisi	Zygolophodon_aegyptensis	Zygolophodon_chinjiensis	Zygolophodon_turicensis
Bin15	1.63273756856113	1.17894131891306	0.380834681779793	0.219006774999787	0.462052334464527	0.120665619294271	1.69184561040116	0.581605601606445	1.53159512682363	1.31731638761943	1.35886426426863	0.797773018016682	1.31731638761943	1.57066808086205	0.831189006087591	1.21453910689238	1.35886426426863	1.73877546161668	0.823628253496398	0.814109320377989	1.27207576929698	0.831189006087591	1.81296270226967	0.831318947079366	1.13000191515032	1.64669867046813	0.811797579477804	1.31731638761943	0.823628253496398	0.709295290151956	1.61708421187753	1.71354273414407	1.34379715298978	1.95913120859901	1.07736976971435	1.21071239504933	1.56051455220241	1.58181883108647	-0.00337665583094723	0.531744523367162	0.0821275386405996	1.00284004892799	0.120665619294271	1.58251386429829	1.33689214912452	0.831189006087591	1.25061737435291	0.524099158037138	0.120665619294271	0.119656310195367	0.207886243610662	0.476353398268612	0.656203818419473	0.583388512888941	0.831189006087591	0.831189006087591	1.27207576929698	0.947706791223973	0.413857824991847	1.35886426426863	0.831189006087591	1.81296270226967	1.76509606715996	1.54649301262482	1.5449216331894	1.52947980835287	1.77651878690205	1.69184561040116	0.258871462522976	0.920221753227263	0.961780710116079	1.53159512682363	0.265017973622292	0.814109320377989	0.173122495485527	0.67026766436648	0.66721556200153	0.722994243662758	0.23484849575674	0.989318127427302	0.528903952849287	1.53963333701251	0.701921894339602	0.374938987013439	-0.00337665583094723	0.531744523367162	0.831189006087591	1.27207576929698	0.494801997217147	1.32447522970118	1.36792991485759	1.35886426426863	1.35886426426863	1.35886426426863	1.42987852721549	0.554257555663081	0.814109320377989	1.14029142856879	0.66721556200153	1.62914152716085	0.814109320377989	0.66721556200153	0.924365762840928	0.831189006087591	1.5894037587459	0.814109320377989	1.32447522970118	0.831189006087591	0.831189006087591	0.302873108598261	1.73877546161668	1.32447522970118	1.31731638761943	0.831189006087591	0.68405047514523	0.831189006087591	0.831189006087591	1.69184561040116	0.709295290151956	1.5449216331894	1.3001732423557	1.54897095711914	0.831189006087591	1.33689214912452	1.81296270226967	0.831189006087591	0.764459773985781	0.537549561627626	-0.00337665583094723	0.831189006087591	1.95913120859901	0.831189006087591	0.831189006087591	0.831189006087591	0.831189006087591	0.989318127427302	0.831189006087591	1.6382978342557	0.989318127427302	1.31731638761943	1.29804583635083	1.95913120859901	1.31731638761943	0.831189006087591	1.31731638761943	1.68601337518893	1.41357546557301	0.924365762840928	1.31731638761943	1.95913120859901	1.95913120859901	1.95913120859901	1.95913120859901	0.831189006087591	0.831189006087591	1.38274923168702	1.95913120859901	1.40049675365667	0.989318127427302	0.979312671060619	1.95913120859901	0.279571364701103	0.219006774999787	1.4507295235701	0.484995985163421	1.76536803667763	1.36026944010992	0.831189006087591	0.884599790179708	0.979312671060619	-0.00337665583094723	0.322397498083353	1.32447522970118	0.831189006087591	0.462052334464527
Bin14	1.38890696692515	0.84693388267238	0.39266336998921	0.180727540255312	0.393325723689145	0.0344312514224308	1.42118586339362	0.556018882063222	1.2835088497826	0.847338815065353	1.17544974834337	0.457736005540064	0.847338815065353	1.27008823332977	0.480817151939558	1.09923568723727	1.17544974834337	1.49199118467929	0.671019681667717	0.613519281865469	0.908717310242594	0.480817151939558	1.6038103726247	0.695173898908591	1.08731910538691	1.38711369489913	0.678224585888411	0.847338815065353	0.671019681667717	0.615370401376206	1.33753840050222	1.42332622032791	0.879559864049108	1.87210700671205	0.758658621004141	0.973889829117048	1.23219813084438	1.29623529641892	-0.108880107199389	0.57962065582511	0.0204263753740159	0.798322713020649	0.0344312514224308	1.34118279203898	0.88655940969908	0.480817151939558	0.6769779725929	0.589628270680028	0.0344312514224308	0.0484419122193162	-0.0340486009778721	0.500485296741131	0.500167135575224	0.58071975803461	0.480817151939558	0.480817151939558	0.908717310242594	0.709407272521612	0.433405353470823	1.17544974834337	0.480817151939558	1.6038103726247	1.50223018947305	1.2608904832608	1.25730393920874	1.18620938049953	1.4948257114301	1.42118586339362	0.0236195565300363	0.72888644887313	0.752777460058572	1.2835088497826	0.0332048847465679	0.613519281865469	0.136375873727764	0.646579119377526	0.602991039648156	0.638659798720657	0.0946254157626986	0.752521002876355	0.639203565076936	1.20304299855028	0.594950239273395	0.399946368314264	-0.108880107199389	0.57962065582511	0.480817151939558	0.908717310242594	0.378178359817698	1.19367170602718	1.16920221999464	1.17544974834337	1.17544974834337	1.17544974834337	1.19482865572139	0.499096957108079	0.613519281865469	0.910161183460968	0.602991039648156	1.38132894642808	0.613519281865469	0.602991039648156	0.606346193761366	0.480817151939558	1.28605413910987	0.613519281865469	1.19367170602718	0.480817151939558	0.480817151939558	0.298499234377441	1.49199118467929	1.19367170602718	0.847338815065353	0.480817151939558	0.548787946474408	0.480817151939558	0.480817151939558	1.42118586339362	0.615370401376206	1.25730393920874	0.843405186105039	1.21322415585933	0.480817151939558	0.88655940969908	1.6038103726247	0.480817151939558	0.803548269139497	0.515878512422599	-0.108880107199389	0.480817151939558	1.87210700671205	0.480817151939558	0.480817151939558	0.480817151939558	0.480817151939558	0.752521002876355	0.480817151939558	1.37913074200908	0.752521002876355	0.847338815065353	0.749229480996327	1.87210700671205	0.847338815065353	0.480817151939558	0.847338815065353	1.40869080669615	0.994097883775919	0.606346193761366	0.847338815065353	1.87210700671205	1.87210700671205	1.87210700671205	1.87210700671205	0.480817151939558	0.480817151939558	0.867643282198743	1.87210700671205	1.02799650981628	0.752521002876355	0.655574403250011	1.87210700671205	0.268100381162068	0.180727540255312	1.29552377235698	0.455051882249496	1.52641043808204	0.941771941481027	0.480817151939558	0.772233497416206	0.655574403250011	-0.108880107199389	0.320128408910701	1.19367170602718	0.480817151939558	0.393325723689145
Bin13	1.15800873170315	0.649751089789152	0.0913830642446737	-0.0854711583865352	-0.0390625317151556	-0.168522792185415	1.18588157808617	0.00163654821529707	1.05576330247732	0.446812472177229	0.935498381764172	0.0563901566185406	0.446812472177229	1.02881505172493	0.073464805855593	0.655987048640945	0.935498381764172	1.27408935102224	0.117318984014631	-0.107087799298108	0.26833177110091	0.073464805855593	1.33280454800341	0.117501203591469	0.7856531497443	1.15159730214774	0.123558317303032	0.446812472177229	0.117318984014631	0.0602336399151814	1.09402941361333	1.18345198372832	0.481231725579983	1.58305276686108	0.397343231502291	0.540468835423207	0.983820313992352	1.18021252458454	-0.314102736332632	0.242794034850709	-0.246114587552369	0.396841565259883	-0.168522792185415	1.12453432055067	0.473403032649161	0.073464805855593	0.178409784367911	0.021741441526435	-0.168522792185415	-0.128184776972031	-0.655966909100573	0.0810235438577663	0.0778853178122212	-0.0223759426880361	0.073464805855593	0.073464805855593	0.26833177110091	0.0470564649604995	0.125086937086508	0.935498381764172	0.073464805855593	1.33280454800341	1.25951178487519	1.02187721005865	1.00910159306034	0.905101456798289	1.21780374839892	1.18588157808617	-0.569878282354391	0.317573799710903	0.298463240386953	1.05576330247732	-0.558573919717212	-0.107087799298108	-0.13822035144456	0.107418387006427	-0.074787692085249	0.253288532701942	-0.356974953438709	0.207922606942469	0.0244342419397091	0.923829579973317	0.073282586278755	0.076839242463706	-0.314102736332632	0.242794034850709	0.073464805855593	0.26833177110091	-0.19243157540366	0.963101273218537	0.893182946698434	0.935498381764172	0.935498381764172	0.935498381764172	0.954462715501767	-0.00405950077919816	-0.107087799298108	0.233210634883668	-0.074787692085249	1.13695224726853	-0.107087799298108	-0.074787692085249	0.236990003884755	0.073464805855593	1.04541053096363	-0.107087799298108	0.963101273218537	0.073464805855593	0.073464805855593	0.00726510847762959	1.27408935102224	0.963101273218537	0.446812472177229	0.073464805855593	0.0148002254235464	0.073464805855593	0.073464805855593	1.18588157808617	0.0602336399151814	1.00659776109712	0.427510694778822	0.964181092933133	0.073464805855593	0.473403032649161	1.33280454800341	0.073464805855593	0.490072749493239	0.257574067194245	-0.314102736332632	0.073464805855593	1.58305276686108	0.073464805855593	0.073464805855593	0.073464805855593	0.073464805855593	0.207922606942469	0.073464805855593	1.165432492241	0.207922606942469	0.446812472177229	0.409423714559336	1.58305276686108	0.446812472177229	0.073464805855593	0.446812472177229	1.17211387672506	0.931246591637949	0.236990003884755	0.446812472177229	1.58305276686108	1.58305276686108	1.58305276686108	1.58305276686108	0.073464805855593	0.073464805855593	0.526246709932212	1.58305276686108	1.00123240689022	0.207922606942469	0.284772026255637	1.58305276686108	-0.0150466663752142	-0.0854711583865352	1.00117166703127	0.201443688654891	1.29021915800902	0.371427558351982	0.073464805855593	0.323128122367856	0.284772026255637	-0.314102736332632	0.0338826644424259	0.963101273218537	0.073464805855593	-0.0390625317151556
Bin12	1.14403856414556	0.735816095479078	0.0665640829920017	-0.112719733997049	-0.155864015054655	-0.21238371921767	1.18744225501742	-0.139179535050416	1.02673471155603	0.358722804522436	0.890070028927449	-0.0329227443066938	0.358722804522436	1.04882883524765	-0.01849702780701	0.575943725078198	0.890070028927449	1.26842873361213	-0.0832482482709406	-0.268985675273007	0.00453350204336197	-0.01849702780701	1.31955144822505	-0.0770540480721731	0.745127009690014	1.14163427806228	-0.0682720767995588	0.358722804522436	-0.0832482482709406	-0.111188583386117	1.08798073599328	1.19769210621456	0.386308823793761	1.45368530339754	0.287353470260843	0.453291390464807	1.03382102843307	1.22515158411308	-0.321525653261329	0.218894587573748	-0.278096654114913	0.31136680477333	-0.21238371921767	1.11126434858926	0.369225738465188	-0.01849702780701	0.0837484014188178	-0.125133442669145	-0.21238371921767	-0.171624743037424	-0.929607566134834	-0.0516508674817215	-0.0358331958811913	-0.165411561632735	-0.01849702780701	-0.01849702780701	0.00453350204336197	-0.152966217617438	0.0981108472320992	0.890070028927449	-0.01849702780701	1.31955144822505	1.25729309280536	1.03180902060548	1.01197998748706	0.940268991518892	1.22515158411308	1.18744225501742	-0.832512370782139	0.219514640300488	0.19477580191726	1.02673471155603	-0.820364398992932	-0.268985675273007	-0.168714291462926	-0.0678165278574635	-0.228327932191004	0.16078678918204	-0.569000507031706	-0.0192562760438355	-0.128904375578711	0.957250843749221	-0.113295497243308	0.0328787695515123	-0.321525653261329	0.218894587573748	-0.01849702780701	0.00453350204336197	-0.410370351107187	0.914872137997081	0.830595583709455	0.890070028927449	0.890070028927449	0.890070028927449	0.942331615895601	-0.187518339461636	-0.268985675273007	-0.0250645250555503	-0.228327932191004	1.11366863467255	-0.268985675273007	-0.228327932191004	0.140059312316705	-0.01849702780701	1.0704547558599	-0.268985675273007	0.914872137997081	-0.01849702780701	-0.01849702780701	-0.00884192106204628	1.26842873361213	0.914872137997081	0.358722804522436	-0.01849702780701	-0.1058991540029	-0.01849702780701	-0.01849702780701	1.18744225501742	-0.111188583386117	1.00719672359506	0.329997912895873	1.0169910258501	-0.01849702780701	0.369225738465188	1.31955144822505	-0.01849702780701	0.466536054151651	0.236040943588723	-0.321525653261329	-0.01849702780701	1.45368530339754	-0.01849702780701	-0.01849702780701	-0.01849702780701	-0.01849702780701	-0.0192562760438355	-0.01849702780701	1.1659302216407	-0.0192562760438355	0.358722804522436	0.379222506916723	1.45368530339754	0.358722804522436	-0.01849702780701	0.358722804522436	1.17643315558345	1.04293200727497	0.140059312316705	0.358722804522436	1.45368530339754	1.45368530339754	1.45368530339754	1.45368530339754	-0.01849702780701	-0.01849702780701	0.476912446721598	1.45368530339754	1.11888213923208	-0.0192562760438355	0.180426010241259	1.45368530339754	-0.0293669317308945	-0.112719733997049	0.939817238817981	0.183222574580233	1.28209520187499	0.261475759522376	-0.01849702780701	0.188975988997064	0.180426010241259	-0.321525653261329	0.0135938643361458	0.914872137997081	-0.01849702780701	-0.155864015054655
Bin11	1.12236718237346	0.635398486082645	0.033406493943281	-0.209193001935999	-0.241666330228074	-0.32180919967076	1.16818453276362	-0.199017200875533	0.991139092057948	0.3281372860439	0.866134962597402	-0.0895504773083432	0.3281372860439	1.01560000809276	-0.0662368697202906	0.556912839951942	0.866134962597402	1.24347196286463	-0.190318653174619	-0.307674059656776	-0.20035947677076	-0.0662368697202906	1.3067613961368	-0.189823735805429	0.736613962268196	1.11824287096354	-0.195429049948906	0.3281372860439	-0.190318653174619	-0.194536698934761	1.05727804957697	1.1728337565348	0.35606262366304	1.51402679135512	0.237514916246017	0.445667663313144	0.988589517731818	1.18610654052671	-0.388833009455905	0.196421777107217	-0.33486451997015	0.261560901557163	-0.32180919967076	1.08847284133197	0.327634869926692	-0.0662368697202906	0.0663634914825193	-0.14477125771311	-0.32180919967076	-0.250023684894167	-1.11504176251392	-0.154309665192043	-0.107607462535757	-0.191398472889215	-0.0662368697202906	-0.0662368697202906	-0.20035947677076	-0.236863382122526	0.0673233312288272	0.866134962597402	-0.0662368697202906	1.3067613961368	1.23282374067903	0.997273067936696	0.972204753312425	0.887701361897254	1.20035416176096	1.16818453276362	-1.00272551469988	0.16616432885447	0.158843051206201	0.991139092057948	-0.988545382197788	-0.307674059656776	-0.210625262807442	-0.138865993648912	-0.244557097589024	0.090678181930979	-0.73838964789901	-0.186081860544433	-0.144321332832028	0.905083459803046	-0.249371293816599	0.0103028512997331	-0.388833009455905	0.196421777107217	-0.0662368697202906	-0.20035947677076	-0.531461696341493	0.884731857682114	0.786798208566654	0.866134962597402	0.866134962597402	0.866134962597402	0.944871816786708	-0.31694251220706	-0.307674059656776	-0.233751401695044	-0.244557097589024	1.08359865512025	-0.307674059656776	-0.244557097589024	0.0783089970752396	-0.0662368697202906	1.03047002541251	-0.307674059656776	0.884731857682114	-0.0662368697202906	-0.0662368697202906	-0.0469500898179195	1.24347196286463	0.884731857682114	0.3281372860439	-0.0662368697202906	-0.126200608246461	-0.0662368697202906	-0.0662368697202906	1.16818453276362	-0.194536698934761	0.965373393868	0.287539064274289	0.971192422329991	-0.0662368697202906	0.327634869926692	1.3067613961368	-0.0662368697202906	0.444555349023802	0.221917520368517	-0.388833009455905	-0.0662368697202906	1.51402679135512	-0.0662368697202906	-0.0662368697202906	-0.0662368697202906	-0.0662368697202906	-0.186081860544433	-0.0662368697202906	1.1488377628771	-0.186081860544433	0.3281372860439	0.504245383247314	1.51402679135512	0.3281372860439	-0.0662368697202906	0.3281372860439	1.15648648585549	1.21461678049125	0.0783089970752396	0.3281372860439	1.51402679135512	1.51402679135512	1.51402679135512	1.51402679135512	-0.0662368697202906	-0.0662368697202906	0.584377004567974	1.51402679135512	1.26738547029413	-0.186081860544433	0.116860060635928	1.51402679135512	-0.0705561485786753	-0.209193001935999	0.961622520109382	0.164492108046449	1.26064409582592	0.338590540781032	-0.0662368697202906	0.12126932447053	0.116860060635928	-0.388833009455905	-0.0235165022615784	0.884731857682114	-0.0662368697202906	-0.241666330228074
Bin10	1.07177370632259	0.459998732153548	-0.0531596300036183	-0.396184089820656	-0.399563717869705	-0.538206339494734	1.11211120239188	-0.310431868447098	0.931293314606369	0.280302195610121	0.833486567380444	-0.21189312804926	0.280302195610121	0.940341996157048	-0.173128638583443	0.513551041124303	0.833486567380444	1.18203991179385	-0.35137676310585	-0.34692250678314	-0.420433310430651	-0.173128638583443	1.27221524084451	-0.336511071986877	0.696923117850107	1.06305208555085	-0.366289177193242	0.280302195610121	-0.35137676310585	-0.330686275257181	0.996705470394409	1.10712741909374	0.310485233209459	1.60550574890737	0.145724472237634	0.414438646503087	0.89254439946336	1.07738046253299	-0.54141464999291	0.134822446272961	-0.454587800345691	0.165550585170535	-0.538206339494734	1.03408384513043	0.264727872803445	-0.173128638583443	0.0063187087950772	-0.203451845088041	-0.538206339494734	-0.409017331813357	-1.28328194256611	-0.347965986411188	-0.251194931651906	-0.246265658483594	-0.173128638583443	-0.173128638583443	-0.420433310430651	-0.333879011432549	-0.0149713904816487	0.833486567380444	-0.173128638583443	1.27221524084451	1.17253957488178	0.925655409750353	0.898992169105324	0.792012145746266	1.1415466724965	1.11211120239188	-1.15737911699694	0.0744823282789615	0.0998996230994595	0.931293314606369	-1.14138428747449	-0.34692250678314	-0.321536360608258	-0.255516806230759	-0.272897750483009	-0.0262549873550856	-0.933897967603017	-0.387291151498044	-0.182582252527096	0.810825927696731	-0.440605173329858	-0.0611025346350231	-0.54141464999291	0.134822446272961	-0.173128638583443	-0.420433310430651	-0.680415481042494	0.845478795941585	0.745335900294658	0.833486567380444	0.833486567380444	0.833486567380444	0.925998044852099	-0.483400297538042	-0.34692250678314	-0.540386744687669	-0.272897750483009	1.03034600765683	-0.34692250678314	-0.272897750483009	-0.0300161863128978	-0.173128638583443	0.945014292999051	-0.34692250678314	0.845478795941585	-0.173128638583443	-0.173128638583443	-0.142229182134998	1.18203991179385	0.845478795941585	0.280302195610121	-0.173128638583443	-0.186654937941041	-0.173128638583443	-0.173128638583443	1.11211120239188	-0.330686275257181	0.891578791449346	0.22291081606752	0.873294536474308	-0.173128638583443	0.264727872803445	1.27221524084451	-0.173128638583443	0.365789653495965	0.149104100286683	-0.54141464999291	-0.173128638583443	1.60550574890737	-0.173128638583443	-0.173128638583443	-0.173128638583443	-0.173128638583443	-0.387291151498044	-0.173128638583443	1.09373350148	-0.387291151498044	0.280302195610121	0.634851654304099	1.60550574890737	0.280302195610121	-0.173128638583443	0.280302195610121	1.09949600091847	1.32348591152408	-0.0300161863128978	0.280302195610121	1.60550574890737	1.60550574890737	1.60550574890737	1.60550574890737	-0.173128638583443	-0.173128638583443	0.706742728379715	1.60550574890737	1.34198820701841	-0.387291151498044	0.0105704989212999	1.60550574890737	-0.172583537285209	-0.396184089820656	0.947475036002505	0.083863262049517	1.20727031474067	0.453776790192281	-0.173128638583443	0.020008538542144	0.0105704989212999	-0.54141464999291	-0.119895603230225	0.845478795941585	-0.173128638583443	-0.399563717869705
Bin9	1.04794499242837	0.252003651070391	-0.0777514857153596	-0.504534653586701	-0.572555508444858	-0.747961319055046	1.09342201502387	-0.435275640065413	0.904505479378887	0.157078153563701	0.801870692082892	-0.389549428305012	0.157078153563701	0.896796189589582	-0.351688249561983	0.443092804746902	0.801870692082892	1.16241626505744	-0.584954226831253	-0.394657806185602	-0.671460245428654	-0.351688249561983	1.24589463530122	-0.528137539800218	0.680679099162743	1.03875614197243	-0.560298516396004	0.157078153563701	-0.584954226831253	-0.50996697738167	0.968827432570459	1.07800343544526	0.188024332980566	1.67154087760768	-0.00430297935907564	0.344120579030942	0.814844102980853	1.05433046477911	-0.761152770472301	0.152265687816438	-0.537287454449141	0.0562032647448588	-0.747961319055046	1.01227979320108	0.12831237933977	-0.351688249561983	-0.143942357643732	-0.34612821632	-0.747961319055046	-0.61980021667891	-1.37601146055706	-0.525918198800267	-0.428010218476099	-0.36332226869857	-0.351688249561983	-0.351688249561983	-0.671460245428654	-0.471454791945321	-0.0281784162217099	0.801870692082892	-0.351688249561983	1.24589463530122	1.14777640161917	0.88115956949168	0.853951227548417	0.716476680133888	1.11366863467255	1.09342201502387	-1.25640066140179	-0.0371440347174187	0.00546731248164183	0.904505479378887	-1.23975171032145	-0.394657806185602	-0.399439123287252	-0.465499170904048	-0.345692135281413	-0.135185694645679	-1.06550099531943	-0.625765182313867	-0.305588254054222	0.739277488722861	-0.631311198665324	-0.0724873646067032	-0.761152770472301	0.152265687816438	-0.351688249561983	-0.671460245428654	-0.85597755402484	0.807165961837162	0.713097052084839	0.801870692082892	0.801870692082892	0.801870692082892	0.925375071939833	-0.585661301086676	-0.394657806185602	-0.919095092919363	-0.345692135281413	1.00527134793808	-0.394657806185602	-0.345692135281413	-0.202984615403841	-0.351688249561983	0.894086257421221	-0.394657806185602	0.807165961837162	-0.351688249561983	-0.351688249561983	-0.191007961165507	1.16241626505744	0.807165961837162	0.157078153563701	-0.351688249561983	-0.319908843874961	-0.351688249561983	-0.351688249561983	1.09342201502387	-0.50996697738167	0.846164066145079	0.0837698161126767	0.791186706637512	-0.351688249561983	0.12831237933977	1.24589463530122	-0.351688249561983	0.398028501705784	0.0940955921335029	-0.761152770472301	-0.351688249561983	1.67154087760768	-0.351688249561983	-0.351688249561983	-0.351688249561983	-0.351688249561983	-0.625765182313867	-0.351688249561983	1.08049532709432	-0.625765182313867	0.157078153563701	0.64229618060569	1.67154087760768	0.157078153563701	-0.351688249561983	0.157078153563701	1.08002809741012	1.35709530014089	-0.202984615403841	0.157078153563701	1.67154087760768	1.67154087760768	1.67154087760768	1.67154087760768	-0.351688249561983	-0.351688249561983	0.717286544919835	1.67154087760768	1.36628415059683	-0.625765182313867	-0.159251916962695	1.67154087760768	-0.235924308139961	-0.504534653586701	0.811869407324778	0.0159124916439896	1.18437606021485	0.486887800479274	-0.351688249561983	-0.106843282430044	-0.159251916962695	-0.761152770472301	-0.172085158955396	0.807165961837162	-0.351688249561983	-0.572555508444858
