	ts	te
T0	35.0	29.27
T1	34.84	21.22
T2	33.05	14.06
T3	32.72	14.77
T4	32.15	19.01
T5	32.13	16.48
T6	31.18	25.58
T7	31.02	21.49
T8	30.38	27.74
T9	30.02	13.74
T10	29.54	18.43
T12	28.64	14.93
T13	28.59	20.53
T14	28.57	10.06
T15	28.33	17.86
T16	28.3	19.81
T17	28.29	14.48
T18	27.9	22.41
T19	27.71	23.16
T20	27.7	19.2
T21	27.69	14.65
T22	27.58	10.18
T23	27.51	4.15
T24	27.14	22.31
T25	27.04	11.59
T26	27.01	17.72
T27	26.82	10.68
T28	26.66	18.46
T29	26.64	25.29
T30	26.56	19.28
T32	26.18	16.26
T34	25.99	17.21
T35	25.88	12.52
T37	25.76	20.02
T38	25.76	25.22
T39	25.72	14.83
T40	25.71	18.08
T41	25.62	20.79
T42	25.58	21.88
T43	25.54	6.1
T44	25.47	18.1
T45	25.46	22.97
T47	25.39	12.56
T48	25.3	13.71
T49	25.24	12.99
T51	24.92	20.13
T52	24.9	10.01
T53	24.86	21.42
T54	24.84	16.13
T55	24.84	20.92
T56	24.82	16.3
T57	24.5	9.67
T58	24.04	17.61
T59	24.02	13.86
T60	23.98	13.31
T61	23.81	13.61
T62	23.64	14.82
T63	23.63	11.85
T64	23.53	14.05
T65	23.45	14.58
T66	23.33	18.1
T67	23.23	14.43
T68	23.17	7.38
T69	23.15	22.72
T70	23.1	20.31
T71	23.02	21.79
T72	23.0	15.31
T73	22.97	13.35
T74	22.96	12.04
T75	22.95	14.78
T76	22.93	19.89
T77	22.92	18.65
T78	22.91	15.23
T79	22.83	17.1
T80	22.82	19.37
T81	22.68	14.26
T82	22.65	16.32
T83	22.62	17.18
T84	22.61	21.35
T85	22.59	14.61
T86	22.48	14.89
T88	22.28	18.27
T89	22.27	16.55
T90	22.25	15.13
T91	22.11	14.08
T92	22.02	20.19
T93	22.0	20.4
T94	21.98	21.68
T95	21.86	17.28
T96	21.82	10.41
T97	21.8	10.57
T98	21.79	11.04
T99	21.58	14.97
T100	21.56	18.64
T101	21.52	17.29
T102	21.4	19.72
T103	21.37	18.59
T104	21.33	15.07
T105	21.33	10.13
T106	21.31	13.71
T107	21.31	18.74
T108	21.28	15.08
T109	21.28	15.48
T110	21.18	18.01
T111	21.11	14.74
T112	21.04	15.96
T113	20.99	17.93
T114	20.99	15.25
T115	20.89	19.49
T116	20.88	19.4
T117	20.72	11.68
T118	20.68	18.79
T119	20.58	11.14
T121	20.47	15.39
T122	20.39	15.07
T123	20.37	17.05
T124	20.34	9.58
T125	20.32	19.66
T126	20.31	14.76
T127	20.27	18.58
T128	20.19	18.56
T129	20.16	15.01
T130	20.13	17.38
T131	20.07	19.31
T132	20.03	12.93
T133	19.96	12.03
T134	19.93	14.43
T135	19.93	16.98
T136	19.89	19.86
T137	19.87	14.65
T138	19.83	14.74
T139	19.8	11.82
T140	19.79	16.61
T141	19.77	19.15
T142	19.72	17.35
T143	19.69	17.7
T144	19.68	13.83
T145	19.65	12.37
T146	19.53	15.78
T147	19.51	9.06
T148	19.44	9.53
T149	19.44	11.1
T150	19.36	16.87
T151	19.35	17.95
T153	19.31	10.9
T154	19.31	6.74
T155	19.24	15.34
T156	19.2	14.97
T157	19.16	13.24
T158	19.07	16.2
T159	19.0	13.2
T160	19.0	11.33
T161	18.91	16.35
T162	18.85	11.89
T163	18.85	17.67
T164	18.83	17.44
T165	18.81	14.71
T166	18.8	10.77
T167	18.75	15.17
T168	18.73	8.59
T169	18.64	13.89
T170	18.62	17.33
T171	18.57	11.92
T172	18.55	16.41
T173	18.5	13.73
T174	18.47	10.5
T175	18.42	8.12
T176	18.39	8.91
T177	18.38	8.99
T178	18.23	13.47
T179	18.15	14.85
T180	18.14	14.64
T181	18.05	15.14
T182	17.9	5.31
T183	17.89	12.16
T184	17.89	17.44
T185	17.76	15.79
T186	17.66	14.44
T188	17.59	16.01
T189	17.52	13.28
T190	17.43	10.26
T191	17.34	15.48
T192	17.32	12.44
T193	17.17	16.78
T194	17.11	10.55
T195	16.97	15.17
T196	16.94	12.71
T197	16.86	12.63
T198	16.8	15.1
T199	16.79	14.75
T200	16.77	14.29
T201	16.74	9.6
T202	16.69	10.85
T203	16.53	13.98
T205	16.5	14.1
T206	16.47	12.95
T207	16.42	14.94
T208	16.22	13.71
T209	16.1	13.96
T210	16.09	13.81
T211	16.09	12.02
T212	16.0	13.06
T214	15.92	14.53
T215	15.9	9.69
T216	15.85	13.03
T217	15.81	11.93
T218	15.68	9.85
T219	15.68	8.84
T220	15.67	11.58
T221	15.56	14.79
T222	15.51	14.95
T223	15.48	14.75
T224	15.46	11.3
T225	15.39	9.91
T226	15.31	11.65
T227	15.25	10.89
T228	15.19	14.06
T229	15.09	11.28
T230	14.93	10.52
T232	14.72	4.71
T235	14.44	11.67
T236	14.41	11.15
T238	14.21	11.11
T239	14.2	12.53
T240	14.17	11.75
T241	14.13	11.49
T242	14.02	11.44
T244	13.61	12.85
T245	13.58	3.48
T246	13.54	9.89
T247	13.52	8.76
T248	13.5	10.88
T249	13.47	9.76
T251	13.3	10.2
T252	13.28	7.9
T253	13.25	6.75
T254	13.18	10.98
T258	12.53	10.49
T259	12.46	11.48
T260	12.32	10.51
T261	12.31	10.87
T262	12.29	12.07
T263	12.21	7.84
T264	12.08	8.51
T265	12.04	9.33
T266	11.96	9.08
T267	11.7	6.23
T268	11.48	0.0
T269	11.17	9.67
T270	11.17	9.1
T272	10.3	7.47
T273	9.86	4.57
T275	9.59	7.01
T276	9.46	8.55
T278	8.93	6.23
T279	8.37	0.96
T280	8.05	5.38
T281	5.25	3.12
T282	3.65	0.0
