	ts	te
T0	35.0	28.59
T1	33.72	30.88
T2	33.6	28.71
T3	33.59	33.34
T4	28.77	23.92
T5	28.76	26.86
T6	26.9	4.35
T7	26.02	20.18
T8	25.83	23.23
T9	25.39	20.93
T10	25.18	23.9
T11	24.96	22.91
T13	24.73	21.47
T14	24.04	23.04
T15	23.96	14.93
T16	23.56	19.66
T17	23.44	17.32
T18	23.43	18.32
T19	22.65	21.85
T20	22.4	20.15
T21	22.28	21.07
T22	22.0	20.84
T23	22.0	20.16
T24	21.97	19.53
T25	21.79	18.12
T26	21.71	0.0
T27	21.6	19.84
T30	21.47	15.77
T31	21.19	16.56
T34	20.95	17.88
T35	20.83	0.0
T36	20.71	13.9
T37	20.65	18.97
T38	20.57	6.39
T39	20.57	9.53
T40	20.39	18.95
T42	20.26	18.91
T43	19.91	12.72
T44	19.71	0.0
T45	19.61	18.58
T46	19.57	17.7
T47	19.52	18.3
T48	19.44	16.95
T49	19.39	17.65
T50	19.02	18.5
T52	18.92	18.19
T53	18.72	6.52
T56	18.4	12.54
T58	18.14	17.25
T59	18.1	16.63
T60	18.02	13.89
T61	17.64	14.85
T62	17.63	0.0
T63	17.56	0.0
T65	17.31	11.73
T66	17.18	0.0
T67	17.01	0.0
T68	16.89	11.69
T70	16.62	10.3
T71	16.61	0.0
T72	16.61	13.77
T74	16.36	2.49
T75	16.34	13.12
T76	16.31	8.55
T77	16.07	0.0
T78	16.0	9.99
T79	15.93	2.19
T80	15.86	15.4
T81	15.82	14.24
T85	15.43	13.81
T86	15.43	4.4
T88	15.19	4.1
T89	15.15	10.53
T90	15.13	1.81
T91	15.1	0.0
T92	15.08	0.0
T93	15.06	10.62
T94	15.03	13.74
T101	14.06	12.51
T102	13.93	12.36
T103	13.89	0.12
T104	13.55	10.98
T105	13.26	0.96
T106	13.13	8.72
T107	13.12	9.88
T108	12.84	8.75
T109	12.79	10.11
T110	12.56	10.62
T111	12.19	11.18
T113	11.97	0.0
T114	11.89	1.8
T115	11.82	6.26
T116	11.69	9.1
T117	11.66	0.0
T118	11.53	7.06
T119	11.17	3.41
T120	11.16	4.77
T121	10.98	8.65
T122	10.88	5.12
T123	10.57	9.63
T124	10.39	1.87
T125	10.33	0.0
T126	9.86	6.95
T127	9.83	9.15
T128	9.83	0.0
T130	9.75	0.0
T131	9.71	7.94
T132	9.59	7.62
T133	9.53	8.06
T134	9.52	3.91
T135	9.22	5.17
T137	9.13	5.08
T138	9.02	4.3
T139	8.37	6.9
T140	8.36	5.76
T141	8.29	4.92
T142	8.23	1.24
T143	8.17	4.7
T144	7.81	0.0
T145	7.77	0.0
T146	7.52	0.0
T147	7.1	0.0
T148	7.02	0.0
T150	6.82	4.85
T151	6.69	0.0
T152	6.57	0.0
T153	6.57	0.0
T154	6.49	4.13
T156	5.81	0.0
T157	5.71	0.84
T158	5.7	5.0
T159	5.7	0.17
T160	5.4	3.19
T161	5.25	0.0
T162	5.2	2.86
T163	5.18	0.55
T164	5.15	0.0
T166	5.02	3.82
T167	4.94	2.11
T168	4.88	0.0
T170	4.72	3.64
T171	4.68	3.91
T173	4.32	1.9
T175	4.24	3.61
T176	4.18	3.31
T177	4.1	3.34
T178	4.06	0.0
T179	4.03	1.41
T180	4.0	0.0
T181	3.96	0.55
T182	3.94	3.3
T183	3.92	0.21
T184	3.9	2.84
T185	3.87	2.77
T186	3.74	1.03
T188	3.14	0.0
T189	3.11	2.17
T191	3.09	1.01
T192	3.08	1.85
T194	2.91	0.0
T195	2.9	0.29
T197	2.8	1.68
T198	2.79	2.77
T199	2.75	0.26
T200	2.68	0.0
T201	2.67	0.0
T202	2.55	1.53
T203	2.54	0.78
T204	2.45	1.9
T205	2.42	0.0
T206	2.42	0.0
T207	2.37	0.0
T209	2.2	0.0
T210	2.19	0.0
T211	2.13	1.2
T212	2.1	0.0
T213	2.09	1.7
T214	1.98	0.0
T215	1.94	0.86
T218	1.85	0.29
T219	1.79	0.0
T220	1.77	0.0
T222	1.73	0.0
T223	1.66	0.0
T226	1.37	0.0
T227	1.35	0.78
T228	1.29	0.66
T231	1.1	0.0
T234	1.0	0.0
T236	0.95	0.0
T238	0.82	0.0
T239	0.76	0.0
T240	0.68	0.0
T241	0.64	0.0
T242	0.54	0.0
T247	0.29	0.0
T248	0.28	0.0
