scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	33.16	0.49996274312557026	0.36803382712988475	0.0	-0.012767337183563049	NA	-0.4268444686390632	0.0	NA
T1	34.96	27.24	0.47562741066219116	0.3066588625425737	0.49991616534865907	0.01915221531945303	-0.3306306048051581	-0.7624180898654146	0.0	0.0
T2	33.79	30.31	0.49644432596944066	0.39788343354387695	0.4691255276740222	-0.37339825134345445	0.12494658798213965	-0.10772977891921684	0.0	0.0
T4	33.36	31.23	0.47877878846008953	0.3808928911367243	0.47036028249359846	-0.36561761622408323	-0.30801074974676	-0.3272156971657078	0.0	0.0
T5	32.93	29.0	0.3713024388218887	0.2232308012720175	0.46848725762433896	-0.3773651942575241	-0.8068337387778943	-1.1295475163116233	0.0	0.0
T6	32.89	29.52	0.38392177422634405	0.3329616701525352	0.4854340985807653	-0.25430783159402354	-0.7601778074842447	-0.6334578169650967	0.0	0.0
T7	30.03	16.62	0.4027213899645648	0.1609687494600927	0.4742016392491429	-0.3404171501020519	-0.687963891039333	-1.4110922327528828	0.0	0.0
T8	29.88	26.89	0.49616401021956485	0.3748799372110367	0.4562323363932296	-0.4476470998476498	-0.12979662472645498	-0.37666761660456405	0.0	0.0
T9	29.6	26.69	0.33938226083468065	0.23316178303659824	0.45783102421064825	-0.43901718221269653	-0.9206599352956326	-1.0865835084761348	0.0	0.0
T10	29.37	20.58	0.3621193680055475	0.27495594544512897	0.37256615248360275	-0.8022145911220837	-0.840096602620933	-0.905534307845242	0.0	0.0
T11	28.94	28.89	0.3985893826903339	0.3164067648492677	0.3914190682664033	-0.7318224865428917	-0.7041693449779237	-0.7161205195562669	0.0	0.0
T12	26.96	25.78	0.47463898937768956	0.39924885937752813	0.4683858155855113	-0.3779923316712962	-0.33744223579566585	-0.06412224289596125	1.0	0.0
T14	26.31	19.05	0.15955018650363004	0.3793655995076499	0.37562139379838394	-0.7910010975041524	-1.5807184914366403	-0.34038083058547886	0.0	0.0
T16	23.06	21.99	0.27951972906108946	0.21405495885750736	0.22044626943674867	-1.3384551221429841	-1.1278777844588783	-1.169484693648215	0.0	0.0
T17	22.97	14.45	0.23065680247811837	0.15188168339267027	0.38278929710672827	-0.7644164013887907	-1.3009300006955982	-1.455435834287077	0.0	0.0
T19	21.66	17.66	0.11659754491207078	0.07537672055916472	0.3265297422129243	-0.9654353646334225	-1.7845832113716562	-1.910723231827006	0.0	0.0
T21	21.13	19.09	0.3477007028170801	0.28258432793293364	0.32540641296935136	-0.9693316594305598	-0.8914283248230873	-0.8718537624219276	0.0	0.0
T22	20.95	12.31	0.23202385546946758	0.27756780755613397	0.30562996969734973	-1.0376702936894637	-1.2959522738123739	-0.8940419183261645	0.0	0.0
T23	20.89	16.2	0.4653560110141835	0.37647986589645027	0.3060912474633496	-1.0360794380399863	-0.39632593704158203	0.3640912696051015	0.0	0.0
T24	20.79	20.23	0.42627148570503864	0.366930146171388	0.3455315330131948	-0.8990740621069142	-0.590741497304668	-0.43447215893353	0.0	0.0
T25	20.79	19.51	0.30436344828289874	0.23181600263659322	0.46455521330416644	-0.40105087267522943	-1.0420381025471142	-1.0923947425445362	0.0	0.0
T28	19.59	18.1	0.28350545933731286	0.20817904145846328	0.23946982214583212	-1.2690135011517814	-1.1140630914621725	-1.1952330355855638	0.0	0.0
T29	19.03	9.43	0.1696589664199033	0.19724825480624636	0.26106091618304894	-1.1922903721622047	-1.5376244149760603	-1.2436099224275874	0.0	0.0
T30	18.43	15.01	0.17887752699501877	0.14696881143072257	0.21992856837932173	-1.3403750708574707	-1.4995152481745944	-1.4799397210955851	0.0	0.0
T32	17.21	13.45	0.44791918929048735	0.37131002908062144	0.4703810149768793	0.3654857357812708	0.4905248602520399	0.40349652607811143	0.0	0.0
