	ts	te
T0	35.0	33.16
T1	34.96	27.24
T2	33.79	30.31
T4	33.36	31.23
T5	32.93	29.0
T6	32.89	29.52
T7	30.03	16.62
T8	29.88	26.89
T9	29.6	26.69
T10	29.37	20.58
T11	28.94	28.89
T12	26.96	25.78
T14	26.31	19.05
T16	23.06	21.99
T17	22.97	14.45
T19	21.66	17.66
T21	21.13	19.09
T22	20.95	12.31
T23	20.89	16.2
T24	20.79	20.23
T25	20.79	19.51
T28	19.59	18.1
T29	19.03	9.43
T30	18.43	15.01
T32	17.21	13.45
T34	17.06	13.98
T35	16.92	11.75
T36	16.48	11.9
T37	15.87	14.87
T38	15.65	10.71
T39	15.63	3.48
T40	15.4	9.91
T41	15.4	7.14
T42	15.17	6.52
T43	15.13	0.0
T44	14.97	14.4
T45	14.93	8.99
T46	14.45	10.75
T48	14.19	12.49
T49	14.15	13.8
T50	14.11	0.0
T51	14.1	10.72
T52	13.81	11.35
T53	13.6	11.85
T54	13.19	10.65
T55	13.07	11.98
T56	12.92	11.9
T57	12.86	11.28
T58	12.68	11.09
T59	12.64	10.75
T60	12.62	7.35
T61	12.57	9.68
T62	12.52	7.83
T63	12.21	9.53
T66	12.0	6.23
T67	11.93	9.37
T69	11.61	0.0
T71	11.37	5.23
T72	11.35	9.96
T73	11.03	0.0
T74	10.86	2.72
T75	10.77	3.29
T76	10.53	10.01
T78	10.16	5.9
T79	10.12	6.76
T80	10.06	7.68
T81	9.82	4.01
T82	9.79	7.83
T83	9.75	7.87
T84	9.7	7.89
T86	9.41	4.3
T88	9.19	7.23
T91	8.73	4.91
T94	8.05	0.0
T95	8.0	4.64
T96	7.91	7.57
T97	7.88	0.11
T98	7.85	0.0
T99	7.49	1.07
T100	7.46	1.94
T101	7.25	2.49
T102	7.24	5.64
T103	7.17	3.14
T104	7.03	4.22
T105	6.88	5.78
T106	6.59	3.3
T107	6.5	0.0
T110	6.25	0.0
T112	6.2	5.54
T113	6.14	3.35
T114	5.9	3.44
T115	5.83	0.0
T116	5.76	1.25
T117	5.74	5.25
T119	5.6	0.0
T120	5.49	4.19
T121	5.46	0.0
T122	5.45	5.23
T123	5.4	0.0
T124	5.39	4.09
T125	5.37	4.45
T126	5.12	3.08
T127	5.1	3.85
T128	5.09	4.56
T129	4.99	0.0
T130	4.77	3.13
T131	4.59	0.0
T132	4.57	3.69
T133	4.39	3.39
T134	4.27	0.0
T135	4.23	0.0
T137	4.04	2.23
T138	3.97	2.14
T139	3.73	0.0
T140	3.42	0.0
T141	3.37	0.0
T142	3.21	0.0
T143	3.16	0.0
T145	3.07	0.0
T147	2.97	0.0
T149	2.73	0.6
T154	2.18	0.0
T155	2.16	0.0
T156	2.15	1.07
T157	2.1	0.0
T158	2.02	0.0
T160	1.89	0.0
T162	1.81	0.0
T164	1.78	0.0
T165	1.74	0.0
T166	1.71	0.0
T167	1.62	0.0
T168	1.62	0.0
T169	1.55	0.0
T170	1.45	0.0
T172	1.31	0.0
T173	1.31	0.0
T175	1.3	0.57
T176	1.29	0.0
T178	1.19	0.0
T179	1.15	0.0
T180	1.04	0.0
T184	0.75	0.0
T185	0.69	0.0
T186	0.69	0.0
T187	0.63	0.0
T188	0.59	0.0
T189	0.51	0.0
T192	0.41	0.0
T196	0.34	0.0
T198	0.32	0.0
