	ts	te
T0	35.0	33.55
T1	34.98	34.16
T2	34.86	31.34
T3	34.8	29.45
T5	34.64	27.74
T6	33.96	32.22
T7	33.93	30.39
T9	32.72	27.72
T10	32.7	31.35
T11	32.45	31.48
T15	32.02	30.42
T16	31.97	31.53
T17	31.94	24.17
T18	31.86	26.99
T19	31.78	29.93
T21	31.39	30.75
T22	31.16	29.74
T26	30.27	22.96
T27	30.19	25.17
T28	29.65	27.07
T29	29.24	27.57
T31	29.12	21.69
T35	28.29	26.91
T37	27.17	13.28
T38	27.12	4.86
T39	26.54	18.69
T41	26.38	23.47
T42	26.18	15.76
T43	25.29	10.44
T46	24.28	14.64
T48	24.03	16.81
T49	23.8	17.31
T50	23.72	22.3
T51	23.64	18.11
T52	23.14	19.32
T53	22.78	19.86
T54	22.71	11.01
T55	22.64	13.62
T56	22.58	15.73
T57	22.48	21.88
T59	22.08	19.95
T60	21.98	19.19
T61	21.95	19.51
T62	21.85	20.02
T63	21.85	20.84
T68	21.17	20.08
T72	20.95	7.9
T74	20.65	0.0
T75	20.62	17.77
T77	20.36	9.42
T82	19.81	18.41
T83	19.79	9.97
T85	19.47	17.96
T87	19.36	18.26
T88	19.32	6.85
T89	19.28	17.73
T91	18.92	11.23
T96	18.64	12.8
T97	18.63	17.96
T98	18.47	16.1
T99	18.45	14.97
T100	18.4	0.0
T101	18.32	6.16
T103	18.23	15.02
T104	18.16	11.65
T105	18.01	8.2
T112	16.78	7.32
T113	16.61	12.71
T114	16.58	13.07
T115	16.4	14.55
T116	16.3	1.82
T118	14.99	8.79
T121	14.36	11.39
T123	14.07	0.0
T124	13.77	12.11
T126	13.58	6.43
T127	13.51	0.0
T128	13.4	9.47
T129	12.95	0.0
T131	12.66	7.59
T133	12.04	10.29
T136	11.5	10.72
T137	11.22	7.22
T138	11.15	8.32
T139	10.91	10.08
T140	10.82	5.27
T141	10.74	5.07
T142	10.64	4.33
T143	10.63	0.0
T144	10.54	8.06
T145	10.29	6.0
T146	10.27	7.39
T147	10.14	0.0
T150	9.41	8.14
T151	9.37	0.0
T152	9.12	0.0
T153	8.92	0.0
T154	8.92	0.8
T155	8.91	8.58
T156	8.88	5.95
T157	8.71	0.0
T158	8.61	3.82
T160	8.36	3.64
T161	8.32	6.41
T162	7.94	0.0
T163	7.44	6.94
T164	7.07	2.53
T165	7.04	6.1
T166	7.01	5.11
T167	6.95	6.33
T168	6.91	6.5
T171	6.6	1.96
T172	6.55	0.0
T173	6.4	3.13
T175	6.08	0.0
T176	6.05	5.49
T177	5.84	4.72
T178	5.69	0.0
T179	5.34	2.41
T180	5.25	3.36
T181	5.24	0.0
T182	4.96	0.0
T185	4.6	3.06
T186	4.58	0.0
T189	4.29	0.0
T192	4.03	0.0
T194	3.82	1.94
T195	3.43	0.0
T197	2.74	0.12
T198	2.69	0.0
T201	2.11	0.0
T203	1.96	0.27
T206	1.81	0.69
T207	1.71	0.48
T208	1.61	0.0
T212	1.44	0.25
T213	1.34	0.0
T214	1.22	0.0
T215	1.16	0.0
T216	1.0	0.0
T219	0.6	0.0
