	ts	te
T0	35.0	24.56
T1	34.12	23.1
T2	33.79	32.54
T5	32.53	31.16
T6	32.23	18.78
T7	32.18	25.73
T8	31.21	29.49
T9	30.97	29.42
T10	30.62	24.76
T11	30.49	26.9
T16	29.17	23.95
T17	28.94	27.23
T18	28.82	24.35
T19	28.78	27.77
T20	28.37	24.18
T21	28.16	27.12
T22	27.59	13.85
T23	27.22	25.7
T24	27.12	25.56
T25	27.11	22.66
T26	26.7	22.48
T27	26.64	24.67
T28	26.59	25.44
T29	26.21	24.41
T30	26.13	20.1
T31	26.11	19.18
T32	26.09	22.67
T33	25.95	24.74
T34	25.78	24.86
T35	25.77	13.93
T36	25.72	21.67
T37	25.55	22.79
T38	24.79	23.67
T39	24.78	23.71
T40	24.76	23.8
T41	24.61	20.5
T42	24.49	0.0
T43	24.27	21.8
T44	24.26	0.0
T45	24.21	0.0
T46	24.21	21.18
T47	24.14	19.76
T48	23.77	22.82
T49	23.76	22.14
T50	23.64	22.91
T52	23.32	19.73
T54	23.18	20.19
T55	22.99	20.21
T56	22.94	12.84
T57	22.93	21.31
T59	22.77	19.63
T60	22.56	20.91
T63	22.34	11.29
T64	22.07	18.99
T65	22.06	17.18
T66	21.99	19.18
T67	21.72	20.24
T68	21.49	19.15
T69	21.33	17.69
T70	21.22	15.41
T71	21.22	20.53
T73	21.09	19.76
T75	20.84	17.35
T76	20.62	19.05
T77	20.49	18.75
T78	20.35	14.78
T79	20.1	19.32
T80	20.07	18.28
T81	20.03	18.38
T82	20.02	18.82
T83	19.96	18.19
T84	19.68	16.82
T85	19.43	18.19
T86	19.19	11.15
T87	18.99	13.38
T88	18.92	15.2
T89	18.88	9.18
T90	18.86	14.13
T91	18.7	17.05
T92	18.46	16.02
T93	18.02	14.97
T94	18.0	15.77
T95	17.96	3.54
T96	17.51	14.71
T98	17.34	13.08
T99	17.33	16.76
T100	17.08	16.03
T101	16.62	15.94
T103	16.16	15.16
T104	15.45	13.12
T105	15.28	12.21
T106	15.19	0.0
T107	14.95	0.0
T108	14.69	12.22
T109	14.48	2.04
T110	14.47	10.48
T111	14.33	0.0
T112	14.27	10.0
T113	14.06	7.65
T116	13.67	11.74
T118	13.54	11.3
T120	13.25	0.0
T122	13.07	10.87
T123	12.82	5.55
T124	12.43	9.09
T125	12.11	0.0
T127	11.25	11.16
T130	10.68	6.72
T131	10.64	9.22
T132	10.51	3.13
T134	10.34	3.99
T135	10.12	0.0
T136	9.83	0.46
T138	9.66	3.25
T139	9.35	3.18
T140	8.78	0.0
T142	8.72	0.0
T143	8.6	2.29
T144	8.11	0.0
T145	7.98	0.0
T147	7.9	0.0
T148	7.73	0.0
T149	7.7	0.0
T150	7.51	0.81
T151	7.3	0.0
T153	6.96	5.98
T156	6.62	4.42
T157	6.47	0.0
T158	6.11	0.58
T159	6.1	0.0
T160	6.08	1.96
T161	6.08	0.67
T162	5.84	4.27
T163	5.83	0.0
T164	5.71	1.76
T165	5.54	0.0
T166	5.52	0.0
T167	5.34	0.92
T168	5.26	2.99
T169	5.05	0.0
T170	4.91	0.0
T171	4.83	3.43
T172	4.69	0.0
T173	4.32	3.92
T174	4.32	1.21
T175	4.23	2.26
T176	4.18	2.28
T177	4.12	1.41
T178	4.06	0.0
T179	4.01	0.04
T180	4.01	0.0
T181	3.97	1.82
T182	3.92	0.0
T183	3.88	0.0
T184	3.86	3.48
T185	3.83	2.32
T186	3.54	0.0
T187	3.16	0.0
T188	3.13	0.27
T189	2.86	1.06
T190	2.75	1.71
T191	2.7	1.64
T192	2.68	0.0
T193	2.6	0.0
T195	2.38	0.52
T196	2.1	0.97
T197	2.07	0.0
T198	2.04	0.0
T200	1.96	0.0
T201	1.83	0.0
T202	1.8	0.0
T203	1.76	0.0
T204	1.55	0.86
T205	1.54	0.0
T207	1.47	0.17
T209	1.43	1.0
T210	1.36	0.0
T213	1.28	0.0
T214	1.28	0.0
T215	1.16	0.0
T220	0.34	0.0
T221	0.29	0.0
T224	0.2	0.0
