feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.07007476234068755,0.032456633943761165,0.11233500916968388,NA,NA,NA
T0__cont_trait_0,0.008388219478831827,-0.017348500427002308,0.04224723463847718,0.11607639986203608,0.021009202479704822,0.23273733804769645
T0__cat_trait_0,-0.0005336397709644045,-0.023925516142495485,0.025086508425348108,NA,NA,NA
T0__pvr_0,0.00822441445808581,-0.016848708590785938,0.03614250083874665,NA,NA,NA
T0__pvr_1,-0.0050848866100386,-0.04602921295902631,0.04397017842710117,NA,NA,NA
T0__temp,0.022198409306430304,-0.024971375572658435,0.0704960852050395,NA,NA,NA
T0__time,0.012809120659003585,-0.00789752500705743,0.044352692481502726,NA,NA,NA
T1__cont_trait_0,0.006059365849733831,-0.0364748881032375,0.040368083498238866,0.16879823067049282,0.0308104189925361,0.35232082118365593
T1__cat_trait_0,0.02261899074231527,-0.010988485047185245,0.06968545242650577,NA,NA,NA
T1__pvr_0,0.009463662349025995,-0.026078923318190228,0.05612130617665411,NA,NA,NA
T1__pvr_1,0.01960619077353625,-0.014909743163942734,0.0653882861454751,NA,NA,NA
T1__temp,0.01215020752176067,-0.10187744592988501,0.10155687723053841,NA,NA,NA
T1__time,0.02882505109343325,-0.07498643452313852,0.14188037578663332,NA,NA,NA
T2__cont_trait_0,0.039492727232640204,-0.016123571227537478,0.11504358445974318,0.28352792878251903,0.08718175529006848,0.5753232224642255
T2__cat_trait_0,0.08064147986013083,-0.017729062052353785,0.1874954136345996,NA,NA,NA
T2__pvr_0,0.013738581167178169,-0.03415772729323796,0.08126066581752313,NA,NA,NA
T2__pvr_1,0.023628908136425413,-0.031080790649762366,0.09021545736329314,NA,NA,NA
T2__temp,0.060841409888338215,-0.00396854259683703,0.1570992067235578,NA,NA,NA
T2__time,-0.004889939842881337,-0.03305315708424159,0.016459378416222595,NA,NA,NA
T3__cont_trait_0,0.004922248392403463,-0.03238539813541706,0.03762181712898568,0.1562645705166652,0.03451386775439405,0.2777791960159248
T3__cat_trait_0,0.018533553913246938,-0.013870607760220748,0.06070391054149517,NA,NA,NA
T3__pvr_0,0.004855922703449577,-0.02833657859406391,0.043040877266225526,NA,NA,NA
T3__pvr_1,0.016669241873824674,-0.014041706020000634,0.05444297259961922,NA,NA,NA
T3__temp,0.03126827899905895,-0.05598491325568945,0.14587631991594502,NA,NA,NA
T3__time,0.009940562293994093,-0.06416217253023182,0.07014419622626897,NA,NA,NA
T4__cont_trait_0,0.04495714054314213,-0.01641641995757986,0.12750814561708912,0.2860003797298844,0.09354721429721038,0.5405194785051325
T4__cat_trait_0,0.03960410846741574,-0.013222407381635978,0.10479343663653337,NA,NA,NA
T4__pvr_0,0.014755231561520801,-0.034716175182645546,0.0740915138850676,NA,NA,NA
T4__pvr_1,0.0335837006080669,-0.014583093873889903,0.09550655915410472,NA,NA,NA
T4__temp,0.052040315131968454,-0.04693158346303285,0.1686507464631497,NA,NA,NA
T4__time,0.030985121077082824,-0.06320326362251165,0.13602683694201156,NA,NA,NA
T5__cont_trait_0,0.042670853429203355,-0.02874292180425065,0.11178051169987224,0.28127472805260806,0.09362577997073265,0.5412252764334996
T5__cat_trait_0,0.0387045869879955,-0.010262169345985873,0.10792925659887757,NA,NA,NA
T5__pvr_0,0.017710693564308908,-0.02444431409769235,0.08481988633313425,NA,NA,NA
T5__pvr_1,0.032358096395760746,-0.015994971513743815,0.08623087061532478,NA,NA,NA
T5__temp,0.04584584210888695,-0.06165556711509057,0.15911720808849455,NA,NA,NA
T5__time,0.033909893225765035,-0.06717531156097259,0.15819902919452322,NA,NA,NA
T6__cont_trait_0,0.02832837013613309,-0.01460877488396637,0.09636673418655989,0.18549383623709703,0.02511074591001454,0.4564860411473024
T6__cat_trait_0,0.022325590806070703,-0.016701857383891433,0.08767935575437857,NA,NA,NA
T6__pvr_0,-0.008660154789547498,-0.04935358845064811,0.04987331766517763,NA,NA,NA
T6__pvr_1,0.009679063495346871,-0.023437413009665356,0.07418138152037684,NA,NA,NA
T6__temp,0.03799377974879014,-0.02395417044575689,0.1241734676922222,NA,NA,NA
T6__time,0.02575242449961627,-0.02855816573608419,0.08733861127093467,NA,NA,NA
T7__cont_trait_0,0.00023836494410363603,-0.021611408593867138,0.02250017368863265,0.06740936229165043,0.012329610465861118,0.1423555106282668
T7__cat_trait_0,-0.006434549416042076,-0.04001700743136767,0.026690589691065466,NA,NA,NA
T7__pvr_0,0.0017510556974614077,-0.020693576514189373,0.029527921346994827,NA,NA,NA
T7__pvr_1,0.005069766998099641,-0.014973797871569817,0.030993747922555485,NA,NA,NA
T7__temp,-0.015113114517159876,-0.064331262182062,0.04495912575999867,NA,NA,NA
T7__time,0.011823076244500162,-0.03288654950629829,0.05154949144939723,NA,NA,NA
T8__cont_trait_0,0.05977321383425971,-0.020699170853820753,0.1474106785290796,0.3260095691042827,0.08886405500864727,0.6076536596816764
T8__cat_trait_0,0.04383005585246235,-0.01482382784604535,0.11818723285999393,NA,NA,NA
T8__pvr_0,0.01765036235642647,-0.03963834567935055,0.08572388548190475,NA,NA,NA
T8__pvr_1,0.036501062805976064,-0.024821269038638342,0.10201839514274874,NA,NA,NA
T8__temp,0.06467755973369374,-0.028765503849218846,0.20554096973508085,NA,NA,NA
T8__time,0.03350255218077679,-0.053465821791792566,0.1575104181747347,NA,NA,NA
T9__cont_trait_0,0.011838475147336679,-0.029594156956319513,0.058127695668336296,0.20339684732346291,0.07126530441578272,0.37483683170018917
T9__cat_trait_0,0.019672899181619168,-0.02192274259070065,0.07468167349702429,NA,NA,NA
