cont_trait_0,mean,lwr,upr
-1.863944591921128,0.383274629166824,0.21746656495265734,0.5574029802086239
-1.8201553738127212,0.38271667771383755,0.21791715816485915,0.5576253080275367
-1.7763661557043149,0.38213246925584976,0.217459742118642,0.5551863988334526
-1.7325769375959081,0.3815204712871326,0.21744975708629055,0.5541878459441966
-1.6887877194875018,0.38087904870088735,0.21652234233604278,0.5499500578179348
-1.644998501379095,0.3802065215016731,0.22287621537721705,0.5543159402088789
-1.6012092832706883,0.3795012401432702,0.22282656060688502,0.5503251979030637
-1.557420065162282,0.37876143379392807,0.222798794535672,0.5487042251316879
-1.5136308470538757,0.37798496746947247,0.22280169971848646,0.5472075831179047
-1.4698416289454694,0.37716948047692683,0.22284817472753918,0.5465815071040881
-1.4260524108370627,0.37631251954371864,0.22519399862122888,0.5465515303007459
-1.3822631927286564,0.37541133669780596,0.23066214702513949,0.5515028348378961
-1.3384739746202496,0.3744627938435437,0.23189699255327978,0.5494753904347413
-1.294684756511843,0.3734637009121226,0.22739717307270416,0.5431197608954187
-1.2508955384034366,0.3724111427100911,0.22940564201726957,0.5419279444816839
-1.2071063202950298,0.37130219643341267,0.2252190727011113,0.5320695435480569
-1.1633171021866235,0.3701336964021131,0.22630148393247262,0.53008025962471
-1.119527884078217,0.3689023150575125,0.22511565843340625,0.5253098387178253
-1.0757386659698107,0.3676040566131364,0.22558934449278858,0.5201425741639898
-1.031949447861404,0.3662327240083232,0.22560169043406594,0.5162581690014579
-0.9881602297529972,0.36477926847234526,0.22501438867874105,0.5122886273797568
-0.9443710116445909,0.3632336504119288,0.22441250514300795,0.507940374351124
-0.9005817935361846,0.3615859220290371,0.22048145713817954,0.5020890086021912
-0.8567925754277776,0.3598253833441875,0.22471013856543703,0.5023414285741821
-0.8130033573193713,0.3579398333792783,0.21816205080513848,0.4935437971207365
-0.7692141392109648,0.35591526909970966,0.22931591799997342,0.4997214993822255
-0.7254249211025583,0.35373518423944506,0.229023043678686,0.496151657139513
-0.6816357029941518,0.35138051937250087,0.22762683915343662,0.4907223565881715
-0.6378464848857455,0.34884069385208266,0.22327830096651066,0.482465924055505
-0.5940572667773387,0.34611955637236014,0.21866259172030583,0.47427714113953007
-0.5502680486689322,0.34321200860267814,0.2284884846748171,0.4779124168801137
-0.5064788305605257,0.34010316464246915,0.22343389847576373,0.46463364223763165
-0.46268961245211915,0.3367724219372573,0.22242944158955452,0.46008855946928584
-0.41890039434371285,0.33321491963165906,0.2232187961937202,0.4565452648850057
-0.3751111762353061,0.32944212713379717,0.22634792319527047,0.4530978024699268
-0.3313219581268998,0.3254587143347823,0.22278149102338635,0.44617720707391023
-0.28753274001849316,0.32126436804218284,0.218323025702259,0.43882951239341333
-0.24374352191008675,0.31686566524622145,0.20927240875363295,0.4249537022101456
-0.1999543038016801,0.31227152503629496,0.217601884808996,0.430419698524037
-0.15616508569327348,0.30748228239312203,0.2060544437917277,0.41352144008164154
-0.11237586758486717,0.30248564753559437,0.20468443108473136,0.404805975634077
-0.06858664947646054,0.29726337312429396,0.2033773528236102,0.3986015674779675
-0.024797431368054124,0.2918045623779545,0.20167875900640234,0.38796259336300243
