	ts	te
T0	35.0	33.41
T3	33.44	30.86
T5	31.92	27.16
T6	31.42	30.19
T8	30.96	23.82
T9	30.92	24.54
T12	30.28	26.79
T13	30.23	23.73
T14	30.11	26.62
T15	29.71	18.15
T17	27.7	25.88
T18	27.24	22.79
T21	26.96	19.92
T22	26.86	24.62
T23	26.83	26.63
T26	26.34	21.96
T27	25.57	21.5
T31	24.42	0.0
T32	24.3	18.36
T35	23.96	14.12
T36	23.89	17.76
T37	23.85	22.92
T39	23.66	22.79
T40	23.31	22.38
T41	23.04	22.34
T42	22.75	22.49
T43	22.66	11.61
T44	21.73	16.43
T45	21.59	20.05
T46	21.22	15.33
T47	21.13	0.96
T48	20.94	15.53
T49	20.59	20.45
T50	20.55	15.94
T51	20.39	17.49
T52	20.28	18.13
T53	20.25	19.7
T54	20.15	0.0
T56	19.71	16.41
T57	19.54	16.92
T58	19.44	19.25
T59	19.38	8.1
T60	19.22	16.56
T61	19.18	0.0
T62	19.17	14.66
T64	19.11	16.35
T66	18.49	3.78
T68	18.28	14.25
T70	17.95	0.0
T71	17.67	13.48
T72	17.66	15.27
T73	17.63	7.99
T74	17.58	7.86
T75	17.47	0.62
T77	17.34	15.86
T78	17.13	15.13
T79	16.96	10.34
T80	16.94	0.0
T81	16.9	0.0
T83	16.66	10.55
T84	16.37	0.0
T85	16.24	14.39
T86	16.23	15.04
T88	15.92	14.79
T90	15.88	9.17
T91	15.77	8.48
T93	15.7	1.98
T95	15.66	12.37
T96	15.62	2.35
T97	15.56	12.16
T98	15.56	0.0
T99	15.54	0.0
T100	15.49	0.0
T101	15.47	0.0
T102	15.26	7.05
T103	15.2	13.87
T104	15.1	0.67
T105	15.03	0.0
T106	14.97	0.0
T107	14.75	11.85
T108	14.66	10.32
T109	14.36	1.73
T110	14.34	11.16
T111	14.34	6.67
T112	14.28	13.6
T113	14.26	11.71
T114	14.21	0.0
T115	14.18	8.84
T116	14.06	0.0
T117	13.9	8.52
T118	13.47	9.88
T120	12.99	9.97
T121	12.47	9.39
T122	12.31	0.0
T123	12.25	0.0
T124	12.18	9.62
T125	12.09	0.0
T127	11.93	10.33
T128	11.39	10.35
T130	11.29	7.72
T131	11.06	6.65
T132	10.86	3.27
T133	10.82	4.15
T134	10.73	4.36
T135	10.72	7.94
T136	10.58	3.8
T137	10.57	6.7
T138	10.55	0.0
T139	10.52	7.89
T140	10.47	7.59
T141	10.18	3.1
T142	10.06	9.88
T143	9.91	0.0
T144	9.86	1.06
T145	9.51	0.0
T147	9.34	3.72
T148	9.32	0.0
T150	9.08	0.0
T151	9.06	6.95
T152	8.91	0.0
T153	8.83	7.94
T154	8.83	1.5
T155	8.79	0.0
T156	8.77	5.59
T157	8.7	5.87
T158	8.67	0.0
T159	8.54	8.27
T160	8.22	0.0
T161	8.22	3.22
T162	8.09	5.77
T164	7.91	0.0
T165	7.9	2.04
T166	7.81	1.21
T167	7.5	0.0
T170	6.96	0.0
T171	6.9	0.0
T172	6.28	0.0
T173	6.24	0.0
T174	5.82	0.0
T175	5.78	0.0
T176	5.71	0.96
T177	5.55	0.0
T178	5.35	0.0
T179	5.26	4.39
T180	5.2	0.0
T181	5.15	2.8
T183	5.01	0.0
T184	4.93	0.0
T185	4.9	0.0
T186	4.8	3.31
T188	4.76	0.0
T189	4.68	0.0
T190	4.54	0.0
T192	4.23	2.68
T193	4.22	0.0
T194	4.15	0.0
T195	4.1	3.7
T196	4.09	3.1
T197	4.05	0.0
T199	3.79	3.12
T200	3.79	2.51
T201	3.55	0.0
T202	3.41	0.0
T203	3.29	0.0
T204	3.04	0.0
T205	2.9	0.0
T206	2.78	0.0
T207	2.62	0.0
T208	2.54	0.0
T209	2.43	0.0
T210	2.28	0.0
T211	2.25	0.0
T212	2.16	0.0
T213	2.15	0.0
T214	1.78	0.0
T215	1.64	0.81
T216	1.54	0.0
T218	1.46	0.0
T219	1.36	0.0
T221	1.17	0.0
T222	1.13	0.14
T224	1.09	0.0
T225	1.08	0.27
T226	0.98	0.0
T227	0.9	0.0
T228	0.83	0.72
T229	0.82	0.0
T230	0.78	0.0
T231	0.77	0.0
T236	0.29	0.0
T237	0.21	0.0
T238	0.14	0.0
